INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
08105;08;81050101;17.9;14550;19440;25710;0.57;0.293;68.6;58.5;3.0;7.1;30.2;9.1;9.1;3.3;3.7;2.1
08105;08;81050102;41.8;10630;14430;19040;0.58;0.268;48.3;41.4;4.2;2.7;35.8;4.0;21.3;3.8;11.9;5.6
08105;08;81050201;17.1;15920;22690;29190;0.58;0.318;53.3;44.5;1.7;7.1;40.9;16.8;6.2;1.7;2.9;1.6
08105;08;81050202;24.0;13400;19320;25420;0.62;0.259;65.0;60.6;2.7;1.7;32.1;6.4;10.5;2.9;5.2;2.4
08105;08;81050301;17.9;14530;19500;25900;0.58;0.246;61.6;53.8;2.9;4.9;39.2;5.4;8.5;1.8;4.4;2.3
08105;08;81050302;14.9;15790;22270;29500;0.62;0.276;61.4;54.7;2.8;3.9;39.6;9.4;7.1;1.3;3.9;1.9
08105;08;81050401;22.1;13600;19280;26280;0.66;0.316;70.5;57.4;3.5;9.6;28.3;8.2;10.6;1.7;5.8;3.1
08105;08;81050402;18.2;14830;21750;31230;0.75;0.352;70.6;54.2;1.9;14.5;29.9;12.4;7.6;1.4;4.1;2.1
08105;08;81050501;20.6;14000;20010;27060;0.65;0.307;68.3;58.5;2.9;6.9;28.5;10.1;11.0;1.9;6.1;3.0
08105;08;81050502;32.9;11990;16210;21930;0.61;0.264;57.4;51.4;3.1;2.9;34.3;5.0;15.5;3.4;7.8;4.3
08105;08;81050601;25.3;13140;18470;24510;0.62;0.262;63.8;55.5;3.2;5.1;32.8;5.1;11.7;2.8;5.8;3.1
08105;08;81050602;50.1;10090;13140;17550;0.57;0.225;38.3;33.9;4.1;0.3;34.5;2.2;31.5;6.0;17.0;8.5
08105;08;81050701;24.7;13290;19230;24880;0.6;0.266;61.5;53.6;3.1;4.8;34.8;5.7;11.8;3.5;5.4;2.9
08105;08;81050702;37.2;11530;15160;20570;0.6;0.234;53.0;46.8;3.6;2.6;36.5;3.8;17.1;5.2;7.6;4.3
08105;08;81050801;;10560;13390;16980;0.48;0.224;44.6;38.4;4.6;1.6;30.7;2.5;29.2;6.1;15.6;7.5
08105;08;81050802;62.3;9660;11710;14870;0.44;0.192;29.5;;;;30.9;1.8;42.3;12.3;19.8;10.2
08105;08;81050803;60.7;9180;11700;15810;0.57;0.231;39.3;;;;28.5;3.7;35.1;8.2;18.3;8.6
08105;08;81050901;27.4;12510;17130;21950;0.55;0.25;61.4;53.5;4.1;3.8;30.5;4.1;15.6;3.0;8.4;4.2
08105;08;81050902;33.7;11680;15740;21290;0.61;0.249;58.2;49.9;4.2;4.1;28.3;4.4;19.5;3.2;10.8;5.5
08105;08;81051001;11.3;17060;22290;28040;0.49;0.236;67.3;60.1;2.7;4.5;36.4;7.3;5.8;2.2;2.4;1.2
08105;08;81051002;;18180;24240;31400;0.55;0.261;67.2;56.7;1.8;8.7;37.1;10.0;4.9;1.6;2.3;1.0
08409;08;84090102;;11910;15350;20620;0.57;0.221;59.8;52.2;5.2;2.4;25.4;3.6;20.7;5.9;10.0;4.8
08409;08;84090201;19.4;14010;19010;23750;0.51;0.221;54.9;50.8;2.6;1.5;41.0;6.3;9.4;2.8;4.4;2.2
08409;08;84090202;34.3;11820;16240;21840;0.62;0.265;54.8;47.0;3.9;3.9;32.3;7.2;17.8;3.1;9.9;4.8
08409;08;84090301;33.6;11770;15430;20990;0.6;0.266;55.6;48.1;4.4;3.1;31.2;5.0;18.9;2.8;10.9;5.2
08409;08;84090302;41.9;10950;14450;19370;0.58;0.265;50.9;41.7;5.3;3.9;29.9;6.8;22.2;3.6;11.8;6.8
08409;08;84090303;33.4;11560;16120;21560;0.62;0.269;50.9;42.8;4.6;3.5;37.1;6.3;17.5;3.1;9.2;5.2
08409;08;84090401;17.8;14700;20840;27300;0.6;0.274;62.1;52.6;2.7;6.8;36.2;9.0;7.7;1.9;3.9;1.9
08409;08;84090402;14.4;16080;21570;28420;0.57;0.268;64.6;56.3;2.5;5.8;34.3;10.5;7.2;2.0;3.6;1.6
08409;08;84090501;44.9;10630;13570;17960;0.54;0.203;41.5;;;;36.1;2.9;26.3;4.1;14.9;7.3
