INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
76001;76;760010000;Z;1158.0;219.0;171.0;247.0;222.0;228.0;71.0;294.0;650.0;214.0;950.0;10.0;40.0;45.0;105.0;205.0;140.0;260.0;145.0;1156.0;2.0;5.0;1158.0;0.0
76002;76;760020000;Z;622.0;152.705728690732;91.9583835972037;158.297499280765;97.2213325650621;91.5920581399039;30.2249977263332;197.673074997843;341.00249314816;83.3244318539967;517.869727156521;10.2845647933872;0.0;10.1845885547053;86.4720310549638;60.7214891201525;105.539160611286;129.947912069708;114.719980952318;622.0;0.0;3.01478531273702;622.0;0.0
76004;76;760040000;Z;468.0;70.3233158023135;72.1971203060463;69.8184505644455;115.366192783801;114.378267951545;25.9166525918478;102.982978143278;274.398655418992;90.6183664377296;391.081231177276;5.2490432622297;4.11940963354357;20.7250177882423;58.503002099841;79.5195135520102;64.9661023178897;111.907645710346;46.0914968131736;460.651339432878;7.34866056712158;9.32485126435277;468.0;0.0
76005;76;760050000;Z;3306.0;642.328228702937;768.188752228546;647.120418381172;677.362112486284;386.453196946203;184.547291254858;869.856676887994;2024.99839600997;411.144927102034;2669.5945744385;0.0;84.321448694532;199.11291867213;470.601500156415;592.706181166283;413.204008537068;498.305491414322;411.343025797754;3113.53606560114;192.463934398856;293.467958044917;3297.99880615819;8.00119384180508
76006;76;760060000;Z;173.0;42.4912280701754;27.3157894736842;39.4561403508772;34.3976608187135;16.187134502924;13.1520467836257;53.6198830409357;96.1111111111111;23.2690058479532;116.345029239766;0.0;15.1754385964912;0.0;10.1169590643275;35.4093567251462;30.3508771929825;20.233918128655;5.05847953216374;173.0;0.0;1.01169590643275;173.0;0.0
76007;76;760070000;Z;675.0;121.480406386067;96.0087082728592;123.43976777939;135.195936139332;143.033381712627;55.8417997097242;164.586357039187;363.461538461538;146.952104499274;543.722786647315;0.0;34.288824383164;63.6792452830189;68.577648766328;83.2728592162554;58.7808417997097;161.647314949202;73.4760522496372;674.020319303338;0.979680696661829;10.7764876632801;675.0;0.0
76008;76;760080000;Z;630.0;95.0;76.0;88.0;157.0;164.0;50.0;121.0;354.0;155.0;570.0;15.0;5.0;30.0;80.0;95.0;80.0;200.0;65.0;623.0;7.0;11.0;630.0;0.0
76011;76;760110000;Z;152.0;25.0;14.0;31.0;32.0;39.0;11.0;28.0;97.0;27.0;120.0;10.0;25.0;5.0;10.0;15.0;5.0;45.0;5.0;151.0;1.0;1.0;152.0;0.0
76012;76;760120000;Z;185.0;34.0;27.0;32.0;45.0;40.0;7.0;43.0;106.0;36.0;165.0;0.0;10.0;25.0;30.0;15.0;25.0;45.0;15.0;184.0;1.0;3.0;185.0;0.0
76013;76;760130000;Z;1078.0;248.071993303065;172.877997569076;242.001307259572;218.691054621953;141.416105131334;54.9415421149994;323.310283578;624.462153476717;130.227562945283;849.230457586749;0.0;35.5948034732404;30.512506396381;122.035988255989;157.622993955113;157.633907202334;188.21505494613;157.615203357562;1076.9826045075;1.01739549249922;4.06926994429756;1078.0;0.0
76014;76;760140000;Z;1405.0;252.0;230.0;239.0;288.0;263.0;133.0;334.0;768.0;303.0;1135.0;5.0;30.0;85.0;185.0;180.0;135.0;400.0;115.0;1402.0;3.0;10.0;1405.0;0.0
76015;76;760150000;Z;512.0;73.8335107133854;70.2661802818939;74.7005438984694;126.423111886787;103.593610211817;63.1830430076477;100.105967129326;293.236334250824;118.65769861985;428.826777298019;14.6715507777546;10.4122412376919;9.75674850916664;72.6836368687584;69.8595806364846;89.3825652186965;123.822725141148;38.237728908319;509.962518540908;2.03748145909216;4.96632656328212;512.0;0.0
76016;76;760160000;Z;121.0;19.0;19.0;19.0;35.0;19.0;10.0;24.0;77.0;20.0;115.0;5.0;5.0;0.0;15.0;20.0;25.0;20.0;25.0;121.0;0.0;0.0;121.0;0.0
76018;76;760180000;Z;1491.0;284.238631918464;223.976024444585;271.181733632457;292.273646248315;274.233697991745;145.096265764436;366.597528799432;805.523131229384;318.879339971183;1210.79181990833;0.0;25.109419780783;55.2407235177227;236.028545939361;170.744054509325;185.809706377794;422.356038791739;115.503330991602;1482.96498567015;8.03501432985057;9.03939112108189;1451.32446332926;39.6755366707405
76019;76;760190000;Z;424.0;55.3473821607639;60.8399124435431;68.5193247413092;100.168241862109;107.274555457977;31.8505833342983;87.4065577777778;238.335785520306;98.2576567019159;365.865354694645;0.0;24.8283082021828;10.2087418757028;29.3831311245692;39.1749743854034;34.9007618240512;148.186820384496;79.1826168982394;424.0;0.0;1.93108922625833;404.00075872565;19.99924127435
76020;76;760200000;Z;1189.0;216.161091508669;164.560261296155;214.826297532077;263.595627846179;223.87953324515;105.977188571769;288.117281394047;647.844632558837;253.038086047116;959.662358264869;20.2927624842941;35.3293709796533;54.3034764461229;123.757433936821;182.741548350094;74.8381950915593;339.981479077899;128.418091898426;1184.00984480404;4.99015519596433;16.1139828782598;1189.0;0.0
76024;76;760240000;Z;157.0;21.0;20.0;22.0;39.0;35.0;20.0;28.0;84.0;45.0;125.0;0.0;0.0;0.0;15.0;15.0;20.0;60.0;15.0;156.0;1.0;2.0;157.0;0.0
76025;76;760250000;Z;344.0;59.2760800537267;61.1970023212901;48.8636919337544;72.7222595393313;70.1709854659295;31.7699806859679;73.1311507990934;196.309869636927;74.5589795639794;277.741506916813;10.0181965882744;10.1772374636188;25.0479384302949;30.2185055870072;45.0090840117162;34.8330892991166;97.0739015866247;25.3635539501601;330.219698841266;13.7803011587341;10.944042153043;344.0;0.0
76026;76;760260000;Z;2573.0;412.087594429785;438.608440355383;390.342867087083;533.584069746803;454.939518836336;343.43750954461;558.045383380089;1397.52484469316;617.429771926753;2173.84107844572;4.45313585284874;65.1779430599922;74.7881334311335;231.140200490547;414.561213671901;396.281841617867;658.031718307244;329.406892014182;2556.94592613505;16.0540738649518;39.9941273594393;2491.00227481206;81.9977251879418
76029;76;760290000;Z;199.0;31.0;36.0;31.0;48.0;34.0;19.0;43.0;114.0;42.0;180.0;10.0;5.0;0.0;20.0;30.0;50.0;35.0;30.0;198.0;1.0;4.0;199.0;0.0
76030;76;760300000;Z;503.0;99.0;68.0;98.0;121.0;86.0;31.0;138.0;277.0;88.0;415.0;5.0;0.0;15.0;90.0;95.0;35.0;95.0;80.0;503.0;0.0;2.0;503.0;0.0
76032;76;760320000;Z;138.0;29.109375;12.9375;28.03125;17.25;34.5;16.171875;33.421875;72.234375;32.34375;107.8125;0.0;0.0;16.171875;0.0;32.34375;10.78125;43.125;5.390625;138.0;0.0;0.0;138.0;0.0
76033;76;760330000;Z;458.0;109.498944103861;61.1262297801372;105.37692464039;102.946406664921;54.7137456306122;24.3377491800792;138.823024207903;265.45807654983;53.7188992422677;333.52848709132;0.0;9.88291279363778;4.90233842424168;79.5414582522416;73.9386047078062;49.8206685087397;71.0830832138715;44.3594211907815;454.062482071576;3.93751792842423;4.91798561327256;458.0;0.0
76034;76;760340000;Z;2535.0;523.06336633664;352.390099009902;484.912871287132;467.845544554454;473.869306930688;232.918811881185;651.570297029711;1342.29504950495;541.13465346534;1977.80198019801;20.0792079207921;80.3168316831683;70.2772277227723;250.990099009901;326.287128712871;406.60396039604;597.356435643557;225.891089108911;2503.87722772277;31.1227722772279;34.1346534653466;2535.0;0.0
76035;76;760350000;Z;1986.0;247.051921850796;267.692689385536;257.873776741086;395.083628733517;445.933473069986;372.364510219079;323.481886547318;1016.41818421647;646.099929236216;1717.29670906742;0.0;38.2526447341186;69.0086297412215;86.9688627772026;278.976098586995;330.480217735086;688.709574324883;224.900681167913;1965.62228113881;20.3777188611934;23.4524301231383;1888.99150143859;97.0084985614073
76038;76;760380000;Z;399.0;71.2832188065951;53.8544127356603;78.1067798297012;119.863913859591;66.384942510082;9.50673225837022;92.3556605236648;265.763962536473;40.8803769398621;324.624008683057;0.0;9.16618589658092;9.45230417656265;88.9179558211277;78.5691090261122;54.3582366630063;42.3293228440551;41.830894255612;399.0;0.0;2.08173537911837;399.0;0.0
76039;76;760390000;Z;1261.0;234.679900089058;176.668101176997;198.464987248894;334.909065373105;256.317588924098;59.9603571878468;306.740298269866;746.684521842124;207.575179888009;1034.27664781687;0.0;49.6211815008402;157.997531088874;235.452245144611;129.801689667792;74.8953752332629;278.018222250616;108.490402930873;1250.38612567277;10.6138743272342;22.5653565168587;1256.99952110044;4.00047889956163
76042;76;760420000;Z;102.0;19.8058252427184;17.8252427184466;11.8834951456311;25.747572815534;20.7961165048544;5.94174757281553;24.7572815533981;56.4466019417476;20.7961165048544;74.2718446601942;19.8058252427184;4.95145631067961;0.0;19.8058252427184;4.95145631067961;0.0;24.7572815533981;0.0;102.0;0.0;0.0;102.0;0.0
76043;76;760430000;Z;1130.0;221.303042778289;286.664784925491;213.184683361393;197.966360401521;171.722322344464;39.1588061888429;407.62574275266;575.76628656808;146.60797067926;938.842926022434;0.0;40.1924316073138;40.2209437913671;175.784869853519;110.575025886862;195.713088385624;210.878890448945;165.477676048804;1121.98228398449;8.01771601551225;13.0449275916784;970.044849758481;159.955150241519
76045;76;760450000;Z;358.0;67.9711623352522;61.9910455830056;71.9838713203867;84.01873358676;55.0258349482187;17.0093522263768;90.9634241455851;216.009920814351;51.0266550400642;275.040536351066;5.00247571689216;20.0052387206243;24.9983828770266;39.9918143207764;25.0007149512602;55.0039077968083;75.0488070064526;29.9891949612257;358.0;0.0;2.99915270349517;358.0;0.0
76046;76;760460000;Z;702.0;150.573913043478;84.4434782608696;139.382608695652;146.504347826087;144.469565217391;36.6260869565217;194.321739130435;387.626086956522;120.052173913043;513.782608695652;5.08695652173913;15.2608695652174;20.3478260869565;106.826086956522;111.913043478261;71.2173913043478;147.521739130435;35.6086956521739;702.0;0.0;5.08695652173913;702.0;0.0
76048;76;760480000;Z;297.0;52.7253720848895;43.015110748723;53.9758441995359;78.4424503626625;51.5998025885888;17.2414200156003;73.6117676250865;168.701885799009;54.6863465759046;231.411460632103;0.0;10.0397334054602;44.9738073817649;25.0988246043167;20.1616642184253;50.2812009299026;50.778470630287;30.0777594619465;295.000340914236;1.99965908576371;4.97886756315908;297.0;0.0
76049;76;760490000;Z;280.0;55.3415984575823;31.8562245801324;54.6032939300067;51.1979037916167;56.5832102354895;30.4177690051724;64.2565488149245;146.879778184616;68.8636730004596;215.620210610702;5.05406049075622;9.99414782395301;5.05406049075622;29.9270817163088;24.8723638759248;50.0840623818438;55.7685720267622;34.8658618043971;278.989187901849;1.01081209815124;0.0;280.0;0.0
76050;76;760500000;Z;1011.0;186.553571428573;130.386904761905;182.541666666668;234.696428571428;195.580357142855;81.2410714285705;240.714285714288;563.672619047619;206.613095238093;832.470238095236;5.01488095238101;10.029761904762;45.1339285714285;105.3125;125.372023809523;160.476190476191;270.803571428569;110.327380952382;1006.9880952381;4.01190476190474;10.0297619047619;1011.0;0.0
76051;76;760510000;Z;1910.0;379.0;316.0;370.0;355.0;333.0;157.0;478.0;1066.0;366.0;1490.0;10.0;45.0;55.0;165.0;265.0;275.0;405.0;270.0;1902.0;8.0;10.0;1864.0;46.0
76053;76;760530000;Z;108.0;6.99961420898855;16.0050703961504;16.9990630789722;29.9983466099509;27.9984568359542;9.99944886998365;12.9992835309787;63.0024800850736;31.9982363839477;94.9947642648447;9.99944886998365;0.0;0.0;19.9988977399673;14.9991733049755;14.9991733049755;14.9991733049755;19.9988977399673;104.000220452007;3.99977954799346;4.99972443499182;105.994158021827;2.00584197817333
76054;76;760540000;Z;522.0;101.727060244091;78.3115884380711;101.037629566315;104.40980820711;90.6679427496795;45.8459707947333;141.318486367632;281.04779792814;99.6337157042283;432.150132005555;0.0;19.7866021269894;14.9274331286964;39.7404306273752;79.4507069457588;89.3360844959757;129.473285576951;59.4355891038079;520.010694745016;1.98930525498369;1.98930525498369;522.0;0.0
76056;76;760560000;Z;632.0;128.66336468286;95.6897892363278;112.104729888252;148.583299365776;98.4190416349994;48.5397751917844;174.377981256503;345.465413704468;112.156605039028;515.295288504193;4.93548320499268;39.329756193079;25.0876357120258;64.3732896888636;82.2921561621426;92.6666785125502;138.948598789953;67.6616902405863;629.95726302282;2.04273697718046;7.84080344418601;632.0;0.0
76057;76;760570101;A;51.3830664541681;0.0;16.5748409807662;4.20750702201426;19.9747189322613;4.2400203936492;6.38597912547713;12.2926153662962;30.5682050797527;8.52224600811921;51.3830664541681;0.0;3.10372899658987;3.10372899658987;4.5783745693752;13.2270282335181;10.9643536948523;10.6259995191263;5.77985244411638;51.3830664541681;0.0;0.0;51.3830664541681;0.0
76057;76;760570102;H;3099.67553828449;596.908250399459;590.788465187322;598.959222854411;539.173055640239;472.083841555155;301.762702647907;869.725794795663;1611.54034543709;618.409398051744;2501.76731239945;0.0;37.4332382525671;95.6524607448033;308.152206714924;541.985250574337;414.298124023949;695.483041087996;408.762991000875;3056.25016165926;43.4253766252312;84.4459456713408;2894.68056374003;204.994974544463
76057;76;760570103;H;2663.12287408303;470.343094621673;514.013671875372;485.197112962348;433.927177373393;419.811646922597;339.830170327644;620.90427819926;1413.74446095383;628.474134929933;2192.77977946135;0.0;40.1288571839974;49.8030329023962;197.518552303316;458.892451801209;428.382955648472;715.558059286026;302.495870335937;2615.84916164203;47.2737124409921;83.8328318396189;2663.12287408303;0.0
76057;76;760570104;H;4066.2462039378;911.293920567249;556.938129440965;881.893454338286;836.904029525928;703.705321286679;175.511348778695;1187.93337661156;2226.69842000117;651.614407325064;3154.95228337055;0.999975485582745;58.573447059351;287.389728021518;574.645420633005;529.354514829028;425.796061103553;826.992582968719;451.200553269796;4019.64449963606;46.6017043017385;106.034649248476;4045.24671874057;20.9994851972376
76057;76;760570105;H;2517.57231724051;486.590238360479;422.736901310703;494.979818590615;528.065180322942;432.792450365957;152.407728289814;605.101076627115;1536.73492963192;375.736310981479;2030.98207888003;0.0;36.7107921003065;78.6034818834765;307.67516721499;398.705209044811;369.52222109741;513.354608194449;326.410599344587;2480.22313836623;37.3491788742803;81.3480538668341;2517.57231724051;0.0
76059;76;760590000;Z;417.0;81.728091649414;48.36725706111;95.7726427072292;77.4993011026963;84.4841020328319;29.1486054467185;107.936930480547;223.593671892094;85.4693976273586;352.431541688754;0.0;5.02110408922809;10.0786328724832;15.1143110664836;55.4288531319832;115.849630493402;90.481744602802;60.4572654323716;417.0;0.0;1.00567611779842;412.995426229191;4.00457377080903
76062;76;760620000;Z;261.0;63.0;28.0;66.0;44.0;47.0;13.0;80.0;141.0;40.0;170.0;0.0;20.0;5.0;45.0;40.0;10.0;30.0;20.0;253.0;8.0;5.0;261.0;0.0
76063;76;760630000;Z;472.0;95.8272138228942;63.2051835853132;92.768898488121;103.982721382289;88.6911447084233;27.524838012959;121.313174946004;270.151187904968;80.5356371490281;372.095032397408;10.1943844492441;5.09719222462203;5.09719222462203;107.041036717063;56.0691144708423;45.8747300215983;107.041036717063;35.6803455723542;462.82505399568;9.17494600431965;9.17494600431965;472.0;0.0
76065;76;760650000;Z;411.0;86.4385000183197;62.2229693992853;67.2124292311745;87.1368770658807;67.0097290254877;40.9794952598521;113.572880245506;220.452409968969;76.9747097855251;310.533003605793;25.0709067872184;9.99135015876974;10.0001317201179;35.1061490304249;60.1329158242119;40.1238864632407;99.9574093944384;30.1502542273711;404.985814740554;6.01418525944598;6.01418525944598;411.0;0.0
76067;76;760670000;Z;604.0;117.823431758789;85.5152788711776;133.024522827589;115.614233689838;94.9576885895353;57.0648442630719;148.549776624171;334.394425299669;121.055798076161;527.840984737479;9.99214858418316;9.96941968078342;39.8323243181292;84.5027566130632;79.6884101528143;109.324749568728;120.11127801;74.4198978097774;595.02518744996;8.97481255003981;13.9753706758166;604.0;0.0
76068;76;760680000;Z;643.0;128.269893473746;93.938897658252;128.726315554641;165.263015751406;105.308920710279;21.4929568516756;167.293472330118;393.440228735511;82.2662989343707;523.1965135317;10.1132165789975;5.05660828949874;64.8564620886191;84.4577710299384;84.460829605141;94.3165819429594;111.342980928591;68.5920630679543;637.996792580376;5.00320741962423;6.99035583362013;643.0;0.0
76069;76;760690000;Z;2235.0;373.646005929005;322.538558483183;366.993671733771;569.946457585736;430.696462970847;171.178843297458;522.598390160394;1282.56525696358;429.836352876024;1859.2546466306;0.0;101.50898334865;294.276688261752;329.911412518141;218.235051402535;121.968309027013;534.656606651848;258.69759542066;2210.63122223478;24.3687777652229;50.7793757859734;2235.0;0.0
76071;76;760710000;Z;474.0;98.1821649204422;70.3256913426619;82.1390113453987;104.184716700278;81.3437228610095;37.8246928302099;116.844490269795;268.461649421553;88.6938603086516;371.166620236133;4.78204366366653;14.7443101425244;10.3536703372721;54.165991256687;44.5939226949198;78.5121785813844;129.552276081632;34.4622274780472;473.0052785614;0.994721438599674;7.00909808622193;474.0;0.0
76072;76;760720000;Z;738.0;187.061147899964;115.613263435684;195.907868818932;130.567534816158;88.7071198932798;20.1430651359827;239.872384154446;425.574510384334;72.5531054612202;577.410173937264;10.1407845431983;30.3849314861101;20.3192694794291;101.352755270846;116.422729579288;111.624169370708;90.7426643316779;96.4228698760068;734.959587140533;3.04041285946703;4.056369364317;738.0;0.0
76075;76;760750000;Z;452.0;87.1557815835465;63.4021361934081;86.8464973332389;116.789653152963;66.4619012854999;31.3440304513437;115.754761568785;267.606539515313;68.6386989159024;378.526756454664;0.0;20.0189597658796;19.8859939620773;74.7144249249559;64.3029649508631;64.8986906943839;60.7226326192736;73.9830895372308;449.984895179932;2.01510482006833;2.98329159464869;452.0;0.0
76082;76;760820000;Z;637.0;153.638976087889;75.9777816603341;141.963902150153;130.312848727864;109.732822743269;25.373668630491;181.942935837486;365.633501526645;89.4235626358696;469.181991128327;4.83641005536185;20.0582128410702;34.8049128686042;59.2998927549365;94.5683899597189;74.6772910262544;151.44351975172;29.4933618706615;635.968868973431;1.0311310265691;4.05939569365979;637.0;0.0
76083;76;760830000;Z;99.0;24.2830188679245;21.4811320754717;19.6132075471698;21.4811320754717;12.1415094339623;0.0;32.688679245283;59.7735849056604;6.5377358490566;65.377358490566;0.0;0.0;0.0;0.0;23.3490566037736;23.3490566037736;18.6792452830189;0.0;98.0660377358491;0.933962264150943;0.933962264150943;99.0;0.0
76085;76;760850000;Z;339.0;68.9725866198325;41.9117284982432;62.5955011245255;84.0190156746773;63.9076039335119;17.5935641492097;91.7234623407741;184.320580557748;62.9559571014777;258.385474115392;4.94933589171878;0.0;44.9191821654036;35.0171145908043;35.2951038052901;30.3475446450582;87.8722698802746;19.9849231368424;337.97295335664;1.02704664336037;4.12729674659626;339.0;0.0
76087;76;760870000;Z;680.0;184.0;98.0;172.0;113.0;87.0;26.0;217.0;379.0;84.0;510.0;10.0;30.0;10.0;75.0;60.0;155.0;90.0;80.0;678.0;2.0;4.0;680.0;0.0
76088;76;760880000;Z;545.0;111.0;87.0;96.0;116.0;99.0;36.0;146.0;303.0;96.0;410.0;0.0;10.0;25.0;35.0;80.0;105.0;120.0;35.0;536.0;9.0;12.0;545.0;0.0
76090;76;760900000;Z;1244.0;261.784645203471;186.162388188924;255.089285079843;251.307583887801;201.074801690688;88.5812959492727;344.399658065023;703.284387237523;196.315954697455;956.087468380497;10.1601295986951;25.2945482151937;55.8276836664671;212.628587516441;187.117580812084;121.867701692014;226.186802034037;117.004434845565;1240.94146713423;3.05853286577426;6.11706573154852;1244.0;0.0
76091;76;760910000;Z;228.0;49.875;33.5892857142857;50.8928571428571;43.7678571428571;34.6071428571429;15.2678571428571;63.1071428571429;131.303571428571;33.5892857142857;173.035714285714;10.1785714285714;10.1785714285714;10.1785714285714;25.4464285714286;35.625;25.4464285714286;40.7142857142857;15.2678571428571;225.964285714286;2.03571428571429;3.05357142857143;228.0;0.0
76092;76;760920000;Z;634.0;118.563018709128;86.0070172603221;118.383123429112;136.995803880216;132.382618308124;41.6684184130982;155.876638418234;342.403103285853;135.720258295913;504.654134507638;15.1727142938623;0.0;34.2815353172595;69.8216338132919;79.5720844910424;109.389096245641;141.910120614148;54.5069497323929;632.988561962303;1.011438037697;4.01578418561615;634.0;0.0
76093;76;760930000;Z;357.0;66.4416666666667;42.6416666666667;77.35;62.475;71.4;36.6916666666667;81.3166666666667;192.383333333333;83.3;312.375;19.8333333333333;4.95833333333333;24.7916666666667;29.75;49.5833333333333;44.625;94.2083333333333;44.625;355.016666666667;1.98333333333333;7.93333333333333;357.0;0.0
76094;76;760940000;Z;325.0;77.8341753687102;43.581872718632;83.220469522818;55.4922848895242;50.3252196871705;14.5459778131452;94.7260088681783;185.169159570955;45.1048315608664;227.859944601354;0.0;15.1305155358276;25.8340810589998;66.1289995464182;35.3679383896903;26.1876492213592;49.0131544650025;10.1976063840563;317.689159876227;7.31084012377265;9.31664269878322;325.0;0.0
76095;76;760950101;H;1626.43360234776;237.818048422635;239.833455612626;205.571533382259;339.596111518707;350.680851063796;252.933602347734;344.634629493813;769.885546588408;511.913426265537;1435.97762289065;0.0;50.3851797505514;166.271093176818;196.502201027145;176.348129126925;45.3466617754993;564.314013206107;236.810344827603;1581.08694057226;45.3466617755017;75.5777696258325;1626.43360234776;0.0
76095;76;760950102;H;3122.87344093908;573.383345561338;553.229273661052;493.774761555412;551.213866471005;543.152237710872;408.119955979403;761.823917828412;1586.1254585473;774.924064563368;2519.25898752741;0.0;35.2696258253834;105.808877476152;327.503668378562;493.774761555392;267.041452677918;841.432501834091;448.428099779908;2919.31731474684;203.556126192246;336.573000733704;3122.87344093908;0.0
76095;76;760950103;H;3514.69295671316;572.244680851138;580.07312301298;517.959647835688;744.692956713144;734.949254096291;364.773294203919;850.006725360822;1858.20542920031;806.480802152031;3038.22633895814;0.0;90.6933235509935;715.469552457838;503.851797505498;231.771826852524;110.84739545121;891.817681584651;493.77476155543;3460.27696258256;54.4159941305972;113.870506236246;3491.69295671316;23.0000000000008
76099;76;760990000;Z;723.0;171.258632546334;118.092860637682;169.34724732029;132.373603672532;106.869713849322;25.0579419738409;214.708958019661;418.692709081155;89.5983328991833;613.74446667578;10.1796587678185;20.5251946798943;41.2240535917827;87.1360399384687;107.996592605123;66.2217968263459;161.56761600856;118.893514257787;719.913342025308;3.08665797469207;4.09370373669174;723.0;0.0
76100;76;761000000;Z;1222.0;227.920389372057;168.150380028174;241.048871153143;283.654419364286;237.024792187096;64.2011478952445;301.734974226037;710.45096480569;209.814060968273;1000.71454309559;10.1273355287352;25.131245734172;100.808315043824;177.157195548408;166.857162189741;147.260076372333;248.558138689031;124.815073989342;1215.88510307497;6.11489692502893;12.1731274286308;1222.0;0.0
76101;76;761010000;Z;2907.0;451.775878442526;393.296626754956;435.641025641018;574.804131054137;643.463562921911;408.018775185452;587.913698955343;1477.38581851082;841.700482533837;2420.94714907217;5.04214150047478;50.4214150047474;80.6742640075971;181.517094017095;277.317782526117;605.056980056981;883.093991427345;337.823480531813;2857.57742357743;49.4225764225749;59.5164491414481;2831.66666666667;75.3333333333325
76103;76;761030101;H;2068.51698035168;273.186605978587;314.371751978968;337.436069724445;380.192499129249;483.612770107592;279.717283432842;371.410273687746;1091.79517799475;605.311528669188;1739.88201034589;0.0;34.9982249691845;340.703958810137;256.687028305413;161.984660574831;97.6243624203752;684.414729547136;163.469045718815;2039.1856920106;29.3312883410859;62.4040379168585;2053.51688351693;15.0000968347566
76103;76;761030102;H;1948.03337646213;246.699609159359;258.887587361346;309.833339050874;359.94193213349;353.95012388054;418.720784876519;334.696091403915;960.64574404377;652.691541014441;1749.83093892613;0.0;74.7327591481464;124.784654435682;256.622097026201;215.661663320609;150.200284289373;721.088808925642;206.740671780479;1916.81738998632;31.2159864758036;70.1612537738105;1839.03267279623;109.000703665898
76103;76;761030103;H;2462.44964318619;442.295001024569;396.773874306794;433.517060781741;485.993249624734;478.086649403558;225.783808044794;593.609710929747;1366.79498153048;502.044950725959;2017.50267089788;0.0;34.9618207872631;258.683781574972;347.800870203117;276.66096574597;148.2116838333;705.1932040299;245.990344723358;2372.44645284897;90.003190337218;123.772943547147;2462.44964318619;0.0
76105;76;761050000;Z;659.0;97.8315397775668;92.6921347013147;98.8760056005803;190.816000137474;147.263576405351;31.5207433777133;137.445390877992;411.095218365284;110.459390756724;556.413346538972;4.71264456882579;19.3123325504277;38.6467586487467;134.845513009201;86.0921705899902;89.5814558050101;135.336559489915;47.8859118768549;655.837763539416;3.16223646058357;12.1642372873606;659.0;0.0
76106;76;761060000;Z;556.0;97.0;78.0;110.0;124.0;113.0;34.0;131.0;321.0;104.0;470.0;15.0;30.0;80.0;95.0;40.0;45.0;110.0;55.0;549.0;7.0;19.0;556.0;0.0
76107;76;761070000;Z;299.0;73.0;47.0;61.0;56.0;44.0;18.0;92.0;165.0;42.0;230.0;0.0;5.0;20.0;30.0;60.0;30.0;60.0;25.0;296.0;3.0;5.0;295.0;4.0
76108;76;761080101;H;2468.89975209588;388.254643870872;379.740192382437;398.592310128597;673.758229680072;406.951053131447;221.603322902449;528.442453913752;1473.82232753174;466.634970650386;2080.645108225;0.0;88.1714967086223;503.623695374246;366.397204077286;225.670089340598;103.554250206678;525.832162994458;267.396209523115;2411.37226074751;57.527491348369;116.439551759574;2468.89975209588;0.0
