INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
05003;05;050030000;Z;5;64.3416048772449;19.8803284950344;99.7087928219416;60.3694640423014;28.2509931245226;35.542914812984;28.2185832621819
05004;05;050040000;Z;5;94.7342670823253;40.0773872874983;206.152477964504;150.698146239163;110.434608153301;59.8219090498252;66.8284237965381
05006;05;050060000;Z;5;412.702357566069;112.187362186357;441.762439396512;301.765587617554;211.488859668642;138.101203885791;110.132974180354
05009;05;050090000;Z;5;22.0;6.0;24.0;18.0;6.0;4.0;8.0
05010;05;050100000;Z;5;159.0;42.0;185.0;144.0;60.0;42.0;16.0
05011;05;050110000;Z;5;59.3204295523637;12.5020570538537;105.358035103327;68.8965319185651;31.3442402546771;24.0865687650178;11.4978896000058
05012;05;050120000;Z;5;50.4395111791561;33.6185018137681;134.474007255072;96.912146039365;81.0916745975917;54.3828705810954;28.674604488214
05013;05;050130000;Z;5;11.2058823529412;6.53676470588235;27.0808823529412;19.6102941176471;16.8088235294118;16.8088235294118;7.47058823529412
05017;05;050170000;Z;5;245.271848505198;126.987174754465;549.633706237992;391.354521678215;242.334639483368;163.166224693302;106.225675094201
05018;05;050180000;Z;5;25.0;13.0;43.0;44.0;44.0;40.0;35.0
05021;05;050210000;Z;5;24.0;8.0;40.0;35.0;8.0;10.0;5.0
05023;05;050230101;H;2;73.5347253454338;24.2678244359913;83.0824541599424;114.467575057131;64.6881705505625;58.0552347936262;16.3331336104466
05023;05;050230102;H;2;240.306104925782;63.2159433246242;310.453384329765;241.214261411087;176.034789525894;77.4471358597774;92.9940177734199
05023;05;050230103;H;2;455.743933359649;96.4046284614712;434.321216710123;422.244524726997;297.636627082371;230.25911268664;145.744940052131
05023;05;050230104;H;1;381.936406293692;123.26703636441;601.774492802615;402.678577071734;332.258176997524;285.494705887296;239.808371081432
05023;05;050230105;H;2;496.394975672424;152.910084436333;544.72121857458;440.943361320994;277.497937515415;293.637135731513;207.758487606778
05023;05;050230106;D;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05023;05;050230107;D;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05023;05;050230108;D;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05023;05;050230109;D;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05024;05;050240000;Z;5;50.8022000888039;10.8518473599225;55.2789762133301;37.5391788015579;13.8352951549447;19.9740191645905;6.92811441905668
05026;05;050260000;Z;5;35.3911269999523;12.8896266641595;63.0500086074204;55.9428772818219;30.8539695932798;16.7272271012878;20.525969702961
05027;05;050270000;Z;5;11.0;2.0;34.0;46.0;30.0;19.0;9.0
05028;05;050280000;Z;5;12.8402366863905;11.0059171597633;32.1005917159763;18.3431952662722;20.1775147928994;11.0059171597633;11.0059171597633
05029;05;050290000;Z;5;100.488017429194;26.0882352941176;177.786492374728;142.035947712418;103.386710239651;71.5010893246187;51.2102396514161
05031;05;050310000;Z;5;36.5837837837838;11.1783783783784;31.5027027027027;25.4054054054054;21.3405405405405;16.2594594594595;13.2108108108108
05036;05;050360000;Z;5;145.327985869337;48.5210198756564;236.230179870337;173.989552794578;131.117533072864;96.30685904104;68.976384430503
05037;05;050370000;Z;5;43.2124866312705;24.6382335069082;85.5734769190343;73.1038056741646;76.3467359529329;35.1138493012458;48.5158998051839
05039;05;050390000;Z;5;140.45916737101;33.3539747182247;162.771349287578;106.011887203679;59.5396621236553;27.2990516041218;19.1462374590818
05040;05;050400000;Z;5;482.155301947499;134.388357691478;671.044359079338;403.788890604004;323.152447200357;239.726843602772;159.399802590346
05045;05;050450000;Z;5;158.922972761714;42.2639309095559;219.374128097357;178.257236019858;105.753008253194;67.4417035833128;52.3562128258325
05046;05;050460101;H;4;352.330867704377;55.1283381219388;264.500773929101;211.15576202803;127.125358630364;126.600459662931;80.8356311856729
05046;05;050460102;H;4;388.851670681533;124.038760774362;478.435220129684;327.816724903672;165.385014365817;170.307187412418;137.820845304847
05046;05;050460103;H;4;283.532669106648;128.960933820964;498.227240377691;419.4104651425;306.159163498625;271.703952172413;204.76239873863
05047;05;050470000;Z;5;7.2992700729927;1.82481751824818;10.9489051094891;26.4598540145985;13.6861313868613;20.985401459854;13.6861313868613
05049;05;050490000;Z;5;10.1785714285714;1.01785714285714;19.3392857142857;9.16071428571428;2.03571428571429;3.05357142857143;3.05357142857143
05052;05;050520000;Z;5;73.4580023775617;40.1544780208912;187.511534062377;114.161614020772;87.0580671080263;71.7593146809689;52.0762242195154
05053;05;050530000;Z;5;80.0;36.0;153.0;75.0;38.0;27.0;26.0
05054;05;050540000;Z;5;128.628916349442;13.0902489716224;90.9112321294207;71.0475749468606;31.2113863830727;16.6216776097816;10.0001032246539
05057;05;050570000;Z;5;23.448275862069;6.83908045977012;47.8735632183908;35.1724137931035;28.3333333333333;37.1264367816092;19.5402298850575
05059;05;050590000;Z;5;72.0;29.0;179.0;151.0;92.0;71.0;40.0
05060;05;050600000;Z;5;23.7976878612717;12.4161849710983;41.3872832369942;25.8670520231214;23.7976878612717;13.4508670520231;11.3815028901734
05061;05;050610101;H;1;345.91934996675;91.607126529326;475.775331789454;358.551841123157;170.894625712576;224.986051076095;162.944757017147
05061;05;050610102;H;1;514.045721585743;149.22596707587;416.108500719523;355.697826115956;174.253082246843;211.272824936524;225.12381728037
05061;05;050610103;H;1;328.418432424527;173.439193634117;612.605479721332;615.908287584247;460.185565193157;427.016388456561;278.558415012632
05061;05;050610104;H;1;241.069934448765;95.31298326105;498.451473761965;485.456105002837;423.112272591149;348.199752143969;395.618564750567
05061;05;050610105;H;1;330.71820265752;118.06705114477;412.013610437065;286.279379789079;182.223717872739;200.179531597325;172.419562800059
05061;05;050610106;H;1;379.989730724689;79.4105516081962;416.891097540434;263.027580829638;148.785944110792;141.994736612833;106.489000170009
05061;05;050610107;H;1;319.186876080124;108.834041535774;450.99663016659;339.744381418929;173.462055355031;134.841326939529;69.75443706778
05061;05;050610108;H;1;206.252520367732;113.207109560568;402.196442999271;242.240383847779;207.377925734153;141.802501441719;92.6047262433561
05061;05;050610109;H;1;281.567225721296;105.735186628071;447.695219009098;328.663662964743;280.342172032029;206.136608370077;261.453277304833
05061;05;050610110;H;1;431.296147842828;102.29815544452;362.802788587018;198.885404430829;132.82381972681;103.652935169968;84.4593326365488
05061;05;050610111;H;1;204.955632045994;113.655669643236;365.753417527842;318.533046281499;239.565846761907;142.460677429795;89.3000838941978
05061;05;050610112;H;1;259.014887784957;139.185585439555;397.304182351776;337.996721279872;190.366629511897;185.816661353777;145.962143240085
05061;05;050610113;H;1;321.764564266779;110.188005544821;536.823478779671;351.790013603072;215.880823424009;175.98094323846;148.94248845922
05061;05;050610114;H;1;278.785265119736;132.775760399294;612.897224099106;464.026368773707;288.824916987417;229.114994694914;137.036443001131
05061;05;050610115;H;1;370.912293695873;126.163314826695;482.01631880975;287.097990135807;151.524084128716;116.263264821191;61.0001199976426
05061;05;050610116;H;1;313.410847804491;131.198271839462;494.705433872501;378.61778096108;241.265531294872;230.02863280763;100.773360603235
05061;05;050610117;A;3;32.5511354835581;12.7701904761348;41.2814951144821;13.3925005418195;2.97776838084749;4.46980087107735;3.11069645040827
05061;05;050610118;D;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05061;05;050610119;D;3;16.2016464676438;11.7472056946533;46.2887591293548;32.444498095822;27.8934173867068;9.21303096941088;9.23887603185845
05061;05;050610120;D;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05061;05;050610201;H;1;226.2687884455;73.1198103667694;325.311531342202;256.248214977046;133.792343192944;157.987280259123;82.9663572623967
05062;05;050620000;Z;5;45.1764705882353;7.52941176470588;41.4117647058824;28.2352941176471;8.47058823529412;7.52941176470588;1.88235294117647
05063;05;050630000;Z;5;55.1847732007372;18.0646821109433;100.355056199896;66.5531138264276;54.1940463328299;49.17179021889;33.1100061482624
05065;05;050650000;Z;5;315.862806115548;102.877432391252;465.004142868043;353.984317880929;216.498671660532;217.239775073751;155.34838236788
05068;05;050680000;Z;5;47.9242717533319;16.9786259902876;70.5876388739805;71.4199720201991;48.6971729147801;32.7856104282495;35.5431383225244
05070;05;050700000;Z;5;756.303273482035;231.810988210028;876.370018317993;527.266139026967;224.576291272059;162.382542632788;116.277549677883
05071;05;050710000;Z;5;45.1665867097639;8.31816031793744;70.2351715933019;48.9551786680985;35.3010915656435;35.5702767788377;12.4966014317926
05072;05;050720000;Z;5;31.0;10.0;44.0;47.0;26.0;24.0;10.0
05073;05;050730000;Z;5;44.0;29.0;94.0;46.0;29.0;14.0;25.0
05074;05;050740000;Z;5;22.4705882352941;10.2139037433155;38.8128342245989;37.7914438502674;22.4705882352941;6.12834224598931;7.14973262032086
05075;05;050750000;Z;5;41.0837457901204;33.1460655761123;83.8826804352754;64.5045112700498;52.2364070884322;42.1957495172218;25.7500247761401
05079;05;050790000;Z;5;130.507119318257;52.2033892901128;214.816264249954;172.639881699334;109.423255322263;61.2373031459052;91.3545308499341
05084;05;050840000;Z;5;54.0;20.0;120.0;77.0;37.0;37.0;24.0
05085;05;050850000;Z;5;38.6452508633231;29.1322409472338;88.7065381648689;73.2423030124786;41.0310335810237;51.1269653696631;32.3549551346746
05087;05;050870000;Z;5;49.2551210428309;19.7020484171324;102.450651769088;104.420856610801;48.2700186219739;49.2551210428306;30.538175046555
05090;05;050900000;Z;5;24.3444976076555;18.2583732057416;47.6746411483254;35.5023923444976;17.244019138756;18.2583732057416;6.08612440191388
05092;05;050920000;Z;5;63.0;36.0;152.0;124.0;68.0;84.0;64.0
05093;05;050930000;Z;5;20.3795744262368;12.2781601649043;72.6651388125725;46.4134233069489;49.6253365280093;42.295450491204;21.3849493029836
05095;05;050950000;Z;5;43.281045751634;14.7549019607843;67.8725490196078;35.4117647058823;18.6895424836601;39.3464052287582;22.6241830065359
05096;05;050960000;Z;5;90.2596195172349;47.1864426950746;144.593725019379;111.57289763818;74.4626075356369;45.2577140512341;26.145125774871
05097;05;050970000;Z;5;64.7597920020177;19.3552510436147;74.0858876145101;61.7053823756297;34.4101196123099;25.293209929559;23.2084877872447
05098;05;050980000;Z;5;56.3567362428844;26.6166982922196;126.034155597723;91.1954459203039;61.4554079696391;46.085388994307;54.3074003795068
05099;05;050990000;Z;5;10.0;5.0;16.0;18.0;12.0;9.0;12.0
05100;05;051000000;Z;5;40.9450305863045;26.1903926882818;108.908386868701;124.442269502042;92.0311135625403;87.8656921481276;77.4049629748159
05101;05;051010000;Z;5;146.147415681525;50.0859803565976;205.454735748492;163.546058307258;155.368755391895;120.615218001602;85.8616806113102
05103;05;051030000;Z;5;149.0;28.0;202.0;125.0;81.0;33.0;32.0
05106;05;051060000;Z;5;39.1492799154716;14.0564418822879;56.21435545222;69.225136172083;27.0957482903708;25.0814358657218;22.0823074708449
05108;05;051080000;Z;5;9.22651933701657;6.4585635359116;23.0662983425414;32.292817679558;23.9889502762431;18.4530386740331;20.2983425414365
