IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
010010000;01;01000;01001;ZZZZZZ;0100100;Z;776;162;103;133;192;128;59;213;417;146;613;15;20;76;97;101;126;148;30;768;8;20;776;0
010020000;01;01000;01002;ZZZZZZ;0100200;Z;248;56;29;71;38;35;19;67;136;45;199;0;20;15;26;41;10;66;20;246;2;3;248;0
010040101;01;01302;01004;ZZZZZZ;0100401;H;1905;323;583;364;220;254;161;524;1035;345;1602;0;12;92;229;347;301;341;279;1638;267;260;1546;358
010040102;01;01302;01004;ZZZZZZ;0100401;H;3438;629;778;698;609;428;297;853;2034;551;2809;3;68;122;436;501;594;613;473;3007;430;505;3438;0
010040201;01;01302;01004;ZZZZZZ;0100402;H;4194;866;899;761;710;571;387;1154;2331;708;3318;0;96;217;506;528;627;800;543;3836;358;407;4106;88
010040202;01;01302;01004;ZZZZZZ;0100402;H;4499;908;728;903;932;680;348;1231;2527;740;3591;0;134;355;728;491;435;942;506;4357;142;307;4441;58
010050000;01;01000;01005;ZZZZZZ;0100500;Z;1689;344;259;333;392;244;116;443;984;262;1391;5;63;110;240;250;239;328;156;1666;23;66;1689;0
010060000;01;01000;01006;ZZZZZZ;0100600;Z;111;12;16;15;29;27;11;15;70;26;91;0;0;5;25;15;15;25;5;104;7;8;111;0
010070000;01;01000;01007;ZZZZZZ;0100700;Z;2726;608;383;614;520;416;186;749;1534;443;2108;15;49;204;419;365;336;467;253;2671;55;98;2716;10
010080000;01;01302;01008;ZZZZZZ;0100800;Z;752;136;128;157;182;112;36;180;470;102;618;0;15;50;144;100;120;134;55;734;18;25;752;0
010090000;01;01000;01009;ZZZZZZ;0100900;Z;330;54;37;56;72;69;42;73;166;91;280;0;25;5;76;41;25;76;31;320;10;14;330;0
010100000;01;01000;01010;ZZZZZZ;0101000;Z;1115;265;161;243;222;148;76;320;618;177;855;25;35;45;105;175;190;175;105;1082;33;59;1115;0
010110000;01;01000;01011;ZZZZZZ;0101100;Z;376;87;44;75;77;77;16;107;204;65;290;5;5;35;60;20;25;115;25;369;7;8;376;0
010120000;01;01000;01012;ZZZZZZ;0101200;Z;326;67;29;58;65;61;46;78;163;85;265;5;20;5;25;45;40;105;20;321;5;8;324;2
010130000;01;01000;01013;ZZZZZZ;0101300;Z;144;27;15;25;39;27;11;36;79;29;115;5;5;10;20;20;30;15;10;144;0;2;144;0
010140000;01;01401;01014;ZZZZZZ;0101400;Z;3367;642;489;629;693;664;250;840;1851;676;2770;0;120;95;265;320;590;905;475;2912;455;775;3324;43
010150000;01;01000;01015;ZZZZZZ;0101500;Z;644;101;93;106;139;133;73;137;344;162;542;5;10;80;85;65;75;164;60;634;10;20;644;0
010160000;01;01000;01016;ZZZZZZ;0101600;Z;463;113;63;102;73;73;39;137;240;86;340;0;30;20;46;46;51;100;46;457;6;11;463;0
010170000;01;01000;01017;ZZZZZZ;0101700;Z;442;98;44;94;82;82;42;113;235;95;352;5;0;5;15;56;66;125;81;434;8;17;442;0
010190000;01;01000;01019;ZZZZZZ;0101900;Z;28;4;5;0;7;11;2;6;15;7;29;12;0;0;0;0;0;18;0;27;1;2;28;0
010210000;01;01000;01021;ZZZZZZ;0102100;Z;1408;277;224;300;292;240;75;372;813;223;1204;5;59;132;157;172;152;294;232;1355;53;78;1304;104
010220000;01;01000;01022;ZZZZZZ;0102200;Z;1237;206;180;202;257;242;151;275;674;288;1053;0;50;30;116;151;186;372;146;1191;46;83;1221;16
010230000;01;01000;01023;ZZZZZZ;0102300;Z;66;11;10;11;20;10;3;17;37;12;61;13;0;4;13;9;9;9;4;66;0;2;66;0
010240000;01;01000;01024;ZZZZZZ;0102400;Z;3211;702;499;670;657;482;201;908;1785;518;2580;10;100;185;465;450;360;650;360;3167;44;115;3210;1
010250000;01;01000;01025;ZZZZZZ;0102500;Z;4092;876;589;818;896;665;248;1144;2286;662;3255;60;116;206;634;543;528;765;402;4039;53;123;4055;37
010260000;01;01000;01026;ZZZZZZ;0102600;Z;923;166;142;177;153;152;134;204;483;237;755;5;19;52;132;114;127;282;24;898;25;36;865;58
010270000;01;01201;01027;ZZZZZZ;0102700;Z;2684;475;1028;505;368;236;72;720;1733;231;2263;0;59;179;281;954;394;246;151;2614;70;134;1852;832
010280000;01;01000;01028;ZZZZZZ;0102800;Z;602;124;96;110;138;99;34;154;366;83;512;10;20;26;81;86;105;134;50;598;4;16;602;0
010290000;01;01000;01029;ZZZZZZ;0102900;Z;689;127;92;145;165;103;57;163;406;120;560;20;0;25;60;90;110;160;95;679;10;19;611;78
010300000;01;00758;01030;ZZZZZZ;0103000;Z;866;172;143;188;186;126;50;228;507;132;674;0;52;89;131;115;89;131;68;837;29;40;866;0
010310000;01;01401;01031;ZZZZZZ;0103100;Z;3624;732;679;700;662;599;252;945;2067;612;2915;0;85;160;310;385;705;770;500;3042;582;863;3600;24
010320000;01;01201;01032;ZZZZZZ;0103200;Z;3333;869;552;748;565;385;213;1058;1826;449;2567;0;104;214;407;542;368;483;449;3195;138;213;3264;69
010330102;01;00357;01033;ZZZZZZ;0103301;H;3071;595;652;668;469;343;343;751;1745;575;2475;0;77;137;297;495;478;592;400;2361;710;853;3071;0
010330103;01;00357;01033;ZZZZZZ;0103301;H;2441;495;402;563;488;317;176;588;1487;366;1948;9;55;119;282;400;427;417;240;2113;329;390;2440;1
010330201;01;00357;01033;ZZZZZZ;0103302;H;2692;445;436;465;569;489;288;594;1527;570;2242;0;91;124;286;409;383;673;276;2232;460;598;2544;147
010330202;01;00357;01033;ZZZZZZ;0103302;H;2745;572;498;561;513;419;182;750;1565;431;2168;1;35;102;264;389;468;509;401;2222;523;746;2691;55
010330301;01;00357;01033;ZZZZZZ;0103303;H;1780;426;265;375;370;234;110;496;1031;253;1354;4;59;57;136;233;376;287;202;1491;289;450;1731;49
010330401;01;00357;01033;ZZZZZZ;0103304;H;3694;815;621;778;799;519;162;1042;2170;482;2936;10;98;227;448;597;567;587;402;3401;293;468;3694;0
010340101;01;01205;01034;ZZZZZZ;0103401;H;3117;544;582;574;643;481;291;741;1782;594;2645;0;105;140;359;547;409;606;480;2979;138;242;3093;24
010340102;01;01205;01034;ZZZZZZ;0103401;H;3639;591;559;593;711;622;563;794;1893;952;2959;0;85;159;315;540;445;1026;388;3386;253;356;3395;244
010340103;01;01205;01034;ZZZZZZ;0103401;H;2348;547;348;395;417;326;315;695;1137;516;1794;0;55;45;105;253;383;603;352;2044;304;487;2215;133
010350000;01;01000;01035;ZZZZZZ;0103500;Z;314;46;36;65;96;48;23;62;203;49;262;0;5;10;49;60;40;83;15;307;7;9;314;0
010360000;01;01000;01036;ZZZZZZ;0103600;Z;1311;213;149;218;290;289;151;284;689;337;1142;15;74;81;176;181;136;344;136;1277;34;53;1311;0
010370000;01;01000;01037;ZZZZZZ;0103700;Z;298;56;35;66;56;63;22;70;162;66;248;10;5;10;40;30;30;86;36;283;15;11;277;21
010380000;01;01000;01038;ZZZZZZ;0103800;Z;756;152;104;142;157;133;68;191;425;140;607;5;29;44;95;104;120;146;64;750;6;11;756;0
010390000;01;01000;01039;ZZZZZZ;0103900;Z;454;82;61;88;95;92;35;109;261;84;333;5;5;20;31;41;67;128;36;426;28;52;454;0
010400000;01;01000;01040;ZZZZZZ;0104000;Z;496;120;67;130;95;50;34;150;283;62;362;31;10;10;61;77;102;60;10;491;5;15;496;0
