INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
85047;85;850470101;15.3;15160;19670;25750;0.54;0.28;47.1;39.9;3.3;3.9;46.4;14.7;7.0;1.2;3.8;2.0
85047;85;850470102;7.3;17340;21780;27100;0.45;0.213;62.6;56.0;2.3;4.3;37.6;10.0;4.4;1.9;1.7;0.8
85047;85;850470103;8.5;17250;21370;26350;0.43;0.257;49.9;44.4;2.8;2.7;43.3;17.9;4.2;1.5;1.8;0.9
85047;85;850470104;9.6;17370;22160;28120;0.48;0.257;59.0;53.0;2.7;3.3;38.4;14.0;4.7;1.9;1.9;0.9
85047;85;850470105;16.3;15200;19500;24690;0.49;0.225;42.9;37.7;2.8;2.4;53.2;9.4;6.5;2.3;2.8;1.4
85047;85;850470106;6.2;18780;23310;29520;0.46;0.252;69.2;58.4;2.7;8.1;33.0;12.3;3.2;1.7;1.0;0.5
85092;85;850920101;13.8;15750;21160;27830;0.57;0.296;62.1;53.0;3.0;6.1;38.3;10.8;6.2;1.6;2.9;1.7
85092;85;850920102;11.4;16770;21130;26530;0.46;0.247;59.5;47.8;2.6;9.1;42.1;8.4;5.4;1.5;2.6;1.3
85092;85;850920103;15.2;15340;20390;26610;0.55;0.265;58.1;49.4;2.4;6.3;40.8;8.1;8.0;1.5;4.5;2.0
85092;85;850920104;25.3;13070;18370;24730;0.63;0.282;59.3;50.5;3.6;5.2;35.1;7.6;11.2;2.1;6.2;2.9
85092;85;850920105;;12450;16520;21380;0.54;0.231;40.4;;;;48.8;4.4;15.3;2.8;8.7;3.8
85092;85;850920106;;16310;20500;25610;0.45;0.204;59.3;53.9;2.7;2.7;41.4;6.9;5.7;2.3;2.4;1.0
85092;85;850920107;11.6;16960;21370;26610;0.45;0.238;57.7;49.9;3.0;4.8;42.5;9.7;5.1;2.0;2.1;1.0
