IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
450010000;45;45000;45001;ZZZZZZ;4500100;Z;220;40;28;34;56;41;21;51;121;48;169;0;0;11;22;54;22;38;22;217;3;7;220;0
450020000;45;45000;45002;ZZZZZZ;4500200;Z;398;72;62;62;85;67;50;90;202;106;346;15;29;5;64;54;49;105;24;397;1;15;398;0
450040101;45;45501;45004;ZZZZZZ;4500401;H;3204;841;451;551;576;482;302;1014;1606;585;2365;5;50;84;286;468;420;712;340;2894;310;386;3045;160
450040102;45;45501;45004;ZZZZZZ;4500401;H;2492;352;434;333;405;580;388;565;1152;775;2138;0;81;178;254;255;180;873;318;2392;99;160;2374;118
450040103;45;45501;45004;ZZZZZZ;4500401;H;3165;588;399;528;546;578;526;775;1460;929;2575;8;70;136;322;336;293;1035;374;2910;255;357;2656;509
450040201;45;45501;45004;ZZZZZZ;4500402;H;2061;320;261;253;461;480;287;434;1016;612;1742;4;58;138;215;205;187;687;247;1988;74;127;2006;55
450040202;45;45501;45004;ZZZZZZ;4500402;H;2055;359;308;292;383;429;285;471;1013;571;1696;0;40;72;236;254;246;672;178;1919;136;192;2034;21
450050000;45;45000;45005;ZZZZZZ;4500500;Z;246;61;33;55;60;22;15;81;138;27;200;10;5;10;55;55;20;10;35;243;3;8;246;0
450060000;45;45000;45006;ZZZZZZ;4500600;Z;1117;164;180;170;285;229;89;229;640;248;936;0;114;128;141;107;34;281;131;1087;30;46;1117;0
450080000;45;45000;45008;ZZZZZZ;4500800;Z;1890;367;305;400;349;290;180;468;1053;369;1557;34;24;50;190;246;344;483;185;1786;104;126;1824;66
450090000;45;45000;45009;ZZZZZZ;4500900;Z;1145;244;168;238;228;169;98;324;620;202;887;20;20;50;136;166;151;227;116;1113;32;41;1145;0
450100000;45;45000;45010;ZZZZZZ;4501000;Z;1164;257;205;243;227;168;64;353;650;161;907;5;35;30;143;134;222;196;141;1118;46;75;1121;43
450110000;45;45000;45011;ZZZZZZ;4501100;Z;211;42;23;47;49;30;19;47;127;37;171;10;10;5;35;15;25;60;10;199;12;13;211;0
450120000;45;45000;45012;ZZZZZZ;4501200;Z;190;46;29;47;39;22;7;56;113;21;144;5;5;5;41;36;21;10;21;188;2;3;190;0
450130000;45;45000;45013;ZZZZZZ;4501300;Z;232;43;27;39;63;44;17;53;138;42;183;0;25;20;55;35;10;30;10;227;5;9;232;0
450140000;45;45000;45014;ZZZZZZ;4501400;Z;506;76;64;82;109;125;51;111;263;132;433;10;45;5;40;45;86;116;86;493;13;21;506;0
450150000;45;45000;45015;ZZZZZZ;4501500;Z;688;100;79;120;159;162;70;132;374;182;578;40;20;40;55;90;75;199;60;672;16;21;688;0
450160000;45;45000;45016;ZZZZZZ;4501600;Z;961;179;128;173;228;175;78;232;553;176;787;20;10;30;95;171;156;235;70;945;16;30;961;0
450170000;45;45000;45017;ZZZZZZ;4501700;Z;360;56;42;67;64;88;42;76;188;96;308;16;11;27;27;21;37;133;37;360;0;10;360;0
450180000;45;45000;45018;ZZZZZZ;4501800;Z;987;179;127;173;204;147;157;242;501;244;790;15;35;25;115;110;175;250;65;954;33;49;895;92
450190000;45;45000;45019;ZZZZZZ;4501900;Z;690;140;82;138;165;115;50;180;381;129;549;11;26;42;121;63;84;169;32;684;6;13;690;0
450200000;45;45000;45020;ZZZZZZ;4502000;Z;1036;211;126;220;229;194;56;272;593;171;829;5;31;94;157;110;100;236;94;1015;21;49;1036;0
450210000;45;45000;45021;ZZZZZZ;4502100;Z;324;54;54;52;76;48;41;83;175;66;269;0;0;10;57;67;26;52;57;316;8;12;324;0
450220000;45;45000;45022;ZZZZZZ;4502200;Z;458;109;73;95;82;60;38;125;257;76;357;5;20;10;51;67;56;86;62;444;14;17;458;0
450230000;45;45000;45023;ZZZZZZ;4502300;Z;116;24;12;14;22;38;5;26;57;33;97;5;5;0;15;15;10;41;5;116;0;3;116;0
450240000;45;45209;45024;ZZZZZZ;4502400;Z;2073;439;305;433;466;312;118;581;1188;304;1677;10;104;149;298;293;169;432;222;2032;41;79;2073;0
450250000;45;45000;45025;ZZZZZZ;4502500;Z;1538;338;241;286;304;236;133;440;824;275;1232;25;40;55;185;185;261;341;140;1496;42;63;1538;0
450260000;45;45000;45026;ZZZZZZ;4502600;Z;946;175;105;189;208;201;67;217;535;194;758;5;26;45;144;108;89;284;58;919;27;47;944;2
450270000;45;45000;45027;ZZZZZZ;4502700;Z;405;73;45;78;106;52;51;89;229;88;341;15;10;25;61;71;46;97;15;398;7;6;405;0
450280000;45;45207;45028;ZZZZZZ;4502800;Z;7298;1372;1143;1242;1296;1268;977;1798;3670;1830;5835;5;135;430;725;880;825;2035;800;6845;453;692;7041;257
