IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
180010000;18;18000;18001;ZZZZZZ;1800100;Z;380;64;53;62;92;79;30;87;223;71;331;0;20;10;80;40;30;96;55;371;9;21;380;0
180020000;18;18000;18002;ZZZZZZ;1800200;Z;186;33;21;29;44;41;18;37;102;47;146;15;5;5;0;29;24;58;10;184;2;4;186;0
180030000;18;18000;18003;ZZZZZZ;1800300;Z;1916;284;234;323;363;412;301;364;972;581;1603;0;51;96;152;223;263;635;183;1876;40;56;1838;78
180040000;18;18000;18004;ZZZZZZ;1800400;Z;1017;183;129;211;213;193;89;223;585;209;831;5;20;46;151;176;136;242;55;1007;10;23;1016;1
180050000;18;18000;18005;ZZZZZZ;1800500;Z;1071;252;135;228;231;165;58;316;579;176;837;5;50;35;145;180;150;165;105;1048;23;45;1045;26
180060000;18;18000;18006;ZZZZZZ;1800600;Z;233;46;21;45;40;63;18;53;122;58;182;15;10;20;29;29;15;49;15;228;5;12;233;0
180070000;18;18000;18007;ZZZZZZ;1800700;Z;71;7;9;10;12;25;8;9;36;26;70;5;15;10;5;5;5;20;5;68;3;3;71;0
180080000;18;18000;18008;ZZZZZZ;1800800;Z;510;107;81;98;123;72;29;139;300;71;423;0;20;46;112;82;56;77;31;502;8;11;510;0
180090000;18;18000;18009;ZZZZZZ;1800900;Z;306;43;31;44;88;64;36;55;176;75;265;5;16;11;11;32;27;146;16;304;2;5;306;0
180100000;18;18000;18010;ZZZZZZ;1801000;Z;200;35;19;33;52;42;19;43;110;47;165;15;5;5;5;45;20;55;15;195;5;6;200;0
180110000;18;18101;18011;ZZZZZZ;1801100;Z;2102;272;256;280;438;507;350;363;1058;681;1807;35;20;35;187;278;303;817;131;2052;50;96;2039;63
180120000;18;18000;18012;ZZZZZZ;1801200;Z;461;86;70;70;103;84;48;113;239;109;372;5;5;10;52;63;63;105;68;457;4;7;461;0
