INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT
43001;43;430010000;Z;0;110.48275862069;21.4827586206897;50.1264367816092;38.8735632183908;86.9540229885057;14.3218390804598;49.1034482758621;23.5287356321839;70.5862068965517;12.2758620689655;38.8735632183908;19.4367816091954;16.367816091954;2.04597701149425;10.2298850574713;4.09195402298851;2.04597701149425;4.09195402298851;5.11494252873563;5.11494252873563;0.0;0.0;0.0;7.16091954022988;7.16091954022988;33.7586206896552;22.5057471264368;8.18390804597701;7.16091954022988;1.02298850574713;23.5287356321839;13.2988505747126;10.2298850574713;7.16091954022988;5.11494252873563;2.04597701149425;12.2758620689655;4.09195402298851;81.8390804597701;10.2298850574713;5.11494252873563;10.2298850574713;5.11494252873563;15.3448275862069;35.8045977011494;66.4942528735632;10.2298850574713;5.11494252873563;5.11494252873563;5.11494252873563;10.2298850574713;30.6896551724138;70.5862068965517;61.3793103448276;9.20689655172414;16.367816091954;15.3448275862069;5.11494252873563;10.2298850574713;1.02298850574713;49.1034482758621;9.20689655172414;1.02298850574713;0.0;2.04597701149425;7.16091954022988;2.04597701149425;0.0;12.2758620689655;58.3103448275862;43.9885057471264;13.2988505747126;1.02298850574713;0.0;66.4942528735632;0.0;10.2298850574713;0.0;0.0;56.264367816092
43002;43;430020000;Z;0;852.705747337528;132.648668450928;458.258519162986;261.798559723614;616.28797106504;53.1989054314626;426.053573303445;137.035492330133;553.539486798372;42.4930685258229;382.991642976463;128.054775296085;62.7484842666685;10.7058369056397;43.0619303269813;8.98071703404752;5.68996767225601;0.0;20.1440731616293;11.5816251037434;8.89652810929808;6.80012353002343;9.63616668971826;33.2761317254976;27.234560912916;112.438192286123;131.197199907597;106.140737825856;105.805389901639;100.195758505413;236.417776272488;116.947462507083;119.470313765405;75.6442997297329;41.6458590298324;33.9984406999006;102.942247994863;57.8312285478921;623.603781569991;0.0;53.1272874625081;123.591959851323;212.657145547879;165.743950536686;63.7243986849174;543.663622139537;0.0;47.9064572244954;123.591959851323;192.687200038487;126.195266816339;53.282738208892;563.555914807668;473.736898740481;89.819016067187;123.527227087596;110.727396468526;20.7285820338392;89.9988144346871;12.7998306190702;406.730185273109;40.1117136756394;4.98886588561966;11.9736089747292;9.93252493138295;47.7451985434937;42.0738175236934;0.0;60.6537392703879;502.90217553728;483.402379110129;10.5641894915113;8.0268679247096;0.90873901092966;563.838222313705;19.9383599148739;78.92509864762;5.22083023801271;9.52828503336679;440.482019014436
43003;43;430030000;Z;0;474.857323921826;46.7642119100922;280.489382285362;147.603729726372;326.178854829373;27.6064421105924;232.723323055674;65.849089663107;303.705745042133;25.6550579596484;218.229064845416;59.821622237068;22.4731097872408;1.95138415094402;14.4942582102577;6.02746742603902;3.84135044412594;0.954612137877317;11.8417673468409;2.90691721468603;1.93122513921402;0.0;0.997237504496532;47.2808380381383;19.8173600396539;118.491832641211;66.6565113889711;40.254816659506;15.8092025509486;17.8682935109447;148.678469092453;71.5877823281154;77.0906867643371;19.1577697994997;8.71845435789383;10.4393154416059;40.8694332956601;88.6512659972927;369.764634727418;38.5144984669835;34.6902372196603;9.97237504496532;73.5303473699164;112.988937858884;100.068238767008;349.709778639838;38.5144984669835;34.6902372196603;9.97237504496532;63.4478663273016;108.002750336402;95.0820512445253;310.752471172198;240.83439883156;69.9180723406377;77.8542887112891;67.8369197262532;12.9678731643469;54.8690465619062;10.0173689850359;202.29723488345;25.5927290157341;4.01097121751604;3.96834585089683;4.96511786396352;41.2946692515462;27.6041443850651;1.01925870402644;161.313859255112;149.438611917086;139.594578463408;7.89264930273383;0.975692075472008;0.975692075472008;354.80607215997;19.9447500899306;34.8003432173099;0.0;5.09629352013222;289.978497810115
43004;43;430040000;Z;0;72.2136752136752;8.13675213675214;41.7008547008547;22.3760683760684;44.7521367521367;1.01709401709402;33.5641025641026;10.1709401709402;41.7008547008547;1.01709401709402;31.5299145299145;9.15384615384615;3.05128205128205;0.0;2.03418803418803;1.01709401709402;1.01709401709402;0.0;1.01709401709402;1.01709401709402;0.0;0.0;0.0;1.01709401709402;2.03418803418803;25.4273504273504;8.13675213675214;5.08547008547009;1.01709401709402;2.03418803418803;27.4615384615385;14.2393162393162;13.2222222222222;8.13675213675214;5.08547008547009;3.05128205128205;9.15384615384615;10.1709401709402;50.8547008547009;35.5982905982906;0.0;0.0;0.0;10.1709401709402;5.08547008547009;45.7692307692308;30.5128205128205;0.0;0.0;0.0;10.1709401709402;5.08547008547009;41.7008547008547;18.3076923076923;23.3931623931624;4.06837606837607;4.06837606837607;0.0;4.06837606837607;0.0;13.2222222222222;2.03418803418803;1.01709401709402;1.01709401709402;1.01709401709402;16.2735042735043;5.08547008547009;2.03418803418803;24.4102564102564;17.2905982905983;17.2905982905983;0.0;0.0;0.0;45.7692307692308;0.0;25.4273504273504;5.08547008547009;0.0;15.2564102564103
43006;43;430060000;Z;0;77.0;6.0;40.0;31.0;56.0;3.0;36.0;17.0;51.0;2.0;34.0;15.0;5.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;9.0;6.0;21.0;13.0;2.0;2.0;3.0;21.0;8.0;13.0;3.0;1.0;2.0;10.0;8.0;55.0;20.0;0.0;0.0;10.0;10.0;15.0;55.0;20.0;0.0;0.0;10.0;10.0;15.0;54.0;29.0;25.0;11.0;10.0;3.0;7.0;1.0;23.0;5.0;0.0;0.0;1.0;17.0;8.0;0.0;32.0;22.0;13.0;7.0;2.0;0.0;60.0;0.0;35.0;0.0;0.0;25.0
43007;43;430070000;Z;0;352.675443145295;58.8448926938867;203.375177195578;90.4553732558306;273.973076069243;27.3593447776128;190.271408411588;56.3423228800428;256.767873791974;22.2976838055963;181.138906668751;53.3312833176264;17.2052022772694;5.06166097201651;9.13250174283646;3.01103956241639;2.01352372739747;0.0;5.09913930774934;4.03332481032876;3.03577135055149;0.0;3.0234430812423;20.1853462706306;14.1319906793013;100.058201894215;59.6753327480199;39.48401430765;21.2136043914679;19.2245857779586;78.702367076052;36.2692952677971;42.4330718082548;28.4436125466025;10.1794442254137;18.2641683211888;20.0491667548465;30.209587774603;293.359596426546;10.0676186369874;30.3590431234924;20.1356146769055;35.4379434089892;96.0932456527997;96.1859021863406;273.0995610355;10.0676186369874;25.2162231386577;10.0986280117257;35.4379434089892;96.0932456527997;96.1859021863406;263.769127193499;199.192588868624;64.5765383248755;58.6222260124065;48.5605068644643;5.03711823337001;43.5233886310942;10.0617191479422;160.736568156029;21.2695383265456;7.04444008581981;3.04208772436441;7.09995457586539;47.3840064185712;17.1925319063042;0.0;87.8843307648746;175.884796428625;147.651938477221;23.1897647484027;5.04309320300129;0.0;278.117960306194;25.2468527926755;5.08022874103173;0.0;5.14281998483469;242.648058787652
43010;43;430100000;Z;0;730.057300435759;107.019658292349;466.193145394106;156.844496749304;572.80585388369;43.945744846107;450.580406445109;78.2797025924746;538.393645869106;35.4552208901067;431.772417034638;71.166007944361;34.4122080145844;8.49052395600033;18.8079894104704;7.11369464811359;4.96557386277013;2.85319686076421;12.0127123642051;7.74714964664767;1.86800141742712;4.96557386277013;0.0;24.5413866035735;25.535320761404;175.024319880546;133.528273510949;112.956320847003;69.1712706222255;32.0489616579905;157.251446552069;72.332261960017;84.9191845920515;63.073913446242;29.721986960454;33.351926485788;71.4536995275601;22.7238335782666;588.798475872271;20.0680586157845;39.7847397354981;78.8965302711977;170.942810492251;161.639996930471;117.466339827068;545.315689193938;20.0680586157845;29.9327853021272;73.7916142829212;156.682878539387;151.960709062831;112.879643390887;539.414629066761;467.146878774184;72.2677502925773;128.002203373844;122.962543522823;11.8644508484739;111.09809267435;5.03965985102027;413.338150267478;34.3675040085926;3.80623750163887;6.90510681785302;8.72988017862129;41.0209708794368;31.2467794131404;0.0;90.3540824828886;449.060546583873;438.387324558402;9.72255989527969;0.950662130190941;0.0;545.315689193938;29.4017934970597;14.9631426275079;4.92597721668544;0.0;496.024775852685
43012;43;430120000;Z;0;3569.0;636.0;2189.0;744.0;2671.0;237.0;2042.0;392.0;2411.0;187.0;1883.0;341.0;260.0;50.0;159.0;51.0;36.0;21.0;91.0;68.0;26.0;9.0;9.0;192.0;128.0;714.0;663.0;456.0;314.0;204.0;898.0;429.0;469.0;377.0;198.0;179.0;279.0;242.0;2630.0;5.0;150.0;305.0;845.0;745.0;550.0;2320.0;5.0;135.0;300.0;800.0;635.0;445.0;2443.0;2114.0;329.0;480.0;442.0;81.0;361.0;38.0;1814.0;186.0;54.0;12.0;48.0;195.0;133.0;1.0;542.0;1901.0;378.0;1500.0;21.0;2.0;2350.0;65.0;110.0;15.0;15.0;2055.0
43014;43;430140000;Z;0;36.9811320754717;3.16981132075472;22.188679245283;11.622641509434;27.4716981132075;0.0;20.0754716981132;7.39622641509434;25.3584905660377;0.0;17.9622641509434;7.39622641509434;2.11320754716981;0.0;2.11320754716981;0.0;0.0;0.0;1.05660377358491;1.05660377358491;0.0;0.0;0.0;1.05660377358491;0.0;9.50943396226415;10.5660377358491;0.0;3.16981132075472;3.16981132075472;9.50943396226415;3.16981132075472;6.33962264150943;2.11320754716981;1.05660377358491;1.05660377358491;4.22641509433962;3.16981132075472;31.6981132075472;15.8490566037736;5.28301886792453;5.28301886792453;0.0;5.28301886792453;0.0;31.6981132075472;15.8490566037736;5.28301886792453;5.28301886792453;0.0;5.28301886792453;0.0;27.4716981132075;14.7924528301887;12.6792452830189;6.33962264150943;5.28301886792453;2.11320754716981;3.16981132075472;1.05660377358491;12.6792452830189;2.11320754716981;0.0;0.0;0.0;10.5660377358491;2.11320754716981;0.0;12.6792452830189;14.7924528301887;9.50943396226415;5.28301886792453;0.0;0.0;31.6981132075472;5.28301886792453;0.0;0.0;0.0;26.4150943396226
43016;43;430160000;Z;0;543.197759535775;63.087512179588;340.616326498268;139.493920857918;406.835068999787;33.0645332280572;308.53822095596;65.2323148157697;346.680715827324;20.048350342423;272.439628786757;54.1927366981445;60.1543531724622;13.0161828856342;36.0985921692029;11.0395781176252;8.02045067761023;3.00043607201222;25.0777123803302;17.0441683380333;4.00555162914804;3.00603407532829;0.0;30.0659701092327;27.0786204411574;162.38019107945;93.175930098546;58.0880096798082;25.0329074455745;11.0134401460176;136.362690535988;65.1687732388783;71.1939172971095;25.0197722903754;15.009619996449;10.0101522939264;60.2085159059395;51.1344023396729;380.742813461129;55.1417537919181;20.074495242311;15.0208229638309;70.144021307529;90.1530845301554;115.178482666846;325.591694838297;55.1417537919181;20.074495242311;15.0208229638309;60.1020912546579;80.1298667535261;95.1226648320531;348.689101837899;305.582680360454;43.106421477445;65.1295941764518;57.1091365250969;14.0400316012852;43.0691049238117;8.02045765135493;257.47299298726;31.071103116977;12.0241537194403;4.01677202114844;0.997658515627914;31.0673292961242;11.0358356623768;1.00325651894399;61.163193747245;287.525908090654;147.258541389708;132.241307569145;7.02280261285616;1.00325651894399;330.607977433017;50.1254711646804;5.02564745815116;0.0;0.0;270.468566232046
