IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
340010000;34;34000;34001;ZZZZZZ;3400100;Z;1705;318;221;349;345;304;169;419;928;358;1435;24;90;90;171;223;194;440;204;1670;35;87;1648;57
340020000;34;34000;34002;ZZZZZZ;3400200;Z;1212;282;175;240;249;184;82;352;649;211;934;24;39;54;127;147;132;264;147;1174;38;61;1208;4
340030101;34;34401;34003;340401;3400301;H;2248;385;440;348;542;411;122;501;1375;373;1862;6;115;87;148;347;244;442;473;2026;222;295;2210;38
340030102;34;34401;34003;340401;3400301;H;2577;461;391;388;459;504;374;587;1271;719;2117;1;114;72;135;443;238;744;370;2330;247;296;2518;59
340030103;34;34401;34003;340401;3400301;H;5018;690;839;900;872;1119;599;923;2747;1348;4328;9;156;140;574;948;404;1463;634;4760;258;357;4956;62
340030104;34;34401;34003;340411;3400301;H;2797;361;367;313;540;721;495;514;1273;1011;2438;15;79;88;186;472;164;1073;361;2643;154;254;2720;77
340030106;34;34401;34003;340411;3400301;H;2225;300;282;308;513;544;277;429;1139;656;1924;8;85;83;220;306;200;718;304;2159;65;156;2225;0
340030108;34;34401;34003;340411;3400301;D;498;79;99;83;136;64;37;122;306;70;419;11;51;41;49;91;30;74;71;464;34;38;473;25
340030109;34;34401;34003;340411;3400301;H;2395;464;298;427;371;521;314;569;1145;680;1931;5;98;90;187;377;185;720;270;2255;140;251;2395;0
340030110;34;34401;34003;340421;3400301;D;1655;234;190;262;239;504;227;311;719;625;1422;1;72;47;116;194;97;692;204;1604;51;97;1584;71
340030201;34;34401;34003;340421;3400302;H;3880;392;335;431;806;1372;544;530;1805;1546;3488;5;158;103;250;490;242;1724;516;3614;267;351;3840;40
340030301;34;34401;34003;340421;3400303;H;5316;616;583;731;1077;1597;712;886;2638;1792;4700;27;407;229;423;587;216;2058;752;5170;146;222;5238;78
340040000;34;34000;34004;ZZZZZZ;3400400;Z;235;37;17;30;49;71;32;45;114;77;185;10;34;5;19;24;15;73;5;220;15;23;235;0
340050000;34;34000;34005;ZZZZZZ;3400500;Z;265;46;38;39;69;56;17;63;148;53;205;0;5;20;41;26;15;46;51;254;11;15;265;0
