INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT;C19_ACTOCC15P_TCOM
22001;22;220010000;Z;0;358.796979865772;62.3120805369127;240.203020134228;56.2818791946309;282.414429530201;22.1107382550336;229.147651006711;31.1560402684564;262.313758389262;16.0805369127517;216.082214765101;30.1510067114094;20.1006711409396;6.03020134228188;13.0654362416107;1.00503355704698;2.01006711409396;1.00503355704698;7.03523489932886;5.0251677852349;1.00503355704698;4.02013422818792;0.0;16.0805369127517;12.0604026845638;84.4228187919463;85.4278523489933;44.2214765100671;28.1409395973154;12.0604026845638;76.3825503355705;33.1661073825503;43.2164429530201;39.1963087248322;18.0906040268456;21.1057046979866;18.0906040268456;19.0956375838926;296.484899328859;55.2768456375839;30.1510067114094;25.1258389261745;60.3020134228188;80.4026845637584;45.2265100671141;281.409395973154;55.2768456375839;30.1510067114094;25.1258389261745;55.2768456375839;70.3523489932886;45.2265100671141;264.323825503356;208.041946308725;56.2818791946309;29.1459731543624;24.1208053691275;3.01510067114094;21.1057046979866;5.0251677852349;181.911073825503;14.0704697986577;9.04530201342282;0.0;3.01510067114094;32.1610738255034;24.1208053691275;0.0;47.236577181208;217.087248322148;201.006711409396;14.0704697986577;2.01006711409396;0.0;281.409395973154;40.2013422818792;0.0;0.0;0.0;241.208053691275;0.0
22002;22;220020000;Z;0;705.0;116.0;477.0;112.0;578.0;46.0;467.0;65.0;541.0;37.0;446.0;58.0;37.0;9.0;21.0;7.0;6.0;2.0;7.0;11.0;6.0;2.0;3.0;23.0;15.0;167.0;143.0;120.0;68.0;42.0;127.0;60.0;67.0;68.0;29.0;39.0;45.0;14.0;550.0;20.0;35.0;65.0;170.0;145.0;105.0;500.0;20.0;35.0;65.0;165.0;130.0;85.0;544.0;480.0;64.0;71.0;64.0;14.0;50.0;7.0;427.0;35.0;16.0;0.0;2.0;36.0;26.0;2.0;57.0;487.0;464.0;18.0;5.0;0.0;510.0;20.0;15.0;0.0;5.0;460.0;10.0
22003;22;220030000;Z;0;585.0;114.0;348.0;123.0;452.0;56.0;324.0;72.0;414.0;48.0;303.0;63.0;38.0;8.0;21.0;9.0;6.0;3.0;13.0;14.0;0.0;1.0;1.0;32.0;23.0;153.0;128.0;66.0;29.0;21.0;133.0;48.0;85.0;59.0;19.0;40.0;40.0;34.0;425.0;0.0;40.0;35.0;85.0;105.0;160.0;385.0;0.0;35.0;30.0;80.0;100.0;140.0;416.0;369.0;47.0;59.0;56.0;7.0;49.0;3.0;291.0;38.0;8.0;3.0;29.0;23.0;24.0;0.0;52.0;364.0;280.0;79.0;5.0;0.0;390.0;10.0;5.0;0.0;15.0;355.0;5.0
22004;22;220040101;H;0;1424.4072216407;252.131356873211;812.797838478111;359.478026289374;1054.27437264054;120.657154489606;746.894070619643;186.723147531287;916.478680879478;89.7030498186439;666.013990672935;160.7616403879;137.795691761058;30.9541046709624;80.8800799467082;25.9615071433875;24.962987637873;9.98519505514915;48.9274557702307;24.9629876378728;12.9807535716939;11.9822340661789;3.99407802205966;75.8904434081017;46.9304167592009;356.306277296642;269.600266489027;152.773484343782;104.844548079066;47.9289362647159;370.132849000159;187.556480864621;182.576368135539;120.490487822941;58.7474646531981;61.743023169743;136.80817655955;112.834184617669;1053.43807831823;34.9481826930218;34.9481826930216;94.8593530239173;239.644681323579;294.563254126899;339.496631875072;908.652750018573;34.9481826930218;34.9481826930216;84.8741579687681;209.689096158132;239.644681323579;304.54844918205;926.463875934627;807.640054778353;118.823821156275;155.769042860327;139.792730772088;28.9570656599325;110.835665112156;15.9763120882386;667.011029683964;86.8726774742816;25.9629876378719;3.99407802205964;23.7992819601756;73.8904434081035;42.9363387371414;1.99703901102983;300.392145976775;626.071729957853;590.125027759316;27.9585461544177;7.98815604411931;0.0;913.645347546147;54.9185728033203;34.9481826930217;4.99259752757463;0.0;813.793396994656;4.99259752757458
22004;22;220040102;H;0;1356.06485972529;188.044671159721;775.372863378075;392.647325187495;893.586169348349;90.9676310609757;648.852564419312;153.765973868061;811.711553882516;67.0031629286176;602.920667165626;141.787723788272;81.8746154658326;23.9644681323581;45.9318972536859;11.9782500797886;9.98121106875886;7.9881560441194;24.9629876378728;26.9600266489027;3.99407802205964;6.98963653860439;0.998519505514926;49.9119773217303;45.9318972536861;271.597305500057;222.772205788945;145.154349103626;100.850470057007;57.3679643232985;462.478690376942;272.098378982276;190.380311394666;92.103466925304;54.1407013616038;37.9627655637003;168.908787472781;201.466435978857;973.639122188177;39.9407802205967;39.9407802205968;54.9185728033203;229.65948626843;359.549626296503;239.64468132358;858.809379053962;39.9407802205967;39.9407802205968;54.9185728033203;204.696498630558;309.623651020758;209.689096158133;813.708592893546;721.787725323774;91.9208675697717;139.242579789131;127.241321368819;27.3893708173275;99.8519505514917;12.0012584203121;617.512352581798;73.3212680710137;9.98519505514922;4.99259752757458;15.9763120882387;49.9830483381452;41.9378192316265;0.0;289.375528466316;524.33306442723;494.377479261782;18.9718706047833;8.98667554963422;1.99703901102986;863.801976581536;50.0085795868805;39.9407802205965;9.98519505514925;0.0;758.874824191335;4.99259752757458
22005;22;220050000;Z;0;581.075520258441;87.3715806865297;336.549753143078;157.154186428833;417.594569960347;36.5075789037417;296.049973582718;85.0370174738876;349.057128345456;23.7946560530232;253.274650178284;71.9878221141487;68.5374416148918;12.7129228507185;42.7753234044345;13.0491953597388;12.9558838329447;3.95428546808351;22.8775610389341;10.8856158343762;10.8282124470802;5.02386651671946;2.01201647675365;46.7412784933966;25.8070730615942;145.903027485894;88.9817908131945;54.3957909406113;39.8215681065586;15.9440410590982;163.480950298094;78.4805296854595;85.0004206126341;49.8755317378706;24.517413267717;25.3581184701536;57.9285009904895;55.6769175697335;376.927430832664;9.94429660867263;24.7720095090052;45.0051973699472;103.797418244224;84.3172246368598;109.091284463955;312.558519722728;9.94429660867263;19.829659284418;40.0067156564789;84.0856451900214;79.4324282433677;79.2597747397694;378.039196440915;292.348810908582;85.6903855323334;72.4679023378454;65.5018908456418;15.9110022625941;49.5908885830478;6.96601149220354;242.769425157673;40.6938539381057;0.965582555730985;3.954422688602;3.96552656846989;63.8726743257414;19.8174783391569;2.00023286743507;168.171108128172;209.868088312743;166.32461956539;30.633905578981;11.9094467346552;1.00011643371754;347.493860683244;37.1524280175803;29.9466332727106;12.4962042836708;5.05950021518059;247.895580332339;14.9435145617626
22008;22;220080000;Z;0;663.918205804749;93.9973614775726;392.810026385224;177.110817941952;501.64907651715;32.6517150395778;379.947229551451;89.0501319261214;460.09234828496;24.7361477572559;354.221635883905;81.1345646437995;41.55672823219;7.9155672823219;25.7255936675462;7.9155672823219;0.0;2.96833773087071;14.8416886543536;12.8627968337731;4.94722955145119;2.96833773087071;2.96833773087071;16.820580474934;20.778364116095;160.290237467018;108.839050131926;105.870712401055;62.335092348285;26.7150395778364;162.269129287599;80.1451187335092;82.1240105540897;58.377308707124;25.7255936675462;32.6517150395778;76.1873350923483;27.7044854881267;514.511873350923;0.0;39.5778364116095;44.5250659630607;168.20580474934;138.522427440633;118.733509234828;460.09234828496;0.0;34.6306068601583;39.5778364116095;143.469656992084;133.575197889182;108.839050131926;468.007915567282;419.525065963061;48.4828496042216;71.2401055408971;64.3139841688654;9.89445910290237;54.4195250659631;6.92612137203166;371.042216358839;26.7150395778364;9.89445910290237;1.97889182058047;9.89445910290237;28.6939313984169;19.7889182058047;0.0;49.4722955145119;418.53562005277;316.622691292876;95.976253298153;4.94722955145119;0.989445910290237;465.039577836412;0.0;4.94722955145119;0.0;9.89445910290237;445.250659630607;4.94722955145119
22011;22;220110000;Z;0;637.804554079696;89.6755218216319;418.14990512334;129.979127134725;501.779886148008;38.2884250474383;401.020872865275;62.4705882352941;454.423149905123;35.2656546489564;364.747628083491;54.4098671726755;47.3567362428843;3.02277039848197;36.2732447817837;8.0607210626186;4.0303605313093;3.02277039848197;17.1290322580645;14.1062618595825;3.02277039848197;3.02277039848197;3.02277039848197;19.1442125237192;14.1062618595825;157.184060721063;137.032258064516;93.7058823529412;53.4022770398482;27.2049335863378;136.024667931689;62.4705882352941;73.5540796963947;50.3795066413662;25.1897533206831;25.1897533206831;53.4022770398482;32.2428842504744;468.529411764706;25.1897533206831;35.2656546489564;10.0759013282732;110.834914611006;110.834914611006;176.328273244782;423.187855787476;25.1897533206831;30.2277039848197;10.0759013282732;110.834914611006;90.6831119544592;156.176470588235;459.46110056926;387.92220113852;71.53889943074;79.5996204933586;72.5464895635674;13.0986717267552;59.4478178368121;7.05313092979127;333.512333965844;33.2504743833017;11.0834914611006;0.0;10.0759013282732;43.326375711575;28.2125237191651;0.0;71.53889943074;387.92220113852;374.823529411765;9.06831119544592;4.0303605313093;0.0;428.225806451613;15.1138519924099;0.0;0.0;5.03795066413662;403.03605313093;5.03795066413662
22012;22;220120000;Z;0;517.040370938735;93.7916137496981;292.282049439475;130.966707749562;387.827572173013;47.0123459461321;274.891113902681;65.9241123242;355.035032971745;39.8391282215103;252.368717847846;62.8271869023887;32.7925392012676;7.1732177246218;22.5223960548346;3.09692542181126;2.04953024627342;1.03228991988082;15.3941621573653;10.2400435522219;3.05177582985655;1.02473749566968;0.0;22.5598274547965;17.4436367414699;148.413019161447;110.473420114244;50.0112019711933;26.5688654483184;12.3576012815438;129.212798765722;63.5963555561937;65.6164432095282;38.6037488361717;20.33752876129;18.2662200748818;51.6528143295499;38.9562356000002;404.899516104064;15.4471412626709;51.2016011855319;10.172403263926;87.3311958320198;122.85963150554;117.887543054375;368.882100685888;15.4471412626709;51.2016011855319;10.172403263926;77.0080183223676;107.450530674769;107.602405976623;356.067322891626;280.338448909363;75.7288739822629;70.5068327294675;60.3189942973013;10.2327661899151;50.0862281073862;10.1878384321662;244.628922008552;23.4574397572116;2.04197782206228;3.08931733543131;7.1207919861057;27.6312009202423;45.0381790401712;3.05949402184931;65.4730584589789;290.594264432647;273.210440897613;9.22296858637617;6.11876702098293;2.04208792767509;368.882100685888;20.4203287486868;0.0;5.16144959940409;5.12368747834838;327.891497781696;10.2851370777525
22013;22;220130000;Z;0;1199.0;198.0;674.0;327.0;876.0;85.0;624.0;167.0;784.0;65.0;566.0;153.0;92.0;20.0;58.0;14.0;14.0;4.0;36.0;23.0;5.0;3.0;7.0;64.0;36.0;291.0;246.0;122.0;75.0;42.0;323.0;144.0;179.0;108.0;47.0;61.0;121.0;94.0;840.0;75.0;50.0;40.0;155.0;260.0;250.0;740.0;75.0;45.0;35.0;145.0;240.0;200.0;794.0;617.0;177.0;165.0;148.0;34.0;114.0;17.0;507.0;80.0;13.0;5.0;12.0;111.0;63.0;3.0;266.0;528.0;495.0;19.0;14.0;0.0;740.0;30.0;60.0;20.0;5.0;615.0;10.0
