INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
24037;24;240370101;17.3;15090;20510;26860;0.57;0.292;53.9;45.9;2.4;5.6;42.5;12.4;7.2;1.6;3.8;1.8
24037;24;240370102;;13780;18130;22870;0.5;0.24;54.5;48.5;3.8;2.2;41.1;6.9;10.0;2.7;5.0;2.3
24037;24;240370103;24.2;13250;17760;22710;0.53;0.23;48.6;43.3;3.5;1.8;44.6;6.4;11.4;3.1;5.7;2.6
24037;24;240370105;21.9;13650;18340;25150;0.63;0.265;55.6;46.8;3.9;4.9;38.7;10.1;9.9;2.7;4.8;2.4
24037;24;240370106;16.1;15870;21210;27900;0.57;0.283;59.0;49.7;2.8;6.5;41.4;10.5;5.9;2.3;2.3;1.3
24037;24;240370107;13.7;15770;20820;26740;0.53;0.254;52.6;44.0;2.8;5.8;46.1;10.8;6.2;1.5;3.2;1.5
24037;24;240370108;23.5;13410;17610;23060;0.55;0.234;46.8;42.1;2.8;1.9;45.8;6.6;12.3;2.9;6.4;3.0
24037;24;240370109;13.6;15510;21250;27300;0.55;0.26;52.9;43.7;2.3;6.9;47.2;9.5;5.8;2.0;2.6;1.2
24037;24;240370110;35.3;11570;15140;21420;0.65;0.302;43.9;35.8;4.0;4.1;39.2;9.8;19.5;2.5;11.2;5.8
24037;24;240370111;18.7;15050;20850;27850;0.61;0.264;55.1;48.4;2.9;3.8;43.0;10.4;6.9;1.9;3.3;1.7
24037;24;240370112;29.0;12410;17000;23640;0.66;0.297;52.3;41.9;3.8;6.6;39.7;8.2;13.5;2.1;7.5;3.9
24037;24;240370113;25.9;12970;18730;26700;0.73;0.339;54.6;44.6;3.3;6.7;38.7;12.0;11.5;2.2;6.1;3.2
24053;24;240530101;13.1;15870;20300;25680;0.48;0.221;67.9;61.7;2.7;3.5;32.9;6.5;7.0;2.4;3.0;1.6
24053;24;240530102;9.7;17480;22710;29120;0.51;0.239;64.4;58.4;2.4;3.6;38.1;8.6;5.2;1.7;2.3;1.2
24053;24;240530103;6.1;18790;23150;29010;0.44;0.227;74.9;67.0;2.0;5.9;29.2;9.1;3.5;1.7;1.3;0.5
24322;24;243220101;;13630;19560;26000;0.63;0.276;60.5;51.5;3.1;5.9;35.6;8.2;10.2;2.0;5.6;2.6
24322;24;243220102;26.0;12810;18190;23970;0.61;0.262;57.9;52.9;2.7;2.3;37.7;5.9;11.4;2.1;6.2;3.1
24322;24;243220103;17.3;15430;22160;31340;0.72;0.339;65.9;53.1;2.3;10.5;35.1;12.0;6.3;1.4;3.2;1.7
24322;24;243220104;28.0;12460;17210;23430;0.64;0.302;69.0;57.9;5.1;6.0;25.0;6.1;14.0;1.2;8.4;4.4
24322;24;243220105;18.1;14730;19770;25870;0.56;0.244;61.3;53.8;2.8;4.7;36.3;6.9;9.3;1.5;5.3;2.5
24322;24;243220106;18.0;15080;20520;28550;0.66;0.266;61.5;54.9;2.8;3.8;38.0;7.4;8.3;1.2;4.7;2.4
24322;24;243220107;26.9;12830;18300;25540;0.69;0.324;68.9;57.9;4.4;6.6;24.8;8.0;13.2;2.0;7.2;4.0
24322;24;243220108;25.1;13120;18470;24440;0.61;0.262;65.2;57.4;3.7;4.1;28.5;6.7;12.9;2.4;6.9;3.6
24322;24;243220109;13.5;16380;22910;32770;0.72;0.333;53.7;45.1;2.1;6.5;43.3;16.0;5.4;0.7;3.0;1.7
24322;24;243220110;14.5;16260;22510;29170;0.57;0.287;67.1;57.4;2.1;7.6;34.5;9.7;7.0;1.8;3.3;1.9
24322;24;243220111;18.0;14800;20940;27210;0.59;0.283;63.5;55.4;2.8;5.3;34.7;9.4;8.0;1.7;4.2;2.1
