IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
320010000;32;32000;32001;ZZZZZZ;3200100;Z;734;82;96;85;161;186;124;117;375;242;664;24;35;10;29;59;109;299;97;665;69;91;734;0
320020000;32;32000;32002;ZZZZZZ;3200200;Z;78;7;7;14;26;12;13;11;46;21;69;0;0;0;5;20;30;15;0;78;0;3;78;0
320030000;32;32000;32003;ZZZZZZ;3200300;Z;47;5;5;4;15;10;9;7;25;15;34;5;10;0;5;5;0;10;0;47;0;1;47;0
320040000;32;32000;32004;ZZZZZZ;3200400;Z;147;27;18;16;48;24;14;35;85;27;125;11;11;0;16;16;16;38;16;140;7;4;143;4
320050000;32;32000;32005;ZZZZZZ;3200500;Z;309;51;29;53;75;60;41;61;172;76;248;5;5;10;24;39;29;112;24;300;9;15;309;0
320070000;32;32000;32007;ZZZZZZ;3200700;Z;216;42;27;55;47;30;15;56;126;34;165;0;0;24;19;29;39;34;19;216;0;1;216;0
320080000;32;32000;32008;ZZZZZZ;3200800;Z;76;6;3;10;15;24;17;7;37;32;87;0;0;0;10;5;5;41;26;67;9;10;76;0
320090000;32;32000;32009;ZZZZZZ;3200900;Z;86;11;14;10;29;13;9;18;51;17;80;15;15;0;5;15;0;15;15;74;12;10;86;0
320100000;32;32000;32010;ZZZZZZ;3201000;Z;110;16;14;15;21;23;21;21;54;35;90;0;0;0;5;32;11;37;5;100;10;12;110;0
320120000;32;32000;32012;ZZZZZZ;3201200;Z;1083;177;128;217;247;207;107;222;641;220;880;29;55;64;131;138;99;285;80;1050;33;54;1083;0
320130101;32;32401;32013;320031;3201301;H;1302;126;213;163;275;291;234;202;672;428;1172;3;25;61;133;133;88;437;291;1250;52;70;1057;245
320130102;32;32401;32013;320021;3201301;H;2142;218;739;421;414;230;120;395;1487;260;1925;3;57;142;266;308;296;291;562;1947;195;222;2093;49
320130201;32;32401;32013;320021;3201302;H;2732;363;484;445;553;540;347;562;1505;666;2369;7;92;194;362;383;208;742;381;2623;109;197;2732;0
320130202;32;32401;32013;320021;3201302;H;2435;343;405;378;478;395;436;480;1276;679;2093;4;54;173;327;353;180;749;252;2363;72;130;2312;123
320130203;32;32401;32013;320031;3201302;H;1714;199;324;222;263;317;389;331;753;630;1512;7;44;66;164;247;107;661;216;1616;98;156;1674;40
320130204;32;32401;32013;320031;3201302;H;2570;286;338;418;563;517;448;414;1364;792;2279;10;57;180;388;355;210;874;204;2451;119;188;2474;96
320130301;32;32401;32013;320031;3201303;H;1823;421;307;318;360;282;134;534;993;296;1410;7;25;44;132;316;216;342;327;1526;297;365;1811;12
320130302;32;32401;32013;320031;3201303;H;1272;335;230;215;212;173;107;418;637;217;938;0;33;5;44;162;194;244;254;913;359;375;1272;0
320130401;32;32401;32013;320011;3201304;A;2460;227;403;282;510;571;466;388;1185;887;2245;0;50;130;294;315;188;936;332;2396;64;139;2130;330
320130501;32;32401;32013;320011;3201305;A;1408;222;162;224;325;340;136;283;783;343;1186;3;54;111;175;176;111;413;144;1368;40;76;1407;1
320130601;32;32401;32013;320011;3201306;H;2076;271;275;292;511;504;223;382;1163;531;1817;39;88;192;250;205;148;616;278;1994;81;124;1950;126
320140000;32;32000;32014;ZZZZZZ;3201400;Z;109;20;14;25;25;16;9;24;65;20;85;0;5;20;15;10;5;20;10;109;0;0;109;0
320150000;32;32000;32015;ZZZZZZ;3201500;Z;89;8;10;7;18;27;19;14;39;36;95;0;0;0;15;10;5;35;30;85;4;6;89;0
320160000;32;32000;32016;ZZZZZZ;3201600;Z;671;165;74;159;161;77;36;212;382;77;529;20;20;125;115;85;25;65;75;654;17;24;671;0
320170000;32;32000;32017;ZZZZZZ;3201700;Z;134;21;17;22;23;39;12;27;65;42;115;0;5;20;5;20;5;55;5;130;4;4;134;0
320180000;32;32000;32018;ZZZZZZ;3201800;Z;205;40;26;44;44;33;17;50;113;42;154;10;5;10;14;14;29;43;29;199;6;10;205;0
320190000;32;32000;32019;ZZZZZZ;3201900;Z;520;75;55;83;116;133;58;103;271;146;453;0;5;50;50;71;60;181;35;509;11;13;520;0
320200000;32;32000;32020;ZZZZZZ;3202000;Z;275;47;32;47;50;63;35;60;140;74;228;20;0;20;15;20;35;94;25;234;41;43;275;0
320210000;32;32000;32021;ZZZZZZ;3202100;Z;77;14;11;12;12;18;9;22;34;21;62;5;5;0;5;10;10;5;21;74;3;7;77;0
320220000;32;32000;32022;ZZZZZZ;3202200;Z;143;12;12;19;28;40;32;18;72;53;134;10;0;0;0;24;24;77;0;126;17;19;143;0
320230000;32;32000;32023;ZZZZZZ;3202300;Z;107;26;13;16;20;21;11;29;57;22;93;15;15;5;5;10;5;26;10;102;5;5;107;0
320240000;32;32000;32024;ZZZZZZ;3202400;Z;161;20;20;19;29;51;23;26;82;53;139;5;5;5;15;0;5;94;10;155;6;12;161;0
320250000;32;32000;32025;ZZZZZZ;3202500;Z;159;19;22;24;42;35;18;21;95;43;143;5;10;10;20;25;10;54;10;141;18;19;159;0
320260000;32;32000;32026;ZZZZZZ;3202600;Z;106;15;11;16;24;20;20;21;55;29;107;10;0;0;5;19;10;29;34;104;2;3;106;0
320270000;32;00263;32027;ZZZZZZ;3202700;Z;1372;206;168;171;305;331;192;274;676;422;1157;40;75;55;80;175;165;434;135;1334;38;56;1370;2
320280000;32;32000;32028;ZZZZZZ;3202800;Z;107;10;8;7;20;31;31;13;48;46;98;15;5;0;5;0;25;39;10;105;2;5;107;0
