INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
59001;59;590010000;Z;5;53.148395908978;18.2992590838113;97.6492180284271;58.7965439511608;54.7094452051921;35.4792748874307;19.2158958631764
59002;59;590020000;Z;5;785.394246639925;208.286960622492;1042.45083706672;600.476066965336;258.072624381041;171.709738269275;93.4751237915581
59004;59;590040000;Z;5;105.753150970816;60.1022460810337;202.031773136588;177.441547964383;160.034153200134;95.0185286452462;119.136200064428
59005;59;590050000;Z;5;385.0;140.0;582.0;491.0;380.0;304.0;203.0
59008;59;590080101;H;Z;406.137465214207;84.8675367197788;576.704135745035;353.309832904883;166.656844141341;97.6795854265257;37.7410889044948
59008;59;590080102;H;Z;471.470803267792;161.488368292415;647.29560575392;385.657899527628;146.161376810128;95.9653684041711;37.6341411077973
59008;59;590080103;H;Z;530.064673928452;90.227545357137;571.184632734989;267.728037758636;126.32314731473;68.2934724412678;31.9035834908014
59008;59;590080104;H;Z;513.5300685395;112.06178721553;535.864806406596;304.419495307298;113.688978429618;61.9043991641141;21.8749242187944
59009;59;590090101;H;1;251.78731533444;81.2087546889133;175.415458446671;180.93135193286;165.885189213679;207.797677566173;281.889833953867
59009;59;590090102;H;1;128.450362616223;82.3413479125823;230.7657678651;133.21372255264;137.397296804224;131.56414294676;235.4741866292
59009;59;590090103;H;1;379.705993793979;71.8010611967509;306.40641036686;311.292143615431;244.684278034;133.909036321778;211.843886668479
59009;59;590090104;H;1;294.230607274524;85.1456464862781;258.089222747383;342.450612529265;319.835376303619;335.750356544084;515.567301923953
59009;59;590090201;H;1;128.620510867111;70.7248183751524;169.97606626211;179.582790262293;90.3166566244372;130.700301929904;171.440990800212
59009;59;590090202;H;3;9.9999484695922;12.9999330104699;38.9997990314096;126.332682332515;89.9995362263298;56.9997062766755;43.9997732662057
59009;59;590090203;H;1;211.538736049975;99.162948917131;281.646563577607;314.558138044602;276.065425035754;282.897599106078;399.977254089709
59009;59;590090204;H;1;219.548252110975;48.6263349664259;331.75287970483;262.037625151088;171.424315139661;168.504835097137;185.452701999494
59009;59;590090206;H;1;177.532386959243;83.8155536172418;329.712129401916;352.929177839792;219.710275257457;328.679490908764;334.630839410895
59009;59;590090207;H;1;151.579551600249;35.6830777729897;178.547353427282;115.041760703402;124.548125383074;141.860628225262;146.44625909767
59009;59;590090301;H;1;358.371704413361;112.504483642581;336.391538105374;282.211147833248;220.066465495185;269.020833761654;370.192319606796
59009;59;590090303;H;1;313.757517966779;133.470000391722;336.965318881686;190.820558588037;214.866978501512;205.233458520764;261.966854084339
