IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
650010000;65;65101;65001;ZZZZZZ;6500100;Z;292;46;33;56;74;54;29;61;167;64;260;0;0;20;40;55;25;80;40;286;6;12;292;0
650020000;65;65302;65002;ZZZZZZ;6500200;Z;802;126;99;162;186;150;80;156;468;178;669;5;15;54;112;126;97;190;71;766;36;73;790;12
650030000;65;65000;65003;ZZZZZZ;6500300;Z;132;29;13;31;23;27;9;35;78;19;102;5;5;10;19;24;5;24;10;132;0;0;132;0
650040000;65;65000;65004;ZZZZZZ;6500400;Z;416;63;47;64;106;83;52;81;232;103;353;0;15;26;56;66;51;92;46;409;7;16;412;4
650050000;65;65000;65005;ZZZZZZ;6500500;Z;411;93;49;91;100;58;20;118;241;52;299;5;28;24;66;62;19;52;43;408;3;13;411;0
650060000;65;65000;65006;ZZZZZZ;6500600;Z;271;40;41;45;66;43;36;54;154;63;250;15;20;10;15;60;45;65;20;262;9;12;271;0
650070000;65;65000;65007;ZZZZZZ;6500700;Z;1396;252;155;251;320;273;145;318;787;291;1116;5;25;45;183;170;148;408;132;1380;16;48;1396;0
650090000;65;65000;65009;ZZZZZZ;6500900;Z;174;23;19;25;36;40;31;30;89;55;160;0;10;0;30;30;5;75;10;169;5;6;174;0
650100000;65;65000;65010;ZZZZZZ;6501000;Z;223;42;18;47;42;49;25;53;107;63;175;5;0;15;25;20;10;90;10;222;1;9;223;0
650110000;65;65000;65011;ZZZZZZ;6501100;Z;126;14;11;22;30;35;15;18;71;37;116;5;5;5;19;19;5;39;19;123;3;9;126;0
650120000;65;65000;65012;ZZZZZZ;6501200;Z;91;16;16;15;22;14;8;24;50;17;79;0;5;11;11;0;11;32;11;87;4;4;91;0
650130000;65;65000;65013;ZZZZZZ;6501300;Z;57;8;11;6;16;9;7;12;34;11;50;0;0;0;0;0;10;20;20;57;0;1;57;0
650140000;65;65000;65014;ZZZZZZ;6501400;Z;35;4;2;4;11;11;3;5;21;9;31;0;0;4;0;13;0;9;4;35;0;2;35;0
650150000;65;65000;65015;ZZZZZZ;6501500;Z;106;10;13;14;32;22;16;15;60;31;88;10;0;0;10;5;19;24;19;100;6;8;106;0
650160000;65;65000;65016;ZZZZZZ;6501600;Z;181;45;19;44;36;31;6;54;97;30;120;5;0;10;45;20;0;40;0;179;2;2;181;0
650170000;65;65000;65017;ZZZZZZ;6501700;Z;248;44;34;60;60;36;15;56;157;35;214;0;25;10;30;85;10;35;20;238;10;15;248;0
650180000;65;65000;65018;ZZZZZZ;6501800;Z;85;9;9;9;23;28;6;12;47;26;91;25;15;0;5;5;10;20;10;83;2;2;85;0
650190000;65;65000;65019;ZZZZZZ;6501900;Z;534;90;59;92;128;108;57;111;306;117;454;0;15;31;60;81;51;141;75;521;13;23;534;0
650200000;65;65000;65020;ZZZZZZ;6502000;Z;259;52;28;61;66;37;16;68;156;35;203;15;5;0;40;40;20;45;40;255;4;13;259;0
650210000;65;65204;65021;ZZZZZZ;6502100;Z;394;69;34;70;98;93;29;85;225;84;336;0;20;10;30;85;30;136;25;394;0;8;394;0
650220000;65;65204;65022;ZZZZZZ;6502200;Z;125;28;15;29;20;24;8;35;68;22;106;5;5;5;20;20;15;20;15;123;2;3;125;0
650230000;65;65000;65023;ZZZZZZ;6502300;Z;13;0;4;0;3;4;2;0;8;5;10;5;0;0;5;0;0;0;0;13;0;1;13;0
650240000;65;65000;65024;ZZZZZZ;6502400;Z;110;15;11;15;27;31;11;18;61;31;99;10;0;5;5;21;10;42;5;101;9;9;110;0
650250000;65;65204;65025;ZZZZZZ;6502500;Z;2901;335;339;390;551;674;612;458;1415;1028;2550;0;70;90;285;455;280;1105;265;2809;92;188;2760;141
650260000;65;65000;65026;ZZZZZZ;6502600;Z;71;15;5;16;12;16;7;17;35;19;55;5;5;0;10;10;5;15;5;68;3;5;71;0
