INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
47001;47;470010101;H;2102.07470648034;249.848385224428;521.178702297463;365.097570705478;335.305559377092;332.496871340551;298.147617535332;387.924047618759;1217.77642259616;496.374236265421;1839.96799629067;0.957603495802157;83.5968031450399;211.024265313646;252.623980542985;278.858415109427;209.835209432603;528.44352951656;274.628189734612;1891.45410894287;210.620597537473;247.15442963519;2010.74240203361;91.3323044467318
47001;47;470010102;H;2787.34504977009;257.826252489149;610.636898383065;505.300699737234;559.922720769559;428.952769316258;424.705709074825;416.070803837967;1668.15418571673;703.120060215397;2523.18553529376;5.30907784981778;59.3029972569127;180.346527529556;369.444117971725;441.574384733779;361.40602636092;730.328069284978;375.474334306071;2630.91392043424;156.43112933585;269.774108978727;2765.67862718236;21.6664225877284
47001;47;470010103;H;2571.72887152628;390.289165883376;578.537259882531;389.85805851089;503.961701437757;383.196766528091;325.885919283638;603.397015353397;1406.4344991837;561.89735698919;2186.30248977761;0.0;51.8006220414303;165.154880554834;314.805268203682;407.584289059188;285.71984635152;612.489107036456;348.748476530504;2402.1602566672;169.568614859082;241.358011893487;2456.27562668818;115.453244838105
47001;47;470010104;H;2090.50254833999;625.858755474293;344.122809217778;418.059196539283;325.220558481193;227.161572667707;150.079655959731;791.824863992785;985.822189597409;312.855494749792;1464.64379286569;0.0;35.8848771135468;11.5405471121081;99.3508141193989;308.751889119569;281.763447268346;302.333910797295;425.018307335429;1626.01139087838;464.491157461608;498.450174099437;2090.50254833999;0.0
47001;47;470010105;H;4272.52496020252;764.351603470163;1224.24406480637;851.402772827837;642.83134535112;441.487627560631;348.207546186398;1064.34277225692;2577.53442529514;630.647762650472;3503.01852363284;2.76175841467749;61.062595102575;377.466163164956;405.891269399087;898.696266942464;381.025994852155;683.322291080817;692.79218467611;3819.81798261683;452.706977585695;575.983915078569;3377.33410140764;895.19085879488
47001;47;470010106;H;372.705895880309;62.2948163711235;117.938691849607;83.7400395204124;43.4181712059785;35.2727466264232;30.0414303067641;91.7825887920179;227.316489845399;53.606817242892;310.411079509185;1.00028430192148;3.90285535262884;25.1972351161531;61.8392322697119;65.7432017527373;37.0649909186967;57.510878963112;58.1524008342237;363.100020999596;9.60587488071243;19.1938422739679;372.705895880309;0.0
47001;47;470010107;H;2623.60391013789;370.273520219427;661.780335858723;551.665563622291;461.861016044763;369.65214952483;208.371324867852;574.85105779815;1565.38090353148;483.371948808258;2249.20986896151;2.90078362580371;42.8416581047009;289.435643055239;364.457305964696;345.286534499839;184.066202302111;490.998774596262;529.222966812862;2467.83034392685;155.773566211034;192.707018384013;2437.35600827799;186.247901859896
47001;47;470010108;H;2062.70376513962;304.964302265418;608.703886271633;405.358404320547;376.456318536239;176.146779832995;191.074073912786;438.48116376484;1320.68773195499;303.534869419785;1750.95298961831;0.0;61.742137831764;133.272333019834;305.88175085661;344.079880675221;243.691953267495;335.632294269191;326.652639698198;1956.09654783783;106.607217301787;206.744821357939;1968.7048240667;93.9989410729138
47001;47;470010109;H;1739.70068554924;209.095055736874;286.154021150816;278.379202697057;377.620938293926;384.575269964738;203.876197705827;302.731483170388;998.264430193934;438.704772184915;1532.07620148121;0.0;67.0854376843226;176.113895392338;168.901705351625;273.747327111299;188.721717874889;468.321348991446;189.184769075295;1699.58877916185;40.1119063873908;70.9065668013316;1660.36824592032;79.3324396289131
47001;47;470010110;H;2447.02151466573;361.352453784858;599.567877912472;451.126728486658;438.382015695306;409.798127041336;186.794311745104;482.203742764129;1502.81420879009;462.003563111512;2081.85957998633;2.81279879098988;58.4429683278277;181.391042843317;327.945660244979;365.427757864776;338.724246868651;504.311728882849;302.803376162941;2225.67762551361;221.343889152124;239.061751758905;2385.35554268528;61.6659719804576
47001;47;470010111;A;1501.90135830542;505.250271227667;269.25080777081;297.411036718944;216.303367453089;171.278398203257;42.4074769316526;624.171515802915;741.696080753717;136.033761748787;996.651087077752;0.0;4.06477867806533;8.59850319737098;28.3029426806426;132.520119271608;217.627942274444;170.645717361997;434.891083613624;959.893202308568;542.008155996851;521.936290639816;1501.90135830542;0.0
47001;47;470010112;H;1796.69553222508;211.595607529321;290.406970629447;352.325922851444;319.195815981899;284.657187454483;338.514027778488;282.074249566251;1006.6785934928;507.942689166035;1583.99648885044;0.0;15.5515883407913;44.9727336441237;169.20615793952;343.439038462885;260.022878676387;540.119158471934;210.684933314802;1587.25742985507;209.438102370011;278.88707475542;1603.89310650277;192.802425722311
47001;47;470010113;H;1933.22074005844;294.789728925746;505.981782189295;297.153507218244;320.210965325204;313.705958285291;201.378798114661;388.949458669686;1126.87480468002;417.396476708733;1646.09759143297;0.0;26.2522161130013;105.916501835262;161.340175630781;479.550469061057;168.772371340809;466.10902823386;238.156829218197;1749.9901820761;183.23055798234;253.65387420663;1756.55606357389;176.664676484554
47001;47;470010114;H;2047.4386651051;271.316479183158;478.336824276043;400.581789056364;416.316243265358;287.899863768717;192.987465555462;410.357946533384;1258.81164616017;378.269072411544;1776.51196647718;5.80329211392837;44.2695251323742;181.40659110195;339.188297300514;235.136244766691;241.529030513624;398.141077039;331.0379085091;1837.40469178564;210.033973319465;270.069078044578;2029.06252803194;18.3761370731651
47001;47;470010115;H;2252.83179661395;285.42559210756;715.88570523524;355.954259027626;360.140440419629;245.31094402626;290.114855797635;485.953309441709;1312.50800270403;454.370484468214;1964.85834795107;0.0;46.7926360245581;109.967224416835;270.576012896554;366.126671993266;266.71281505705;476.63886673543;428.04412082738;1932.81642630903;320.015370304917;340.781260720568;2104.6770030384;148.154793575553
47004;47;470040000;Z;4421.0;802.999403707715;670.876274531893;707.56795098225;865.289778255137;752.102117624439;622.164474898566;1084.16778144333;2228.13225834675;1108.69996020992;3589.66525595668;45.5728303850329;146.718914176547;141.813010293781;243.147767625724;465.922370505635;703.931053132222;1210.09120185826;632.468107979475;3573.77477189756;847.225228102443;1060.76686490343;4253.9952077301;167.004792269896
47005;47;470050000;Z;487.0;64.0;52.0;63.0;96.0;120.0;92.0;83.0;228.0;176.0;430.0;20.0;10.0;15.0;50.0;30.0;75.0;205.0;25.0;442.0;45.0;51.0;487.0;0.0
47006;47;470060000;Z;593.0;97.5454545451498;65.0757575750139;100.454545454789;139.848484848825;134.924242424572;55.15151515165;126.106060605825;322.121212121094;144.772727273081;482.651515151789;4.99999999911045;44.3181818182898;14.7727272727633;59.0909090910529;78.78787878807;54.1666666667983;187.121212121669;39.3939393940352;571.333333333281;21.6666666667194;33.4848484849301;585.000000001423;7.99999999857673
47007;47;470070000;Z;164.0;27.0;9.0;27.0;39.0;44.0;18.0;34.0;86.0;44.0;145.0;15.0;10.0;5.0;5.0;25.0;5.0;55.0;25.0;159.0;5.0;6.0;164.0;0.0
47009;47;470090000;Z;229.0;37.6438356164384;29.2785388127854;40.7808219178082;61.6940639269406;38.689497716895;20.9132420091324;44.9634703196347;139.073059360731;44.9634703196347;203.904109589041;0.0;10.4566210045662;10.4566210045662;20.9132420091324;31.3698630136986;26.1415525114155;73.1963470319635;31.3698630136986;216.452054794521;12.5479452054795;16.7305936073059;229.0;0.0
47010;47;470100000;Z;224.0;40.0;17.0;44.0;40.0;39.0;44.0;47.0;107.0;70.0;180.0;0.0;15.0;0.0;25.0;20.0;25.0;75.0;20.0;217.0;7.0;8.0;224.0;0.0
47011;47;470110000;Z;199.0;28.0;21.0;29.0;38.0;58.0;25.0;40.0;98.0;61.0;180.0;15.0;15.0;0.0;5.0;35.0;30.0;65.0;15.0;181.0;18.0;30.0;199.0;0.0
47012;47;470120000;Z;311.0;38.3413518102435;29.0611529601951;39.211768063929;68.6858118925953;103.579291209051;32.1206240639863;51.9112810759592;157.670206328989;101.418512595052;269.766972848221;10.0342504297441;15.1155463011604;14.4835645144325;29.7499858403906;34.4363650010511;19.3208186998907;131.635995480575;14.9904465809769;294.153454516598;16.8465454834019;23.0211221162321;311.0;0.0
47013;47;470130000;Z;324.0;40.0;41.0;42.0;83.0;89.0;29.0;60.0;174.0;90.0;280.0;5.0;10.0;10.0;25.0;45.0;45.0;115.0;25.0;305.0;19.0;23.0;324.0;0.0
