IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
060010000;06;06000;06001;ZZZZZZ;0600100;Z;91;18;5;19;19;23;9;18;48;25;78;0;10;15;15;5;0;29;5;89;2;9;91;0
060020000;06;06000;06002;ZZZZZZ;0600200;Z;67;2;7;5;20;20;12;4;41;22;62;0;0;6;19;0;6;25;6;63;4;6;67;0
060030000;06;06000;06003;ZZZZZZ;0600300;Z;620;109;92;105;146;137;31;150;342;128;496;14;19;29;86;100;76;100;72;594;26;40;620;0
060040101;06;06701;06004;060071;0600401;A;1315;196;282;296;248;230;64;297;792;226;1103;3;32;137;175;189;102;241;225;1106;209;250;1188;127
060040102;06;06701;06004;060071;0600401;H;2512;500;333;558;555;403;163;652;1473;387;2013;3;87;344;411;321;108;457;282;2404;108;178;2512;0
060040103;06;06701;06004;060051;0600401;H;884;117;92;132;201;155;187;160;427;298;764;0;69;64;69;138;29;256;140;777;107;135;872;12
060040104;06;06701;06004;060061;0600401;H;1990;272;253;303;485;456;221;386;1126;478;1719;6;101;215;259;250;107;554;226;1844;146;203;1990;0
060040105;06;06701;06004;060061;0600401;H;3932;572;606;720;702;809;522;760;2080;1092;3358;6;166;544;391;484;177;1153;435;3611;321;499;3884;48
060040106;06;06701;06004;060061;0600401;H;2588;274;292;461;539;490;532;373;1347;868;2314;3;88;253;252;404;139;709;467;2396;192;286;2326;262
060040107;06;06701;06004;060021;0600401;H;3234;507;565;735;558;526;343;677;1844;713;2727;3;126;309;402;529;306;727;326;2886;348;439;3234;0
060040108;06;06701;06004;060021;0600401;H;2157;284;331;420;423;361;338;396;1175;586;1873;1;31;230;258;291;162;485;414;1982;175;221;1987;170
060040109;06;06701;06004;060071;0600401;H;6222;1176;1060;1514;1141;872;458;1488;3757;977;5046;6;161;722;870;1069;460;1124;634;5773;450;694;6214;8
060040110;06;06701;06004;060031;0600401;H;1410;204;135;234;310;312;215;263;705;443;1207;3;75;156;179;168;48;443;135;1305;105;140;1410;0
060040111;06;06701;06004;060041;0600401;H;2920;321;437;472;487;549;653;453;1416;1051;2599;0;165;249;207;361;206;1004;408;2478;442;569;2906;14
060040112;06;06701;06004;060021;0600401;H;2058;268;316;470;414;325;265;377;1187;493;1794;0;68;267;283;336;102;513;225;1849;209;264;2045;13
060040113;06;06701;06004;060011;0600401;A;52;0;20;8;17;6;1;7;42;3;50;0;0;0;5;15;5;5;20;37;15;15;10;42
060040114;06;06701;06004;060011;0600401;H;2541;260;275;531;429;536;509;311;1384;846;2279;0;86;253;204;254;96;809;577;1993;547;598;2124;417
060040115;06;06701;06004;060011;0600401;H;1871;166;379;370;346;335;275;252;1126;493;1705;3;116;181;171;268;165;509;292;1421;451;517;1820;51
060040116;06;06701;06004;060081;0600401;H;3871;669;587;889;760;559;406;847;2253;770;3201;0;110;490;491;654;290;806;360;3528;343;486;3871;0
060040117;06;06701;06004;060081;0600401;H;4024;595;553;710;809;730;628;788;2135;1101;3430;4;175;569;463;423;190;1162;444;3716;308;432;4000;24
060040118;06;06701;06004;060031;0600401;H;2599;287;379;414;513;577;429;417;1347;835;2311;7;107;312;267;299;146;884;289;2395;204;268;2599;0
060040119;06;06701;06004;060081;0600401;H;3215;601;483;702;618;528;283;768;1830;617;2614;0;137;408;488;453;180;610;338;3093;122;252;3215;0
060040120;06;06701;06004;060031;0600401;H;1849;230;233;308;420;373;286;321;987;541;1619;0;60;225;131;277;120;554;253;1677;172;230;1849;0
060040121;06;06701;06004;060041;0600401;H;1278;145;123;240;190;250;329;179;594;505;1146;0;58;133;135;166;29;537;89;1104;173;190;1238;40
060040122;06;06701;06004;060081;0600401;H;3022;519;445;527;666;503;363;689;1628;704;2504;0;241;319;316;401;139;726;361;2764;258;332;3018;4
060040123;06;06701;06004;060011;0600401;H;4419;629;656;760;712;730;933;788;2204;1427;3815;0;150;397;332;636;267;1485;548;3793;627;758;4415;4
060040124;06;06701;06004;060051;0600401;H;3914;397;516;583;610;788;1020;542;1811;1560;3517;0;142;415;310;381;180;1599;489;3374;540;692;3779;135
060040125;06;06701;06004;060051;0600401;H;4333;521;739;718;744;794;817;715;2213;1405;3809;0;158;387;409;611;271;1359;613;3678;654;812;4275;58
060040126;06;06701;06004;060041;0600401;H;4788;716;874;940;949;758;551;953;2789;1046;4073;0;131;453;539;852;327;1112;659;4163;625;781;4788;0
060050000;06;06000;06005;ZZZZZZ;0600500;Z;169;20;25;31;32;44;16;27;99;43;150;10;5;0;19;19;14;48;34;157;12;18;145;24
060060000;06;06701;06006;ZZZZZZ;0600600;Z;2187;362;271;359;534;476;185;483;1230;474;1848;5;188;298;265;289;77;505;221;2126;61;117;2187;0
060070000;06;06701;06007;ZZZZZZ;0600700;Z;3249;562;462;600;823;560;242;753;1904;592;2706;5;294;202;408;438;283;668;408;3136;113;201;3172;77
060080000;06;06000;06008;ZZZZZZ;0600800;Z;31;3;4;4;12;6;3;5;19;7;24;0;0;10;5;0;0;5;5;31;0;2;31;0
060090000;06;06000;06009;ZZZZZZ;0600900;Z;105;26;9;24;18;16;12;28;56;21;96;0;0;5;19;19;10;39;5;103;2;4;105;0
060100000;06;06701;06010;ZZZZZZ;0601000;Z;2936;524;377;532;657;533;312;687;1604;646;2392;5;218;289;320;309;193;790;269;2676;260;366;2841;95
060110000;06;06701;06011;ZZZZZZ;0601100;Z;3715;542;480;704;751;690;548;708;2003;1004;3195;0;210;280;370;565;265;1105;400;3147;568;712;3713;2
060120101;06;06501;06012;ZZZZZZ;0601201;H;2181;314;279;394;481;437;275;406;1250;525;1864;0;59;133;217;408;210;584;253;1644;537;603;2058;122
060120102;06;06501;06012;ZZZZZZ;0601201;H;2428;438;373;413;593;326;284;581;1379;468;1989;7;53;85;176;527;323;475;342;1551;877;1033;2425;3
060120103;06;06501;06012;ZZZZZZ;0601201;H;2674;483;497;635;557;302;200;622;1652;401;2191;0;49;137;219;558;451;419;359;1581;1093;1266;2673;1
060120104;06;06501;06012;ZZZZZZ;0601201;H;2966;526;485;644;738;320;253;708;1792;465;2443;0;61;151;296;697;403;506;329;1935;1030;1235;2950;15
