IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
390010000;39;39000;39001;ZZZZZZ;3900100;Z;849;189;119;166;176;134;65;239;456;154;663;5;30;20;105;100;126;170;106;843;6;19;849;0
390020000;39;39000;39002;ZZZZZZ;3900200;Z;58;12;2;14;9;15;8;12;27;19;48;0;5;15;0;0;0;29;0;57;1;0;58;0
390030000;39;39000;39003;ZZZZZZ;3900300;Z;42;9;4;11;8;7;3;10;26;6;27;5;0;5;5;5;0;0;9;42;0;1;42;0
390040000;39;39000;39004;ZZZZZZ;3900400;Z;60;8;15;2;19;9;7;12;34;14;57;6;0;0;6;0;11;28;6;60;0;0;60;0
390060000;39;39000;39006;ZZZZZZ;3900600;Z;436;80;59;70;107;94;26;117;233;86;353;5;20;10;98;39;44;108;29;435;1;7;436;0
390070000;39;39000;39007;ZZZZZZ;3900700;Z;153;21;27;23;39;29;15;34;91;28;154;5;0;5;5;30;20;35;55;152;1;3;153;0
390080000;39;39000;39008;ZZZZZZ;3900800;Z;433;111;67;103;82;47;24;139;239;55;322;5;24;49;73;34;34;59;43;429;4;8;417;16
390090000;39;39000;39009;ZZZZZZ;3900900;Z;526;100;93;82;109;97;45;138;287;101;449;0;15;25;60;95;79;116;59;515;11;20;526;0
390100000;39;39000;39010;ZZZZZZ;3901000;Z;95;20;8;19;21;12;13;21;57;16;77;10;0;5;10;15;15;15;5;93;2;3;95;0
390110000;39;39000;39011;ZZZZZZ;3901100;Z;377;58;50;65;90;60;54;78;213;86;332;15;15;10;44;74;54;100;19;373;4;7;377;0
390130000;39;39108;39013;ZZZZZZ;3901300;Z;3336;426;449;478;675;718;590;588;1702;1046;2898;20;134;99;341;303;471;1218;313;3237;99;142;3091;245
390140000;39;39000;39014;ZZZZZZ;3901400;Z;218;41;21;48;55;45;8;51;129;38;165;0;0;5;15;35;30;70;10;216;2;7;218;0
390150000;39;39000;39015;ZZZZZZ;3901500;Z;115;18;10;16;19;37;16;22;55;39;99;0;0;10;15;0;20;50;5;114;1;5;115;0
390160000;39;39000;39016;ZZZZZZ;3901600;Z;1114;172;140;166;233;212;190;228;565;321;898;10;30;25;88;91;243;340;71;1016;98;114;1048;66
390170000;39;39000;39017;ZZZZZZ;3901700;Z;1227;212;178;221;286;239;91;283;715;229;1024;25;75;55;155;180;204;215;115;1217;10;24;1227;0
390180000;39;39000;39018;ZZZZZZ;3901800;Z;652;111;105;128;144;113;53;145;383;125;538;0;35;5;75;70;55;164;135;631;21;25;512;140
