INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
52121;52;521210101;;16840;21750;28590;0.54;0.28;62.4;56.6;1.6;4.2;37.1;12.0;5.8;1.6;2.9;1.3
52121;52;521210102;;18330;23750;29830;0.48;0.274;65.8;56.5;1.7;7.6;38.5;10.8;4.1;1.4;1.8;0.9
52121;52;521210103;17.7;14880;20220;27350;0.62;0.281;68.9;61.0;2.3;5.6;31.1;8.4;7.7;1.4;4.1;2.2
52121;52;521210104;11.7;16800;21930;28460;0.53;0.271;77.1;67.6;2.5;7.0;28.7;5.8;6.2;1.4;3.2;1.6
52121;52;521210201;;17440;22040;27800;0.47;0.219;69.4;64.1;2.1;3.2;35.1;5.8;5.5;1.6;2.7;1.2
52121;52;521210202;;18120;22460;28070;0.44;0.199;53.8;49.5;1.7;2.6;51.4;7.4;3.4;1.4;1.3;0.7
52121;52;521210203;28.4;12420;17090;22690;0.6;0.268;54.9;47.4;3.1;4.4;37.4;5.6;14.6;2.7;8.3;3.6
52121;52;521210204;26.2;13020;18200;22670;0.53;0.223;64.6;60.1;3.4;1.1;31.4;3.7;12.2;2.9;6.9;2.4
52121;52;521210301;15.9;15810;21460;28800;0.61;0.272;69.2;60.8;2.3;6.1;33.3;7.9;7.0;1.9;3.4;1.7
52121;52;521210302;23.8;13290;17880;24040;0.6;0.235;53.2;49.4;2.8;1.0;41.6;5.0;12.6;2.8;6.9;2.9
52121;52;521210303;47.5;10310;13450;18020;0.57;0.234;49.4;;;;28.3;2.5;28.3;6.2;15.1;7.0
52121;52;521210304;;17530;22230;28920;0.51;0.237;60.0;55.3;2.5;2.2;44.0;7.1;4.9;1.4;2.5;1.0
52448;52;524480101;26.9;12980;17040;21760;0.52;0.216;55.9;;;;37.5;3.7;13.0;4.5;5.8;2.7
52448;52;524480102;51.5;9970;12980;16080;0.47;0.209;39.4;;;;29.2;1.5;35.4;6.8;19.9;8.7
52448;52;524480104;45.7;10590;13530;17580;0.52;0.208;46.0;;;;29.5;2.0;29.2;5.3;16.1;7.8
52448;52;524480201;19.7;13770;18190;23190;0.52;0.226;45.2;41.2;2.8;1.2;48.3;6.5;11.4;1.8;6.4;3.2
52448;52;524480202;16.8;14950;20600;28560;0.66;0.331;69.1;57.1;2.6;9.4;30.1;12.1;8.0;1.7;4.2;2.1
52448;52;524480203;16.4;14670;19760;25620;0.55;0.256;59.7;52.7;3.1;3.9;38.3;8.1;8.3;1.8;4.4;2.1
52448;52;524480204;15.3;15260;19660;25370;0.51;0.244;62.2;54.9;3.2;4.1;37.8;7.8;6.8;2.5;3.3;1.0
52448;52;524480301;17.8;14500;19530;25250;0.55;0.238;65.7;59.5;3.3;2.9;32.9;5.9;9.3;3.2;4.1;2.0
52448;52;524480401;;15860;20040;25250;0.47;0.208;56.6;52.2;2.7;1.7;43.3;6.1;6.8;2.1;3.5;1.2
52448;52;524480402;14.8;15160;19410;24760;0.49;0.216;56.6;52.3;3.0;1.3;42.9;5.0;7.8;2.9;3.7;1.2
