INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
14001;14;140010000;Z;5;504.304561329221;113.947910041328;0.0;390.356651287893;390.356651287893;160.285363072853;35.6446831997052;194.426605015335;214.8383083225;60.7500053593603;90.1352562988989;19.7532716224656;4.87980968466795;46.6150541078161;67.3328559335122;110.840239767474;531.428989428893;59.6446526703811;129.624356444355;53.6342571422981;55.4745896310257;167.596040388833;160.285363072853;35.6446831997052;194.426605015335;214.8383083225;60.7500053593603;90.1352562988989;19.7532716224656;4.87980968466795
14005;14;140050000;Z;5;673.997058823529;131.758823529412;0.0;542.238235294118;547.305882352941;263.517647058824;40.5411764705882;243.247058823529;268.585294117647;116.555882352941;121.623529411765;30.4058823529412;10.1352941176471;70.9470588235294;60.8117647058824;128.718235294118;731.768235294118;102.366470588235;163.178235294118;62.8388235294118;56.7576470588235;236.152352941176;263.517647058824;40.5411764705882;243.247058823529;268.585294117647;116.555882352941;121.623529411765;30.4058823529412;10.1352941176471
14006;14;140060000;Z;5;413.794582316927;59.7041407573069;0.0;354.09044155962;354.09044155962;163.406104311311;26.0862205538341;164.598116694475;169.792267666043;83.1089265223869;76.4438532305329;19.8827916258711;4.86260251478669;16.2829474792655;43.4211932780414;67.3028495809642;501.793671304259;47.2509282901015;85.474207002068;33.3465937477406;31.0143510563443;147.305719218433;163.406104311311;26.0862205538341;164.598116694475;169.792267666043;83.1089265223869;76.4438532305329;19.8827916258711;4.86260251478669
14007;14;140070000;Z;5;91.5859030837004;15.2643171806167;0.0;76.3215859030837;76.3215859030837;30.5286343612335;15.2643171806167;30.5286343612335;35.6167400881057;15.2643171806167;20.352422907489;5.08810572687225;0.0;5.08810572687225;10.1762114537445;16.2819383259912;104.814977973568;2.0352422907489;26.4581497797357;3.05286343612335;8.14096916299559;37.6519823788546;30.5286343612335;15.2643171806167;30.5286343612335;35.6167400881057;15.2643171806167;20.352422907489;5.08810572687225;0.0
14009;14;140090000;Z;5;550.0;125.0;0.0;425.0;425.0;215.0;20.0;190.0;205.0;80.0;95.0;40.0;5.0;80.0;45.0;125.0;568.0;97.0;139.0;57.0;36.0;217.0;215.0;20.0;190.0;205.0;80.0;95.0;40.0;5.0
14011;14;140110000;Z;5;706.799199829007;154.775560350734;13.8401057011569;538.183533777116;548.164160210835;261.339314458601;71.2953367635861;215.529508988647;270.314813448103;95.4230036922317;119.614465054165;54.4956128505688;8.31626516576604;86.9228187173088;67.8527416334254;151.817564859404;740.260196713186;53.7387870186824;173.41888362822;75.5353124367749;56.7879769922617;351.591583037242;261.339314458601;71.2953367635861;215.529508988647;270.314813448103;95.4230036922317;119.614465054165;54.4956128505688;8.31626516576604
14012;14;140120000;Z;5;76.5957446808511;15.3191489361702;0.0;61.2765957446809;61.2765957446809;30.6382978723404;5.1063829787234;25.531914893617;30.6382978723404;15.3191489361702;10.2127659574468;5.1063829787234;0.0;5.1063829787234;10.2127659574468;15.3191489361702;60.2553191489362;8.17021276595745;33.7021276595745;9.19148936170213;9.19148936170213;31.6595744680851;30.6382978723404;5.1063829787234;25.531914893617;30.6382978723404;15.3191489361702;10.2127659574468;5.1063829787234;0.0
14014;14;140140000;Z;5;460.700824341069;67.203739196213;10.8998266802546;382.597258464602;387.656040431383;176.073339730275;26.5078540812098;185.074846619898;185.074846619898;84.1735088980192;98.3892131893525;15.2243040135879;4.79416771052548;11.3032959664388;55.9004432297742;62.6824208096374;613.265198433617;16.7344814087469;69.8327961309883;40.8655964990607;49.2327317670785;216.21590042912;176.073339730275;26.5078540812098;185.074846619898;185.074846619898;84.1735088980192;98.3892131893525;15.2243040135879;4.79416771052548
14015;14;140150000;Z;5;288.436657681941;44.7574123989218;0.0;243.679245283019;243.679245283019;104.433962264151;4.97304582210243;134.272237196766;144.21832884097;34.811320754717;49.7304582210243;14.9191374663073;0.0;4.97304582210243;39.7843665768194;44.7574123989218;348.11320754717;69.622641509434;44.7574123989218;20.8867924528302;23.8706199460916;92.4986522911051;104.433962264151;4.97304582210243;134.272237196766;144.21832884097;34.811320754717;49.7304582210243;14.9191374663073;0.0
14016;14;140160000;Z;5;200.0;50.0;5.0;145.0;145.0;80.0;0.0;65.0;85.0;30.0;20.0;5.0;5.0;15.0;35.0;41.0;198.0;32.0;51.0;31.0;13.0;68.0;80.0;0.0;65.0;85.0;30.0;20.0;5.0;5.0
