INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
21002;21;210020000;Z;5;115.933747730269;26.0771800615241;5.07469690307977;84.7818707656653;84.7818707656653;29.2303919553045;4.80450977956319;50.7469690307977;50.7469690307977;19.7510226162255;4.80450977956319;9.47936933907892;0.0
21003;21;210030000;Z;5;685.54664099277;216.246255883621;9.20196833547341;460.098416773676;460.098416773676;133.428540864369;78.2167308515248;248.453145057782;253.054129225519;78.2167308515249;105.822635857948;18.4039366709479;4.60098416773707
21004;21;210040000;Z;5;145.0;70.0;10.0;65.0;65.0;20.0;10.0;35.0;40.0;10.0;15.0;0.0;0.0
21005;21;210050000;Z;5;564.909981709753;102.959207059089;5.49611373102431;456.45466091964;456.45466091964;204.493759191595;32.1163524870723;219.844549240972;241.183756740764;79.4305513186071;101.900645536771;29.2547264885498;4.68498083494765
21006;21;210060000;Z;5;79.4491542791619;29.7934328546857;0.0;49.6557214244762;49.6557214244762;9.93114428489523;14.8967164273429;24.8278607122381;24.8278607122381;14.8967164273429;4.96557214244762;4.96557214244762;0.0
21007;21;210070000;Z;5;96.2780269058296;35.4708520179372;0.0;60.8071748878924;60.8071748878924;20.2690582959641;10.1345291479821;30.4035874439462;30.4035874439462;15.2017937219731;10.1345291479821;0.0;5.06726457399103
21009;21;210090000;Z;5;88.4831460674157;39.3258426966292;0.0;49.1573033707865;49.1573033707865;19.6629213483146;0.0;29.4943820224719;29.4943820224719;4.91573033707865;9.8314606741573;4.91573033707865;0.0
21010;21;210100000;Z;5;65.0;25.0;0.0;40.0;40.0;20.0;0.0;20.0;20.0;10.0;5.0;5.0;0.0
21013;21;210130000;Z;5;175.0;45.0;0.0;130.0;130.0;80.0;10.0;40.0;55.0;25.0;45.0;5.0;0.0
21014;21;210140000;Z;5;35.0;20.0;0.0;15.0;15.0;5.0;0.0;10.0;10.0;0.0;5.0;0.0;0.0
21016;21;210160000;Z;5;363.70423347384;66.8537384106326;0.0;296.850495063207;302.127892499373;141.504228046746;15.6965181385667;144.927146314061;150.204543750227;47.0214979192363;89.0696585214121;15.8321923084979;0.0
21020;21;210200000;Z;5;90.0;25.0;5.0;60.0;60.0;35.0;5.0;20.0;20.0;20.0;10.0;5.0;5.0
21021;21;210210000;Z;5;1073.5755368098;226.811733128825;5.04026073619622;841.723542944783;841.723542944783;383.059815950926;70.5636503067476;388.100076687109;428.422162576679;161.288343558282;216.731211656446;30.2415644171791;5.04026073619662
21022;21;210220000;Z;5;197.270071344323;29.7350917573397;5.09956458597116;162.435415001013;162.435415001013;75.1469940566618;20.9940813267256;66.2943396176251;71.3939042035963;26.2372410134623;48.2922387529718;16.5120310309822;0.0
21023;21;210230000;Z;5;713.845243120631;338.061392956297;14.9334256964241;360.850424467909;365.695192905757;97.3605223323632;49.5111043891291;218.823566184265;243.645638442643;68.8865740990621;43.6038048289612;9.55917553509115;0.0
21026;21;210260000;Z;5;79.1623036649215;24.738219895288;0.0;54.4240837696335;54.4240837696335;29.6858638743456;4.94764397905759;19.7905759162304;24.738219895288;14.8429319371728;14.8429319371728;0.0;0.0
21027;21;210270000;Z;5;511.400013376994;95.5681681048377;5.49269724380362;410.339148028353;410.339148028353;205.034408885575;29.4552059008842;175.849533241894;211.061797786804;75.0394282047721;77.1762418015041;42.0862790998765;4.97540113539585
21028;21;210280000;Z;5;270.0;55.0;0.0;215.0;215.0;100.0;25.0;90.0;105.0;35.0;60.0;10.0;5.0
21029;21;210290000;Z;5;36.4383561643836;15.6164383561644;0.0;20.8219178082192;20.8219178082192;10.4109589041096;0.0;10.4109589041096;10.4109589041096;5.20547945205479;5.20547945205479;0.0;0.0
21031;21;210310000;Z;5;196.910618796482;29.6392085280783;5.00571630921808;162.265693959186;162.265693959186;92.1856656301329;5.00571630921808;65.074312019835;80.2249128976005;35.6432281592241;35.9804039951979;10.4171489071634;0.0
21032;21;210320000;Z;5;74.5535714285714;19.8809523809524;0.0;54.672619047619;54.672619047619;19.8809523809524;4.97023809523809;29.8214285714286;34.7916666666667;9.94047619047619;9.94047619047619;0.0;0.0
21035;21;210350000;Z;5;121.521954982694;25.5266288418611;5.07803796813575;90.9172881726974;90.9172881726974;55.3710223957471;5.07803796813575;30.4682278088145;35.5462657769502;25.2544801015216;25.1194957265077;4.99704656771787;0.0
21036;21;210360000;Z;5;30.0;10.0;0.0;20.0;20.0;10.0;0.0;10.0;10.0;5.0;5.0;0.0;0.0
21038;21;210380101;H;4;971.630166098074;282.657543364719;30.1416902797531;658.830932453601;658.830932453601;245.747828488799;149.954558655809;263.128545308994;298.40713824763;145.411780560122;123.124913695778;58.4003881981896;33.4867117518819
21038;21;210380102;H;4;1041.09118140816;549.897402545908;60.5867629221083;430.607015940147;430.607015940147;128.193331725998;84.8398448754047;217.573839338745;222.635473335439;100.239187185432;64.2055999110585;34.0730708011645;9.45368470705306
21038;21;210380103;H;4;1250.21835764733;416.277472955313;25.3081699834717;808.632714708542;808.632714708542;324.160973168855;130.233784290194;354.237957249492;399.410550624181;150.093609675102;172.154738206886;72.6124103350358;14.3614058673366
21040;21;210400000;Z;5;37.3595505617978;10.6741573033708;0.0;26.685393258427;26.685393258427;16.0112359550562;0.0;10.6741573033708;10.6741573033708;5.33707865168539;5.33707865168539;5.33707865168539;0.0
21045;21;210450000;Z;5;104.004738399448;35.727023604114;0.0;68.2777147953337;68.2777147953337;18.84600854153;4.81513591719182;44.6165703366119;44.6165703366119;4.81513591719182;18.84600854153;0.0;0.0
21049;21;210490000;Z;5;20.4878048780488;5.1219512195122;0.0;15.3658536585366;15.3658536585366;5.1219512195122;0.0;10.2439024390244;15.3658536585366;0.0;0.0;0.0;0.0
21050;21;210500000;Z;5;108.947368421053;39.6172248803828;0.0;69.3301435406699;69.3301435406699;24.7607655502392;0.0;44.5693779904306;49.5215311004785;4.95215311004785;4.95215311004785;9.90430622009569;0.0
21053;21;210530000;Z;5;91.8276323640429;25.5076756566786;5.10153513133571;61.2184215760286;61.2184215760286;15.3046053940071;10.2030702626714;35.71074591935;45.9138161820214;5.10153513133571;10.2030702626714;0.0;0.0
21054;21;210540101;D;3;220.105709529602;52.0127277170721;0.0;168.09298181253;168.09298181253;58.9610792033339;7.70584824661934;101.426054362577;108.460872123334;21.8711799888796;31.1732448694979;6.58768483081816;0.0
21054;21;210540102;H;1;937.491099479069;315.696715659447;30.3629674764114;591.431416343211;591.431416343211;238.300148364303;63.1083104998494;290.022957479058;327.251567290562;105.338462057711;121.551003618547;31.5084865267794;5.78189684961157
21054;21;210540103;H;1;1304.19332021047;547.512466565736;16.517575912711;740.163277732026;744.913469544471;296.141954488644;86.9128321951961;361.85868286063;404.900923559526;150.046050956274;135.491127243465;42.4531578524082;12.0222099327976
21054;21;210540104;H;1;908.12763469636;365.794707685802;1.00084110871431;541.332085901844;544.193451902572;183.9208394499;109.986028137264;250.286584315408;294.289631721981;121.32601908497;77.321022067574;26.9601466157011;24.2966324123458
21054;21;210540105;H;1;1325.65715673822;670.720840364049;27.4689536080457;627.467362766124;630.246770682326;180.530738335804;88.1176815500545;361.598350796468;382.880509729058;139.995627554056;85.3458306029767;16.0414158345485;5.98338696168689
21054;21;210540106;H;1;1044.94559649152;678.560187593472;11.0183727216988;355.36703617635;355.36703617635;91.8244284055959;58.2208248419536;205.321782928801;214.429536666443;72.4878449091355;56.8914070170302;8.69524945331252;2.86299813042913
21054;21;210540107;H;1;1582.67356023583;836.082705963309;12.5340803204202;734.056773952102;738.597749261127;247.844553528974;223.94960119438;266.803594537773;321.452601504849;214.650954461208;146.337699454127;53.4193377249577;2.73715611598537
21054;21;210540108;H;1;1038.26289493645;379.599258436778;8.92630170913584;649.73733479054;653.474839726652;210.288734211496;86.678652350459;356.507453164698;411.76062400015;143.264985103991;63.5220418927434;21.9598036333307;12.9673850964374
