IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
110010000;11;11000;11001;ZZZZZZ;1100100;Z;584;125;81;138;91;91;59;157;311;116;471;15;26;5;41;62;124;120;78;495;89;100;584;0
110020000;11;11000;11002;ZZZZZZ;1100200;Z;163;33;25;40;31;26;10;43;92;28;128;0;5;15;20;25;15;35;15;155;8;13;163;0
110030000;11;11000;11003;ZZZZZZ;1100300;Z;187;27;17;32;42;46;23;35;99;53;185;15;5;5;29;39;10;73;10;178;9;11;187;0
110040000;11;11000;11004;ZZZZZZ;1100400;Z;326;35;45;60;72;69;45;46;187;93;317;15;10;0;40;33;64;87;69;263;63;62;297;29
110050000;11;11000;11005;ZZZZZZ;1100500;Z;1330;310;187;299;236;216;83;375;750;205;1031;20;35;50;196;182;156;251;139;1306;24;64;1330;0
110060000;11;11000;11006;ZZZZZZ;1100600;Z;77;7;6;6;20;23;15;10;37;30;73;10;0;0;15;0;0;29;19;65;12;11;77;0
110070000;11;11000;11007;ZZZZZZ;1100700;Z;118;11;15;20;32;34;6;20;66;31;112;10;0;10;15;5;5;20;49;101;17;20;118;0
110080000;11;11000;11008;ZZZZZZ;1100800;Z;406;35;59;40;98;97;77;57;209;139;364;10;10;10;52;73;31;99;78;365;41;53;406;0
110090000;11;11000;11009;ZZZZZZ;1100900;Z;1522;298;208;255;292;274;195;362;806;354;1205;5;75;30;95;240;190;395;175;1449;73;114;1460;62
110100000;11;11000;11010;ZZZZZZ;1101000;Z;268;35;32;37;72;68;24;52;152;64;237;15;9;5;30;35;34;62;48;228;40;40;268;0
110110000;11;11000;11011;ZZZZZZ;1101100;Z;433;63;49;82;97;95;47;81;248;104;350;5;30;5;74;75;41;89;30;422;11;16;433;0
110120000;11;11000;11012;ZZZZZZ;1101200;Z;2139;406;241;402;424;453;212;519;1124;497;1767;25;111;40;162;319;269;592;248;2066;73;115;2115;24
110130000;11;11000;11013;ZZZZZZ;1101300;Z;347;29;41;42;85;104;47;46;189;112;309;5;5;25;35;25;35;140;40;325;22;30;347;0
110140000;11;11000;11014;ZZZZZZ;1101400;Z;1520;244;148;271;308;381;168;329;760;431;1288;50;20;80;221;185;110;451;170;1483;37;69;1520;0
110150000;11;11000;11015;ZZZZZZ;1101500;Z;254;54;27;49;42;53;30;67;118;69;209;0;24;15;49;19;5;54;44;220;34;47;252;2
110160000;11;11000;11016;ZZZZZZ;1101600;Z;79;2;8;8;22;28;12;3;47;29;84;10;0;5;5;0;5;59;0;73;6;9;79;0
110170000;11;11000;11017;ZZZZZZ;1101700;Z;73;5;3;6;20;23;16;6;36;31;68;0;0;5;0;19;5;29;10;71;2;2;73;0
110180000;11;11000;11018;ZZZZZZ;1101800;Z;1238;226;147;235;266;216;147;290;670;277;1023;20;35;38;143;178;166;318;125;1199;39;74;1217;21
110190000;11;11000;11019;ZZZZZZ;1101900;Z;67;12;3;12;13;15;13;12;32;23;58;0;5;5;0;0;5;43;0;60;7;7;67;0
110200000;11;11000;11020;ZZZZZZ;1102000;Z;43;10;2;3;11;12;4;10;23;10;31;0;0;5;0;10;0;15;0;31;12;15;43;0
110210000;11;11000;11021;ZZZZZZ;1102100;Z;547;79;61;92;114;117;85;99;288;160;481;0;49;5;25;89;49;210;54;504;43;62;523;24
