INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
55029;55;550290101;;10640;13810;18410;0.56;0.227;52.0;;;;29.4;2.3;24.9;4.4;13.9;6.6
55029;55;550290102;11.2;17090;23040;29200;0.53;0.245;62.6;55.0;1.9;5.7;40.9;7.6;5.7;1.7;2.6;1.4
55029;55;550290103;21.9;13770;19130;25520;0.61;0.255;58.8;53.4;2.9;2.5;38.8;5.7;10.4;2.3;5.5;2.6
55029;55;550290104;;14820;20000;27520;0.63;0.304;65.3;55.5;2.4;7.4;36.4;7.9;8.3;2.0;4.4;1.9
55029;55;550290105;9.4;18370;23480;29900;0.49;0.257;71.6;63.0;1.8;6.8;34.6;7.9;4.4;1.4;2.1;0.9
55029;55;550290106;18.7;14770;20360;26780;0.59;0.288;65.5;56.5;2.5;6.5;34.0;7.5;8.9;1.3;5.3;2.3
55545;55;555450101;;17890;22500;29400;0.51;0.265;71.6;58.1;2.1;11.4;30.8;9.0;5.7;1.8;2.7;1.2
55545;55;555450102;29.3;12350;17590;24510;0.69;0.337;58.8;50.3;2.6;5.9;30.5;13.0;13.1;2.6;7.2;3.3
55545;55;555450103;29.4;12350;17070;23390;0.65;0.353;67.0;52.0;3.4;11.6;26.8;10.3;12.7;1.8;7.3;3.6
55545;55;555450104;18.2;14770;20020;26840;0.6;0.287;65.2;56.8;2.5;5.9;33.0;8.3;8.9;1.5;4.9;2.5
55545;55;555450105;15.9;15280;21040;27130;0.56;0.268;58.0;51.4;1.8;4.8;40.4;9.9;6.9;1.9;3.4;1.6
55545;55;555450106;;10070;13190;17820;0.59;0.229;43.3;;;;30.6;3.1;30.5;6.3;16.5;7.7
55545;55;555450107;13.4;16230;22040;27780;0.52;0.254;59.6;51.5;2.2;5.9;42.3;8.8;5.9;2.1;2.4;1.4
55545;55;555450108;14.1;15560;20350;26060;0.52;0.247;64.9;56.8;2.1;6.0;34.6;7.6;7.4;2.3;3.3;1.8
