IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
590010000;59;59000;59001;ZZZZZZ;5900100;Z;463;91;58;100;94;93;27;123;273;67;365;0;25;5;90;40;60;110;35;458;5;10;463;0
590020000;59;59701;59002;ZZZZZZ;5900200;Z;4447;997;789;922;783;586;369;1268;2471;708;3462;0;111;121;337;573;703;901;718;4388;59;100;4444;3
590030000;59;59000;59003;ZZZZZZ;5900300;Z;370;70;66;66;87;64;17;102;207;61;280;0;20;10;30;50;50;80;40;326;44;53;370;0
590040000;59;59000;59004;ZZZZZZ;5900400;Z;1220;257;192;272;273;166;60;331;719;170;1045;15;65;155;155;180;85;235;155;1215;5;22;1220;0
590050000;59;59303;59005;ZZZZZZ;5900500;Z;3460;612;598;650;852;579;170;880;2061;519;2828;10;65;250;646;486;255;631;486;3441;19;67;3460;0
590060000;59;59000;59006;ZZZZZZ;5900600;Z;223;49;39;51;49;23;12;65;137;21;145;0;15;20;35;20;10;40;5;214;9;10;223;0
590070000;59;00756;59007;ZZZZZZ;5900700;Z;898;191;167;173;188;115;65;265;500;133;696;10;10;40;85;104;119;200;129;886;12;19;898;0
590080101;59;59701;59008;ZZZZZZ;5900801;H;2587;634;504;601;457;257;135;830;1489;267;1957;3;66;58;229;362;398;337;505;2535;51;53;2536;51
590080102;59;59701;59008;ZZZZZZ;5900801;H;2843;636;642;530;479;345;212;917;1525;400;2207;8;45;51;163;441;431;475;592;2779;63;85;2843;0
590080103;59;59701;59008;ZZZZZZ;5900801;H;2376;504;420;491;420;407;133;674;1334;368;1871;5;41;29;180;268;419;445;483;2305;71;62;2369;8
590080104;59;59701;59008;ZZZZZZ;5900801;H;2438;623;467;445;457;288;159;825;1315;298;1814;6;27;34;126;349;406;347;518;2401;38;42;2419;19
590090101;59;59702;59009;590011;5900901;H;1960;407;370;376;372;262;173;508;1102;350;1553;0;32;310;281;199;90;413;227;1891;69;145;1960;0
590090102;59;59702;59009;590011;5900901;H;1507;311;224;312;275;252;131;370;880;257;1195;0;20;230;248;150;57;331;160;1440;67;117;1493;14
590090103;59;59702;59009;590011;5900901;H;2461;621;474;638;414;247;66;717;1532;212;1840;0;40;227;305;445;270;274;279;2264;197;359;2461;0
590090104;59;59702;59009;590011;5900901;H;3061;636;457;631;572;506;258;805;1712;543;2418;15;71;579;363;215;139;655;381;2972;89;140;2898;163
590090201;59;59702;59009;590021;5900902;H;1296;216;231;217;386;230;16;310;854;133;1080;0;19;194;213;147;96;208;202;1253;43;90;1296;0
590090202;59;59702;59009;590021;5900902;H;845;220;197;190;238;0;0;308;537;0;623;0;0;104;199;160;5;5;150;844;1;6;838;7
590090203;59;59702;59009;590021;5900902;H;2826;527;624;537;578;419;142;775;1664;387;2300;0;50;412;410;369;122;500;437;2721;105;178;2804;22
