IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
470010101;47;47501;47001;470011;4700101;H;2211;271;583;406;350;320;281;444;1301;466;1942;1;93;227;283;284;248;513;293;1997;215;261;2117;94
470010102;47;47501;47001;470021;4700101;H;2889;307;637;581;563;428;374;447;1798;645;2583;6;69;209;393;453;366;695;393;2731;158;269;2824;65
470010103;47;47501;47001;470031;4700101;H;2703;424;606;435;499;425;314;635;1498;571;2282;0;41;161;339;410;294;631;407;2505;198;254;2554;149
470010104;47;47501;47001;470021;4700101;H;1930;527;286;377;329;253;159;654;954;322;1403;3;25;12;121;331;254;342;315;1517;413;492;1930;0
470010105;47;47501;47001;470031;4700101;H;4611;858;1364;946;596;475;372;1181;2763;668;3739;3;41;113;696;1011;396;737;742;4106;505;635;3623;988
470010106;47;47501;47001;470031;4700101;H;362;61;117;95;35;26;29;87;229;46;301;0;4;38;61;62;42;51;44;353;9;24;362;0
470010107;47;47501;47001;470011;4700101;H;2638;392;650;541;489;363;204;602;1578;459;2249;3;42;298;337;344;219;463;543;2476;162;228;2470;168
470010108;47;47501;47001;470041;4700101;H;1993;281;579;377;373;179;204;389;1285;318;1720;0;58;152;279;323;247;360;301;1867;125;212;1899;94
470010109;47;47501;47001;470041;4700101;H;1754;201;279;291;385;387;211;291;1017;447;1554;0;69;173;175;261;173;504;198;1706;48;78;1674;80
470010110;47;47501;47001;470051;4700101;H;2517;347;603;497;440;434;195;482;1561;474;2179;3;64;188;338;386;318;542;340;2281;236;252;2468;49
470010111;47;47501;47001;470051;4700101;A;1648;548;310;324;243;179;43;687;809;152;1100;0;16;9;27;164;229;180;475;1032;616;628;1648;0
470010112;47;47501;47001;470051;4700101;H;1907;260;295;358;328;301;365;353;1002;551;1648;0;29;45;184;320;269;602;199;1756;151;236;1698;209
470010113;47;47501;47001;470021;4700101;H;1906;262;508;299;313;323;199;375;1104;427;1645;0;32;93;174;411;218;478;238;1748;158;238;1740;166
470010114;47;47501;47001;470011;4700101;H;2162;282;499;427;409;313;234;415;1324;422;1876;6;43;193;352;284;208;449;341;1994;169;217;2140;22
470010115;47;47501;47001;470041;4700101;H;2343;301;758;391;334;257;302;503;1367;474;2038;0;41;129;258;376;300;490;444;2025;319;338;2179;164
470020000;47;47000;47002;ZZZZZZ;4700200;Z;104;15;10;14;23;30;13;20;52;33;84;10;5;0;10;5;5;45;5;104;0;0;104;0
470030000;47;47000;47003;ZZZZZZ;4700300;Z;422;45;34;59;85;132;67;58;198;165;385;10;15;9;35;64;30;197;24;353;69;83;422;0
470040000;47;47103;47004;ZZZZZZ;4700400;Z;4387;797;666;702;858;746;618;1077;2210;1100;3561;45;146;141;241;462;698;1201;628;3546;841;1053;4220;167
470050000;47;47000;47005;ZZZZZZ;4700500;Z;493;65;53;64;97;121;93;84;231;178;435;20;10;15;51;30;76;208;25;447;46;52;493;0
470060000;47;47401;47006;ZZZZZZ;4700600;Z;567;84;74;91;135;126;56;116;335;115;497;15;24;25;58;52;95;161;69;535;32;44;567;0
470070000;47;47000;47007;ZZZZZZ;4700700;Z;165;27;9;27;39;44;18;34;87;44;146;15;10;5;5;25;5;55;25;160;5;6;165;0
470080000;47;47000;47008;ZZZZZZ;4700800;Z;113;20;14;10;28;27;14;26;54;33;98;5;5;0;0;15;21;46;5;107;6;10;113;0
470090000;47;47000;47009;ZZZZZZ;4700900;Z;222;36;28;40;60;38;20;44;135;44;198;0;10;10;20;30;25;71;30;210;12;16;222;0
470100000;47;47000;47010;ZZZZZZ;4701000;Z;231;41;18;45;41;40;45;48;110;72;186;0;15;0;26;21;26;77;21;224;7;8;231;0
470110000;47;47000;47011;ZZZZZZ;4701100;Z;201;28;21;29;38;59;25;40;99;62;182;15;15;0;5;35;30;66;15;183;18;30;201;0
470120000;47;47000;47012;ZZZZZZ;4701200;Z;313;40;30;40;69;102;32;54;159;100;270;10;15;15;30;35;20;130;15;296;17;23;313;0
470130000;47;47000;47013;ZZZZZZ;4701300;Z;315;39;40;41;81;87;28;58;169;88;272;5;10;10;24;44;44;112;24;297;18;22;315;0
470140000;47;47000;47014;ZZZZZZ;4701400;Z;198;37;25;32;38;39;25;52;93;53;167;10;5;5;10;10;39;54;34;180;18;18;198;0
470150000;47;47000;47015;ZZZZZZ;4701500;Z;2050;349;267;333;389;398;314;443;1022;585;1674;30;55;50;171;237;242;646;242;2005;45;79;1954;96
470160000;47;47501;47016;ZZZZZZ;4701600;Z;1119;222;124;245;264;200;64;286;646;187;897;10;74;54;246;123;79;192;118;1106;13;31;1101;18
470170000;47;47000;47017;ZZZZZZ;4701700;Z;396;79;39;80;91;71;36;102;216;77;285;19;14;14;14;82;48;68;24;372;24;28;391;5
470180000;47;47000;47018;ZZZZZZ;4701800;Z;177;23;15;23;38;40;36;29;85;63;177;5;20;0;10;15;20;91;15;148;29;33;177;0
470190000;47;47000;47019;ZZZZZZ;4701900;Z;978;172;116;181;227;218;64;219;573;187;829;0;60;65;140;194;100;170;100;955;23;37;968;10
470200000;47;47000;47020;ZZZZZZ;4702000;Z;176;29;14;20;39;41;31;38;83;55;137;5;15;0;10;20;5;81;0;155;21;27;175;1
470210000;47;47301;47021;ZZZZZZ;4702100;Z;1522;250;211;237;342;304;179;352;784;386;1302;15;92;71;143;173;178;437;193;1483;39;94;1497;25
470220000;47;47000;47022;ZZZZZZ;4702200;Z;546;99;69;93;127;101;57;132;300;114;470;5;10;30;85;45;60;145;90;508;38;46;535;11
470230000;47;47000;47023;ZZZZZZ;4702300;Z;359;63;42;57;78;80;38;78;198;83;296;55;10;30;35;5;35;116;10;327;32;36;359;0
470240000;47;00455;47024;ZZZZZZ;4702400;Z;1650;299;207;286;388;310;160;390;883;376;1328;5;80;75;176;201;221;418;151;1583;67;122;1646;4
470250000;47;47000;47025;ZZZZZZ;4702500;Z;566;75;92;69;137;133;59;106;319;142;490;30;15;20;88;85;30;173;49;501;65;69;566;0
470260000;47;47000;47026;ZZZZZZ;4702600;Z;237;34;25;35;57;59;27;50;123;64;200;0;25;15;25;20;15;85;15;231;6;9;237;0
470270000;47;47401;47027;ZZZZZZ;4702700;Z;3031;496;365;413;645;668;444;661;1488;882;2556;15;81;66;222;363;333;1044;432;2880;151;256;3024;7
470280000;47;47000;47028;ZZZZZZ;4702800;Z;843;145;115;137;222;144;80;203;483;157;701;25;15;45;45;116;111;242;101;800;43;54;842;1
470290000;47;47000;47029;ZZZZZZ;4702900;Z;470;63;34;68;116;107;82;81;243;146;408;30;24;0;53;34;45;182;41;441;29;35;469;1
470300000;47;47000;47030;ZZZZZZ;4703000;Z;209;31;19;36;51;44;28;40;111;58;175;10;20;20;0;15;25;70;15;193;16;18;209;0
470310000;47;47501;47031;ZZZZZZ;4703100;Z;5593;1058;846;1048;1165;966;510;1394;3079;1120;4540;15;205;240;710;845;570;1330;625;5441;152;372;5310;283
470320101;47;47501;47032;ZZZZZZ;4703201;H;3337;604;459;557;709;616;393;774;1805;758;2788;0;105;216;391;526;286;862;401;3213;124;223;3330;7
470320102;47;47501;47032;ZZZZZZ;4703201;H;2862;479;358;428;672;601;324;636;1551;675;2372;15;120;155;376;371;236;847;251;2797;65;131;2849;13
470330000;47;47000;47033;ZZZZZZ;4703300;Z;414;85;64;72;86;78;29;105;228;80;342;20;25;10;20;75;90;82;19;378;36;31;414;0
470340000;47;47000;47034;ZZZZZZ;4703400;Z;616;97;86;109;143;108;73;139;343;134;506;34;29;19;63;102;92;122;44;596;20;25;616;0
470350000;47;47000;47035;ZZZZZZ;4703500;Z;321;44;61;41;60;84;32;72;164;85;279;31;5;10;36;51;36;76;35;285;36;41;304;17
470360000;47;47000;47036;ZZZZZZ;4703600;Z;380;65;43;72;83;79;39;84;205;91;347;5;5;5;36;56;46;158;36;353;27;36;378;2
470370000;47;47000;47037;ZZZZZZ;4703700;Z;246;34;38;27;50;66;31;45;123;79;224;19;5;5;10;15;24;112;34;187;59;55;246;0
470380000;47;47000;47038;ZZZZZZ;4703800;Z;616;98;79;101;144;106;89;138;318;160;499;56;10;10;46;45;91;165;75;585;31;46;616;0
470390000;47;47000;47039;ZZZZZZ;4703900;Z;37;5;1;3;11;12;4;6;21;10;26;0;5;0;5;5;5;5;0;37;0;2;37;0
470400000;47;47501;47040;ZZZZZZ;4704000;Z;2070;412;228;395;445;385;204;502;1108;460;1653;10;110;110;274;279;169;513;189;2002;68;105;2070;0
470410000;47;47000;47041;ZZZZZZ;4704100;Z;748;136;105;132;155;122;98;181;408;160;626;20;35;25;70;99;89;176;113;705;43;55;748;0
470420000;47;47000;47042;ZZZZZZ;4704200;Z;183;31;28;32;39;38;17;46;101;36;153;0;10;5;5;10;45;40;40;175;8;11;183;0
470430000;47;47000;47043;ZZZZZZ;4704300;Z;1284;230;163;202;253;270;166;292;667;325;1029;25;40;30;94;148;212;377;103;1175;109;163;1283;1
470440000;47;47000;47044;ZZZZZZ;4704400;Z;307;45;37;43;70;68;43;61;164;82;272;0;5;10;30;40;75;91;20;289;18;24;307;0
470450000;47;47000;47045;ZZZZZZ;4704500;Z;478;92;55;93;114;81;43;126;264;88;385;30;25;25;35;60;50;115;45;470;8;16;478;0
470460000;47;47000;47046;ZZZZZZ;4704600;Z;648;128;96;108;154;100;62;175;356;118;526;25;46;5;46;103;72;162;65;587;61;65;648;0
470470000;47;47000;47047;ZZZZZZ;4704700;Z;180;31;21;30;41;40;19;38;100;43;138;5;0;0;20;20;35;49;10;157;23;23;180;0
470480000;47;47000;47048;ZZZZZZ;4704800;Z;1340;221;160;206;247;264;242;298;625;417;1137;15;55;35;65;141;186;428;211;1236;104;123;1265;75
470490000;47;47401;47049;ZZZZZZ;4704900;Z;2386;399;357;391;459;406;374;541;1190;655;2017;35;75;75;121;342;418;678;272;2176;210;311;2295;91
470500000;47;47000;47050;ZZZZZZ;4705000;Z;125;21;18;19;21;26;18;25;69;30;107;10;0;0;0;25;10;56;5;120;5;8;125;0
470510000;47;47501;47051;ZZZZZZ;4705100;Z;2375;432;296;418;505;435;288;553;1251;570;1926;15;60;99;363;298;169;680;242;2337;38;97;2314;61
470520000;47;47102;47052;ZZZZZZ;4705200;Z;4579;546;531;593;812;1125;972;734;2093;1752;4053;30;121;145;313;495;414;1798;735;4474;105;191;4377;202
470530000;47;47000;47053;ZZZZZZ;4705300;Z;367;65;54;70;84;64;31;91;202;75;275;5;5;15;44;49;34;98;25;357;10;14;367;0
470540000;47;47401;47054;ZZZZZZ;4705400;Z;1748;236;257;224;324;410;297;338;839;571;1528;30;70;55;124;189;174;572;314;1576;172;201;1587;161
470550000;47;47000;47055;ZZZZZZ;4705500;Z;508;76;62;66;103;126;76;101;253;154;432;20;54;0;39;34;29;211;44;475;33;44;508;0
470560000;47;00455;47056;ZZZZZZ;4705600;Z;890;139;108;151;226;182;84;189;503;198;767;10;20;55;90;114;100;284;95;861;29;40;890;0
470570000;47;47000;47057;ZZZZZZ;4705700;Z;1417;198;192;207;251;298;271;275;660;481;1205;26;109;26;83;149;185;472;155;1318;99;144;1279;138
470580000;47;47000;47058;ZZZZZZ;4705800;Z;253;34;32;31;59;49;47;52;117;83;221;0;0;5;30;15;30;120;20;250;3;7;213;40
470590000;47;47000;47059;ZZZZZZ;4705900;Z;255;47;25;48;40;65;30;57;123;75;222;15;10;0;5;30;44;79;40;230;25;32;255;0
470600000;47;47000;47060;ZZZZZZ;4706000;Z;1072;202;188;196;206;182;98;256;591;225;884;10;111;14;121;150;140;227;111;1030;42;54;1072;0
470610000;47;47000;47061;ZZZZZZ;4706100;Z;726;163;106;157;145;113;42;197;420;109;547;24;24;29;68;102;102;140;58;676;50;61;719;7
470620000;47;47000;47062;ZZZZZZ;4706200;Z;423;80;53;95;75;78;42;101;225;96;330;10;15;25;30;56;76;96;20;416;7;18;423;0
470630000;47;47000;47063;ZZZZZZ;4706300;Z;159;32;9;25;35;26;32;35;76;48;120;5;5;5;15;10;10;55;15;149;10;10;159;0
470640000;47;47000;47064;ZZZZZZ;4706400;Z;230;38;30;33;57;40;32;48;127;55;190;30;15;0;35;20;30;50;10;213;17;17;230;0
470650000;47;47000;47065;ZZZZZZ;4706500;Z;2622;402;384;437;521;518;360;574;1351;697;2252;70;60;90;241;311;403;732;344;2393;229;261;2478;144
470660000;47;47000;47066;ZZZZZZ;4706600;Z;876;176;136;182;185;132;66;225;489;162;684;15;30;41;116;121;176;130;56;807;69;91;876;0
470670000;47;47000;47067;ZZZZZZ;4706700;Z;382;63;49;59;97;74;40;85;218;80;321;0;15;15;39;53;63;87;49;372;10;15;382;0
470680000;47;47000;47068;ZZZZZZ;4706800;Z;1081;160;153;171;225;223;148;211;573;297;908;20;35;20;86;132;183;274;157;1042;39;69;1081;0
470690000;47;47501;47069;ZZZZZZ;4706900;Z;3074;587;422;568;625;542;329;746;1626;702;2494;15;134;109;342;406;336;762;391;2957;117;207;3020;54
470700000;47;47302;47070;ZZZZZZ;4707000;Z;854;109;88;118;175;247;117;148;428;278;730;20;45;40;35;114;124;286;65;828;26;61;854;0
470710000;47;47000;47071;ZZZZZZ;4707100;Z;238;31;19;38;42;56;52;37;119;82;205;30;15;0;30;10;15;75;30;213;25;32;226;12
470720000;47;47000;47072;ZZZZZZ;4707200;Z;114;17;8;18;24;33;14;21;61;32;94;0;5;5;10;16;16;37;5;101;13;15;114;0
470730000;47;47000;47073;ZZZZZZ;4707300;Z;202;34;19;35;42;48;24;44;113;45;165;10;5;10;25;10;10;65;30;199;3;7;202;0
470740000;47;47000;47074;ZZZZZZ;4707400;Z;339;46;50;53;70;61;58;60;184;96;305;5;19;5;34;44;39;141;19;323;16;31;339;0
470750000;47;47000;47075;ZZZZZZ;4707500;Z;1053;226;147;216;225;168;71;285;589;179;800;5;40;60;130;155;115;195;100;1029;24;38;1053;0
470760000;47;47000;47076;ZZZZZZ;4707600;Z;268;49;23;47;65;56;29;61;134;73;243;14;14;10;48;29;19;81;29;265;3;5;268;0
470770000;47;47000;47077;ZZZZZZ;4707700;Z;849;128;83;139;201;194;103;164;465;221;696;5;45;15;89;89;74;269;109;821;28;65;849;0
470780000;47;47000;47078;ZZZZZZ;4707800;Z;1354;219;192;227;270;236;210;273;721;360;1155;30;50;35;105;135;265;380;155;1156;198;226;1294;60
