IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
300010000;30;30000;30001;ZZZZZZ;3000100;Z;507;77;67;69;127;120;47;105;275;127;416;5;10;45;49;64;35;124;84;476;31;45;487;20
300020000;30;30000;30002;ZZZZZZ;3000200;Z;791;144;116;170;172;137;52;206;454;131;625;10;31;21;110;89;110;159;94;770;21;36;790;1
300030101;30;30210;30003;ZZZZZZ;3000301;H;2679;354;353;399;559;607;407;463;1407;809;2380;15;121;80;189;453;238;965;319;2580;99;204;2677;2
300030102;30;30210;30003;ZZZZZZ;3000301;H;5646;1067;740;1150;1219;1051;420;1364;3197;1085;4547;45;359;271;614;879;554;1262;563;5488;158;304;5569;77
300040000;30;00463;30004;ZZZZZZ;3000400;Z;3337;692;444;746;642;517;295;877;1851;610;2687;5;135;317;380;401;307;773;369;3274;63;125;3269;68
300050000;30;30000;30005;ZZZZZZ;3000500;Z;214;26;24;43;51;53;17;37;127;50;195;10;20;0;35;40;15;50;25;209;5;7;209;5
300060000;30;30119;30006;ZZZZZZ;3000600;Z;5647;1250;866;1250;1078;815;389;1570;3165;913;4410;15;331;272;593;874;647;1032;647;5440;207;371;5576;71
300070101;30;30501;30007;300011;3000701;H;2711;298;571;477;447;485;434;470;1501;740;2408;4;122;136;206;353;296;780;511;2506;205;208;2680;31
300070102;30;30501;30007;300011;3000701;H;3596;527;624;521;629;618;677;702;1760;1134;3066;3;135;175;268;469;269;1086;661;3347;249;309;3455;141
300070103;30;30501;30007;300011;3000701;H;2603;235;306;206;470;711;675;351;1107;1145;2368;0;22;17;94;343;227;1233;433;2484;119;184;2603;0
300070104;30;30501;30007;300021;3000701;H;1947;439;384;326;373;273;152;614;1036;296;1504;3;13;5;75;223;215;286;685;1608;339;497;1869;78
300070105;30;30501;30007;300021;3000701;H;2108;341;475;272;377;363;280;600;1046;462;1765;0;61;79;204;223;177;494;528;1989;119;133;2061;47
300070106;30;30501;30007;300031;3000701;H;3126;391;477;482;555;759;462;535;1598;992;2734;6;110;134;397;427;225;1087;348;3048;78;135;3126;0
300070107;30;30501;30007;300031;3000701;H;2433;336;371;319;557;492;359;456;1308;669;2098;4;95;111;236;291;150;723;489;2353;80;116;2433;0
300070108;30;30501;30007;300041;3000701;H;3767;563;519;688;774;736;488;750;2088;929;3200;0;189;200;375;560;294;1059;523;3671;96;175;3645;122
300070109;30;30501;30007;300041;3000701;H;1959;327;349;337;399;346;201;420;1089;450;1632;0;41;25;139;286;228;466;448;1749;211;212;1939;20
300070110;30;30501;30007;300041;3000701;H;1926;314;284;262;423;338;305;442;979;505;1615;0;24;14;125;284;189;554;426;1728;197;303;1864;62
300070111;30;30501;30007;300021;3000701;H;2189;446;400;389;403;330;221;579;1181;429;1744;0;60;45;110;330;282;411;507;1958;231;337;2169;20
300070112;30;30501;30007;300021;3000701;H;1581;433;286;243;311;224;84;549;802;230;1148;3;25;0;45;154;187;188;545;1076;504;497;1581;0
300070113;30;30501;30007;300021;3000701;H;3135;407;1120;436;442;475;255;561;2024;549;2728;0;64;113;314;347;281;585;1025;2878;256;305;2961;174
300070114;30;30501;30007;300021;3000701;H;3685;548;556;556;789;701;536;745;1948;992;3137;0;102;125;306;510;366;1070;658;3431;254;352;3644;41
300070115;30;30501;30007;300031;3000701;H;3452;610;531;582;742;614;373;827;1877;749;2844;3;151;170;389;470;302;871;489;3344;108;180;3393;59
300080000;30;30000;30008;ZZZZZZ;3000800;Z;902;163;115;159;192;181;93;212;491;199;734;9;52;57;114;76;52;222;151;879;23;37;902;0
300090000;30;30000;30009;ZZZZZZ;3000900;Z;177;23;19;27;31;54;25;26;90;62;154;5;0;0;0;15;26;77;31;175;2;4;177;0
300100000;30;30501;30010;ZZZZZZ;3001000;Z;3436;466;469;449;640;821;591;637;1682;1116;2963;5;149;97;323;350;231;1212;597;3269;167;243;3191;245
300110101;30;00754;30011;ZZZZZZ;3001101;H;3933;492;550;607;818;813;653;695;2027;1211;3495;5;181;332;442;517;276;1239;502;3778;155;277;3838;94
