INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
43001;43;430010000;Z;5;92.0689655172414;40.9195402298851;0.0;51.1494252873563;51.1494252873563;10.2298850574713;15.3448275862069;25.5747126436782;46.0344827586207;0.0;5.11494252873563;0.0;0.0
43002;43;430020000;Z;5;751.133923187538;323.691474756788;9.96917995743697;417.473268473312;417.473268473312;128.592600199681;39.8767198297479;249.003948443883;263.732167887997;82.25697422576;54.5243406557796;8.67618972586004;8.28359597791559
43003;43;430030000;Z;5;409.51219054269;157.985099124099;9.97237504496532;241.554716373626;246.224654547214;62.2674198544955;49.6464209345814;134.310813758137;158.918569935182;49.2224444405635;28.743763824293;9.33987634717493;0.0
43004;43;430040000;Z;5;55.9401709401709;15.2564102564103;0.0;40.6837606837607;40.6837606837607;15.2564102564103;0.0;25.4273504273504;35.5982905982906;0.0;0.0;0.0;5.08547008547009
43006;43;430060000;Z;5;65.0;25.0;0.0;40.0;45.0;5.0;0.0;40.0;40.0;5.0;0.0;0.0;0.0
43007;43;430070000;Z;5;251.481339676938;74.8165094832953;0.0;176.664830193643;181.807650178478;86.3028232255521;20.228837892516;75.2759890604097;90.3928270636905;40.5811454465687;40.6108205535155;10.2228571147032;0.0
43010;43;430100000;Z;5;481.152984684002;116.387805753543;0.0;364.765178930459;364.765178930459;172.197337136957;44.5252781334809;148.042563660021;152.968540876706;74.2538079993243;105.263500583926;27.853407046633;4.42592242386875
43012;43;430120000;Z;5;2620.0;830.0;25.0;1765.0;1770.0;710.0;285.0;775.0;845.0;295.0;445.0;155.0;30.0
43014;43;430140000;Z;5;26.4150943396226;10.5660377358491;0.0;15.8490566037736;15.8490566037736;5.28301886792453;0.0;10.5660377358491;15.8490566037736;0.0;0.0;0.0;0.0
43016;43;430160000;Z;5;446.459387706881;175.897661035291;5.01628259471994;265.545444076871;265.545444076871;95.0105306820138;25.0627181479785;145.472195246878;155.495413023508;50.0880466447145;44.9971066742298;14.9648777344187;0.0
43017;43;430170000;Z;5;124.985251539722;39.1296944594526;0.0;85.855557080269;85.855557080269;41.0038727505274;14.9505614432472;29.9011228864944;29.9011228864944;35.2608463895121;20.6935878042625;0.0;0.0
43018;43;430180000;Z;5;580.738120396704;163.797931393944;4.96357367860432;411.976615324155;411.976615324155;198.54294714417;29.7814420716258;183.65222610836;208.470094501381;74.4536051790642;109.198620929293;19.8542947144167;0.0
43020;43;430200000;Z;5;1914.77414053503;585.278042670856;35.8512617275426;1293.64483613663;1293.64483613663;568.304544125816;162.167351437962;563.172940572856;664.078960160132;261.945113215239;266.458875654524;91.7107256255999;9.45116148113886
43021;43;430210000;Z;5;440.209235966956;133.10624240256;5.06980432036235;302.033189244034;302.033189244034;109.772198649171;25.0558174256568;167.205173169206;182.21832449012;55.2277701395122;49.7678283654512;9.89558916594551;4.923677083005
43022;43;430220000;Z;5;130.0;40.0;0.0;90.0;90.0;35.0;10.0;45.0;50.0;15.0;20.0;5.0;0.0
43024;43;430240000;Z;5;335.63456420499;122.598870165827;5.0224512466388;208.013242792523;212.786746237677;97.6037080830597;44.8687207016744;70.3143174529432;80.1102721447358;79.3507376954271;43.7787295072067;9.5470068903076;0.0
