INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
01001;01;010010000;Z;779.0;158.508629353587;102.468338682451;131.523971806581;194.112146837443;131.050308982676;61.3366043372623;209.229612337659;419.123373676041;150.647013986299;619.406049078715;15.5659780534131;19.8226323259821;76.1420877780937;98.3579635223477;100.516361205303;126.843164157299;152.541468599082;29.6163934371944;770.764924963661;8.23507503633896;20.4898898361737;779.0;0.0
01002;01;010020000;Z;256.0;58.6463506851379;29.6094760659553;74.0284829870766;38.6840191180372;35.3819280273666;19.6497431164264;70.4160756245441;139.940208299663;45.6437160757928;205.408895466464;0.0;21.2655032762469;15.9279082385755;26.4601807697892;42.1355890828171;10.5968219789714;67.2966306540077;21.7262614660558;253.880635604206;2.11936439579427;3.15960165011617;256.0;0.0
01004;01;010040101;H;1866.82061180202;318.690199775665;593.876490531302;357.664830104686;210.738585690209;239.906368418039;145.944137282121;516.81940581055;1037.44559685384;312.555609137634;1574.1297648825;0.0;20.3712139544491;96.5833871558918;225.131042696475;351.726590403335;274.495919670904;317.216751575317;288.604859426129;1581.54654597548;285.274065826539;254.016700892006;1503.82964692586;362.990964876159
01004;01;010040102;H;3597.83855578175;608.041504566989;849.03226765795;718.946257870777;597.475022127137;512.225612649677;312.117890909219;856.188299740694;2134.58394247928;607.066313561772;2989.79705121476;2.76288086798242;78.4471894249567;108.29324546221;491.501317575969;547.740782976476;608.48366140761;659.598928518778;492.969044980779;3147.4174222639;450.421133517849;561.857428892254;3597.83855578175;0.0
01004;01;010040201;H;4134.47789019147;828.840798142558;877.610261292135;756.674840163486;634.759383280557;599.717316410506;436.875290902224;1093.18127156986;2229.75034793437;811.546270687241;3295.63734095039;0.0;79.1032421617217;203.894586042621;493.323447793315;510.354262061217;610.572309741226;875.750099819819;522.639393330472;3774.1713766391;360.30651355237;418.569299285699;4046.48008052452;87.9978096669477
01004;01;010040202;H;4534.86294222476;886.594542164386;756.264582981194;897.112539600344;948.37411825141;702.290170461264;344.226988766165;1219.42792513987;2574.00898630151;741.426030783385;3649.26837517023;0.0;149.244757689811;375.454440913402;680.288122066528;481.311711277723;508.198595855;910.856904165884;543.913843201881;4358.62644918429;176.236493040474;344.727640633939;4476.86438585337;57.9985563713974
01005;01;010050000;Z;1751.0;346.85914702581;268.250841750841;362.580808080807;380.267676767678;272.181257014593;120.860269360271;435.293490460153;1032.71661054995;282.989898989902;1390.38439955107;4.9130190796858;112.999438832772;112.999438832772;221.085858585859;294.781144781145;186.694725028059;338.99831649832;117.912457912457;1718.57407407407;32.4259259259259;71.7300785634121;1751.0;0.0
01006;01;010060000;Z;112.0;12.2181818181818;16.2909090909091;15.2727272727273;29.5272727272727;27.4909090909091;11.2;15.2727272727273;70.2545454545455;26.4727272727273;91.6363636363636;0.0;0.0;5.09090909090909;25.4545454545455;15.2727272727273;15.2727272727273;25.4545454545455;5.09090909090909;104.872727272727;7.12727272727273;8.14545454545454;112.0;0.0
01007;01;010070000;Z;2800.0;624.0;393.0;631.0;534.0;427.0;191.0;769.0;1576.0;455.0;2165.0;15.0;50.0;210.0;430.0;375.0;345.0;480.0;260.0;2744.0;56.0;101.0;2790.0;10.0
01008;01;010080000;Z;762.0;137.318560638212;129.922085427011;159.219285221181;185.04364891568;113.809314339404;36.687105458513;181.476649905384;476.800611119402;103.722738975214;626.254154436782;0.0;15.2749568304482;50.2332922927524;146.092504693633;101.103948280251;120.959920167545;137.339912820942;55.2496193512111;743.890881589959;18.1091184100415;25.1815151146638;762.0;0.0
01010;01;010100000;Z;1105.0;256.33236100545;158.153604082039;238.269573610276;223.225952431084;150.945584591401;78.0729242797503;309.283122826504;614.710487963656;181.00638920984;853.815144827488;24.8514490434294;34.7876225133443;44.39630278238;103.794558183349;173.824573605696;190.709859215201;179.504122500587;101.946656983501;1072.19587309537;32.8041269046267;58.7405814989873;1105.0;0.0
01011;01;010110000;Z;368.0;82.7696284076768;42.7564871760567;72.4920322729152;76.2330116989776;77.6743388761522;16.0745015682216;101.967125845942;200.431580098506;65.6012940555519;286.915715354673;4.78581647784004;5.15739430666436;34.4944365781591;57.9279555295641;19.6294552416888;24.7868495483532;115.836347830224;24.2974598421796;361.078175375658;6.92182462434231;7.90375464610049;368.0;0.0
01012;01;010120000;Z;329.0;67.9440338071421;29.2914983744843;58.6470164046951;65.5306609299876;61.3389680234556;46.2478224602352;79.0740969619461;164.458334918686;85.4675681193677;267.13499058248;5.01550180843558;20.1259019840189;5.01550180843558;25.2856381912089;45.4755365120775;40.3969344037951;105.612531991803;20.207443882706;323.958970735098;5.04102926490216;8.05989175390287;326.999712898698;2.00028710130175
