INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT;C19_ACTOCC15P_TCOM
50002;50;500020000;Z;0;2278.32013432421;420.219072613462;1240.11169570031;617.98936601044;1703.54770855066;181.953588701325;1161.7522105268;359.841909322534;1556.86388264545;149.676022010074;1062.99125171817;344.196608917207;146.683825905207;32.2775666912509;98.7609588086284;15.6453004053276;17.6009629559929;14.6766037352578;43.0245761146502;32.2684320859877;15.6453004053273;13.6896378546616;9.77831275332942;122.31756484787;70.4221210345002;382.368567076241;356.930579354343;275.748419643894;254.236131586569;241.524325007239;574.772425773555;231.264590273678;343.507835499877;227.442848310037;102.168698071913;125.274150238123;221.967699500585;125.361877962933;1765.29843660675;0.0;151.785486254732;308.016851729883;513.361419549802;454.737216056144;327.573477236542;1633.24554141048;0.0;151.785486254732;293.349382599888;498.693950419808;400.956495912831;288.460226223223;1573.48701432611;1371.94295231846;201.544062007652;271.904931426693;246.459154410223;49.8693950419811;196.589759368242;25.4457770164696;1196.8746156128;109.535372047819;20.5344567819923;7.82265020266373;37.1758576731793;107.672259575689;92.8939711566304;0.977831275332973;372.691939006711;1200.7950753194;1089.32230993144;80.1821645773022;31.2906008106549;0.0;1643.02385416381;48.8915637666473;88.0048147799663;34.2240946366536;19.5566255066595;1359.40711129094;92.9396441829491
50003;50;500030000;Z;0;1275.48491490273;143.503638702865;687.181914991874;444.799361207993;912.831470085823;64.2831232838313;630.385217309818;218.163129492173;804.966013011365;51.5283592066455;559.746554170811;193.691099633909;107.865457074457;12.7547640771858;70.6386631390076;24.472029858264;27.2943900755333;7.14774024955144;24.988546473933;19.8263403906378;8.82740216693913;6.91654569334664;12.8644920245161;91.5820217453638;38.699568964161;267.001915364045;179.939975260104;118.228910141954;100.430869908795;116.9482087014;362.653444816909;162.279595071958;200.373849744951;75.335589478789;40.0644371772761;35.2711523015129;199.332969345127;87.9848859929929;966.375922479184;33.4920604362757;119.521058984698;132.755473643274;302.534352405849;259.269747626895;113.945349022075;876.374693229304;33.4920604362757;114.275467204835;127.707458460591;286.995153663439;229.325277895653;84.5792755685108;836.612590400341;584.201563380421;252.41102701992;163.881696306742;140.232538662539;26.1546124262176;114.077926236322;23.6491576442029;474.84877515271;68.550238737347;8.93867241698564;13.834635800897;18.0292412724817;95.1394725490758;154.355393959131;2.91616051171341;329.045193880585;507.567396519756;459.270670964436;13.9150426761315;33.372079842652;1.00960303653655;911.915817879881;44.1648576904443;60.2253993491249;5.04801518268276;15.3490639198453;772.364705834865;14.7637759029185
50004;50;500040000;Z;0;321.320521467909;44.6027215048114;214.383120198887;62.3346797642104;246.185389555606;18.2344179346739;197.268850272935;30.6821213479975;219.006604878511;16.1626542840476;175.105656511948;27.7382940825159;27.1787846770949;2.07176365062634;22.1631937609869;2.94382726548159;6.06800521324808;0.986565386710066;12.1180060003604;5.04625249280002;0.986565386710066;0.0;1.97339019726623;27.0976201356801;10.1612932862893;106.470853518666;60.3361630719801;24.0680723968134;13.0366002263546;5.01478691982305;75.1351319123024;36.0551890227764;39.079942889526;26.3021909948141;12.1312080029521;14.170982991862;24.6982157537583;24.1347251637301;256.383529815451;24.7460733794557;15.127639139541;5.0134685260239;55.2340902285017;70.7742087054743;85.4880498364549;236.4050236593;24.7460733794557;15.127639139541;5.0134685260239;55.2340902285017;60.7419980088974;75.5417543768807;219.993170265221;182.804947045661;37.1882232195601;42.0372486842991;35.9544552391855;5.95190838109592;30.0025468580896;6.08279344511363;153.456807144069;15.0940988759386;4.07661072964437;4.01103848571246;6.1663918102967;24.0868461236657;13.1013770958944;0.0;42.1226755997484;177.870494665473;144.659695823271;32.2081051369972;1.00269370520478;0.0;236.4050236593;29.8415018224199;5.0134685260239;0.0;4.85348246030727;191.683102324525;5.0134685260239
50006;50;500060000;Z;0;103.0;16.0;63.0;24.0;80.0;6.0;62.0;12.0;75.0;5.0;60.0;10.0;5.0;1.0;2.0;2.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;6.0;1.0;32.0;14.0;14.0;5.0;8.0;23.0;12.0;11.0;10.0;5.0;5.0;9.0;4.0;80.0;0.0;10.0;5.0;15.0;30.0;20.0;80.0;0.0;10.0;5.0;15.0;30.0;20.0;75.0;66.0;9.0;18.0;16.0;5.0;11.0;2.0;56.0;5.0;3.0;0.0;2.0;3.0;6.0;0.0;9.0;66.0;49.0;16.0;1.0;0.0;80.0;15.0;0.0;0.0;0.0;65.0;0.0
50008;50;500080000;Z;0;289.615034168565;34.3097949886105;171.548974943052;83.7562642369021;234.113895216401;17.1548974943052;167.512528473804;49.4464692482916;217.968109339408;14.127562642369;156.412300683371;47.4282460136674;16.1457858769932;3.02733485193622;11.1002277904328;2.01822323462415;2.01822323462415;0.0;9.08200455580866;2.01822323462415;3.02733485193622;0.0;0.0;16.1457858769932;7.06378132118451;97.8838268792711;42.3826879271071;39.3553530751708;19.1731207289294;12.1093394077449;55.501138952164;26.2369020501139;29.2642369020501;15.1366742596811;6.05466970387244;9.08200455580866;28.255125284738;12.1093394077449;257.323462414579;0.0;35.3189066059226;15.1366742596811;60.5466970387244;95.8656036446469;50.4555808656037;242.186788154898;0.0;35.3189066059226;15.1366742596811;55.501138952164;90.8200455580866;45.4100227790433;219.986332574032;181.640091116173;38.3462414578588;36.3280182232346;32.2915717539863;6.05466970387244;26.2369020501139;4.03644646924829;161.457858769932;12.1093394077449;3.02733485193622;1.00911161731207;4.03644646924829;21.1913439635535;17.1548974943052;0.0;25.2277904328018;194.75854214123;182.649202733485;3.02733485193622;7.06378132118451;2.01822323462415;242.186788154898;5.04555808656036;0.0;0.0;5.04555808656036;222.004555808656;10.0911161731207
50013;50;500130000;Z;0;205.132812631957;28.797651789563;114.949870000505;61.3852908418886;152.147922125928;15.9437326781895;108.031992067756;28.1721973799818;133.235870803775;12.951264718558;94.1114871297419;26.1731189554754;18.9120513221525;2.9924679596315;13.9205049380146;1.99907842450644;6.96632693693471;1.00568888938138;6.97847587278954;0.981240599270226;1.9869294886516;0.0;0.993389535125063;20.9364824323155;9.00200258740713;68.5981877950495;28.7744087318002;12.8783655619007;6.96677821491539;4.99169680253942;52.9848905060291;25.0208852023003;27.9640053037288;12.8539191113735;5.93648875466111;6.91743035671241;27.1788078448568;12.9521635497988;149.267212457575;4.90620299635113;14.9630918901649;4.90620299635113;39.4948497660078;39.8000773463935;45.1967874623066;134.181879116854;4.90620299635113;14.9630918901649;4.90620299635113;34.466405319101;29.7431884525798;45.1967874623066;135.247248582538;107.381040141198;27.8662084413399;25.9527761037835;22.9357094356394;4.97999914466526;17.9557102909741;3.01706666814413;91.534053213395;12.866818322428;0.993389535125063;0.0;1.98677907025013;8.97800741486068;17.8825121370979;1.00568888938138;26.8615725263214;108.385676056217;99.3956701239026;3.01721894890588;3.96140920464542;2.01137777876275;144.238768010668;9.93464744325801;0.0;0.0;0.0;124.308728444878;9.99539212253219
50015;50;500150000;Z;0;326.514371788243;38.6548924226277;178.015951946312;109.843527419304;245.153396680349;21.3619142335574;168.860845846216;54.9306366005762;228.877652502401;19.3274462113138;158.688505734998;50.8617005560891;16.2757441779485;2.03446802224356;10.1723401112178;4.06893604448713;4.06893604448713;1.01723401112178;4.06893604448713;4.06893604448713;3.05170203336534;0.0;0.0;19.3274462113138;15.2585101668267;86.4648909453514;56.9651046228198;28.4825523114099;23.396382255801;15.2585101668267;81.360975107894;39.6721264337495;41.6888486741445;17.2929781890703;7.12063807785247;10.1723401112178;46.7750187297534;17.2929781890703;259.394672836054;10.1723401112178;15.2585101668267;40.6893604448713;50.8617005560891;91.5510610009603;50.8617005560891;233.96382255801;10.1723401112178;15.2585101668267;35.6031903892624;45.7755305004802;91.5510610009603;35.6031903892624;232.946588546888;191.239994090895;41.706594455993;50.8617005560891;47.8099985227237;12.2068081334614;35.6031903892624;3.05170203336534;156.654037712754;26.4480842891663;5.08617005560891;0.0;3.05170203336534;28.4825523114099;13.2240421445832;0.0;45.7755305004802;187.171058046408;173.947015901825;4.06893604448713;9.15510610009603;0.0;244.136162669228;20.3446802224356;15.2585101668267;5.08617005560891;0.0;198.360632168747;5.08617005560891
50016;50;500160000;Z;0;99.6424581005587;12.2011173184358;57.9553072625698;29.4860335195531;82.3575418994413;10.1675977653631;53.8882681564246;18.3016759776536;73.2067039106145;8.1340782122905;46.7709497206704;18.3016759776536;9.15083798882682;2.03351955307263;7.11731843575419;0.0;3.05027932960894;0.0;5.08379888268156;0.0;1.01675977653631;0.0;0.0;9.15083798882682;5.08379888268156;38.6368715083799;13.2178770949721;5.08379888268156;8.1340782122905;3.05027932960894;17.2849162011173;6.10055865921788;11.1843575418994;2.03351955307263;0.0;2.03351955307263;7.11731843575419;8.1340782122905;71.1731843575419;10.1675977653631;0.0;0.0;5.08379888268156;15.2513966480447;40.6703910614525;55.9217877094972;10.1675977653631;0.0;0.0;5.08379888268156;10.1675977653631;30.5027932960894;74.2234636871508;57.9553072625698;16.268156424581;9.15083798882682;8.1340782122905;1.01675977653631;7.11731843575419;1.01675977653631;46.7709497206704;6.10055865921788;3.05027932960894;1.01675977653631;1.01675977653631;11.1843575418994;5.08379888268156;0.0;11.1843575418994;63.0391061452514;56.9385474860335;6.10055865921788;0.0;0.0;55.9217877094972;0.0;10.1675977653631;0.0;5.08379888268156;40.6703910614525;0.0
50022;50;500220000;Z;0;57.9649122807018;7.85964912280702;34.3859649122807;15.719298245614;40.280701754386;3.92982456140351;28.4912280701754;7.85964912280702;37.3333333333333;3.92982456140351;26.5263157894737;6.87719298245614;2.94736842105263;0.0;1.96491228070175;0.982456140350877;0.0;0.0;1.96491228070175;0.0;0.982456140350877;0.0;0.0;3.92982456140351;2.94736842105263;18.6666666666667;8.84210526315789;3.92982456140351;0.982456140350877;0.982456140350877;17.6842105263158;6.87719298245614;10.8070175438596;3.92982456140351;0.982456140350877;2.94736842105263;4.91228070175439;8.84210526315789;29.4736842105263;4.91228070175439;0.0;4.91228070175439;9.82456140350877;4.91228070175439;4.91228070175439;24.5614035087719;4.91228070175439;0.0;4.91228070175439;4.91228070175439;4.91228070175439;4.91228070175439;37.3333333333333;25.5438596491228;11.7894736842105;8.84210526315789;6.87719298245614;1.96491228070175;4.91228070175439;1.96491228070175;22.5964912280702;2.94736842105263;0.0;0.0;0.0;4.91228070175439;6.87719298245614;0.0;8.84210526315789;28.4912280701754;26.5263157894737;0.982456140350877;0.982456140350877;0.0;24.5614035087719;9.82456140350877;0.0;0.0;0.0;14.7368421052632;0.0
50025;50;500250101;H;0;1766.53375634252;475.387746869714;1036.02873801732;255.11727145548;1424.35380736521;307.888061854486;964.192025576783;152.273719933937;1251.63452697539;260.655624176244;850.023963252118;140.954939547024;172.71928038982;47.2324376782419;114.168062324665;11.3187803869131;30.8745876715237;11.2853772441583;41.1289310039178;43.1622673389776;15.4212179894169;18.5178175789709;12.3290815628544;93.4812249961728;58.4970821171943;281.587080386665;325.709189908511;236.500497765302;211.790594514725;216.788137676635;342.179948977312;168.873751534092;173.306197443219;155.331562052396;88.7998998861501;66.5316621662463;80.2922372187366;106.556149706179;1377.45171832169;0.0;71.9792089374534;241.403387827246;354.66078392585;406.323635678238;292.808572483121;1217.981100698;0.0;71.9792089374534;241.403387827246;313.45242094899;354.942781671533;236.203301312778;1272.18571704584;1097.54955936316;174.636157682684;180.71019826124;168.387989771275;47.2314308875921;121.156558883683;12.322208489965;807.124317547603;168.489210015639;28.7618314546179;22.6007788972798;70.5734214480152;74.0413595976755;92.3830827029473;8.21171538206097;730.59748579064;541.588231255199;444.950885021425;24.6765808679586;67.8549231654276;4.10584220038792;1228.26875413659;30.7938940140279;220.897724352239;25.6964208853183;15.3108443728557;915.293558551836;20.2763119603159
