INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
93001;93;930010101;41.7;10920;14750;20880;0.67;0.268;70.9;64.4;3.9;2.6;20.8;3.0;17.4;5.4;8.1;3.9
93001;93;930010201;41.0;10290;14610;21770;0.79;0.3;69.2;63.0;4.5;1.7;21.9;6.6;15.4;3.1;8.2;4.1
93001;93;930010202;40.1;10490;15530;22590;0.78;0.322;73.8;68.0;3.7;2.1;22.0;7.4;12.0;3.2;5.8;3.0
93001;93;930010302;42.8;10620;13900;18110;0.54;0.24;70.5;64.2;5.2;1.1;16.0;1.8;21.6;6.5;9.6;5.5
93001;93;930010303;37.3;10990;15210;20580;0.63;0.275;75.5;67.7;5.2;2.6;15.7;3.0;18.4;6.2;7.7;4.5
93001;93;930010304;47.8;10350;13430;17820;0.56;0.258;68.8;61.1;5.5;2.2;16.2;2.9;22.8;7.5;9.5;5.8
93001;93;930010401;41.9;11080;14130;18770;0.54;0.23;69.3;63.2;5.3;0.8;17.2;2.0;21.4;6.8;9.3;5.3
93001;93;930010402;38.6;11120;14820;20230;0.61;0.245;69.2;63.2;5.2;0.8;19.6;2.6;19.1;5.4;8.8;4.9
93001;93;930010501;42.7;10290;14300;19770;0.66;0.274;72.0;65.5;5.3;1.2;17.3;3.6;18.7;5.5;7.7;5.5
93001;93;930010502;37.6;10980;15120;20670;0.64;0.28;82.3;74.9;5.1;2.3;13.1;3.0;14.6;4.8;6.0;3.8
93001;93;930010503;43.1;10540;14590;21010;0.72;0.295;85.0;77.4;5.6;2.0;10.5;2.5;15.5;4.9;6.2;4.4
93001;93;930010601;38.5;10900;14950;20070;0.61;0.282;80.0;73.3;4.8;1.9;13.5;3.9;15.6;5.0;6.4;4.2
93001;93;930010602;45.2;9810;13860;19100;0.67;0.301;83.0;76.6;4.3;2.1;10.8;5.9;14.1;4.1;6.2;3.8
93001;93;930010603;44.9;10050;14270;21130;0.78;0.328;90.2;80.2;5.8;4.2;7.9;4.5;12.1;3.0;5.7;3.4
93001;93;930010701;37.8;10700;15400;21210;0.68;0.286;72.4;65.9;4.3;2.2;24.1;3.7;12.6;3.1;6.5;3.0
93001;93;930010801;42.8;9980;14510;19550;0.66;0.285;74.9;67.7;5.0;2.2;16.7;3.0;17.5;3.9;8.8;4.8
93001;93;930010802;47.1;9810;13580;18000;0.6;0.274;74.9;67.1;5.3;2.5;16.5;3.8;16.1;4.0;7.8;4.3
93001;93;930010901;38.2;11060;15660;22500;0.73;0.303;81.1;73.3;4.5;3.3;16.4;4.1;13.0;4.2;5.5;3.3
93001;93;930010902;40.2;10320;14830;20410;0.68;0.306;80.6;70.5;5.5;4.6;13.7;4.2;15.1;4.7;6.6;3.8
93001;93;930010903;38.0;10690;15540;22980;0.79;0.328;78.2;69.0;4.9;4.3;19.2;5.4;12.7;3.3;5.8;3.6
93001;93;930011001;45.1;10090;14020;18650;0.61;0.274;73.9;67.4;5.6;0.9;15.5;2.9;18.9;6.1;8.0;4.8
93001;93;930011002;32.7;11750;15890;21660;0.62;0.254;68.5;63.2;4.4;0.9;25.3;3.5;15.0;4.5;6.1;4.4
93001;93;930011101;40.0;10710;14920;20730;0.67;0.287;84.3;75.1;5.4;3.8;7.9;3.3;17.1;6.1;6.5;4.5
93001;93;930011102;41.4;10530;14330;20370;0.69;0.29;84.8;76.9;5.1;2.8;8.6;2.6;17.0;5.5;6.8;4.7
93001;93;930011201;37.9;10740;15870;23500;0.8;0.306;83.9;77.0;4.8;2.1;15.0;3.9;12.1;3.7;5.2;3.2
93001;93;930011202;56.2;7680;11880;17710;0.84;0.348;88.8;83.2;3.3;2.3;5.1;2.3;17.0;5.6;5.4;6.0
93001;93;930011203;33.8;11160;16610;24180;0.78;0.347;96.3;85.5;4.9;5.9;6.2;3.9;10.5;3.1;4.2;3.2
93005;93;930050101;33.9;11750;16420;21580;0.6;0.248;70.8;66.0;3.9;0.9;20.0;2.7;17.8;6.7;7.4;3.7
93005;93;930050102;17.5;15320;21700;28560;0.61;0.26;78.8;72.3;3.0;3.5;23.7;7.4;6.7;3.4;2.3;1.0
93005;93;930050103;13.0;17430;24390;32240;0.61;0.271;80.5;74.3;2.6;3.6;27.6;7.9;4.3;2.0;1.6;0.7
93005;93;930050202;38.3;11380;14670;18640;0.5;0.216;70.4;63.8;6.0;0.6;13.2;1.3;24.1;9.4;9.4;5.3
93005;93;930050203;25.5;13120;17970;23280;0.57;0.233;73.2;68.2;3.9;1.1;22.7;3.4;13.3;5.2;5.5;2.6
93005;93;930050204;37.9;11640;14650;18700;0.48;0.201;65.8;59.2;6.0;0.6;16.3;1.2;25.0;8.4;10.0;6.6
93005;93;930050206;38.0;11590;14670;19200;0.52;0.218;66.3;59.4;6.0;0.9;18.8;2.5;21.7;8.2;8.6;4.9
93005;93;930050207;46.4;8060;13870;19050;0.79;0.327;71.1;63.2;4.8;3.1;22.0;2.5;15.7;4.7;6.8;4.2
93005;93;930050208;34.5;11570;15250;19980;0.55;0.217;77.1;;;;9.8;1.1;22.2;8.4;8.2;5.6
93005;93;930050209;33.5;12030;15740;20140;0.51;0.209;71.2;65.1;5.1;1.0;17.2;1.6;20.0;7.6;7.5;4.9
93005;93;930050301;16.5;14720;21040;29300;0.69;0.293;77.3;69.4;2.8;5.1;25.6;9.5;6.3;2.7;2.4;1.2
93005;93;930050302;17.8;17050;24810;33770;0.67;0.326;79.6;72.6;3.5;3.5;25.8;10.6;3.8;1.7;1.4;0.7
93005;93;930050303;19.6;15090;22530;29950;0.66;0.378;73.5;62.6;2.4;8.5;32.8;9.6;4.7;2.2;1.7;0.8
93005;93;930050304;17.1;15860;23130;30420;0.63;0.285;78.8;71.1;2.4;5.3;24.8;9.1;5.3;2.5;2.3;0.5
93005;93;930050401;17.2;15740;23260;30980;0.66;0.292;79.8;71.9;3.5;4.4;26.7;7.9;5.1;1.6;2.2;1.3
93005;93;930050402;10.8;18170;26120;34730;0.63;0.278;83.2;74.4;2.6;6.2;24.4;9.9;3.8;1.8;1.4;0.6
93005;93;930050403;14.6;17330;24180;32370;0.62;0.298;80.8;75.3;2.4;3.1;23.1;11.3;4.6;2.2;1.7;0.7
93005;93;930050501;24.7;13270;19000;27870;0.77;0.314;82.1;74.8;3.8;3.5;18.1;7.1;9.9;3.8;3.9;2.2
93005;93;930050502;19.7;15130;22210;29560;0.65;0.285;79.3;73.8;3.2;2.3;26.4;6.6;5.9;2.4;2.5;1.0
93005;93;930050503;14.0;17250;23300;30950;0.59;0.286;76.1;69.3;2.3;4.5;26.9;11.7;4.7;2.3;1.7;0.7
93005;93;930050601;24.1;13260;19140;25290;0.63;0.278;76.4;69.1;3.9;3.4;23.3;5.9;9.4;4.4;3.3;1.7
93005;93;930050602;20.6;14290;20100;27350;0.65;0.265;77.4;71.3;3.5;2.6;25.0;5.7;7.7;3.5;2.9;1.3
93005;93;930050603;19.0;14760;20120;26710;0.59;0.266;75.8;68.5;3.6;3.7;25.8;6.3;7.7;3.2;3.2;1.3
93005;93;930050604;21.1;13810;18480;24150;0.56;0.25;72.7;66.6;3.6;2.5;25.1;5.3;10.0;3.7;4.4;1.9
93005;93;930050701;28.5;12620;16480;22240;0.58;0.243;74.5;;;;20.3;2.5;14.6;6.5;5.8;2.3
93005;93;930050702;29.9;12380;15670;20060;0.49;0.222;74.2;68.8;4.7;0.7;13.8;1.8;20.5;8.8;7.4;4.3
