INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
65286;65;652860101;33.7;11970;15220;19350;0.48;0.227;57.3;47.1;8.8;1.4;28.2;5.3;18.9;3.4;10.4;5.1
65286;65;652860102;26.0;12980;16720;21480;0.51;0.245;53.7;43.8;7.2;2.7;37.8;7.7;11.9;1.6;7.2;3.1
65286;65;652860103;21.5;13710;18380;23540;0.53;0.265;54.1;43.9;5.1;5.1;42.2;9.3;8.4;1.0;5.1;2.3
65286;65;652860104;14.6;15130;19470;24780;0.5;0.251;58.8;48.1;5.0;5.7;38.8;10.2;6.1;1.6;3.2;1.3
65286;65;652860105;12.6;16380;20780;26690;0.5;0.242;55.8;43.2;4.0;8.6;42.7;10.6;5.9;1.8;2.9;1.2
65286;65;652860109;18.5;14320;18370;22880;0.47;0.227;65.8;53.5;7.0;5.3;30.5;6.3;10.5;2.4;5.5;2.6
65440;65;654400101;22.9;13360;18340;23770;0.57;0.256;57.3;49.7;3.4;4.2;39.6;6.0;10.6;1.4;6.3;2.9
65440;65;654400102;24.7;13220;18350;24570;0.62;0.281;65.1;57.5;4.0;3.6;31.0;5.7;11.8;2.0;6.5;3.3
65440;65;654400201;32.9;11570;16140;22620;0.68;0.307;61.8;55.2;3.6;3.0;30.8;5.5;15.5;1.4;9.6;4.5
65440;65;654400202;22.1;13560;19800;26670;0.66;0.31;64.9;54.3;3.4;7.2;32.6;8.2;10.7;1.4;6.3;3.0
65440;65;654400203;20.2;14230;20930;29940;0.75;0.315;55.2;46.3;2.3;6.6;44.8;11.4;6.9;1.0;3.9;2.0
65440;65;654400204;19.1;14100;19680;25600;0.58;0.274;50.1;43.3;2.6;4.2;47.2;8.2;9.2;1.3;5.3;2.6
65440;65;654400205;22.7;13470;18230;24100;0.58;0.28;60.1;51.9;3.9;4.3;34.5;8.3;11.7;1.7;6.7;3.3
65440;65;654400301;30.1;12370;16480;22160;0.59;0.266;50.9;45.0;3.1;2.8;41.0;6.2;14.1;3.5;6.9;3.7
65440;65;654400302;13.8;15220;20380;28230;0.64;0.315;67.3;52.7;2.2;12.4;34.3;10.8;6.9;1.4;3.6;1.9
65440;65;654400401;23.2;13630;17480;23570;0.57;0.294;65.8;52.9;4.0;8.9;31.3;6.8;12.1;2.7;6.3;3.1
65440;65;654400402;16.3;16400;21670;28290;0.55;0.263;63.8;55.0;2.8;6.0;39.1;8.1;6.4;1.7;3.2;1.5
65440;65;654400403;22.3;13760;19490;24960;0.57;0.275;58.3;50.3;3.7;4.3;38.5;7.2;10.5;1.6;6.2;2.7
65440;65;654400501;39.5;11140;15530;23020;0.76;0.275;52.5;46.6;2.7;3.2;38.1;4.7;17.4;4.9;8.1;4.4
65440;65;654400701;22.8;13540;18170;23640;0.56;0.239;57.2;51.4;3.8;2.0;36.9;6.1;12.0;3.0;6.1;2.9
65440;65;654400702;14.4;15650;21500;27750;0.56;0.24;51.6;46.4;2.3;2.9;48.6;8.8;5.7;1.9;2.8;1.0
65440;65;654400801;38.1;11370;15190;20670;0.61;0.266;52.9;44.2;4.5;4.2;33.2;4.7;20.0;4.5;10.2;5.3
65440;65;654400802;46.6;10370;13660;18210;0.57;0.262;44.6;38.4;5.3;0.9;31.1;6.8;26.0;5.6;13.8;6.6
65440;65;654400803;23.3;13330;17900;22870;0.53;0.221;55.7;48.2;4.0;3.5;38.8;4.2;12.9;2.9;6.9;3.1
65440;65;654400901;16.4;15110;20110;25620;0.52;0.227;62.2;55.8;2.9;3.5;38.2;5.4;7.9;1.8;4.4;1.7
65440;65;654401101;22.8;13540;18680;24590;0.59;0.261;59.5;50.5;3.4;5.6;37.4;6.1;11.1;1.9;6.2;3.0
65440;65;654401201;33.2;11770;16460;22350;0.64;0.268;59.2;50.7;3.9;4.6;31.5;5.9;15.8;3.5;8.2;4.1
