IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
972010000;972;9B000;97201;ZZZZZZ;9720100;Z;1874;320;261;233;467;380;212;445;980;449;1531;21;53;32;107;251;256;459;352;1806;68;64;1874;0
972020000;972;9B000;97202;ZZZZZZ;9720200;Z;3587;576;493;555;925;689;350;790;2008;789;2962;30;138;89;331;558;286;820;711;3549;38;58;3531;56
972030000;972;9B102;97203;ZZZZZZ;9720300;Z;3026;375;391;380;763;662;455;553;1600;873;2710;25;90;30;175;405;450;1005;530;2963;63;67;3025;1
972040000;972;9B101;97204;ZZZZZZ;9720400;Z;3535;527;461;517;897;714;419;739;1938;858;3060;65;80;145;390;525;280;970;605;3495;40;60;3400;135
972050000;972;9B601;97205;ZZZZZZ;9720500;Z;4454;815;691;733;1115;809;290;1097;2586;771;3591;40;205;305;555;615;310;820;740;4410;44;75;4449;5
972060000;972;9B202;97206;ZZZZZZ;9720600;Z;5642;1013;843;1038;1479;936;333;1384;3358;900;4615;25;305;345;770;705;400;995;1070;5571;71;101;5642;0
972070701;972;9B602;97207;ZZZZZZ;9720707;H;3759;669;508;675;821;772;314;885;2078;796;3088;7;137;188;499;538;281;867;571;3688;71;67;3669;90
972070702;972;9B602;97207;ZZZZZZ;9720707;H;2500;454;476;457;587;384;142;624;1526;350;2046;2;107;98;322;474;230;376;436;2448;52;49;2500;0
972070703;972;9B602;97207;ZZZZZZ;9720707;H;4180;683;890;938;879;578;214;915;2711;554;3500;12;127;216;410;565;270;574;1327;4000;180;220;3335;845
972070704;972;9B602;97207;ZZZZZZ;9720707;H;4527;864;743;813;1182;647;279;1178;2745;604;3663;14;184;247;544;806;464;695;708;4473;53;50;4527;0
972070705;972;9B602;97207;ZZZZZZ;9720707;H;2402;333;367;415;644;481;162;467;1504;431;2074;36;101;140;305;391;256;485;360;2383;19;31;2400;1
972080000;972;9B000;97208;ZZZZZZ;9720800;Z;730;77;99;69;211;172;102;122;404;204;667;21;31;16;94;110;78;245;73;727;3;3;729;1
972090101;972;9B601;97209;972011;9720901;H;1916;304;394;388;462;255;113;409;1231;275;1608;3;205;71;169;346;220;228;366;1624;292;366;1848;67
972090102;972;9B601;97209;972011;9720901;H;3300;646;618;561;700;482;293;887;1799;614;2654;0;101;33;127;501;348;578;965;2612;688;635;3172;129
972090103;972;9B601;97209;972061;9720901;H;911;182;133;147;230;112;107;234;505;173;727;0;26;29;89;154;71;176;182;859;52;55;898;13
972090104;972;9B601;97209;972071;9720901;H;2684;431;432;420;594;550;257;569;1529;585;2253;5;75;89;266;480;263;640;434;2569;114;154;2684;0
972090105;972;9B601;97209;972061;9720901;H;1830;328;314;245;391;329;224;460;951;419;1502;0;50;26;137;239;184;430;435;1630;200;173;1830;0
972090106;972;9B601;97209;972071;9720901;H;1205;187;195;199;269;224;131;246;699;260;1018;8;42;10;128;162;138;240;290;958;248;240;1205;0
972090107;972;9B601;97209;972071;9720901;H;1639;316;282;214;372;283;172;397;923;318;1322;5;23;25;102;351;147;275;394;1450;188;137;1639;0
972090108;972;9B601;97209;972081;9720901;H;2584;414;514;358;592;445;260;635;1461;488;2174;0;65;58;203;461;279;483;625;2322;263;236;2518;66
972090109;972;9B601;97209;972081;9720901;H;1293;204;198;155;333;196;207;287;664;342;1089;0;25;5;58;132;178;354;337;1184;109;135;1293;0
972090110;972;9B601;97209;972081;9720901;H;1554;407;269;259;218;238;163;523;701;330;1147;8;20;10;64;180;150;312;404;1226;329;278;1554;0
972090111;972;9B601;97209;972041;9720901;H;2738;391;368;392;657;618;311;546;1501;690;2346;10;80;132;374;373;237;726;414;2710;28;68;2738;0
972090112;972;9B601;97209;972041;9720901;H;2262;331;237;374;560;491;269;427;1243;592;1934;3;79;182;333;332;163;556;287;2247;16;71;2140;122
972090113;972;9B601;97209;972031;9720901;H;2215;389;435;343;550;324;174;567;1274;375;1827;8;84;77;229;457;142;365;465;2172;43;56;2215;0
972090114;972;9B601;97209;972031;9720901;H;2510;448;357;468;654;425;158;634;1480;395;2061;0;156;490;387;206;85;388;349;2418;92;133;2502;8
972090115;972;9B601;97209;972031;9720901;H;2161;313;281;389;500;374;303;408;1293;460;1849;0;89;293;356;279;123;438;271;2111;50;86;2090;71
972090116;972;9B601;97209;972011;9720901;H;1264;199;199;202;297;208;160;281;731;252;1065;5;61;28;105;263;108;252;242;1157;106;99;1264;0
