INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
13001;13;130010101;16.3;16020;25620;40940;0.97;0.423;71.2;57.6;2.8;10.8;30.3;23.6;3.2;0.7;1.5;1.0
13001;13;130010102;26.9;12590;19270;27670;0.78;0.365;76.3;61.8;4.9;9.6;24.0;10.8;7.8;0.5;4.4;2.9
13001;13;130010103;19.4;15300;23850;36200;0.88;0.394;78.6;67.3;4.1;7.2;21.3;18.6;4.5;0.5;2.5;1.5
13001;13;130010104;23.0;13450;20760;30150;0.8;0.377;77.8;66.2;4.6;7.0;22.4;14.9;5.6;0.6;3.0;2.0
13001;13;130010105;25.6;12910;20560;30410;0.85;0.439;69.4;59.7;3.6;6.1;16.7;30.0;5.6;0.5;2.9;2.2
13001;13;130010202;16.4;16460;25350;36620;0.8;0.345;68.6;57.3;3.3;8.0;30.8;20.8;3.8;0.6;2.0;1.2
13001;13;130010203;11.9;18960;28420;41090;0.78;0.45;56.9;49.9;1.8;5.2;31.3;34.6;2.6;0.6;1.3;0.7
13001;13;130010204;;22110;31490;43840;0.69;0.32;60.7;51.8;1.9;7.0;37.5;25.0;1.6;0.6;0.6;0.4
13001;13;130010205;17.3;15400;21350;31300;0.74;0.333;63.8;58.2;3.0;2.6;33.0;14.0;7.4;1.4;4.1;1.9
13001;13;130010206;12.8;18160;26690;38540;0.76;0.353;68.5;59.7;2.3;6.5;30.8;20.2;3.2;0.7;1.7;0.8
13001;13;130010301;11.8;17440;24790;34180;0.68;0.302;78.2;67.6;3.1;7.5;25.6;11.8;4.3;1.1;1.8;1.4
13001;13;130010302;;18890;25620;35220;0.64;0.29;75.8;69.0;3.0;3.8;29.4;12.4;3.4;0.7;1.4;1.3
13001;13;130010303;;19480;27000;36330;0.62;0.281;71.3;63.1;2.5;5.7;35.4;11.8;2.9;0.9;1.3;0.7
13001;13;130010304;11.3;17660;23860;32640;0.63;0.293;73.4;65.1;3.1;5.2;30.9;10.8;4.2;1.2;1.9;1.1
13001;13;130010305;10.4;18830;26480;36720;0.68;0.316;77.4;69.2;2.6;5.6;26.2;10.9;3.2;1.0;1.4;0.8
13001;13;130010306;16.2;15390;21150;27520;0.57;0.239;72.2;66.6;2.7;2.9;26.5;5.9;9.6;1.4;5.7;2.5
13001;13;130010307;10.1;18590;24690;32850;0.58;0.289;76.3;67.0;3.3;6.0;28.5;11.9;3.3;1.1;1.4;0.8
13001;13;130010401;6.8;22780;31650;44770;0.69;0.329;64.7;51.5;2.5;10.7;38.4;20.3;1.5;0.5;0.7;0.3
13001;13;130010402;10.0;19260;25740;34930;0.61;0.282;75.2;67.3;2.5;5.4;31.5;11.5;3.0;0.8;1.5;0.7
13001;13;130010403;21.6;13670;20280;30020;0.81;0.311;71.6;62.2;3.9;5.5;28.0;10.0;8.5;2.7;3.9;1.9
13001;13;130010404;;23280;34760;52900;0.85;0.456;64.2;53.7;1.5;9.0;30.6;35.0;1.3;0.4;0.6;0.3
13001;13;130010501;;10990;14380;21190;0.71;0.356;53.0;42.4;3.7;6.9;33.2;13.4;17.8;3.9;9.5;4.4
13001;13;130010502;12.6;16830;22830;30720;0.61;0.271;76.1;68.4;2.6;5.1;30.4;8.3;4.0;1.2;1.8;1.0
13001;13;130010503;;21230;28820;39860;0.65;0.287;64.4;56.2;2.0;6.2;41.1;15.2;2.1;0.8;0.8;0.5
13001;13;130010504;16.2;15930;24460;35660;0.81;0.38;67.7;60.7;2.6;4.4;30.5;18.4;4.6;1.4;2.1;1.1
13001;13;130010505;;21050;28340;38790;0.63;0.398;59.5;51.5;2.3;5.7;30.9;31.1;1.9;0.7;0.8;0.4
13001;13;130010506;;20060;27570;41410;0.77;0.326;75.4;65.6;2.4;7.4;29.7;18.1;2.4;0.9;1.0;0.5
13001;13;130010601;31.2;12180;15810;21030;0.56;0.233;60.7;55.3;4.2;1.2;31.6;3.5;14.7;3.8;7.6;3.3
13001;13;130010602;40.7;11190;14520;19130;0.55;0.218;54.6;48.9;4.2;1.5;29.8;2.1;21.7;5.4;11.2;5.1
13001;13;130010603;26.4;12870;17320;23120;0.59;0.249;69.1;62.3;4.5;2.3;25.8;4.0;12.8;2.8;6.6;3.4
13001;13;130010604;26.5;12970;17090;22890;0.58;0.247;57.9;50.5;5.0;2.4;35.8;5.3;13.2;4.0;5.7;3.5
13001;13;130010605;;19430;25880;35290;0.61;0.273;68.4;60.5;2.7;5.2;35.4;13.0;3.2;1.2;1.3;0.7
13001;13;130010606;32.6;11910;16770;23460;0.69;0.308;61.8;55.5;3.9;2.4;29.5;9.5;13.0;3.5;6.4;3.1
13001;13;130010701;19.0;14310;19570;26100;0.6;0.261;66.2;61.2;3.8;1.2;33.6;5.4;9.8;3.0;4.5;2.3
13001;13;130010702;10.2;17810;23550;29310;0.49;0.212;71.1;66.1;2.8;2.2;34.3;6.5;4.2;1.4;1.9;0.9
13001;13;130010703;21.4;13780;18030;24030;0.57;0.222;65.4;60.4;3.7;1.3;30.3;3.8;12.2;3.7;5.6;2.9
13001;13;130010704;31.6;12360;15380;20930;0.56;0.226;60.9;52.8;5.2;2.9;26.6;2.8;19.0;4.5;9.6;4.9
13001;13;130010705;36.8;11550;15280;20480;0.58;0.247;59.9;54.0;4.7;1.2;28.7;3.2;18.1;4.7;8.6;4.8
13001;13;130010706;30.6;12280;16260;21280;0.55;0.239;64.1;57.5;4.0;2.6;26.7;4.0;16.3;4.7;7.8;3.8
13001;13;130010707;8.2;21000;29190;44340;0.8;0.406;74.9;63.8;2.4;8.7;25.7;24.9;2.0;0.7;0.9;0.4
13001;13;130010709;8.3;19550;26120;34730;0.58;0.262;87.8;76.7;2.9;8.2;20.9;8.6;3.4;1.3;1.3;0.8
13001;13;130010710;;23380;31030;42570;0.62;0.291;71.5;59.8;3.0;8.7;33.4;17.0;2.0;0.8;0.8;0.4
13001;13;130010711;9.9;18380;25620;35170;0.66;0.279;76.6;69.3;3.1;4.2;29.2;10.2;4.1;1.2;1.9;1.0
13001;13;130010801;7.4;22690;31560;44700;0.7;0.327;77.8;67.0;2.4;8.4;25.1;20.3;1.6;0.6;0.7;0.3
13001;13;130010802;7.2;20980;30110;42820;0.73;0.367;73.9;63.8;2.5;7.6;25.4;26.2;2.1;0.8;0.9;0.4
13001;13;130010803;5.4;22560;30610;39950;0.57;0.269;74.7;65.4;2.5;6.8;32.0;13.6;2.0;0.9;0.8;0.3
13001;13;130010804;7.1;23580;34300;48750;0.73;0.347;80.5;66.7;2.9;10.9;23.0;22.3;1.6;0.7;0.6;0.3
13001;13;130010901;13.7;16820;23110;31210;0.62;0.285;89.3;81.6;3.8;3.9;16.0;7.5;5.6;1.1;2.8;1.7
13001;13;130010902;8.0;22150;31540;42940;0.66;0.345;79.4;67.4;2.8;9.2;24.9;19.2;2.2;0.9;0.9;0.4
13001;13;130010903;7.4;20730;27290;37340;0.61;0.309;81.9;74.0;2.7;5.2;22.6;13.8;2.9;1.1;1.2;0.6
13001;13;130010905;10.2;18090;24170;30970;0.53;0.25;79.3;72.0;2.8;4.5;25.4;8.3;4.3;1.6;1.8;0.9
13001;13;130010906;;18720;25740;38720;0.78;0.36;74.2;66.5;3.3;4.4;24.7;22.2;2.5;0.6;1.2;0.7
13001;13;130010907;6.7;19560;25570;32270;0.5;0.232;103.1;96.2;3.4;3.5;7.1;5.0;4.0;1.8;1.4;0.8
13001;13;130010908;9.7;18820;25230;35190;0.65;0.303;80.7;72.3;2.5;5.9;24.0;11.9;4.2;1.7;1.6;0.9
13002;13;130020101;7.4;20460;27040;35070;0.54;0.275;74.9;61.4;2.3;11.2;32.1;12.8;2.6;1.1;1.1;0.4
13002;13;130020102;6.1;20620;26590;33650;0.49;0.255;79.6;69.6;2.4;7.6;26.2;11.4;3.2;1.4;1.3;0.5
13002;13;130020103;;17550;23080;30150;0.55;0.275;74.7;63.3;3.1;8.3;28.5;10.6;5.0;1.6;2.3;1.1
13002;13;130020104;;21400;27640;35290;0.5;0.244;73.8;63.3;2.3;8.2;33.9;11.0;3.0;1.1;1.4;0.5
13002;13;130020105;7.5;19000;24270;31700;0.52;0.253;74.0;65.1;2.8;6.1;30.9;10.5;4.0;1.6;1.7;0.7
13002;13;130020106;5.1;21200;28520;37670;0.58;0.279;77.6;63.3;2.4;11.9;29.4;13.9;2.1;0.9;0.9;0.3
13004;13;130040101;32.9;11490;16420;24690;0.8;0.366;65.8;54.0;6.0;5.8;25.4;14.0;11.2;1.6;6.3;3.3
13004;13;130040102;24.1;13360;18630;27510;0.76;0.336;69.8;56.5;5.6;7.7;28.1;11.9;8.2;1.0;4.5;2.7
13004;13;130040103;27.2;12560;17430;24860;0.71;0.308;68.3;54.3;6.3;7.7;28.0;9.0;10.4;1.7;5.4;3.3
13004;13;130040104;25.4;13130;19450;27460;0.74;0.312;61.1;51.5;3.4;6.2;35.4;12.6;8.5;2.1;4.1;2.3
13004;13;130040105;48.6;11000;13370;16950;0.44;0.21;52.7;45.1;6.9;0.7;27.2;2.4;25.4;8.1;10.3;7.0
13004;13;130040106;58.0;9650;12040;15510;0.49;0.196;50.1;;;;20.3;1.4;34.1;9.8;15.5;8.8
13004;13;130040107;16.6;15160;20340;26110;0.54;0.241;62.9;54.3;3.4;5.2;36.4;8.2;7.6;2.6;3.5;1.5
13004;13;130040109;52.4;10390;12720;16750;0.5;0.206;47.2;39.7;6.1;1.4;27.9;2.2;29.4;7.4;14.0;8.0
13004;13;130040110;18.6;14280;19220;25430;0.58;0.245;66.2;58.1;4.0;4.1;32.9;6.9;8.4;2.4;3.9;2.1
13004;13;130040111;16.7;14630;20680;26490;0.57;0.245;58.0;50.4;3.2;4.4;40.8;8.2;8.0;2.5;3.6;1.9
13004;13;130040112;22.7;13840;19200;24900;0.58;0.265;62.1;54.8;3.4;3.9;35.0;8.1;8.9;2.6;4.2;2.1
13004;13;130040113;;10460;12850;16650;0.48;0.199;52.9;45.0;7.2;0.7;23.1;1.7;29.1;7.5;13.7;7.9
13004;13;130040114;17.3;14870;20210;26540;0.58;0.259;63.4;54.6;3.3;5.5;34.2;11.0;7.2;2.8;2.9;1.5
13004;13;130040115;21.4;13520;17320;22040;0.49;0.215;81.4;74.4;5.2;1.8;12.1;4.8;14.1;6.0;4.9;3.2
13004;13;130040116;24.1;13490;18940;25140;0.61;0.264;59.5;48.2;4.4;6.9;36.4;8.9;9.6;2.2;4.7;2.7
13004;13;130040117;;18540;23420;30370;0.51;0.228;69.9;62.0;2.5;5.4;36.9;8.1;3.3;1.4;1.4;0.5
13004;13;130040118;18.1;14870;20040;25770;0.54;0.265;69.6;60.7;4.2;4.7;25.5;11.4;8.6;3.0;3.6;2.0
13004;13;130040119;9.6;18260;24480;32880;0.6;0.3;71.6;55.1;2.4;14.1;31.4;16.0;3.2;1.2;1.4;0.6
13004;13;130040120;12.1;16850;22100;28220;0.51;0.255;70.4;60.5;3.5;6.4;30.5;11.2;5.0;2.3;1.7;1.0
13004;13;130040121;;17050;22180;29880;0.58;0.272;76.3;60.3;2.6;13.4;23.9;13.9;4.9;1.6;2.4;0.9
13004;13;130040122;17.6;14350;19550;25910;0.59;0.268;73.7;63.3;3.8;6.6;24.8;10.4;7.1;2.8;3.2;1.1
13004;13;130040123;15.5;15810;22150;29110;0.6;0.304;70.5;52.8;2.9;14.8;27.8;17.1;4.4;1.6;2.1;0.7
13004;13;130040124;13.2;16080;20790;26230;0.49;0.217;67.3;60.6;3.9;2.8;35.0;5.7;6.1;2.3;2.4;1.4
13005;13;130050101;21.1;13870;19200;24340;0.55;0.25;72.6;65.4;4.3;2.9;22.7;6.3;12.1;2.3;6.4;3.4
13005;13;130050102;21.4;13780;18950;25230;0.6;0.262;59.7;52.0;4.2;3.5;38.0;7.7;9.1;1.9;4.7;2.5
13005;13;130050201;14.0;16140;21860;28070;0.55;0.25;76.8;67.1;3.4;6.3;25.5;7.8;6.7;2.6;2.6;1.5
13005;13;130050202;18.0;14520;19190;24190;0.5;0.212;66.5;59.2;4.6;2.7;32.4;4.3;9.6;2.9;4.4;2.3
13005;13;130050301;17.2;15100;19640;24130;0.46;0.225;70.9;63.5;4.1;3.3;28.9;5.1;8.7;2.5;4.0;2.2
13005;13;130050302;12.3;16460;21110;27360;0.52;0.219;66.9;59.5;3.1;4.3;32.7;9.3;7.1;2.3;3.4;1.4
13005;13;130050401;9.9;18550;24540;32290;0.56;0.262;71.9;62.6;2.8;6.5;31.7;12.0;4.1;1.5;1.8;0.8
13005;13;130050402;19.2;14420;19630;26150;0.6;0.246;66.4;60.1;4.2;2.1;31.8;6.6;9.6;2.2;4.7;2.7
13005;13;130050403;14.6;16030;22040;29480;0.61;0.308;75.7;64.8;2.7;8.2;27.1;12.4;5.3;2.7;1.6;1.0
13005;13;130050501;19.3;14390;18480;23730;0.51;0.216;70.5;64.7;4.4;1.4;24.9;4.9;12.6;4.8;4.9;2.9
13005;13;130050502;24.8;13210;17050;22010;0.52;0.223;64.1;57.3;4.3;2.5;28.6;4.4;14.9;4.9;6.5;3.5
13005;13;130050601;6.9;20010;26250;34320;0.54;0.277;70.3;60.2;2.6;7.5;33.9;14.6;2.9;1.4;1.1;0.4
13005;13;130050602;;20060;25200;31960;0.47;0.217;71.8;63.2;2.2;6.4;35.9;8.0;2.6;1.2;1.1;0.3
13005;13;130050603;;11540;14620;18640;0.49;0.2;53.6;47.9;5.3;0.4;30.1;1.7;22.4;6.3;10.6;5.5
13005;13;130050701;;21200;27220;35860;0.54;0.269;79.1;68.4;2.5;8.2;26.1;15.0;2.8;1.3;1.1;0.4
13005;13;130050702;;21610;29180;41920;0.7;0.346;73.7;56.6;1.9;15.2;28.5;22.4;2.2;0.9;1.0;0.3
13005;13;130050705;10.4;18280;24350;31630;0.55;0.26;68.6;61.2;3.0;4.4;32.3;14.2;3.5;1.7;1.3;0.5
13007;13;130070101;16.3;14940;20130;25110;0.51;0.224;76.9;69.3;4.0;3.6;22.1;6.2;8.3;2.2;3.9;2.2
13007;13;130070102;6.8;21120;27280;35160;0.51;0.247;78.2;68.1;2.8;7.3;27.4;12.3;2.8;1.4;1.0;0.4
13007;13;130070103;7.9;19460;25790;33010;0.53;0.251;76.0;67.8;3.0;5.2;28.0;12.4;3.5;1.6;1.3;0.6
13007;13;130070104;6.7;20100;25800;33630;0.52;0.241;78.7;70.2;2.6;5.9;27.9;9.2;3.3;1.6;1.2;0.5
13014;13;130140101;21.9;13780;17660;22260;0.48;0.23;65.7;58.1;4.8;2.8;26.7;5.5;13.2;3.2;6.7;3.3
13014;13;130140102;19.6;14450;18780;23980;0.51;0.216;66.9;60.8;4.1;2.0;29.6;5.3;10.1;3.9;3.9;2.3
13014;13;130140103;25.6;13040;18170;24350;0.62;0.242;70.6;64.5;4.1;2.0;26.9;4.8;9.8;3.5;4.1;2.2
13014;13;130140104;11.0;16710;21950;27470;0.49;0.22;69.9;62.8;3.7;3.4;30.5;7.7;5.8;2.4;2.4;1.0
13014;13;130140106;;17030;22550;29730;0.56;0.249;79.0;67.0;4.9;7.1;18.8;13.6;4.6;2.1;1.8;0.7
13015;13;130150101;;20410;27530;35760;0.56;0.269;84.6;71.7;3.1;9.8;20.6;12.1;3.8;1.5;1.6;0.7
13015;13;130150102;;23010;30300;39300;0.54;0.236;79.7;73.2;2.7;3.8;30.3;9.6;2.3;1.1;0.8;0.4
13015;13;130150103;6.8;20850;28940;37960;0.59;0.265;83.2;74.9;2.5;5.8;25.2;10.0;2.9;1.2;1.2;0.5
13015;13;130150104;;21820;29180;38380;0.57;0.259;75.2;68.1;2.2;4.9;31.6;12.4;2.4;1.1;0.9;0.4
13015;13;130150105;;23100;31300;40380;0.55;0.28;80.4;73.8;2.6;4.0;26.8;13.6;2.1;0.8;0.9;0.4
13026;13;130260101;9.7;17640;23140;29210;0.5;0.218;80.8;74.7;3.2;2.9;22.3;5.9;6.5;2.7;2.5;1.3
13026;13;130260102;16.2;15340;21270;27140;0.55;0.238;78.5;71.5;3.6;3.4;22.2;6.2;8.1;2.8;3.5;1.8
13026;13;130260103;;17630;22940;28650;0.48;0.224;71.9;65.4;2.6;3.9;32.1;7.2;5.1;2.0;2.1;1.0
13026;13;130260104;13.0;16670;21990;28180;0.52;0.237;80.2;73.2;3.4;3.6;21.3;7.5;6.8;2.7;2.7;1.4
13026;13;130260105;10.8;17830;22630;28000;0.45;0.206;71.9;65.5;3.7;2.7;31.5;5.5;5.7;2.2;2.5;1.0
13027;13;130270101;16.6;15090;21030;27650;0.6;0.287;73.3;60.2;3.3;9.8;24.3;13.1;6.3;2.4;2.5;1.4
13027;13;130270102;14.9;15590;20700;28170;0.61;0.282;73.6;59.1;4.2;10.3;27.1;11.9;5.0;1.6;2.3;1.1
13027;13;130270103;;14710;20430;27630;0.63;0.292;77.4;67.0;3.9;6.5;23.7;8.8;6.5;2.5;2.5;1.5
13027;13;130270104;;13230;18220;23930;0.59;0.258;62.6;55.2;4.4;3.0;33.2;8.1;9.3;3.1;4.0;2.2
13027;13;130270105;25.9;12990;17490;22620;0.55;0.262;69.6;59.2;5.0;5.4;25.3;8.5;10.1;2.2;5.0;2.9
13027;13;130270106;13.3;16040;21260;27560;0.54;0.256;76.5;66.4;3.7;6.4;23.4;9.8;6.1;2.5;2.3;1.3
13028;13;130280101;29.8;12280;16960;22910;0.63;0.267;66.5;57.7;6.0;2.8;27.5;6.2;12.8;1.8;7.1;3.9
13028;13;130280102;15.3;15650;20980;28570;0.62;0.264;60.3;52.8;4.0;3.5;41.2;9.3;5.9;1.3;3.1;1.5
13028;13;130280103;12.0;16830;22970;30250;0.58;0.291;69.1;60.1;3.4;5.6;36.6;11.1;3.8;1.2;1.8;0.8
13028;13;130280104;;19180;25320;33260;0.56;0.27;69.3;60.0;2.9;6.4;36.3;11.4;2.8;1.1;1.2;0.5
13028;13;130280105;19.3;14550;19400;24300;0.5;0.222;61.4;55.9;3.7;1.8;37.2;4.7;8.7;2.4;4.2;2.1
13028;13;130280106;13.4;16270;21830;28040;0.54;0.244;64.7;57.6;3.4;3.7;38.0;8.4;4.8;1.5;2.1;1.2
13028;13;130280107;9.9;19340;27400;37680;0.67;0.32;62.0;48.9;3.0;10.1;41.6;18.0;2.0;0.5;1.1;0.4
13028;13;130280108;18.0;14440;19530;24830;0.53;0.219;68.8;61.9;4.1;2.8;30.0;3.8;9.9;3.1;4.3;2.5
13028;13;130280109;;12540;15970;20500;0.5;0.214;58.5;50.5;5.8;2.2;30.8;2.7;16.9;3.6;8.8;4.5
13028;13;130280110;8.7;18760;24700;32190;0.54;0.249;78.6;69.4;3.3;5.9;27.0;9.1;4.2;1.6;1.8;0.8
13028;13;130280111;9.6;18670;25700;35650;0.66;0.314;65.7;54.0;3.3;8.4;36.3;17.1;3.0;0.8;1.5;0.7
13028;13;130280112;15.2;15440;21090;28100;0.6;0.269;58.1;49.5;4.0;4.6;41.4;11.0;6.0;1.5;3.0;1.5
13028;13;130280113;13.3;16120;23030;31410;0.66;0.289;65.1;56.9;3.3;4.9;36.0;13.0;4.7;1.5;2.2;1.0
13028;13;130280114;14.9;15360;20110;27110;0.58;0.275;69.8;60.1;3.9;5.8;32.3;8.0;6.6;1.8;3.2;1.6
13039;13;130390101;11.2;16770;21780;27330;0.48;0.207;80.6;74.9;3.9;1.8;21.6;3.8;7.5;3.0;2.8;1.7
13039;13;130390105;5.0;20080;24740;31800;0.47;0.216;77.7;71.5;2.5;3.7;26.4;9.2;3.4;1.8;1.1;0.5
13039;13;130390106;12.3;15910;21120;27570;0.55;0.229;70.8;66.3;3.1;1.4;30.1;5.6;7.3;2.6;2.9;1.8
13039;13;130390107;;17840;22460;27660;0.44;0.192;70.6;66.3;2.5;1.8;34.6;4.5;4.6;2.2;1.6;0.8
13039;13;130390108;13.6;16740;21390;26800;0.47;0.23;77.1;70.9;3.9;2.3;24.1;6.6;6.9;1.9;3.3;1.7
13041;13;130410101;18.0;14600;19550;24670;0.51;0.222;72.8;67.6;3.4;1.8;25.6;6.1;8.7;2.6;4.0;2.1
13041;13;130410102;18.3;14620;19690;25290;0.54;0.246;74.7;68.1;3.8;2.8;21.9;7.7;9.6;2.0;5.0;2.6
13041;13;130410103;9.8;17630;23130;28860;0.49;0.222;75.5;69.0;2.8;3.7;28.0;7.5;5.1;2.2;2.0;0.9
13041;13;130410104;;14090;20040;25700;0.58;0.247;67.8;62.6;3.5;1.7;29.7;6.3;9.9;3.7;3.8;2.4
13041;13;130410105;;18780;24490;30790;0.49;0.226;77.3;70.6;2.8;3.9;27.1;8.3;4.5;1.6;2.1;0.8
13041;13;130410106;11.9;16740;21790;27990;0.52;0.222;70.9;64.9;3.1;2.9;31.0;6.9;5.9;2.2;2.5;1.2
13041;13;130410107;10.4;17700;23020;30280;0.55;0.223;72.1;66.7;2.6;2.8;31.2;6.5;5.1;1.8;2.4;0.9
13041;13;130410108;10.0;17910;23600;30200;0.52;0.253;76.1;67.8;3.4;4.9;25.2;11.1;4.5;1.8;1.8;0.9
13047;13;130470101;9.2;17470;22310;28030;0.47;0.218;71.5;64.5;2.6;4.4;34.1;6.5;4.9;1.7;2.1;1.1
13047;13;130470102;27.3;12640;17440;23210;0.61;0.257;75.4;68.2;4.9;2.3;20.1;5.0;12.9;3.3;5.8;3.8
13047;13;130470103;19.0;14680;19980;26660;0.6;0.253;64.4;59.7;2.6;2.1;34.6;7.3;8.2;2.2;3.7;2.3
13047;13;130470104;9.2;17970;23380;29650;0.5;0.249;73.7;66.0;2.9;4.8;30.1;9.1;4.6;1.8;1.8;1.0
13047;13;130470105;;17470;21990;27810;0.47;0.209;62.7;58.5;2.7;1.5;40.7;5.3;6.1;2.4;2.5;1.2
13047;13;130470106;20.4;14400;19880;25720;0.57;0.234;68.9;63.3;3.8;1.8;31.0;4.4;9.7;3.2;4.1;2.4
13047;13;130470107;36.6;11480;14680;19030;0.51;0.208;59.9;;;;23.4;1.8;23.7;7.1;10.2;6.4
13047;13;130470108;;20200;25750;32590;0.48;0.221;67.6;58.8;1.9;6.9;40.1;8.3;3.0;1.3;1.1;0.6
13047;13;130470109;10.4;17390;22380;28870;0.51;0.228;79.6;74.0;3.1;2.5;26.0;4.8;5.7;2.4;2.0;1.3
13047;13;130470110;8.6;18110;23940;30270;0.51;0.241;75.7;68.6;2.5;4.6;29.7;7.3;5.0;1.7;2.2;1.1
13047;13;130470111;18.9;14160;18580;24010;0.53;0.216;72.6;65.7;4.6;2.3;24.5;3.5;12.0;4.8;4.2;3.0
13047;13;130470112;;20810;26900;34920;0.52;0.256;82.3;72.2;2.4;7.7;24.5;11.6;2.9;1.1;1.3;0.5
13047;13;130470113;10.4;16270;20950;26610;0.49;0.235;84.0;77.4;3.1;3.5;17.0;7.5;7.2;3.3;2.3;1.6
13047;13;130470114;;19050;23220;29100;0.43;0.185;73.8;68.7;2.5;2.6;31.0;5.6;4.2;2.1;1.4;0.7
13047;13;130470115;;20340;25540;31630;0.44;0.204;89.1;81.8;3.0;4.3;20.1;5.0;3.3;1.6;1.1;0.6
13047;13;130470116;17.9;14540;19640;26010;0.58;0.24;73.5;67.1;3.5;2.9;26.0;5.6;8.7;3.1;3.7;1.9
13054;13;130540101;;19270;24780;30860;0.47;0.21;77.5;70.7;2.8;4.0;30.3;6.1;3.7;1.6;1.5;0.6
13054;13;130540102;;17160;21840;28550;0.52;0.228;73.4;66.5;3.1;3.8;31.1;5.9;5.0;2.0;2.2;0.8
13054;13;130540103;32.0;11990;16200;21810;0.61;0.263;66.9;59.5;5.3;2.1;24.6;4.4;15.7;2.9;8.3;4.5
