INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
84003;84;840030101;39.6;10950;14750;19740;0.6;0.262;54.7;43.4;6.3;5.0;32.0;6.8;17.1;2.7;9.3;5.1
84003;84;840030102;35.8;11430;15350;21250;0.64;0.259;45.8;37.7;4.9;3.2;42.9;7.4;15.2;4.1;7.0;4.1
84003;84;840030103;24.8;13190;17880;23170;0.56;0.258;62.4;52.6;3.8;6.0;33.2;6.3;9.2;3.7;3.4;2.1
84003;84;840030201;20.9;14150;18990;25670;0.61;0.322;51.7;41.8;3.7;6.2;38.7;19.6;6.6;2.2;2.9;1.5
84003;84;840030202;17.4;15580;21030;26880;0.54;0.301;59.9;45.5;3.1;11.3;37.3;15.6;4.7;1.7;2.1;0.9
84007;84;840070102;29.5;12260;17570;25220;0.74;0.323;71.3;61.4;4.0;5.9;24.2;12.3;11.3;3.9;4.6;2.8
84007;84;840070103;15.7;15510;21520;28070;0.58;0.27;70.1;61.7;3.2;5.2;30.4;8.3;6.9;2.6;2.7;1.6
84007;84;840070104;25.8;13070;18820;25170;0.64;0.272;65.9;58.4;3.5;4.0;31.3;7.1;10.0;3.1;4.6;2.3
84007;84;840070105;17.1;14570;20000;26050;0.57;0.275;83.1;70.4;4.6;8.1;17.4;7.9;8.2;2.0;3.8;2.4
84007;84;840070106;32.7;12360;17010;21890;0.56;0.245;71.7;64.7;5.6;1.4;20.4;3.8;16.0;5.1;6.8;4.1
84007;84;840070108;26.0;13070;18340;24390;0.62;0.283;70.1;60.7;4.2;5.2;28.4;5.9;11.4;2.4;6.0;3.0
84007;84;840070109;13.9;17070;24800;34210;0.69;0.399;59.2;47.7;2.0;9.5;35.8;23.5;4.5;0.6;2.6;1.3
84007;84;840070110;18.9;14480;20970;32480;0.86;0.365;66.8;53.4;4.0;9.4;29.7;19.2;6.4;0.8;3.6;2.0
84007;84;840070111;23.3;13550;19480;28430;0.76;0.34;70.2;55.2;4.9;10.1;28.1;11.7;8.7;0.9;4.9;2.9
