INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
66008;66;660080101;17.3;14760;20360;26960;0.6;0.306;47.2;38.5;3.8;4.9;47.3;18.1;4.7;1.0;2.6;1.1
66008;66;660080102;27.3;12730;16970;22250;0.56;0.265;48.9;37.9;6.3;4.7;42.4;9.9;11.3;2.1;6.2;3.0
66008;66;660080103;13.4;16550;22110;28630;0.55;0.249;48.4;39.6;3.4;5.4;50.0;13.3;4.4;1.5;1.8;1.1
66008;66;660080104;14.9;16060;21830;28010;0.55;0.245;43.0;35.7;3.2;4.1;56.0;11.6;4.7;1.2;2.3;1.2
66037;66;660370101;16.4;15640;21470;27820;0.57;0.263;56.4;48.2;3.8;4.4;42.3;11.3;5.3;1.6;2.5;1.2
66037;66;660370102;11.9;17050;23280;30380;0.57;0.317;57.5;46.0;3.3;8.2;40.5;17.8;4.2;1.1;2.1;1.0
66037;66;660370103;20.4;14280;20470;27190;0.63;0.294;44.1;36.5;3.8;3.8;51.9;13.3;6.7;0.8;4.0;1.9
66037;66;660370104;19.8;14530;20880;28440;0.67;0.315;42.5;31.5;3.4;7.6;57.0;12.1;5.8;1.0;3.2;1.6
66136;66;661360101;53.7;9350;12520;17950;0.69;0.317;51.8;40.2;5.7;5.9;21.3;4.3;32.9;4.1;19.3;9.5
66136;66;661360102;55.5;9720;12430;15710;0.48;0.267;29.7;24.4;2.9;2.4;19.4;5.1;52.7;7.3;33.0;12.4
66136;66;661360103;34.0;11360;16890;25080;0.81;0.409;60.6;44.3;5.1;11.2;26.0;18.8;14.1;1.2;8.4;4.5
66136;66;661360104;51.6;9350;12930;18400;0.7;0.355;43.2;31.6;5.6;6.0;31.1;8.9;28.5;2.3;17.4;8.8
