INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
88160;88;881600101;26.8;12910;18640;25850;0.69;0.284;61.4;54.8;3.1;3.5;36.2;6.4;11.6;4.0;5.1;2.5
88160;88;881600102;30.5;12390;16730;23000;0.63;0.259;58.0;53.1;3.3;1.6;33.9;4.4;15.9;4.2;8.0;3.7
88160;88;881600103;17.0;14810;21650;29640;0.68;0.3;60.5;51.0;2.2;7.3;42.3;8.6;7.1;2.0;3.5;1.6
88160;88;881600104;;9660;12550;17310;0.61;0.25;45.2;;;;26.9;2.5;32.6;7.5;17.2;7.9
88160;88;881600105;57.7;9410;12270;15460;0.49;0.235;42.4;;;;27.5;2.2;34.6;7.9;18.2;8.5
88160;88;881600106;14.7;16100;21890;29350;0.61;0.299;72.4;61.3;2.9;8.2;30.3;10.9;6.4;2.0;2.9;1.5
88160;88;881600107;17.5;15800;23100;33810;0.78;0.378;72.4;59.2;2.6;10.6;29.0;16.9;5.4;1.1;2.7;1.6
88160;88;881600108;25.7;13000;18200;24450;0.63;0.29;65.5;54.1;3.6;7.8;27.9;7.4;13.3;3.9;6.3;3.1
88160;88;881600109;;17710;22320;29400;0.52;0.247;71.8;61.9;2.7;7.2;33.7;8.2;4.4;1.6;1.9;0.9
88160;88;881600110;34.3;11580;16360;22370;0.66;0.304;51.6;45.9;3.1;2.6;37.0;8.6;16.1;3.0;9.0;4.1
88160;88;881600111;19.6;14920;20430;27870;0.63;0.296;64.2;55.7;2.8;5.7;35.2;10.5;7.8;1.3;4.3;2.2
88160;88;881600112;19.9;14740;20060;27740;0.65;0.314;62.0;52.8;2.2;7.0;36.1;11.3;7.6;0.9;4.3;2.4
88160;88;881600113;17.5;15080;21740;29540;0.66;0.307;70.9;58.0;2.1;10.8;32.4;9.2;6.7;1.7;3.2;1.8
88160;88;881600114;18.3;14530;20000;26350;0.59;0.269;70.5;64.1;2.8;3.6;27.2;8.6;9.0;2.4;4.5;2.1
88413;88;884130101;17.8;15340;20340;26840;0.56;0.269;62.0;52.7;3.3;6.0;37.9;9.5;6.5;1.9;3.0;1.6
88413;88;884130104;;17470;22870;28660;0.49;0.254;67.1;56.9;3.4;6.8;36.1;10.9;3.6;1.7;1.4;0.5
88413;88;884130107;20.3;14370;18770;24040;0.52;0.246;57.6;51.5;3.3;2.8;37.5;8.6;10.0;2.6;5.1;2.3
88413;88;884130108;45.6;10990;13660;17280;0.46;0.21;38.8;33.1;5.3;0.4;40.6;3.4;24.5;6.0;12.0;6.5
88413;88;884130110;21.3;13980;18820;24720;0.57;0.316;57.5;49.0;2.8;5.7;38.2;12.0;8.8;1.4;5.0;2.4
88413;88;884130111;17.2;14990;20880;29080;0.68;0.297;61.2;53.3;2.7;5.2;38.7;10.1;7.1;2.3;3.0;1.8
88413;88;884130112;42.4;11100;14250;19210;0.57;0.249;49.1;39.0;5.8;4.3;35.8;4.9;20.4;3.4;11.2;5.8
88413;88;884130113;;10620;14090;18760;0.58;0.233;53.0;46.2;5.4;1.4;28.6;3.3;24.1;6.0;12.4;5.7
