IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
600010000;60;60000;60001;ZZZZZZ;6000100;Z;651;142;108;121;123;121;36;177;362;112;497;15;30;0;35;85;166;125;40;649;2;5;651;0
600020000;60;60000;60002;ZZZZZZ;6000200;Z;787;152;141;133;164;146;51;193;448;146;624;0;24;68;107;88;88;166;83;777;10;22;778;9
600030000;60;60000;60003;ZZZZZZ;6000300;Z;490;82;76;84;133;91;24;112;297;81;409;5;10;19;78;63;49;122;63;487;3;12;490;0
600040000;60;60000;60004;ZZZZZZ;6000400;Z;402;80;64;83;83;66;27;104;224;74;324;5;15;15;75;95;50;40;30;396;6;11;402;0
600050000;60;60000;60005;ZZZZZZ;6000500;Z;849;214;128;202;135;126;44;259;466;124;660;0;35;30;125;115;115;160;80;828;21;37;849;0
600060000;60;60305;60006;ZZZZZZ;6000600;Z;1179;178;199;191;290;207;114;254;700;225;984;0;47;51;165;164;150;256;152;1135;44;78;1179;0
600070000;60;60401;60007;ZZZZZZ;6000700;Z;3050;569;511;587;708;490;185;813;1751;486;2532;10;90;265;560;405;164;725;313;3009;41;94;3029;21
600080000;60;60000;60008;ZZZZZZ;6000800;Z;399;64;63;58;101;87;28;97;222;80;318;0;0;47;68;52;31;104;15;396;3;7;376;23
600090000;60;60501;60009;ZZZZZZ;6000900;Z;1572;305;249;301;332;302;82;382;929;261;1261;10;44;133;227;222;192;276;158;1543;29;64;1572;0
600100000;60;60000;60010;ZZZZZZ;6001000;Z;1740;334;290;353;404;256;103;453;1025;262;1409;15;55;169;274;194;154;304;244;1682;58;67;1740;0
600110000;60;60000;60011;ZZZZZZ;6001100;Z;392;104;47;88;69;66;18;118;228;46;301;10;25;0;20;71;70;65;40;382;10;11;392;0
600120000;60;60115;60012;ZZZZZZ;6001200;Z;3227;644;588;610;778;440;167;846;1939;442;2589;0;75;96;504;533;513;579;290;3121;106;189;3227;0
600130000;60;60601;60013;ZZZZZZ;6001300;Z;1396;219;199;209;411;272;85;310;841;245;1144;0;65;135;160;145;105;365;169;1367;29;61;1396;0
600140000;60;60000;60014;ZZZZZZ;6001400;Z;185;38;37;42;44;13;12;52;116;17;132;10;0;10;15;20;25;25;25;184;1;3;185;0
600150000;60;60301;60015;ZZZZZZ;6001500;Z;1172;210;178;209;261;222;92;275;660;237;984;0;35;76;167;111;162;313;121;1154;18;17;1167;5
600160000;60;60000;60016;ZZZZZZ;6001600;Z;276;57;34;60;69;46;10;73;172;30;227;0;10;10;76;35;25;41;30;274;2;3;276;0
600170000;60;60000;60017;ZZZZZZ;6001700;Z;1197;251;228;235;267;153;64;333;724;140;976;20;20;35;105;234;164;196;203;1193;4;18;1141;56
600190000;60;60000;60019;ZZZZZZ;6001900;Z;409;85;63;79;91;58;33;110;237;62;321;5;10;25;66;54;40;87;34;399;10;16;409;0
600200000;60;60000;60020;ZZZZZZ;6002000;Z;264;30;33;26;59;32;84;41;119;104;234;0;5;20;39;39;20;77;34;255;9;14;187;77
600210000;60;60000;60021;ZZZZZZ;6002100;Z;542;115;98;104;125;65;35;159;307;75;408;0;10;10;56;86;121;70;55;529;13;22;535;7
600220000;60;60000;60022;ZZZZZZ;6002200;Z;660;94;80;95;142;173;76;126;357;177;538;0;44;106;53;30;15;211;79;639;21;36;660;0
600230000;60;60502;60023;ZZZZZZ;6002300;Z;563;94;82;122;119;119;27;128;346;89;458;0;15;50;111;75;65;113;30;545;18;20;563;0
600240000;60;60000;60024;ZZZZZZ;6002400;Z;770;129;109;124;166;186;56;158;439;173;660;0;25;45;140;70;75;240;65;756;14;27;770;0
600250000;60;60000;60025;ZZZZZZ;6002500;Z;1880;299;274;298;381;346;282;406;965;508;1588;10;35;60;228;233;239;557;227;1839;41;70;1688;192
600260000;60;60000;60026;ZZZZZZ;6002600;Z;592;137;109;128;113;76;30;176;347;68;464;16;21;26;67;77;92;121;46;572;20;28;592;0
600270000;60;60000;60027;ZZZZZZ;6002700;Z;518;98;75;107;122;88;28;123;324;71;435;10;20;60;75;75;40;100;55;504;14;26;518;0
600280000;60;60000;60028;ZZZZZZ;6002800;Z;476;78;50;58;129;117;43;107;251;118;425;0;15;115;65;29;25;97;79;470;6;14;476;0
600290000;60;60111;60029;ZZZZZZ;6002900;Z;2892;554;441;520;673;484;219;733;1650;509;2231;10;80;145;350;385;325;645;290;2843;49;102;2878;14
600300000;60;60000;60030;ZZZZZZ;6003000;Z;554;94;105;92;142;95;27;127;350;76;453;10;25;46;76;117;61;51;66;542;12;12;554;0
600310000;60;60000;60031;ZZZZZZ;6003100;Z;272;49;38;53;78;39;14;65;170;36;242;10;0;30;25;40;60;30;45;269;3;6;272;0
600320000;60;60000;60032;ZZZZZZ;6003200;Z;733;170;114;148;154;109;40;213;410;110;535;0;41;10;71;107;93;137;76;713;20;31;732;1
600330000;60;60402;60033;ZZZZZZ;6003300;Z;887;146;101;145;237;180;79;202;504;182;723;0;35;205;95;70;15;200;105;849;38;50;887;0
600340000;60;60000;60034;ZZZZZZ;6003400;Z;1150;247;158;260;201;218;66;317;637;196;865;10;25;50;185;235;85;225;50;1140;10;29;1150;0
600350000;60;60000;60035;ZZZZZZ;6003500;Z;260;57;43;55;40;49;15;75;141;44;215;10;10;0;5;5;61;61;61;260;0;2;260;0
600360000;60;60000;60036;ZZZZZZ;6003600;Z;373;76;45;87;85;55;26;94;226;53;288;0;31;16;85;30;21;81;25;361;12;20;373;0
600370000;60;60000;60037;ZZZZZZ;6003700;Z;520;109;63;116;99;88;44;141;280;99;419;0;15;31;46;97;41;123;66;500;20;28;520;0
600390000;60;60000;60039;ZZZZZZ;6003900;Z;492;117;79;116;80;69;32;145;280;67;398;0;11;5;48;73;94;92;75;483;9;15;492;0
600400000;60;60000;60040;ZZZZZZ;6004000;Z;642;135;95;128;154;97;34;166;391;85;509;10;35;55;110;65;70;90;75;629;13;17;642;0
600410000;60;60102;60041;ZZZZZZ;6004100;Z;2175;448;403;448;469;295;112;595;1273;308;1658;0;52;100;294;351;261;351;247;2135;40;52;2119;56
600420000;60;60000;60042;ZZZZZZ;6004200;Z;1477;265;228;263;365;265;92;339;878;260;1217;0;55;126;186;241;116;327;166;1463;14;33;1477;0
600430000;60;60000;60043;ZZZZZZ;6004300;Z;636;112;93;127;150;113;40;149;387;99;514;0;20;29;44;98;111;164;48;615;21;34;636;0
600440000;60;60301;60044;ZZZZZZ;6004400;Z;1723;387;276;405;329;242;84;479;1026;218;1277;0;20;46;269;244;275;254;169;1705;18;30;1704;19
600450000;60;60000;60045;ZZZZZZ;6004500;Z;572;135;84;133;125;83;11;174;335;63;455;5;10;81;91;71;66;70;61;552;20;26;572;0
600460000;60;60000;60046;ZZZZZZ;6004600;Z;332;97;47;83;61;36;8;121;180;31;235;5;5;15;40;75;25;50;20;324;8;17;332;0
600470000;60;60000;60047;ZZZZZZ;6004700;Z;760;140;112;155;172;142;39;193;439;128;600;15;15;100;125;85;30;160;70;736;24;31;760;0
600480000;60;60000;60048;ZZZZZZ;6004800;Z;241;33;32;41;66;56;12;46;149;46;212;5;9;40;14;15;35;65;28;235;6;8;241;0
600490000;60;60000;60049;ZZZZZZ;6004900;Z;129;21;17;17;40;19;16;25;78;26;129;0;15;5;15;15;30;25;25;129;0;1;129;0
600500000;60;60000;60050;ZZZZZZ;6005000;Z;337;61;47;57;75;66;31;73;190;74;274;0;0;24;73;54;20;83;20;330;7;12;337;0
600510000;60;60000;60051;ZZZZZZ;6005100;Z;204;33;43;33;51;26;18;41;133;31;164;11;11;0;28;34;34;23;23;204;0;5;204;0
600520000;60;60000;60052;ZZZZZZ;6005200;Z;101;23;14;21;20;15;6;29;53;19;92;5;0;0;20;15;26;15;10;96;5;6;101;0
600530000;60;60000;60053;ZZZZZZ;6005300;Z;609;124;87;102;127;81;88;166;310;133;475;15;5;20;55;75;90;145;70;591;18;19;539;70
600540000;60;60000;60054;ZZZZZZ;6005400;Z;875;151;115;186;213;158;52;209;527;139;716;5;25;55;122;115;139;163;93;866;9;23;875;0
600550000;60;60000;60055;ZZZZZZ;6005500;Z;338;62;51;58;73;72;22;85;184;69;290;5;15;0;45;50;35;80;60;322;16;21;338;0
600560000;60;60000;60056;ZZZZZZ;6005600;Z;67;11;6;16;14;11;8;12;40;15;51;0;0;0;15;5;5;15;10;67;0;1;67;0
600570101;60;60501;60057;600011;6005701;H;3506;457;1003;707;591;467;282;681;2256;569;3045;0;77;385;508;501;299;657;618;3189;317;349;3504;2
600570102;60;60501;60057;600011;6005701;H;2986;449;704;571;512;392;357;590;1809;587;2541;0;88;328;394;426;241;643;421;2706;280;299;2912;74
600570201;60;60501;60057;600031;6005702;H;3055;430;640;599;568;484;334;573;1867;614;2619;0;55;240;462;512;272;733;345;2886;169;227;2932;123
600570202;60;60501;60057;600031;6005702;H;1772;289;300;254;386;381;163;394;964;414;1484;0;38;106;213;226;193;497;210;1715;57;91;1772;0
600570301;60;60501;60057;600021;6005703;H;2888;897;581;476;525;282;127;1137;1445;306;1991;0;7;28;108;421;451;322;655;2421;468;566;2888;0
600570302;60;60501;60057;600021;6005703;H;5882;856;1910;894;862;761;599;1743;3060;1078;4991;3;91;467;633;602;448;1228;1517;5584;298;409;4504;1378
600570303;60;60501;60057;600021;6005703;H;3469;516;462;626;559;667;638;671;1740;1057;2948;0;43;185;354;411;337;1171;447;3322;147;279;3356;113
600570401;60;60501;60057;600011;6005704;H;2073;516;358;410;305;286;198;685;1003;385;1558;0;22;134;151;231;208;421;392;1767;306;290;2073;0
600570402;60;60501;60057;600051;6005704;H;1766;336;201;367;271;385;206;434;851;481;1430;1;34;160;139;197;135;521;243;1703;63;135;1664;102
600570403;60;60501;60057;600041;6005704;H;2510;628;519;478;450;322;114;814;1406;290;1898;5;29;24;111;324;363;404;639;1963;547;635;2365;145
600570404;60;60501;60057;600041;6005704;H;2833;698;518;554;574;400;88;874;1644;315;2135;0;31;16;122;402;544;408;611;2356;476;585;2833;0
600570405;60;60501;60057;600041;6005704;H;2466;667;465;492;377;322;143;846;1274;346;1799;3;42;35;191;344;350;417;416;2163;303;390;2434;32
600570501;60;60501;60057;600051;6005705;H;3803;664;857;722;810;477;273;911;2337;555;3140;0;104;376;571;455;353;703;578;3520;283;333;3782;21
600570601;60;60501;60057;600051;6005706;H;3161;513;550;642;726;469;261;667;1928;566;2631;0;62;241;463;460;341;687;377;3030;132;170;3026;135
600570701;60;60501;60057;600031;6005707;H;3383;614;679;609;728;455;297;851;1994;538;2769;0;61;187;398;503;478;660;482;3130;253;375;3056;327
600570702;60;60501;60057;600061;6005707;H;4911;1165;1094;1031;882;582;157;1546;2863;501;3746;3;51;86;317;618;623;636;1414;4181;730;817;4296;615
600570703;60;60501;60057;600061;6005707;H;3007;739;635;615;498;351;167;989;1616;403;2279;0;53;79;268;396;415;448;620;2435;572;638;2857;150
