IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
973010000;973;9C000;97301;ZZZZZZ;9730100;Z;876;239;223;142;163;83;26;323;475;78;655;60;5;15;45;115;110;70;235;572;304;320;849;27
973020101;973;9C601;97302;973011;9730201;H;2391;742;478;566;389;143;72;917;1307;166;1652;0;163;73;136;354;207;154;565;1186;1205;938;2348;43
973020102;973;9C601;97302;973021;9730201;H;3608;1081;788;801;538;309;91;1393;1966;249;2524;16;91;17;88;405;372;231;1303;1713;1894;1567;3568;40
973020103;973;9C601;97302;973031;9730201;H;3124;839;665;715;549;242;113;1099;1819;206;2291;3;135;246;330;445;176;199;758;2199;925;832;3060;64
973020104;973;9C601;97302;973021;9730201;H;1073;298;231;174;185;118;68;400;539;134;775;0;22;14;81;185;87;136;250;800;272;248;1073;0
973020105;973;9C601;97302;973041;9730201;H;2629;702;498;541;457;321;110;899;1453;277;1927;0;73;53;105;333;295;237;830;1333;1297;1079;2629;0
973020106;973;9C601;97302;973041;9730201;H;2368;724;594;434;326;214;75;960;1198;210;1643;2;46;46;146;201;147;172;883;1163;1204;994;2368;0
973020107;973;9C601;97302;973041;9730201;H;2732;896;591;538;363;247;98;1120;1362;250;1836;2;51;58;145;241;263;222;854;1275;1457;1085;2732;0
973020108;973;9C601;97302;973051;9730201;H;942;262;207;178;186;92;17;361;514;67;680;3;21;14;72;123;104;64;279;583;359;292;942;0
973020109;973;9C601;97302;973031;9730201;H;3572;971;781;750;616;330;124;1327;1966;279;2601;3;94;229;424;590;219;289;754;2876;696;644;3572;0
973020110;973;9C601;97302;973031;9730201;H;2738;621;523;686;477;311;120;831;1608;300;2105;2;81;325;385;434;126;308;443;2478;260;305;2680;58
973020111;973;9C601;97302;973071;9730201;H;1677;318;365;273;356;262;103;443;1014;221;1359;5;60;139;193;309;113;230;309;1374;303;306;1677;0
973020112;973;9C601;97302;973071;9730201;H;5647;1360;1498;1359;828;501;101;1847;3447;353;4288;1;233;587;928;880;256;391;1012;4833;814;849;5645;2
973020113;973;9C601;97302;973071;9730201;H;5681;1731;1410;1104;905;447;83;2274;3120;286;3949;0;90;193;613;1029;405;274;1345;3957;1724;1385;5681;0
973020114;973;9C601;97302;973061;9730201;H;7439;2209;1929;1661;967;526;148;2823;4209;407;5230;5;151;174;457;736;585;384;2738;3282;4157;3434;7232;207
973020115;973;9C601;97302;973051;9730201;H;2038;550;422;364;328;229;145;700;1078;261;1486;0;50;16;83;182;230;240;685;1058;980;820;1930;108
973020116;973;9C601;97302;973051;9730201;H;2487;614;605;596;411;202;60;834;1463;190;1856;0;47;99;218;433;220;188;649;1554;933;812;2423;64
973020117;973;9C601;97302;973061;9730201;H;1900;503;592;335;264;164;42;717;1051;131;1391;0;41;54;159;296;244;154;443;1323;577;556;1688;212
973020118;973;9C601;97302;973011;9730201;H;1920;454;365;465;334;186;116;552;1166;202;1468;8;118;164;176;288;160;167;389;1220;700;642;1858;62
973020119;973;9C601;97302;973011;9730201;H;2074;619;450;484;259;145;118;773;1107;194;1455;0;99;62;153;265;173;161;543;1033;1041;843;2068;6
973020120;973;9C601;97302;973021;9730201;H;1752;459;399;323;258;209;103;601;948;203;1292;0;58;36;83;268;138;225;484;1002;750;571;1747;5
973020121;973;9C601;97302;973061;9730201;H;3476;1101;839;577;569;326;65;1463;1766;247;2375;1;73;19;160;488;332;182;1120;1877;1600;1367;3476;0
973030000;973;9C000;97303;ZZZZZZ;9730300;Z;1799;612;391;306;287;142;61;769;896;134;1217;84;49;10;89;177;148;158;503;1424;375;447;1781;18
973040101;973;9C401;97304;973121;9730401;H;1049;268;182;204;268;117;10;365;610;73;780;15;53;41;146;101;126;73;225;775;274;258;1049;0
973040102;973;9C401;97304;973131;9730401;H;5858;1961;1510;1051;930;345;61;2715;2916;227;3908;8;138;108;309;562;691;193;1900;2992;2866;2220;5822;36
973040103;973;9C401;97304;973131;9730401;H;1498;410;290;406;313;61;18;531;921;46;1088;0;53;237;270;179;91;43;215;1177;321;316;1498;0
973040104;973;9C401;97304;973121;9730401;H;2588;918;481;563;386;189;51;1118;1312;158;1670;3;58;119;332;402;175;161;422;1845;743;554;2588;0
973040105;973;9C401;97304;973131;9730401;H;3117;958;810;646;430;231;43;1267;1701;149;2162;0;71;49;180;609;291;147;817;1661;1456;1285;2843;274
973040106;973;9C401;97304;973131;9730401;H;3471;1161;814;711;557;204;23;1533;1810;128;2309;0;96;165;320;506;259;104;859;2276;1195;1035;3471;0
973040107;973;9C401;97304;973121;9730401;H;4044;1240;884;905;714;271;30;1603;2275;166;2791;10;88;304;512;637;269;145;825;2718;1326;1236;4023;21
973040108;973;9C401;97304;973121;9730401;H;4061;1291;950;819;670;278;54;1795;2096;170;2770;7;66;145;283;646;336;136;1149;2280;1781;1509;3974;87
973050101;973;9C202;97305;ZZZZZZ;9730501;H;4887;1525;1097;908;918;362;76;2035;2565;288;3412;85;130;80;443;625;400;305;1343;3537;1350;1183;4833;54
973050102;973;9C202;97305;ZZZZZZ;9730501;H;9315;3078;2110;1962;1612;467;86;4045;4962;308;6123;35;211;345;1136;1071;824;307;2194;6945;2369;2120;9315;0
973060101;973;9C203;97306;ZZZZZZ;9730601;D;3868;1406;920;699;572;210;61;1835;1859;174;2392;52;52;129;237;376;206;196;1144;2332;1536;1241;3834;34
973060102;973;9C203;97306;ZZZZZZ;9730601;D;7026;3029;1765;1183;729;259;61;3837;2979;209;4041;397;83;62;211;191;155;165;2778;3765;3261;2451;6981;45
973070101;973;9C601;97307;973111;9730701;H;2148;571;573;367;394;200;43;828;1177;143;1577;3;64;72;223;334;190;135;555;1731;417;453;2143;5
973070102;973;9C601;97307;973111;9730701;H;11797;3944;2730;2238;1816;926;143;5142;6035;620;7879;20;449;193;690;1384;1263;573;3308;6031;5766;4803;11793;4
973070103;973;9C601;97307;973101;9730701;H;3004;825;598;535;613;355;77;1082;1618;303;2178;6;101;157;317;496;231;310;560;2583;420;464;3004;0
973070104;973;9C601;97307;973101;9730701;H;1950;544;370;381;380;242;33;687;1115;148;1407;5;59;120;208;213;171;176;455;1321;629;534;1950;0
973070105;973;9C601;97307;973101;9730701;H;3397;973;728;597;674;319;106;1319;1826;251;2424;8;130;70;309;430;419;238;820;2442;955;838;3397;0
973070106;973;9C601;97307;973101;9730701;H;2784;834;612;549;570;203;17;1147;1547;91;1950;12;57;95;331;495;228;110;622;2149;635;540;2765;19
973070107;973;9C601;97307;973111;9730701;H;1978;581;448;358;351;185;56;780;1051;148;1397;0;50;56;95;200;232;171;593;1090;888;740;1978;0
973070108;973;9C601;97307;973111;9730701;H;4898;1608;1039;1034;724;386;106;2029;2557;312;3290;13;153;207;361;449;465;299;1343;2830;2068;1688;4893;5
973080000;973;9C102;97308;ZZZZZZ;9730800;Z;4131;1679;918;798;486;203;47;2061;1917;153;2425;0;45;35;155;370;150;100;1570;2594;1537;1335;4120;11
973090101;973;9C601;97309;973081;9730901;H;3637;752;550;846;816;492;181;953;2201;483;2884;0;165;564;605;426;177;480;467;3293;344;432;3617;21
973090102;973;9C601;97309;973081;9730901;H;3162;706;523;750;567;495;120;887;1878;397;2456;6;74;293;495;548;162;474;403;2813;349;429;3162;0
973090103;973;9C601;97309;973091;9730901;H;6112;1330;1493;1672;1107;417;93;1686;4123;303;4792;15;204;602;805;621;384;309;1853;4473;1639;1624;5109;1003
973090104;973;9C601;97309;973091;9730901;H;2927;652;563;700;561;340;111;832;1783;312;2276;5;125;298;497;445;155;331;418;2450;478;509;2927;0
973090105;973;9C601;97309;973081;9730901;H;5184;1384;1016;1262;948;436;138;1771;3072;341;3799;3;155;444;632;605;273;362;1327;3472;1713;1566;5126;58
973090106;973;9C601;97309;973091;9730901;H;4099;1180;887;789;775;398;70;1553;2271;275;2919;0;141;270;452;561;344;295;856;3073;1026;982;4099;0
973100000;973;9C000;97310;ZZZZZZ;9731000;Z;3783;914;740;885;764;395;84;1186;2286;311;2884;316;112;105;381;391;545;237;796;3054;729;1043;3504;279
973110101;973;9C402;97311;973141;9731101;H;1713;510;367;365;279;146;46;640;957;116;1203;0;44;91;280;246;107;106;328;1426;287;330;1711;2
973110102;973;9C402;97311;973141;9731101;H;3155;1145;739;552;441;180;96;1474;1496;184;2007;1;127;159;170;387;168;135;860;2136;1019;890;3057;98
973110103;973;9C402;97311;973141;9731101;H;4365;1867;1154;657;470;168;49;2454;1781;130;2494;7;62;84;173;373;232;69;1493;3300;1065;926;4365;0
973110104;973;9C402;97311;973151;9731101;H;6958;3296;1566;1133;735;180;48;3952;2877;129;3656;17;85;191;452;540;345;106;1920;4785;2173;1573;6943;15
973110105;973;9C402;97311;973151;9731101;H;8008;3263;1930;1635;841;283;56;4066;3738;204;4747;54;199;279;581;504;367;124;2639;5469;2539;2050;7490;518
973110106;973;9C402;97311;973151;9731101;H;12569;6261;3302;1589;1051;317;48;7992;4377;199;6307;28;69;95;243;560;464;99;4750;7453;5115;3054;12568;1
973110107;973;9C402;97311;973151;9731101;H;5845;2381;1416;1106;690;222;31;3027;2689;130;3464;12;48;80;257;368;291;97;2310;2699;3146;2227;5845;0
973120000;973;9C101;97312;ZZZZZZ;9731200;Z;2919;932;579;503;517;292;96;1210;1458;251;2011;20;35;66;222;358;318;217;776;2026;893;766;2910;9
973130000;973;9C000;97313;ZZZZZZ;9731300;Z;2589;692;487;585;519;251;54;898;1492;199;1869;94;120;110;293;262;225;194;570;1883;706;635;2588;1
973140000;973;9C000;97314;ZZZZZZ;9731400;Z;200;79;30;40;33;15;3;88;102;10;120;5;0;0;15;40;10;10;40;128;72;76;200;0
973520000;973;9C000;97352;ZZZZZZ;9735200;Z;152;41;31;21;37;18;4;49;88;15;140;0;15;0;15;35;15;10;50;147;5;11;152;0
973530000;973;9C201;97353;ZZZZZZ;9735300;Z;13227;3774;3605;4514;1039;234;61;4641;8367;218;9307;27;145;60;279;369;271;80;8077;7106;6121;5735;9041;4186
973560000;973;9C000;97356;ZZZZZZ;9735600;Z;1805;788;501;313;140;59;4;988;783;34;970;0;0;10;60;85;120;15;680;1775;30;32;1804;1
973570000;973;9C000;97357;ZZZZZZ;9735700;Z;7918;4089;1784;1230;551;190;74;4863;2881;174;3710;0;17;40;80;187;114;0;3272;4416;3502;2754;7918;0
973580000;973;9C000;97358;ZZZZZZ;9735800;Z;242;0;48;93;89;12;0;9;230;3;223;5;24;4;9;13;143;4;20;22;220;222;74;168
973600000;973;9C000;97360;ZZZZZZ;9736000;Z;9241;3908;2513;1604;829;296;92;4921;4070;250;5261;5;5;27;290;208;60;44;4620;5594;3647;3032;9241;0
973610000;973;9C000;97361;ZZZZZZ;9736100;Z;1411;499;337;260;197;88;29;643;685;83;932;0;10;5;41;182;111;66;517;986;425;347;1410;1
973620000;973;9C000;97362;ZZZZZZ;9736200;Z;6668;1918;1509;1962;1056;174;50;2399;4128;141;4714;15;61;49;198;215;2035;11;2128;3790;2878;2697;4748;1920
