INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
54304;54;543040103;35.0;11730;15820;22210;0.66;0.271;57.1;52.1;4.1;0.9;35.3;4.3;16.2;3.9;8.0;4.3
54304;54;543040104;;21810;29330;40900;0.65;0.321;80.4;66.7;1.8;11.9;29.3;13.8;2.1;0.6;1.0;0.5
54304;54;543040105;;20600;26850;35980;0.57;0.273;77.5;67.1;1.6;8.8;31.9;10.4;2.7;0.9;1.3;0.5
54304;54;543040106;36.3;11350;16630;24660;0.8;0.325;65.0;54.2;3.9;6.9;29.6;6.7;14.6;3.3;7.3;4.0
54304;54;543040107;47.3;10280;13490;18660;0.62;0.275;55.9;49.3;4.3;2.3;26.1;4.2;24.1;6.7;11.5;5.9
54304;54;543040108;;19660;25690;32590;0.5;0.267;79.5;68.7;2.6;8.2;28.2;9.0;3.5;0.9;1.6;1.0
54304;54;543040109;;19390;26270;36070;0.64;0.327;70.5;61.2;2.1;7.2;34.9;13.9;3.7;0.8;1.9;1.0
54323;54;543230101;24.8;13220;19970;29110;0.8;0.336;36.9;31.5;3.2;2.2;18.3;48.2;6.0;1.1;3.2;1.7
54323;54;543230102;28.4;12200;17980;26090;0.77;0.375;30.2;25.2;3.0;2.0;23.0;50.0;6.0;1.5;2.9;1.6
54323;54;543230103;32.4;11580;18110;26020;0.8;0.337;38.1;31.4;4.4;2.3;22.2;39.5;9.5;1.9;4.8;2.8
54323;54;543230104;22.0;13760;18530;25490;0.63;0.29;32.3;;;;32.6;37.3;6.5;1.4;3.1;2.0
54323;54;543230105;38.2;10750;14850;19590;0.59;0.299;31.8;25.9;4.2;1.7;35.3;25.4;15.3;2.2;8.7;4.4
54323;54;543230106;32.8;11600;17100;25450;0.81;0.335;36.0;29.4;3.2;3.4;27.1;37.2;9.8;2.1;4.8;2.9
54323;54;543230107;24.4;13340;18340;25460;0.66;0.295;35.8;28.4;3.5;3.9;28.3;37.5;7.4;1.5;3.7;2.2
54329;54;543290101;14.3;15550;20160;26320;0.53;0.262;69.2;60.9;2.6;5.7;30.8;8.1;7.9;2.4;3.9;1.6
54329;54;543290102;26.8;12830;17430;23110;0.59;0.28;57.1;50.0;3.2;3.9;35.5;7.6;14.0;2.8;7.5;3.7
54329;54;543290103;26.9;12770;17370;22470;0.56;0.251;64.3;55.0;3.8;5.5;29.5;5.6;13.4;3.0;7.1;3.3
54329;54;543290104;23.0;13800;19690;26300;0.63;0.285;64.9;57.8;2.7;4.4;33.2;7.3;10.0;2.2;5.2;2.6
54329;54;543290105;19.7;14090;18720;24370;0.55;0.268;63.6;54.4;3.1;6.1;31.4;9.0;11.0;2.8;5.4;2.8
54329;54;543290106;17.9;14620;19620;25580;0.56;0.283;58.5;51.3;2.5;4.7;38.8;8.9;9.1;2.1;4.7;2.3
54329;54;543290107;18.9;14130;18640;23400;0.5;0.2;57.9;53.4;3.3;1.2;40.1;2.9;9.9;2.5;5.0;2.4
54329;54;543290108;;10650;14300;20020;0.66;0.259;50.5;45.6;4.4;0.5;29.6;4.6;23.5;5.9;12.1;5.5
54395;54;543950101;42.4;10650;14330;19710;0.63;0.271;57.8;52.1;4.6;1.1;24.8;3.8;24.0;5.4;12.2;6.4
54395;54;543950102;55.2;9660;12440;17420;0.62;0.306;54.4;46.2;5.1;3.1;18.6;8.3;31.3;7.1;15.9;8.3
54395;54;543950201;16.6;16490;25550;37720;0.83;0.411;80.6;60.8;1.7;18.1;25.4;16.4;4.1;1.2;1.8;1.1
54395;54;543950202;23.7;13510;21060;32790;0.92;0.379;72.5;57.5;2.5;12.5;30.2;12.8;8.0;2.6;3.4;2.0
54395;54;543950203;;21080;29390;39750;0.64;0.337;82.9;64.9;1.9;16.1;29.4;13.9;2.4;0.9;1.0;0.5
54395;54;543950301;13.6;17200;23860;32370;0.64;0.285;81.7;70.6;2.3;8.8;25.4;8.1;5.5;1.5;2.4;1.6
54395;54;543950302;17.0;15990;24140;34630;0.77;0.378;83.4;65.1;2.3;16.0;18.9;16.8;5.7;1.2;2.7;1.8
54395;54;543950303;13.5;18550;27120;38870;0.75;0.38;78.8;63.9;1.9;13.0;29.6;14.0;3.5;0.6;1.5;1.4
54395;54;543950401;14.1;17780;26750;38640;0.78;0.364;77.6;63.9;2.0;11.7;28.9;14.6;3.9;0.8;1.8;1.3
54395;54;543950402;;19060;25910;36100;0.66;0.32;78.6;63.6;2.6;12.4;30.8;11.5;3.4;0.8;1.7;0.9
54395;54;543950403;11.3;18340;24980;34220;0.64;0.292;67.9;60.8;2.0;5.1;37.9;11.0;4.3;0.7;2.3;1.3
54395;54;543950404;17.1;15670;23590;34120;0.78;0.366;81.8;67.4;3.0;11.4;22.5;14.3;5.2;1.1;2.4;1.7
54395;54;543950501;16.5;15920;22410;30800;0.66;0.32;86.5;72.3;3.3;10.9;21.2;6.9;5.8;0.8;2.9;2.1
54395;54;543950502;28.3;12230;18030;25240;0.72;0.3;78.3;70.6;4.0;3.7;19.9;5.7;11.7;2.1;5.5;4.1
