INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POPH;P19_H0014;P19_H1529;P19_H3044;P19_H4559;P19_H6074;P19_H75P;P19_H0019;P19_H2064;P19_H65P;P19_POPF;P19_F0014;P19_F1529;P19_F3044;P19_F4559;P19_F6074;P19_F75P;P19_F0019;P19_F2064;P19_F65P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
52001;52;520010000;Z;312.0;68.0487952864708;39.3689783688;62.6900336437683;56.2528387184821;54.7774187626045;30.8619352198745;156.955376630775;35.567186783718;16.1142374408555;29.2791452512886;33.1668303215234;24.9124272694099;17.915549563979;43.6621447851216;78.4258770757769;34.8673547698759;155.044623369225;32.4816085027528;23.2547409279445;33.4108883924796;23.0860083969586;29.8649914931945;12.9463856558955;42.655839762111;81.5350089015251;30.8537747055894;86.3179845472327;159.960885977302;65.7211294754653;251.097806655458;0.0;20.1951932817254;15.0838841745304;30.3355214573714;15.167230915686;60.4589864723322;84.6756792883291;25.1813110654832;312.0;0.0;5.01087211062743;312.0;0.0
52006;52;520060000;Z;355.0;64.0;55.0;79.0;47.0;77.0;33.0;175.0;31.0;27.0;36.0;24.0;37.0;20.0;41.0;89.0;45.0;180.0;33.0;28.0;43.0;23.0;40.0;13.0;38.0;102.0;40.0;79.0;191.0;85.0;295.0;0.0;0.0;15.0;50.0;40.0;55.0;125.0;10.0;353.0;2.0;2.0;355.0;0.0
52007;52;520070000;Z;87.0;17.4;18.4235294117647;19.4470588235294;15.3529411764706;10.2352941176471;6.14117647058823;47.0823529411765;10.2352941176471;11.2588235294118;10.2352941176471;8.18823529411765;6.14117647058823;1.02352941176471;14.3294117647059;27.6352941176471;5.11764705882353;39.9176470588235;7.16470588235294;7.16470588235294;9.21176470588235;7.16470588235294;4.09411764705882;5.11764705882353;8.18823529411765;24.5647058823529;7.16470588235294;22.5176470588235;52.2;12.2823529411765;66.5294117647059;15.3529411764706;0.0;0.0;5.11764705882353;10.2352941176471;15.3529411764706;15.3529411764706;5.11764705882353;87.0;0.0;0.0;87.0;0.0
52008;52;520080000;Z;867.0;117.619183020361;132.094334673308;147.035046975231;188.554621244815;179.982849052769;101.713965033516;420.916341914896;60.8620355869431;69.0119068033824;73.0948488491071;89.1965379707876;84.49285676311;44.2581559415655;89.7791253177139;239.58839645691;91.5488201402718;446.083658085104;56.7571474334184;63.0824278699254;73.9401981261235;99.3580832740277;95.4899922896591;57.4558090919503;76.7418523322882;258.587072557698;110.754733195118;166.520977650002;498.175469014608;202.30355333539;742.387101209562;30.0702232891342;10.0515658505127;30.1123705445784;70.0227021333424;135.505982205388;125.349627677464;191.341819326965;149.932810182178;856.948326450284;10.0516735497158;14.0722998899209;797.036220124742;69.9637798752578
52017;52;520170000;Z;729.0;98.9066196098948;85.1382619783941;98.1605889070048;137.595019555352;150.333651286853;158.865858662501;330.58873899445;54.1419313805885;38.6260834856272;49.8109049725436;62.1263492660182;70.4194522790925;55.4640176105798;67.3231905196316;159.438227192268;103.82732128255;398.41126100555;44.7646882293063;46.5121784927669;48.3496839344612;75.4686702893341;79.9141990077607;103.401841051921;64.8199195192044;173.592773607312;159.998567879034;132.143110038836;333.031000799581;263.825889161583;633.066346771158;5.01932153026527;18.6203288120003;14.6920587138596;79.6196837482292;127.797222110437;92.6198874268814;247.404954219362;47.2928902101231;706.745728048872;22.2542719511282;37.4111734587388;651.989876232904;77.0101237670956
52022;52;520220000;Z;185.0;20.0;29.0;25.0;45.0;39.0;27.0;85.0;13.0;9.0;13.0;21.0;20.0;9.0;17.0;45.0;23.0;100.0;7.0;20.0;12.0;24.0;19.0;18.0;19.0;51.0;30.0;36.0;96.0;53.0;160.0;0.0;5.0;0.0;15.0;25.0;25.0;65.0;25.0;184.0;1.0;2.0;185.0;0.0
52023;52;520230000;Z;155.0;24.6815286624204;23.6942675159236;19.7452229299363;34.5541401273885;34.5541401273885;17.7707006369427;78.9808917197452;12.8343949044586;15.796178343949;7.89808917197452;20.7324840764331;14.8089171974522;6.91082802547771;17.7707006369427;44.4267515923567;16.7834394904459;76.0191082802548;11.8471337579618;7.89808917197452;11.8471337579618;13.8216560509554;19.7452229299363;10.859872611465;12.8343949044586;38.5031847133758;24.6815286624204;30.6050955414013;82.9299363057325;41.4649681528662;123.407643312102;0.0;4.93630573248408;14.8089171974522;4.93630573248408;24.6815286624204;34.5541401273885;39.4904458598726;0.0;152.03821656051;2.96178343949045;5.92356687898089;155.0;0.0
52031;52;520310000;Z;371.0;57.8631085381147;44.120881231357;63.7785737250603;81.6440319469707;87.2470340052394;36.3463705532578;186.274846699085;25.0876110552444;20.663986409463;33.359103164494;44.8747628259199;43.087961702454;19.2014215415093;31.0171040023562;106.017100982547;49.2406417141816;184.725153300915;32.7754974828702;23.456894821894;30.4194705605663;36.7692691210508;44.1590723027855;17.1449490117486;40.4293490471012;99.0820645306617;45.2137397231526;71.4464530494574;205.099165513208;94.4543814373342;327.218499225491;0.0;24.9761597265684;4.92680964714581;64.1409451844153;63.3220651571947;29.9201393406862;120.378316376358;19.5540637931223;371.0;0.0;2.02211418188174;371.0;0.0
52038;52;520380000;Z;64.0;7.87692307692308;11.8153846153846;3.93846153846154;13.7846153846154;11.8153846153846;14.7692307692308;36.4307692307692;4.92307692307692;7.87692307692308;1.96923076923077;6.89230769230769;5.90769230769231;8.86153846153846;5.90769230769231;17.7230769230769;12.8;27.5692307692308;2.95384615384615;3.93846153846154;1.96923076923077;6.89230769230769;5.90769230769231;5.90769230769231;3.93846153846154;14.7692307692308;8.86153846153846;9.84615384615385;32.4923076923077;21.6615384615385;49.2307692307692;0.0;0.0;0.0;4.92307692307692;0.0;19.6923076923077;24.6153846153846;0.0;64.0;0.0;0.0;64.0;0.0
52043;52;520430000;Z;58.0;13.2280701754386;9.15789473684211;8.14035087719298;11.1929824561404;8.14035087719298;8.14035087719298;29.5087719298246;8.14035087719298;5.08771929824561;4.07017543859649;6.10526315789474;2.03508771929825;4.07017543859649;11.1929824561404;12.2105263157895;6.10526315789474;28.4912280701754;5.08771929824561;4.07017543859649;4.07017543859649;5.08771929824561;6.10526315789474;4.07017543859649;5.08771929824561;15.2631578947368;8.14035087719298;16.280701754386;27.4736842105263;14.2456140350877;45.7894736842105;5.08771929824561;0.0;0.0;5.08771929824561;15.2631578947368;5.08771929824561;10.1754385964912;5.08771929824561;53.9298245614035;4.07017543859649;5.08771929824561;58.0;0.0
