INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
26057;26;260570101;20.2;13880;18290;23270;0.51;0.225;66.0;58.9;4.3;2.8;29.9;5.7;10.5;2.8;4.8;2.9
26057;26;260570102;15.3;15400;20480;26540;0.54;0.328;62.6;55.1;3.1;4.4;26.1;20.0;7.0;2.0;3.3;1.7
26057;26;260570103;14.5;15820;21560;27120;0.52;0.243;64.3;57.7;2.9;3.7;34.8;9.2;6.1;2.5;2.4;1.2
26057;26;260570104;13.5;16620;21560;27130;0.49;0.248;68.9;61.4;2.8;4.7;29.4;10.3;6.4;2.7;2.6;1.1
26058;26;260580101;14.9;15620;21040;27180;0.55;0.238;70.7;63.9;3.1;3.7;27.5;8.9;7.3;3.2;2.5;1.6
26058;26;260580102;25.5;13080;17620;23170;0.57;0.263;70.7;61.6;5.4;3.7;23.5;5.9;12.4;2.5;6.2;3.7
26058;26;260580201;12.3;16210;20810;26960;0.52;0.224;63.9;58.6;3.1;2.2;34.5;7.9;7.1;2.1;3.3;1.7
26058;26;260580202;14.0;15370;19820;24560;0.46;0.214;66.9;61.0;3.5;2.4;31.4;6.8;8.1;2.6;3.7;1.8
26058;26;260580203;15.3;15710;21270;28090;0.58;0.26;71.9;62.8;4.0;5.1;30.0;7.5;6.3;2.0;2.7;1.6
26058;26;260580301;;16150;21610;28110;0.55;0.265;72.6;65.2;3.4;4.0;26.6;12.2;5.5;2.2;2.1;1.2
26058;26;260580302;6.6;19360;24850;32780;0.54;0.272;64.1;55.7;2.4;6.0;36.6;14.1;3.8;1.4;1.5;0.9
26058;26;260580303;;15410;21540;28550;0.61;0.262;58.7;51.9;2.7;4.1;39.2;10.9;7.0;2.9;2.5;1.6
26198;26;261980101;14.8;15780;21230;27870;0.57;0.266;65.7;58.7;2.7;4.3;33.1;11.5;5.4;2.7;1.8;0.9
26198;26;261980102;;10290;12690;16020;0.45;0.235;45.8;38.5;6.3;1.0;28.9;6.1;26.7;8.2;11.7;6.8
26198;26;261980201;29.1;12480;16680;22060;0.57;0.256;58.2;51.3;4.5;2.4;31.3;7.9;14.0;4.7;5.8;3.5
26198;26;261980202;10.8;17130;22580;29220;0.54;0.259;70.3;60.5;3.0;6.8;33.0;9.5;4.2;1.5;1.7;1.0
26198;26;261980203;10.4;17250;23120;30440;0.57;0.261;74.5;65.4;2.7;6.4;27.8;10.3;5.1;2.3;1.7;1.1
26198;26;261980301;13.0;16360;21660;28800;0.57;0.271;58.9;51.1;3.0;4.8;40.1;12.9;5.2;1.6;2.3;1.3
26198;26;261980302;13.3;17000;23350;34150;0.73;0.341;69.3;57.1;2.4;9.8;31.1;17.2;4.4;1.5;1.8;1.1
26198;26;261980401;16.2;15000;20600;28480;0.65;0.282;63.1;55.6;2.8;4.7;35.0;11.5;6.8;2.3;2.9;1.6
26198;26;261980402;13.2;16110;21350;27180;0.52;0.239;60.5;53.8;2.8;3.9;39.3;9.7;6.0;2.8;2.1;1.1
26198;26;261980404;10.1;17530;22990;30210;0.55;0.271;70.8;62.5;3.0;5.3;29.1;12.1;5.1;2.1;1.9;1.1
26198;26;261980501;21.5;13710;19030;26000;0.65;0.281;53.4;45.6;3.4;4.4;42.0;11.2;8.8;1.4;4.8;2.6
26198;26;261980502;33.4;11890;15500;21800;0.64;0.299;62.7;52.5;5.2;5.0;23.0;10.0;17.6;2.8;9.5;5.3
26235;26;262350101;17.6;14680;19610;26110;0.58;0.251;60.1;54.4;3.8;1.9;37.3;9.1;7.3;1.6;3.8;1.9
26235;26;262350102;47.0;10940;13420;17130;0.46;0.215;51.3;43.6;6.2;1.5;31.1;2.8;22.5;6.6;9.8;6.1
26235;26;262350103;12.7;16000;21260;27130;0.52;0.218;75.7;70.0;2.9;2.8;27.0;5.6;6.7;3.6;1.9;1.2
26235;26;262350105;11.5;16770;21710;28340;0.53;0.241;62.6;57.6;2.8;2.2;39.5;9.1;4.9;2.1;1.8;1.0
26235;26;262350106;;16210;21430;27270;0.52;0.228;75.7;67.1;3.0;5.6;25.6;8.9;5.9;3.1;1.9;0.9
26252;26;262520101;17.1;14650;19390;25010;0.53;0.224;67.0;60.3;3.9;2.8;31.2;5.5;8.7;3.1;3.4;2.2
26252;26;262520102;12.8;16600;21160;26740;0.48;0.22;63.4;57.0;3.9;2.5;37.1;6.8;6.7;2.1;3.0;1.6
26252;26;262520103;10.9;16440;21230;26270;0.46;0.221;72.7;65.8;3.0;3.9;27.2;7.6;6.6;2.7;2.5;1.4
26252;26;262520104;13.4;15980;20410;25200;0.45;0.221;69.1;62.7;3.2;3.2;28.5;8.2;7.8;3.7;2.5;1.6
26281;26;262810101;29.8;12360;16800;22440;0.6;0.281;66.8;57.8;5.8;3.2;24.9;7.2;14.1;2.7;7.3;4.1
26281;26;262810102;28.8;12590;17510;23640;0.63;0.271;57.3;50.7;4.1;2.5;34.0;9.5;12.7;2.2;6.7;3.8
26281;26;262810201;15.0;15050;20100;24710;0.48;0.225;67.9;62.3;3.0;2.6;31.8;7.0;7.6;2.7;3.1;1.8
26281;26;262810202;19.5;14220;19070;24740;0.55;0.261;62.3;53.9;3.1;5.3;33.9;9.8;8.9;2.2;4.3;2.4
26281;26;262810203;12.9;16400;21570;27110;0.5;0.23;60.6;54.0;2.8;3.8;39.1;9.2;6.0;2.1;2.6;1.3
26281;26;262810204;10.8;17180;22490;28690;0.51;0.26;71.0;61.3;2.7;7.0;29.6;11.5;5.1;2.6;1.7;0.8
26281;26;262810301;;17660;22020;27870;0.46;0.236;56.9;50.7;2.1;4.1;44.6;10.6;3.6;1.6;1.4;0.6
26281;26;262810302;18.3;14780;19890;25610;0.54;0.254;67.3;58.5;4.1;4.7;31.8;7.5;8.2;2.4;3.7;2.1
26281;26;262810401;15.5;15210;20430;25890;0.52;0.25;69.5;60.4;3.4;5.7;28.5;10.0;7.6;3.3;2.8;1.5
26281;26;262810402;15.2;15700;20600;26870;0.54;0.263;63.1;56.8;2.5;3.8;37.9;9.2;5.8;2.5;2.1;1.2
26281;26;262810403;19.8;14330;19240;25860;0.6;0.303;50.3;42.5;2.6;5.2;44.9;12.7;7.5;1.9;3.6;2.0
26281;26;262810501;58.9;9940;12280;15270;0.43;0.231;50.1;42.7;6.8;0.6;22.1;4.0;31.5;9.2;14.1;8.2
26362;26;263620102;22.6;13520;19350;27840;0.74;0.327;75.6;63.0;4.8;7.8;20.6;12.3;9.1;1.7;4.7;2.7
26362;26;263620103;24.9;13230;18580;26370;0.71;0.314;70.0;60.4;4.8;4.8;25.4;10.7;10.5;1.6;5.3;3.6
26362;26;263620104;17.9;15030;21210;29880;0.7;0.357;66.4;57.5;4.1;4.8;27.0;20.1;6.7;1.5;3.2;2.0
26362;26;263620201;49.8;10430;13170;16330;0.45;0.208;51.6;43.6;6.8;1.2;23.4;2.5;29.7;7.8;13.7;8.2
26362;26;263620202;15.0;15470;21740;27260;0.54;0.289;68.3;61.3;3.1;3.9;27.9;13.6;6.3;2.1;2.7;1.5
26362;26;263620203;;13560;17910;24540;0.61;0.244;65.1;58.3;4.5;2.3;29.8;5.6;12.4;4.8;4.5;3.1
26362;26;263620301;11.9;16430;21540;27320;0.51;0.237;63.0;56.2;3.1;3.7;38.7;8.3;5.8;2.4;2.2;1.2
26362;26;263620302;16.6;15120;20770;27640;0.6;0.272;71.7;64.9;3.4;3.4;27.3;9.5;7.6;2.1;3.4;2.1
26362;26;263620303;16.5;15380;21510;30110;0.69;0.304;75.8;65.0;4.1;6.7;24.8;9.7;7.3;1.5;3.6;2.2
26362;26;263620304;11.8;17160;22390;28770;0.52;0.254;75.1;66.8;3.5;4.8;26.7;8.8;5.9;1.7;2.7;1.5
26362;26;263620401;17.3;14610;20010;27810;0.66;0.293;72.2;61.8;3.5;6.9;27.4;9.5;8.1;1.6;4.1;2.4
26362;26;263620402;7.4;18980;24170;32010;0.54;0.283;66.2;58.2;2.5;5.5;34.8;14.6;3.4;1.1;1.5;0.8
26362;26;263620403;14.0;15640;21100;28370;0.6;0.26;70.8;62.7;3.1;5.0;30.4;8.1;6.9;1.9;3.2;1.8
26362;26;263620502;11.4;17670;24530;33770;0.66;0.307;62.8;54.2;2.5;6.1;38.3;16.2;3.4;0.9;1.6;0.9
26362;26;263620503;13.9;16000;21700;28460;0.57;0.29;64.3;57.6;2.7;4.0;34.7;12.0;5.9;1.7;2.7;1.5
26362;26;263620504;34.7;11710;15850;20880;0.58;0.259;58.0;51.4;4.7;1.9;31.4;6.0;15.7;3.7;7.7;4.3
26362;26;263620601;9.4;18160;24120;31550;0.56;0.294;67.6;60.0;2.2;5.4;30.2;16.8;4.5;2.1;1.6;0.8
26362;26;263620602;10.0;17120;22120;29290;0.55;0.27;69.0;61.2;2.4;5.4;32.8;11.0;4.8;2.0;1.8;1.0
26362;26;263620701;42.7;11000;14030;18590;0.54;0.227;49.8;43.3;5.2;1.3;34.7;4.2;20.2;7.5;7.5;5.2
26362;26;263620702;33.0;12240;15730;21030;0.56;0.253;62.9;54.4;5.2;3.3;25.2;6.3;17.0;5.9;7.0;4.1
26362;26;263620801;25.6;13030;18100;23780;0.59;0.249;66.3;59.4;4.0;2.9;29.5;5.1;11.4;4.0;4.8;2.6
26362;26;263620802;49.8;10510;13190;16310;0.44;0.196;48.4;;;;27.0;2.7;28.4;9.9;11.8;6.7
26362;26;263620803;49.2;10720;13250;16500;0.44;0.203;48.7;40.8;6.9;1.0;25.1;2.8;30.0;9.9;12.0;8.1
