INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POPH;P19_H0014;P19_H1529;P19_H3044;P19_H4559;P19_H6074;P19_H75P;P19_H0019;P19_H2064;P19_H65P;P19_POPF;P19_F0014;P19_F1529;P19_F3044;P19_F4559;P19_F6074;P19_F75P;P19_F0019;P19_F2064;P19_F65P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
2B007;2B;2B0070000;Z;206.0;12.550944951321;27.1937140611954;16.689913650909;44.9742194089001;72.1679334700955;32.4232744575791;109.776088706539;7.32138455493722;10.4591207927675;7.27670493741831;26.1478019819186;40.7905710917931;17.7805053477047;9.41320871349071;54.3427485048719;46.0201314881768;96.2239112934606;5.22956039638373;16.7345932684279;9.41320871349071;18.8264174269814;31.3773623783024;14.6427691098744;11.5050328720442;41.8364831710698;42.8823952503466;20.9182415855349;96.1792316759417;88.9025267385234;193.449055048679;16.7345932684279;16.7345932684279;1.04591207927675;12.506265333802;23.0100657440884;8.36729663421397;85.7647905006932;29.2855382197489;200.815119221135;5.18488077886481;8.32261701669505;204.998767538242;1.00123246175783
2B009;2B;2B0090000;Z;2185.0;356.743433294887;301.392122374975;445.901953328159;504.236474815284;393.442925924639;183.283090262057;1145.00630156675;181.549922699075;143.574424121446;239.755603400438;295.202907942329;206.543596301856;78.3798471016024;226.986033954846;713.694993593986;204.325274017915;1039.99369843325;175.193510595812;157.817698253529;206.14634992772;209.033566872955;186.899329622783;104.903243160454;223.83662248006;590.320834802734;225.836241150459;450.822656434906;1304.01582839672;430.161515168374;1828.25656670511;54.9316689558567;106.733805605056;67.0691412614393;164.620962684034;297.269151300436;244.493105594227;419.966397644259;473.172333659805;1792.3184934219;392.681506578099;401.024622487924;2061.01017994259;123.989820057408
2B010;2B;2B0100000;Z;354.0;57.5723870447261;43.4250226561742;69.7118374898585;67.7178887747476;85.3547059033589;30.2181581311347;175.033474358808;30.7487619090595;18.8055476634393;34.5104102834571;36.7701028103307;35.1055009818348;19.0931507106862;36.5061991958668;92.3575794349548;46.169695727986;178.966525641192;26.8236251356666;24.6194749927349;35.2014272064014;30.9477859644169;50.249204921524;11.1250074204485;32.5600041932973;99.1255504671229;47.2809709807722;69.0662033891641;191.483129902078;93.4506667087582;296.427612955274;1.9668780849437;35.4259550502424;7.90946529444059;30.892597046254;55.7126192410802;35.9280104698932;86.4042705188959;42.1878172495239;319.199011174463;34.8009888255369;41.8237621122798;354.0;0.0
2B020;2B;2B0200000;Z;598.0;58.8633630659417;68.6288921059738;133.464570655543;134.836805535877;119.645051229356;82.5613174073072;290.076274066662;25.9573339529689;34.3605495641339;66.4722908598249;68.9637729906641;58.8219997302794;35.5003269687911;36.5121929751909;173.482985147792;80.0810959436798;307.923725933338;32.9060291129728;34.26834254184;66.9922797957186;65.8730325452134;60.8230514990769;47.0609904385161;43.4321582676995;174.817686040226;89.6738816254121;79.9443512428904;348.300671188018;169.754977569092;539.136636934058;9.83170799143092;47.070893815767;20.9039821853763;52.7017832668848;103.914374514022;40.6020440308465;178.86180945304;85.2500416766915;567.377553806244;30.6224461937561;33.928325738964;598.0;0.0
2B033;2B;2B0330101;H;2503.31177920454;456.709758800705;385.768253860292;535.748327985373;442.509736412665;409.374750536428;273.200951609075;1253.10986310703;264.055990984611;196.349871934255;241.428143895495;227.541600357762;189.700255025515;134.03400090939;353.432250354327;623.787520371993;275.890092380708;1250.20191609751;192.653767816094;189.418381926037;294.320184089878;214.968136054903;219.674495510913;139.166950699684;265.50177215306;700.157627893208;284.542516051243;618.934022507387;1323.9451482652;560.432608431951;2046.60202040383;2.94747808382035;111.363145738775;154.466477771041;193.017360328698;315.827043010418;267.358294302858;544.458469644008;457.163751524214;2126.96174014665;376.350039057885;381.652421187663;2427.31218206285;75.9995971416911
2B033;2B;2B0330102;H;3295.16435969124;433.533536481086;646.73154877322;663.079350954976;678.881635611605;559.457998073834;313.480289796518;1542.02298989192;208.477362397736;286.533896684033;298.974274759966;322.221642823627;284.983687472151;140.832125754403;289.456696253825;931.110655619766;321.455638018325;1753.14136979932;225.05617408335;360.197652089187;364.10507619501;356.659992787978;274.474310601683;172.648164042116;306.73134032313;1098.65285251439;347.757176961809;596.188036576955;2029.76350813415;669.212814980134;2861.63082321015;7.5546383090683;167.236486640158;227.142540182505;380.385201404398;480.208828890378;262.372018107136;676.39046013025;660.340649546262;3025.67042839071;269.493931300528;257.625384856027;3286.16440739815;8.99995229309499
2B033;2B;2B0330201;H;6218.21981838436;1222.04890338644;975.914843570502;1602.72114233193;1063.5907852293;1011.73216314174;342.21198072446;3039.73336023042;644.060210031383;490.617002020828;767.128531454132;525.093013125831;479.88009442277;132.954509175481;801.201213951699;1780.73024291729;457.801903361436;3178.48645815394;577.988693355054;485.297841549674;835.5926108778;538.497772103464;531.852068718969;209.257471548979;695.782175357244;1933.47624410002;549.228038696681;1496.98338930894;3714.2064870173;1007.02994205812;4996.17091499793;1.93091863663434;296.699068547279;330.3537305491;699.537257705178;1047.31307032918;463.151718966389;978.565635449685;1178.61951481449;5846.85806958309;371.361748801278;451.922720882666;6176.22004101659;41.9997773677766
2B033;2B;2B0330202;H;2385.52397743676;454.542393651336;365.761390269391;467.021843397147;457.119555772349;391.453757702674;249.625036643864;1160.33705031382;268.271916584419;178.100011922128;230.01718373831;209.816758432164;157.984428861457;116.146750775341;339.337210887739;609.699926003902;211.299913422178;1225.18692712294;186.270477066917;187.661378347264;237.004659658836;247.302797340184;233.469328841217;133.478285868523;260.86555883907;665.002349275293;299.319019008578;600.202769726809;1274.70227527919;510.618932430756;1930.98158378542;1.70294275072051;87.1086023000282;139.135856885913;214.413452962809;349.276765701055;183.481810769193;514.41345461648;441.448697799225;2062.77804361166;322.745933825097;289.244461854489;2381.52399863983;3.99997879693111
2B033;2B;2B0330301;H;1901.20540700418;322.699969748936;239.776042217276;411.457262204739;471.338081740597;282.324209881743;173.60984121089;871.322942678271;137.373257563678;137.014716108362;200.924883965861;207.180119541112;113.057390408734;75.7725750905223;203.090705071373;519.76036731271;148.471870294187;1029.88246432591;185.326712185257;102.761326108914;210.532378238878;264.157962199485;169.266819473009;97.8372661203676;211.67345662966;609.010386029379;209.198621666872;414.764161701033;1128.77075334209;357.670491961059;1578.50543725525;0.0;55.0901941036894;35.8966351619206;156.314254015042;315.494047159435;217.562291365733;345.873765710287;452.274249739138;1646.94817155769;254.257235446495;273.339334997472;1901.20540700418;0.0
2B033;2B;2B0330302;H;2926.07142167698;489.396021360808;507.642570962324;583.525474016247;555.901213205926;408.322670953927;381.283471177748;1353.89359753557;284.406688000051;229.294279386946;265.537104521405;270.99476122007;185.180679312545;118.480085094556;379.754058232916;739.050651968213;235.088887334442;1572.17782414141;204.989333360757;278.348291575378;317.988369494842;284.906451985856;223.141991641382;262.803386083192;300.421043191614;851.588620528856;420.168160420938;680.175101424531;1590.63927249707;655.25704775538;2436.67540031617;6.20776067502843;73.24087125938;78.7237433906732;231.958022422648;392.935222349156;301.585718562679;644.677560884505;707.346500772103;2526.67921018363;399.392211493353;401.960842577399;2926.07142167698;0.0
