INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
11069;11;110690101;26.8;12890;17930;25740;0.72;0.335;61.1;47.2;3.0;10.9;33.2;11.8;11.5;1.8;6.2;3.5
11069;11;110690102;43.6;10170;14210;20680;0.74;0.317;55.1;43.1;5.8;6.2;25.8;6.9;24.2;3.3;13.8;7.1
11069;11;110690103;33.8;11480;15630;22050;0.68;0.315;62.7;50.2;5.3;7.2;23.5;8.2;19.9;2.2;11.7;6.0
11069;11;110690201;22.9;13620;19740;26990;0.68;0.284;62.0;53.2;3.1;5.7;34.5;9.1;10.3;1.6;5.8;2.9
11069;11;110690202;26.4;12820;17890;25750;0.72;0.333;61.2;49.4;3.3;8.5;32.7;9.1;12.4;1.5;7.5;3.4
11069;11;110690301;39.0;10970;15070;22350;0.76;0.334;58.7;49.5;4.0;5.2;27.0;10.0;17.8;4.8;8.7;4.3
11069;11;110690302;31.9;12020;16850;23450;0.68;0.273;50.8;43.3;3.6;3.9;40.1;9.1;13.4;4.2;6.0;3.2
11069;11;110690401;37.6;10970;16020;22350;0.71;0.275;50.3;45.4;3.4;1.5;37.4;6.2;17.4;4.7;8.5;4.2
11069;11;110690402;28.2;12550;17960;24330;0.66;0.271;57.5;49.5;3.6;4.4;35.5;7.2;13.8;3.0;7.2;3.6
11069;11;110690403;30.1;12080;17250;23260;0.65;0.254;52.5;47.3;3.6;1.6;38.9;5.1;15.5;3.8;7.9;3.8
11069;11;110690404;17.6;14790;20630;28280;0.65;0.296;60.0;47.6;2.7;9.7;39.9;10.3;7.5;2.0;3.7;1.8
11069;11;110690501;11.9;17160;22320;28990;0.53;0.257;75.5;66.8;2.8;5.9;26.7;9.5;6.0;2.2;2.7;1.1
11069;11;110690702;23.8;13390;18150;23850;0.58;0.253;63.3;55.4;3.8;4.1;29.2;6.9;13.9;3.6;7.0;3.3
11069;11;110690703;12.5;16720;23350;31170;0.62;0.282;72.5;58.7;3.0;10.8;30.9;10.1;5.5;2.2;2.2;1.1
11069;11;110690901;21.1;13900;19730;24760;0.55;0.222;55.8;48.9;3.0;3.9;42.9;5.7;8.4;2.8;3.8;1.8
11069;11;110690902;48.0;10000;13420;19540;0.71;0.295;48.4;42.2;3.9;2.3;29.6;7.1;25.3;5.5;13.6;6.2
11069;11;110690903;18.3;14960;21270;28930;0.66;0.311;67.0;55.1;2.8;9.1;32.4;10.2;8.3;1.7;4.4;2.2
11069;11;110690904;23.4;13540;18870;25010;0.61;0.274;57.5;51.4;2.8;3.3;37.2;8.5;11.3;2.6;5.9;2.8
11076;11;110760102;16.2;14370;18830;23560;0.49;0.223;63.2;56.0;4.0;3.2;33.6;4.7;10.4;3.1;4.9;2.4
