INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
97302;973;973020101;H;2;929.825306897705;311.685856547306;42.4243782588817;575.715072091517;615.570256322612;205.535295515306;290.046326768513;119.988634038793;156.339665431904;205.751356035824;151.605956030115;54.9547406924049;46.9185381323637;188.688481665288;122.997374882019;311.685856547306;492.205014825063;6.12398368964791;231.200491609125;27.7872684411829;38.1198465154424;940.923716560214;205.535295515306;290.046326768513;119.988634038793;156.339665431904;205.751356035824;151.605956030115;54.9547406924049;46.9185381323637
97302;973;973020102;H;2;1382.8577030231;430.380196137766;103.400718010998;849.076788874338;926.514959041192;266.17620132186;516.597660328491;143.741097390842;260.850977571259;309.115413964272;167.934961457238;100.916467036136;87.6971390122864;211.821506770748;218.558689367018;430.380196137766;357.386294041736;5.06200491734006;549.66050186384;81.0728739697169;41.3657153718002;1699.65935824122;266.17620132186;516.597660328491;143.741097390842;260.850977571259;309.115413964272;167.934961457238;100.916467036136;87.6971390122864
97302;973;973020103;H;2;1341.12086485057;478.469661224842;93.1895529698884;769.461650655841;807.435212517886;260.988173250784;363.919896337398;182.527142929703;232.157975560222;285.118708021219;179.758651657521;66.3885274671641;44.0113498117594;273.935721550802;204.53393967404;478.469661224842;438.818198128577;90.7440465704089;440.006725329465;58.9088677636798;92.21260231722;1240.60791250238;260.988173250784;363.919896337398;182.527142929703;232.157975560222;285.118708021219;179.758651657521;66.3885274671641;44.0113498117594
97302;973;973020104;H;2;421.608736613198;118.990496411088;12.8390214693424;289.779218732768;303.458555700061;71.7522162335579;194.221250855625;37.4850886108778;79.4469704945233;99.7291670307689;58.666046501081;46.4562602626081;19.1601114110798;42.6345748559608;76.355921555127;118.990496411088;121.848933727024;7.24449179600279;106.159092456584;17.3103459435884;21.9574433569518;560.996939777015;71.7522162335579;194.221250855625;37.4850886108778;79.4469704945233;99.7291670307689;58.666046501081;46.4562602626081;19.1601114110798
97302;973;973020105;H;1;1090.56110391915;377.819455146385;63.9375121477975;648.804136624969;674.702464879277;225.190433905066;318.578430395331;130.93360057888;204.392850888894;208.086033375048;124.417655142408;73.3124692692192;64.4934562037081;194.887324920511;182.932130225874;377.819455146385;309.157405794968;3.62224589800139;428.828420541958;65.1793673434674;30.8464760976663;1212.50319878263;225.190433905066;318.578430395331;130.93360057888;204.392850888894;208.086033375048;124.417655142408;73.3124692692192;64.4934562037081
97302;973;973020106;H;2;904.296541116224;330.655239889326;54.888891976248;518.75240925065;542.792857694108;152.767990400418;304.938456799214;85.0864104944764;128.851328348683;174.225457413547;109.304855718212;65.1555092442126;65.2557069694536;158.355691478005;172.299548411321;330.655239889326;212.505082566685;11.2285343260121;304.491153483437;34.4201519042557;23.1580647639637;1026.33645266163;152.767990400418;304.938456799214;85.0864104944764;128.851328348683;174.225457413547;109.304855718212;65.1555092442126;65.2557069694536
97302;973;973020107;H;1;1224.07576246925;373.075072370698;55.349819392607;795.650870705941;838.914926605013;309.501973529065;424.024576476445;105.388376599503;169.757378878861;276.192619116727;177.566361320666;101.715104482717;113.683462806042;192.268724836217;180.80634753448;373.075072370698;342.348173941501;8.10457024513834;541.736079816549;39.0268690915694;25.5473710049887;1315.7824327914;309.501973529065;424.024576476445;105.388376599503;169.757378878861;276.192619116727;177.566361320666;101.715104482717;113.683462806042
97302;973;973020108;H;2;353.542727297444;94.203661278305;15.9645025544878;243.374563464652;259.909361624607;55.5908858019319;160.360608301145;43.9578675215305;62.6700817148666;91.9450322090274;55.0686091943787;33.6179553405882;16.6076831657461;51.6206595778339;42.5830017004711;94.203661278305;113.590358216699;12.2479673792958;91.9108161654408;26.705610587302;16.3099657603778;420.46387183403;55.5908858019319;160.360608301145;43.9578675215305;62.6700817148666;91.9450322090274;55.0686091943787;33.6179553405882;16.6076831657461
97302;973;973020109;H;2;1369.09177298518;381.461326545584;58.5944588245997;929.035987614997;956.649646864394;299.350183201327;470.390415078225;186.909048584841;281.354724448792;305.727726789173;190.114495184259;98.4111412712608;81.0415591709086;147.442292665442;234.019033880143;381.461326545584;521.578559287918;76.0616816913018;425.154232102927;69.6321516848069;87.1146228365356;1501.8487655737;299.350183201327;470.390415078225;186.909048584841;281.354724448792;305.727726789173;190.114495184259;98.4111412712608;81.0415591709086
97302;973;973020110;H;1;1166.83459187676;373.772805071348;31.5686699945842;761.493116810824;781.383571235236;309.527296003954;268.578631746569;203.277643484714;283.983408586514;217.084581317797;183.651275490881;87.5614721060089;9.10283373403596;189.179936050548;184.5928690208;373.772805071348;671.197661320344;93.8851684837709;322.221634930776;83.2530651032614;81.3960781546409;940.926654403111;309.527296003954;268.578631746569;203.277643484714;283.983408586514;217.084581317797;183.651275490881;87.5614721060089;9.10283373403596
