INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
84001;84;840010000;Z;5;1231.70761447681;383.128977680196;0.0;848.578636796616;848.578636796616;378.069601890386;115.215469811364;355.293565094866;415.432271266594;184.898669370381;186.193671067248;57.450491659812;4.60353343258137;160.499977136298;222.629000543897;386.235428850576;1036.30354916964;97.9706923917419;322.294202981688;150.18829847046;172.320928914719;556.573380623859;378.069601890386;115.215469811364;355.293565094866;415.432271266594;184.898669370381;186.193671067248;57.450491659812;4.60353343258137
84002;84;840020000;Z;5;469.61247637051;128.525519848771;0.0;341.086956521739;350.973534971645;138.412098298677;29.6597353497164;182.901701323251;207.618147448015;59.3194706994329;64.2627599243856;19.773156899811;0.0;69.2060491493384;59.3194706994329;128.525519848771;471.589792060492;53.3875236294896;91.945179584121;56.3534971644612;52.3988657844991;171.037807183365;138.412098298677;29.6597353497164;182.901701323251;207.618147448015;59.3194706994329;64.2627599243856;19.773156899811;0.0
84003;84;840030101;H;3;1134.88654266286;722.310209212494;19.7392931848863;392.837040265484;392.837040265484;101.003865352424;114.662103296302;177.171071616758;208.285660918115;99.3312856222417;50.3480750362373;28.9126210366116;5.95939765227812;354.758873736715;367.551335475779;722.310209212494;463.810053200283;28.2957782920045;146.519451144661;140.874134022109;250.005356727575;550.879039416008;101.003865352424;114.662103296302;177.171071616758;208.285660918115;99.3312856222417;50.3480750362373;28.9126210366116;5.95939765227812
84003;84;840030102;H;1;854.286226364839;376.731079595035;3.87222575860156;473.682921011202;473.682921011202;180.412898330075;118.064334895213;175.205687785914;214.819751833386;122.386708276892;70.4752597733481;54.1536153782529;11.8475857493226;132.054150845995;244.676928749041;376.731079595035;575.744249051528;39.3975669101184;115.960577219258;169.544477055446;140.468030246424;366.192758450886;180.412898330075;118.064334895213;175.205687785914;214.819751833386;122.386708276892;70.4752597733481;54.1536153782529;11.8475857493226
84003;84;840030103;H;1;1186.24662112392;361.108402432899;11.2490211476544;813.889197543367;814.997752117923;323.549484708666;184.716359660372;306.731907748885;366.210632248107;167.972708582192;167.75915671303;77.9619094202307;35.0933451543641;156.571729438555;204.536672994344;359.108425834694;1137.91166814687;57.8184692890817;149.875502630687;169.787804416311;194.170125924173;575.886031419878;323.549484708666;184.716359660372;306.731907748885;366.210632248107;167.972708582192;167.75915671303;77.9619094202307;35.0933451543641
84003;84;840030201;H;1;1080.97179850703;392.520162573814;5.63259685099775;682.81903908222;689.504095940508;231.426926562609;83.905001790422;374.172167587477;421.967727829747;126.851577922963;102.463662844399;28.4262122301346;9.79491511326381;139.70554210373;252.814620470084;392.520162573814;1032.31756824254;37.9846619868377;218.509420896607;174.255219426087;121.611580672876;407.299839705698;231.426926562609;83.905001790422;374.172167587477;421.967727829747;126.851577922963;102.463662844399;28.4262122301346;9.79491511326381
84003;84;840030202;H;1;1035.37375155028;368.983530849585;7.13420715432518;659.25601354637;668.478189519922;252.605832786454;143.70513673968;272.167219993788;338.99673435225;166.894809217799;106.057816446079;41.928370979184;14.6004585246098;152.952809299415;216.03072155017;368.983530849585;866.227167026581;27.9946794505074;210.234012617244;209.434947532694;143.612928019363;443.534221032849;252.605832786454;143.70513673968;272.167219993788;338.99673435225;166.894809217799;106.057816446079;41.928370979184;14.6004585246098
84004;84;840040000;Z;5;2400.0;660.0;10.0;1730.0;1750.0;745.0;240.0;765.0;865.0;405.0;340.0;85.0;55.0;250.0;410.0;650.0;2265.0;285.0;513.0;315.0;311.0;980.0;745.0;240.0;765.0;865.0;405.0;340.0;85.0;55.0
84005;84;840050000;Z;5;95.0;30.0;0.0;65.0;65.0;10.0;20.0;35.0;50.0;0.0;10.0;5.0;0.0;15.0;15.0;34.0;70.0;10.0;13.0;20.0;16.0;34.0;10.0;20.0;35.0;50.0;0.0;10.0;5.0;0.0
84006;84;840060000;Z;5;35.0;15.0;0.0;20.0;20.0;5.0;0.0;15.0;15.0;0.0;5.0;0.0;0.0;15.0;0.0;13.0;26.0;2.0;7.0;3.0;2.0;14.0;5.0;0.0;15.0;15.0;0.0;5.0;0.0;0.0
84007;84;840070102;H;1;1342.36796246956;515.095034947558;32.736078641809;794.536848880196;803.394508251955;351.519230153413;139.113426098833;312.76185199971;356.236357208799;174.109922721865;136.548724628052;93.2978096159427;43.2016940772968;248.652747301575;266.442287645983;519.69836789343;1082.57394945866;58.8342771788674;274.652858187144;128.316981596477;191.94501978112;743.693083808149;351.519230153413;139.113426098833;312.76185199971;356.236357208799;174.109922721865;136.548724628052;93.2978096159427;43.2016940772968
84007;84;840070103;H;1;2108.61578018414;610.855146198576;37.8308729404868;1459.92976104508;1475.13987716446;615.310130002611;218.235028290625;641.594718871221;724.06350883553;293.411833032066;298.294145371393;108.702630957824;50.6677589676452;188.158724807028;422.696421391548;610.855146198576;1924.79150562365;186.848576270971;489.733853858272;306.325005755734;276.379342167286;962.242150119449;615.310130002611;218.235028290625;641.594718871221;724.06350883553;293.411833032066;298.294145371393;108.702630957824;50.6677589676452
84007;84;840070104;H;1;1345.15093483071;559.250504294586;32.5013796581025;753.399050878017;753.399050878017;275.31672288911;162.957122227893;315.125205761014;366.389236733885;170.399068166288;131.668515657647;54.422681290253;30.5195490299444;200.328254819255;358.922249475331;559.250504294586;847.795802946502;108.956427414312;273.887132213602;157.278069105282;259.251857166123;620.267365184053;275.31672288911;162.957122227893;315.125205761014;366.389236733885;170.399068166288;131.668515657647;54.422681290253;30.5195490299444
84007;84;840070105;H;1;1591.62411828541;1113.22963029675;20.9991120030776;457.395375985578;465.794057389975;172.105914918148;49.0180033873728;244.670139084454;255.548862129898;132.957085343875;55.4083386620612;18.2776528443138;3.60211840982722;537.191701743863;576.037928552888;1111.22963319159;576.365603886145;63.737634718232;277.550288083722;86.3498202157736;130.675835073107;1230.81984688517;172.105914918148;49.0180033873728;244.670139084454;255.548862129898;132.957085343875;55.4083386620612;18.2776528443138;3.60211840982722
84007;84;840070106;A;3;598.596283884305;237.961946008591;27.5792227785437;333.05511509717;345.642387337308;159.266054170773;76.8715994361268;109.504733730408;133.903217075358;115.301784836152;56.6626148409147;25.2068532078426;14.5679173770409;97.1211741157305;140.840771892861;239.961943113748;464.78092072104;8.58393956469346;141.492661441082;211.17880670888;114.837650120738;479.736101433177;159.266054170773;76.8715994361268;109.504733730408;133.903217075358;115.301784836152;56.6626148409147;25.2068532078426;14.5679173770409
84007;84;840070107;A;3;30.0271447698177;7.08946112849236;2.95940446388518;19.9782791774401;23.9032224840763;9.69660987710602;7.03761072420576;7.16900188276455;11.0939451894008;9.51730606490732;3.29197122976824;0.0;0.0;4.12952049660576;2.95994063188661;7.08946112849236;34.5433107378839;0.0;35.0618020277489;23.3807123046413;10.9683681383671;26.43926021737;9.69660987710602;7.03761072420576;7.16900188276455;11.0939451894008;9.51730606490732;3.29197122976824;0.0;0.0
84007;84;840070108;A;3;913.87539476903;654.372989406309;18.3025138874272;241.199891475294;244.883822658319;75.0715124393324;74.8896676804371;94.9226425385495;114.000342855393;80.4529982748929;35.3617142436796;15.0687672843538;0.0;295.05858353151;359.314405874799;654.372989406309;260.426549731511;38.6816369338324;147.038466288582;174.549507046607;121.996073647778;618.436434770481;75.0715124393324;74.8896676804371;94.9226425385495;114.000342855393;80.4529982748929;35.3617142436796;15.0687672843538;0.0
84007;84;840070109;H;1;1227.39279521748;784.203225265346;18.4034303433752;424.786139608761;424.786139608761;89.0390624992254;101.282075664644;234.465001444891;256.81500847604;96.4137760341103;49.6096156270036;12.7709368276051;9.17680264400248;363.053436629293;421.149788636053;783.203226712768;470.343902142854;86.0019391746127;178.401127372064;138.545491867894;298.345723499877;645.350488755872;89.0390624992254;101.282075664644;234.465001444891;256.81500847604;96.4137760341103;49.6096156270036;12.7709368276051;9.17680264400248
