IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
400010101;40;00263;40001;ZZZZZZ;4000101;H;2776;444;356;419;531;659;367;589;1382;805;2380;30;105;80;270;380;325;915;275;2695;81;132;2765;11
400010102;40;00263;40001;ZZZZZZ;4000101;H;3353;393;655;409;665;726;505;663;1704;986;2985;45;105;200;240;400;360;1125;510;3188;165;199;3119;234
400020000;40;40000;40002;ZZZZZZ;4000200;Z;1540;216;198;220;299;324;283;296;753;491;1275;25;40;35;155;170;180;525;145;1461;79;87;1475;65
400030000;40;40000;40003;ZZZZZZ;4000300;Z;281;60;32;67;66;42;15;75;168;37;211;0;5;5;49;54;24;44;29;274;7;7;281;0
400040000;40;40000;40004;ZZZZZZ;4000400;Z;2003;393;279;498;397;298;138;499;1194;311;1623;5;138;76;265;377;193;390;177;1943;60;86;2003;0
400050000;40;40000;40005;ZZZZZZ;4000500;Z;201;43;24;37;39;36;22;46;111;44;155;25;0;10;20;30;15;50;5;199;2;3;201;0
400060000;40;40000;40006;ZZZZZZ;4000600;Z;683;80;75;92;152;183;101;109;375;198;648;5;19;15;44;99;116;244;105;661;22;32;683;0
400070000;40;40000;40007;ZZZZZZ;4000700;Z;165;16;27;22;47;31;23;24;102;39;164;20;0;5;15;10;25;75;15;162;3;3;165;0
400080000;40;40000;40008;ZZZZZZ;4000800;Z;93;8;13;9;24;33;7;13;49;31;81;5;0;14;14;5;5;24;14;90;3;4;93;0
400110000;40;40000;40011;ZZZZZZ;4001100;Z;340;45;49;61;78;67;40;64;197;79;305;10;15;20;25;65;60;60;50;332;8;13;340;0
400120000;40;40000;40012;ZZZZZZ;4001200;Z;250;46;37;40;58;58;13;61;149;41;213;0;10;5;30;30;25;84;30;240;10;13;250;0
400130000;40;40000;40013;ZZZZZZ;4001300;Z;110;18;18;15;37;16;7;26;71;13;89;10;0;5;15;10;10;35;5;109;1;3;110;0
400140000;40;40000;40014;ZZZZZZ;4001400;Z;348;46;55;40;87;74;45;66;202;81;295;0;20;5;25;45;60;100;40;341;7;8;348;0
400150000;40;40000;40015;ZZZZZZ;4001500;Z;58;5;5;3;7;24;14;5;20;34;46;0;0;0;12;6;12;17;0;56;2;3;58;0
400160000;40;40000;40016;ZZZZZZ;4001600;Z;250;47;22;49;67;36;29;56;146;48;210;10;5;5;15;35;50;65;25;250;0;2;250;0
400170000;40;40000;40017;ZZZZZZ;4001700;Z;395;77;51;72;81;74;41;98;213;84;330;10;5;5;36;66;81;107;20;393;2;6;395;0
400180000;40;40000;40018;ZZZZZZ;4001800;Z;373;62;50;87;85;61;28;86;219;68;335;5;24;19;44;53;92;58;39;370;3;7;373;0
400190000;40;40000;40019;ZZZZZZ;4001900;Z;1064;120;122;169;249;296;107;163;598;303;919;0;35;45;104;199;149;308;79;1012;52;66;1064;0
400200000;40;40000;40020;ZZZZZZ;4002000;Z;609;94;74;96;162;107;75;131;344;134;540;34;30;34;38;108;79;146;70;603;6;11;609;0
400210000;40;40000;40021;ZZZZZZ;4002100;Z;842;185;76;196;162;151;73;225;453;165;662;16;42;16;88;133;101;186;80;832;10;24;842;0
400220000;40;40000;40022;ZZZZZZ;4002200;Z;409;66;54;55;106;87;41;89;224;96;325;21;10;21;31;21;62;124;36;403;6;13;409;0
400230000;40;40000;40023;ZZZZZZ;4002300;Z;364;49;45;49;89;88;44;67;192;105;307;16;10;5;26;52;42;114;42;357;7;11;364;0
400240000;40;40000;40024;ZZZZZZ;4002400;Z;277;53;30;57;63;49;26;68;157;52;222;10;0;16;41;41;47;41;26;277;0;1;277;0
400250000;40;40000;40025;ZZZZZZ;4002500;Z;845;110;130;112;245;170;78;167;491;187;784;0;10;20;118;147;83;276;132;830;15;24;818;27
400260000;40;40000;40026;ZZZZZZ;4002600;Z;360;77;39;78;67;68;31;94;199;67;274;5;5;5;49;30;55;95;30;356;4;6;360;0
400270000;40;40000;40027;ZZZZZZ;4002700;Z;155;23;11;35;39;27;19;29;91;35;126;15;10;5;15;30;15;35;0;150;5;7;155;0
400280000;40;40000;40028;ZZZZZZ;4002800;Z;255;41;23;26;75;53;37;54;127;74;215;10;0;5;10;40;50;75;25;241;14;12;255;0
400290000;40;40000;40029;ZZZZZZ;4002900;Z;304;70;36;65;60;52;20;86;169;49;219;15;5;5;26;26;66;61;15;302;2;5;304;0
400300000;40;40000;40030;ZZZZZZ;4003000;Z;54;4;10;9;15;8;9;4;37;13;54;0;0;0;5;11;5;22;11;52;2;2;54;0
400310000;40;40000;40031;ZZZZZZ;4003100;Z;1167;214;121;249;236;225;122;260;650;257;965;10;20;55;150;235;170;250;75;1147;20;25;1166;1
400320000;40;40000;40032;ZZZZZZ;4003200;Z;198;45;11;49;41;34;17;55;105;38;166;0;20;5;20;15;40;40;25;188;10;11;198;0
