IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
530010000;53;53000;53001;ZZZZZZ;5300100;Z;1806;415;247;357;368;316;103;530;987;289;1299;10;55;80;224;276;200;380;75;1801;5;16;1806;0
530020000;53;53000;53002;ZZZZZZ;5300200;Z;601;162;88;146;70;58;78;195;294;112;425;25;10;15;65;75;70;129;35;593;8;7;552;49
530030000;53;53106;53003;ZZZZZZ;5300300;Z;2739;448;345;410;543;565;428;582;1372;785;2304;57;78;62;297;286;391;965;167;2687;52;68;2615;124
530050000;53;53000;53005;ZZZZZZ;5300500;Z;2300;511;331;446;460;316;236;647;1218;435;1738;96;60;131;211;287;293;513;146;2266;34;36;2300;0
530070000;53;53102;53007;ZZZZZZ;5300700;Z;2814;635;428;564;572;450;166;814;1606;394;2202;41;56;126;356;371;397;595;261;2790;24;53;2806;8
530080000;53;53000;53008;ZZZZZZ;5300800;Z;1803;346;247;315;393;343;159;438;1023;342;1465;90;15;45;160;250;305;485;115;1790;13;22;1798;5
530090000;53;53000;53009;ZZZZZZ;5300900;Z;638;145;113;119;138;82;41;190;362;87;492;15;20;5;55;70;120;127;79;635;3;8;638;0
530100000;53;53000;53010;ZZZZZZ;5301000;Z;450;101;81;98;87;56;27;143;248;59;355;15;20;10;25;50;110;65;60;442;8;13;450;0
530110000;53;53000;53011;ZZZZZZ;5301100;Z;870;236;131;236;139;101;27;278;506;86;663;40;5;40;86;106;151;145;91;865;5;10;838;32
530120000;53;53000;53012;ZZZZZZ;5301200;Z;495;106;74;99;102;85;30;139;264;92;369;40;30;5;19;74;75;92;35;493;2;6;495;0
530130000;53;53000;53013;ZZZZZZ;5301300;Z;585;103;67;92;148;122;52;142;326;117;482;21;10;5;47;73;135;135;57;567;18;15;585;0
530150000;53;53000;53015;ZZZZZZ;5301500;Z;1923;510;324;443;307;200;140;647;1015;261;1431;15;65;60;270;280;240;321;180;1900;23;29;1876;47
530160000;53;53000;53016;ZZZZZZ;5301600;Z;1239;154;143;175;300;235;232;206;668;365;1090;34;39;30;69;133;208;448;129;1215;24;26;1090;149
530170000;53;53000;53017;ZZZZZZ;5301700;Z;929;189;149;174;176;144;97;254;485;190;739;24;10;15;73;83;209;223;102;919;10;17;928;1
530180000;53;53000;53018;ZZZZZZ;5301800;Z;1281;289;168;235;233;185;171;371;614;296;1005;75;10;55;164;90;189;334;90;1263;18;17;1238;43
530190000;53;53000;53019;ZZZZZZ;5301900;Z;120;20;25;18;25;21;9;29;64;26;107;5;0;0;10;10;36;31;15;113;7;7;120;0
