INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
46001;46;460010000;Z;5;92.8104486072092;35.1996907441703;94.4139714914123;94.8779736264543;54.5736127744832;42.794419954986;31.0098522916477
46003;46;460030000;Z;5;82.0;23.0;176.0;107.0;68.0;34.0;42.0
46005;46;460050000;Z;5;38.0;28.0;83.0;63.0;30.0;19.0;16.0
46006;46;460060000;Z;5;60.7812742247266;14.178491887991;96.4094438304966;62.839325890408;23.3534452580134;23.3118804739876;8.11270041840959
46007;46;460070000;Z;5;141.0;40.0;185.0;168.0;89.0;105.0;49.0
46010;46;460100000;Z;5;31.0;14.0;72.0;65.0;32.0;44.0;25.0
46011;46;460110000;Z;5;44.8764517897104;26.9845779808905;99.9531595340394;45.6396003692044;19.52730744674;35.7442484967256;22.6335331309273
46012;46;460120000;Z;5;104.81046931408;31.9422382671482;141.74368231047;72.8682310469315;51.9061371841155;29.9458483754513;11.9783393501805
46015;46;460150000;Z;5;344.893881431299;86.2309284572446;394.039196486924;190.799134792504;88.9233491488069;51.5183546866667;24.299293092886
46016;46;460160000;Z;5;48.0;20.0;95.0;55.0;45.0;30.0;22.0
46020;46;460200000;Z;5;42.0;15.0;44.0;26.0;31.0;33.0;11.0
46021;46;460210000;Z;5;88.0099798456158;36.3033342604895;163.881200744194;97.3369204207016;77.1479592465436;50.9058822516143;48.3619012238699
46022;46;460220000;Z;5;38.0;13.0;34.0;46.0;13.0;28.0;22.0
46023;46;460230000;Z;5;108.028650920066;22.221959307592;100.514051135013;71.4757155526249;52.196406972463;35.4164842046057;25.1621992731574
46024;46;460240000;Z;5;59.2994538601591;13.5094916712878;101.935311414828;72.2929238241872;34.3830544346206;18.3144209046856;14.1762449186015
46026;46;460260000;Z;5;20.7377049180328;7.54098360655738;16.0245901639344;13.1967213114754;15.0819672131148;11.3114754098361;11.3114754098361
46028;46;460280000;Z;5;161.0;60.0;272.0;175.0;90.0;46.0;43.0
46029;46;460290000;Z;5;423.531531531527;104.348348348348;520.718718718715;265.985985985985;159.591591591591;63.4274274274275;56.2662662662664
46032;46;460320000;Z;5;74.7996026200969;14.1580212124527;82.7788615271678;55.5304345489866;38.4321168727127;25.235805259777;22.1301989952931
46033;46;460330000;Z;5;134.180589455018;33.0029894696363;122.687082392305;81.8602951416651;49.1228551780361;35.7618041879065;29.2812275383326
46034;46;460340000;Z;5;41.0457516339869;12.3137254901961;75.9346405228758;43.0980392156863;33.8627450980392;24.6274509803922;13.3398692810458
46035;46;460350000;Z;5;18.7934782608696;8.90217391304348;44.5108695652174;32.6413043478261;24.7282608695652;11.8695652173913;10.8804347826087
46036;46;460360000;Z;5;8.0;6.0;17.0;18.0;33.0;12.0;9.0
46037;46;460370000;Z;5;8.0;10.0;25.0;15.0;7.0;5.0;8.0
46038;46;460380000;Z;5;320.364594746557;96.0163125750694;326.548209115409;152.679605352285;94.8714859119372;65.7016749149303;57.555555326868
46039;46;460390000;Z;5;27.6578447185509;5.31881629202902;55.3156894371018;29.7196817982607;18.0182859557969;18.0839753928987;12.7651591008696
46040;46;460400000;Z;5;31.6880165435663;10.9187564314043;58.3200275238894;29.8206716272047;14.8462138965661;11.8392961372667;20.6930378613606
46042;46;460420101;H;1;231.943358959923;76.5517428657979;226.50403771205;254.077168619895;104.425355462047;111.350116731748;144.304335221436
46042;46;460420102;H;1;309.984662553825;124.432509795613;276.378736294799;268.35587380608;145.354437215047;174.631021628146;166.373719487354
46042;46;460420103;H;1;375.892255059189;125.017675189756;322.996814403914;250.27828564954;121.50122422078;100.784048686295;141.708619293079
46042;46;460420104;H;1;562.535110079347;149.748963240622;471.962791872983;376.622989471643;252.656184331718;304.63561926368;334.877213440926
46042;46;460420201;H;1;473.607230503413;189.488066565658;440.956693021774;318.806783792043;196.774526515516;162.089480709543;191.458269233972
46042;46;460420301;H;1;457.16535574157;144.767620557087;575.669266561311;412.661744231473;288.056407486558;186.029124361915;114.295868544601
46042;46;460420401;H;1;326.21534535655;83.0505594641269;376.549584594432;297.474169591497;155.666498309829;134.13895807095;145.988929960504
46042;46;460420501;H;1;445.357292422961;217.723062703764;628.934248747606;423.889079175048;281.801411374501;164.635548944824;184.54014468685
46042;46;460420601;A;3;271.394058340365;87.8681109270384;236.25559020525;170.819765058803;100.603025722247;124.823352018691;92.7621593043449
46044;46;460440000;Z;5;88.0718411289452;18.1146305289808;147.221157918883;88.496081415244;53.4264136308539;48.4727200001199;32.3443745181795
46045;46;460450000;Z;5;206.391556069047;57.9449868000403;241.248332551178;178.024520095491;99.8659800527194;84.9193772069558;79.7674413141023
46046;46;460460000;Z;5;62.0;23.0;108.0;71.0;42.0;27.0;22.0
46047;46;460470000;Z;5;24.0;13.0;32.0;32.0;16.0;15.0;9.0
46049;46;460490000;Z;5;33.4686945944312;7.89834375898444;45.8985217132951;38.0875606522657;17.452040652177;16.402385336376;10.7994106727052
46050;46;460500000;Z;5;14.6222222222222;9.4;36.5555555555556;16.7111111111111;20.8888888888889;12.5333333333333;3.13333333333333
46052;46;460520000;Z;5;20.0;8.0;69.0;33.0;31.0;24.0;19.0
46053;46;460530000;Z;5;60.0000309285505;19.2443064844142;74.7405082551823;70.5128488761473;44.2454283273413;24.198078031747;32.2851097650403
46054;46;460540000;Z;5;58.0839704909958;15.7768410474743;77.1779915974985;52.4767840894728;45.010362538375;22.8661009207378;19.8727367618324
46055;46;460550000;Z;5;156.631356395562;53.5719431423668;257.332019630166;153.038825834707;123.764450169181;83.6445611136314;50.363164052985
46057;46;460570000;Z;5;71.3813420621931;32.6857610474632;120.801963993453;99.0180032733224;68.3224222585925;53.4697217675941;43.5679214402619
46058;46;460580000;Z;5;93.3554308492166;23.3155687871972;97.2683684018997;57.7097742143179;42.4901782054774;24.288069208976;11.1437330901868
46059;46;460590000;Z;5;24.0;15.0;44.0;42.0;19.0;23.0;16.0
46060;46;460600000;Z;5;43.0;9.0;52.0;34.0;22.0;16.0;19.0
46061;46;460610000;Z;5;41.3038674033149;4.9171270718232;39.3370165745856;27.5359116022099;13.767955801105;6.88397790055249;7.86740331491713
46062;46;460620000;Z;5;75.1260062104022;25.9878465337543;106.136399087881;59.1558062987937;28.1352955773986;25.0361976678396;19.848534596376
46063;46;460630000;Z;5;422.0;103.0;379.0;280.0;168.0;99.0;71.0
46064;46;460640000;Z;5;202.884615383805;35.221153846214;188.975961538654;141.165865384614;66.5288461539597;49.8966346154698;40.1129807692992
46065;46;460650000;Z;5;52.0;25.0;104.0;63.0;42.0;27.0;21.0
46066;46;460660000;Z;5;149.782335251043;27.8096539400278;136.168030857741;118.023160739192;53.3641387726641;35.4814330543936;31.5390516039054
46070;46;460700000;Z;5;48.0;34.0;125.0;88.0;61.0;45.0;25.0
46072;46;460720000;Z;5;79.0;17.0;74.0;36.0;28.0;18.0;13.0
46073;46;460730000;Z;5;63.0;21.0;88.0;73.0;31.0;45.0;19.0
46074;46;460740000;Z;5;82.1966118832864;27.3742875421012;97.3313768979517;51.7486337674958;22.7079406310956;16.9736565898141;10.8281721636888
46075;46;460750000;Z;5;17.7488986784141;9.39647577092511;48.0264317180617;32.3656387665198;37.5859030837004;20.8810572687225;18.7929515418502
46076;46;460760000;Z;5;59.0970593908502;13.9264768435499;75.9402418513252;46.8393916182066;27.3523134620585;20.914808553834;22.1263232682968
46080;46;460800000;Z;5;133.939367453887;30.1337712163671;160.069651167031;117.342340168617;60.5750815762094;65.2174079289497;24.3061287810779
46082;46;460820000;Z;5;48.5470908531086;9.08415811823775;68.4075240100453;50.3057912625034;38.0611543369473;43.1672936650611;25.2522933644173
46083;46;460830000;Z;5;190.970554628579;48.3849987186821;279.524628384046;161.387624368313;92.9686745505241;61.9911362622898;58.2335637886727
46084;46;460840000;Z;5;60.0599642414152;16.0308287764047;61.0621102584145;55.0201675853554;27.0419594124507;20.0385491135936;26.0448562959638
46085;46;460850000;Z;5;39.0;16.0;49.0;30.0;8.0;22.0;8.0
46086;46;460860000;Z;5;80.0;17.0;164.0;101.0;52.0;40.0;28.0
46087;46;460870000;Z;5;148.0;36.0;151.0;99.0;45.0;44.0;18.0
46088;46;460880000;Z;5;115.578181818182;33.8763636363636;171.374545454545;135.505454545455;91.6654545454545;70.7418181818182;39.8545454545455
46089;46;460890000;Z;5;187.087859235467;54.2567201508085;226.252453174175;153.999439641822;75.5186760598097;58.8686592500677;31.9314849071425
46093;46;460930000;Z;5;12.8539325842697;7.91011235955056;15.8202247191011;15.8202247191011;14.8314606741573;8.89887640449438;5.93258426966292
46094;46;460940000;Z;5;41.927937943986;17.8290006482124;57.8042243477609;33.935541937621;18.8622048958059;29.7914989798972;22.8458129308245
46095;46;460950000;Z;5;184.552512258236;65.2271731161812;247.227477945694;137.350373786116;76.7147599846532;48.8921459946544;28.9632478982086
46098;46;460980000;Z;5;52.9411764705882;18.6274509803922;79.4117647058823;46.078431372549;16.6666666666667;13.7254901960784;24.5098039215686
46100;46;461000000;Z;5;56.9182209469157;36.3098995695841;153.090387374463;103.041606886657;69.6757532281206;62.80631276901;69.6757532281205
46101;46;461010000;Z;5;90.6723935527383;19.7779874583652;99.9924763412025;57.2325511526447;50.9820918287317;19.7709835040775;16.668886323274
46102;46;461020101;H;4;291.15166775334;98.4963716954706;275.735216858337;264.841436589168;220.420565163019;168.167331684871;160.634478878965
46102;46;461020102;H;4;436.843485511721;108.489412135687;372.545268345169;277.604314450684;147.230593746886;135.109150718489;127.286058311047
46102;46;461020103;H;4;381.225360469718;130.448813474453;367.294445770772;272.983026926049;144.35826370002;153.682201560648;122.433529355904
46102;46;461020104;H;4;564.468590528174;173.744061505809;788.392458713605;490.89712024932;361.978717274402;288.952395190656;265.418136732347
46103;46;461030000;Z;5;147.0;42.0;222.0;175.0;101.0;63.0;49.0
46104;46;461040000;Z;5;18.6041666666667;11.75;23.5;11.75;5.875;1.95833333333333;6.85416666666667
46105;46;461050000;Z;5;65.7660194800951;39.4582064304645;149.609710305524;135.475623641567;92.9713335279892;79.8103869514717;37.3975949314153
46107;46;461070000;Z;5;29.0;7.0;45.0;29.0;14.0;9.0;9.0
46109;46;461090000;Z;5;62.5029239766087;28.3216374269007;103.520467836258;65.4327485380119;52.7368421052631;32.2280701754387;35.1578947368421
46112;46;461120000;Z;5;33.5945656415169;6.71891312830338;51.8316155611975;37.433944571976;28.795341978443;13.4378262566068;15.3963325681443
46113;46;461130000;Z;5;44.8529411764706;23.921568627451;68.7745098039216;49.8366013071895;19.9346405228758;20.9313725490196;15.9477124183007
46114;46;461140000;Z;5;64.4605797949853;21.5356947064233;104.972902219219;57.1036526605532;29.3154118880354;15.2436625908098;16.3605653357921
46115;46;461150000;Z;5;30.6242424242424;8.89090909090909;38.5272727272727;36.5515151515152;13.830303030303;11.8545454545455;2.96363636363636
46117;46;461170000;Z;5;132.911581905288;36.2187538090269;197.660927136163;75.9348461508393;44.9182631674684;38.0322876763168;21.007536857901
46118;46;461180000;Z;5;97.1803768934783;35.3714373521935;147.216205984128;109.687576214233;72.539754935297;46.2820984791324;38.3121347529601
46119;46;461190000;Z;5;46.4944952651301;9.07149502191882;56.2738649348538;47.9824319285007;25.4074895061807;18.3578017493508;15.1471237659275
46123;46;461230000;Z;5;81.1111111111111;14.1944444444444;81.1111111111111;56.7777777777778;29.4027777777778;24.3333333333333;14.1944444444444
46124;46;461240000;Z;5;50.1531301300526;16.2527769123775;76.129518061889;38.6003451668966;25.3949639255899;18.2843740264247;16.2527769123775
46125;46;461250000;Z;5;81.5266170791704;13.0845142842972;71.4411795152401;59.3590364892743;18.1069625048271;18.1117097748108;6.03504574445385
46126;46;461260000;Z;5;23.4348550392152;11.2079741491899;45.850803337595;49.8853251964202;18.3197687827797;21.3970415575443;11.2079741491899
46127;46;461270000;Z;5;903.626931158052;321.467632796787;868.674455848615;584.622364957958;317.885808142106;238.825717470828;166.204690566782
46128;46;461280000;Z;5;836.851856151764;199.580960447111;757.32516182771;495.722438387712;276.84753618852;188.193687509004;157.181557485901
46130;46;461300000;Z;5;42.6915029209542;12.7940462513623;44.605469139603;42.5939948103318;15.9685512737375;17.7972465729424;18.0117513548376
46131;46;461310000;Z;5;30.5421686746988;4.07228915662651;44.7951807228916;30.5421686746988;11.1987951807229;14.2530120481928;5.09036144578313
46132;46;461320000;Z;5;81.2273214319401;26.460936241326;123.61896582449;90.8847635018724;53.9688466716583;26.1161364879572;21.3162216811715
46133;46;461330000;Z;5;35.0;11.0;52.0;42.0;28.0;23.0;19.0
46134;46;461340000;Z;5;56.7064886380036;17.4832240871511;55.4415266346664;40.0519363025099;21.5440044286969;13.3588912746187;10.2911945954407
46136;46;461360000;Z;5;28.2360297846765;16.1023337728401;52.3500635147119;49.245231215488;20.1091758728676;20.1015943436069;21.1807592293145
46137;46;461370000;Z;5;116.0;56.0;245.0;200.0;134.0;100.0;76.0
46138;46;461380000;Z;5;167.219259259261;47.922592592593;240.632592592593;136.963703703704;86.6685185185187;57.0992592592594;41.804814814815
46139;46;461390000;Z;5;37.0;12.0;41.0;29.0;23.0;7.0;8.0
46140;46;461400000;Z;5;32.238951791065;17.558862293945;77.4717037919695;41.453679218378;34.811820107948;32.7303824221021;16.3637629041186
46143;46;461430000;Z;5;323.993936915254;47.5263607706634;273.335169458815;205.947563339541;129.889068737651;56.7707796942932;41.5855656743303
46144;46;461440000;Z;5;47.0058775843763;11.8774768738643;54.1080296291665;49.629377991708;23.3448998743592;21.1087581429832;15.5026252855416
46145;46;461450000;Z;5;151.684730371353;48.6410162476043;194.812401347949;114.875834110522;62.878764170585;50.0063300250442;24.9285034366685
46146;46;461460000;Z;5;19.2043010752688;0.0;23.247311827957;16.1720430107527;7.0752688172043;12.1290322580645;6.06451612903226
46147;46;461470000;Z;5;27.0;5.0;36.0;17.0;11.0;6.0;6.0
46148;46;461480000;Z;5;230.5750508995;79.709831927343;358.72198584548;276.068198382505;185.665584123445;143.866525917644;110.843849973865
46149;46;461490000;Z;5;101.105522104827;32.8913405626689;162.736229369638;106.220934265869;68.8543492657236;48.2557903633955;41.1892067629963
46151;46;461510000;Z;5;16.0;7.0;29.0;21.0;10.0;10.0;5.0
46152;46;461520000;Z;5;69.0159079286443;17.0025135078708;63.0073610323567;56.0053085280552;24.9980712458913;23.0030370065087;13.0025771469808
46153;46;461530000;Z;5;100.163796951408;25.1043294521542;133.879804296335;83.7971983404263;69.6169890722251;26.7390620022991;24.5149213482517
46154;46;461540000;Z;5;74.7626698020068;10.1019158251367;64.7096327590663;51.5699521105514;28.3104451477832;14.1478927326977;18.1922364290079
46156;46;461560000;Z;5;180.110290612062;62.6768517698519;267.172998149159;196.263555691721;121.197664530009;87.2408020756942;58.0336422196118
46159;46;461590000;Z;5;28.1644391865647;19.7316917839948;64.8628479499198;34.260753149575;10.5433802796153;11.6779918472808;7.85066970390635
46160;46;461600000;Z;5;112.517530306504;24.9888568379453;103.553696919698;65.6755179756298;28.2204735841385;21.6391361470121;13.7696015319625
46161;46;461610000;Z;5;46.0;17.0;59.0;45.0;19.0;5.0;7.0
46162;46;461620000;Z;5;37.3718592964824;21.2110552763819;27.2713567839196;22.2211055276382;24.2412060301508;15.1507537688442;6.06030150753769
46163;46;461630000;Z;5;47.439370033504;9.89553068275821;96.9987980124758;40.4719134435267;11.5097852135756;11.9875495915501;12.9136947952521
46164;46;461640000;Z;5;33.3514627324328;8.09247024123187;69.8149877523305;40.4526655852222;17.1906622460087;15.166309694575;15.1953308469686
46165;46;461650000;Z;5;56.9207708779443;25.5374732334047;115.72591006424;62.7665952890792;57.8629550321199;36.2869379014989;14.7109207708779
46168;46;461680000;Z;5;30.2960893854749;7.31284916201117;43.877094972067;34.4748603351955;17.7597765363128;9.40223463687151;5.22346368715084
46170;46;461700000;Z;5;236.715926474335;50.3411184915363;212.324414993812;102.030426398114;106.892377623347;32.0544246839511;28.050710663524
46171;46;461710000;Z;5;38.0;9.0;51.0;48.0;23.0;12.0;13.0
46172;46;461720000;Z;5;57.6671522329208;24.6729983430331;107.43620467715;91.1481058449937;45.608461501863;35.0377386404283;17.2744238066707
