INSEE_COM;DEP;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT
91001;91;Z;0;206.0;34.0;136.0;36.0;163.0;14.0;129.0;20.0;153.0;11.0;123.0;19.0;10.0;3.0;6.0;1.0;2.0;2.0;2.0;2.0;0.0;1.0;1.0;9.0;7.0;49.0;44.0;21.0;16.0;17.0;43.0;22.0;21.0;20.0;14.0;6.0;13.0;10.0;185.0;0.0;25.0;35.0;50.0;50.0;25.0;180.0;0.0;25.0;35.0;50.0;45.0;25.0;153.0;122.0;31.0;25.0;21.0;3.0;18.0;4.0;109.0;10.0;3.0;0.0;0.0;20.0;11.0;0.0;27.0;126.0;95.0;24.0;6.0;1.0;180.0;15.0;0.0;0.0;0.0;155.0
91016;91;Z;0;2684.14734831514;491.040229476084;1752.49391288379;440.613205955274;2103.10258694505;229.938854492018;1632.67113673889;240.492595714143;1847.23360807187;161.581457103765;1464.90967397077;220.742476997336;255.86897887318;68.3573973882532;167.76146276812;19.7501187168071;64.2838837094984;15.5349919463136;87.0214355819338;61.0678531863871;12.416124410291;11.4074429079806;4.13724713077564;303.808683818333;126.394099238114;733.131361366666;493.238266304289;222.746086586192;131.544639659349;92.2394499721094;581.044761370091;245.579434660735;335.465326709357;239.435462858658;114.424357272829;125.011105585829;156.400659790145;185.208638721288;2032.22642734823;31.1379159468114;46.6093817238161;160.829506028482;492.044690531866;766.996888514021;519.039258125398;1850.7815410434;31.1379159468114;46.6093817238161;160.829506028482;440.123901543294;704.890938575684;467.189897225311;1870.16064546524;1712.49706029205;157.66358517319;219.544616283327;197.752764691569;43.5102741953148;154.242490496255;21.791851591758;1498.09244306827;134.727100249213;32.0642443995445;8.30824348754516;39.3050290874835;92.3422921845584;60.1413875381959;5.17990545043533;493.758296979854;1376.40234848539;864.354948392794;364.602613312452;147.444786780142;0.0;1855.94679736871;88.1508278231459;103.768103154565;31.2351207119774;10.4279455395102;1404.71633604794
91017;91;Z;0;1100.63107562373;190.69740642903;699.800483943201;210.133185251503;851.529394221034;77.4536401380742;649.806411403935;124.269342679025;796.612844237087;59.9108633877827;618.695093888475;118.006886960829;54.9165499839471;17.5427767502916;31.1113175154596;6.26245571819594;9.31713910785438;0.0;12.498247785287;21.6969924238408;5.20382843438386;3.07809083986513;3.12225139271586;94.0529097056837;25.940443857728;189.14998129946;157.70445925329;160.587571175375;108.760539660188;115.33348926931;249.101681402698;115.84286238402;133.258819018678;96.9658118804433;55.6798393859622;41.2859724944811;78.6065405191054;73.5293290031498;849.974512701208;15.0567423536497;66.8443228109985;223.639042264626;306.505952333297;145.179009789502;92.7494431491334;803.538039069033;15.0567423536497;66.8443228109985;213.27584910522;301.302200012104;134.947622316104;72.1113024709575;797.662533111113;694.388911728217;103.273621382895;75.6674835451775;69.3961655303856;10.3902367339053;59.0059287964803;6.2713180147919;640.453793042891;32.1939598754038;2.05498950375389;1.05870405069546;18.6274652554731;63.9410609522254;38.3327149665098;0.99984546415985;73.2073709930377;724.455162118075;457.698597470034;260.547209183216;6.20935546482502;0.0;803.538039069033;51.2061253264731;20.72790861046;0.0;10.3631931594064;664.086637113882
91021;91;H;0;1586.61668366051;324.564701366456;1030.58695253942;231.465029754629;1241.4358962438;160.755895768419;931.193314127298;149.486686348081;1078.91063429773;132.174675073891;813.276724478731;133.459234745112;162.525261946064;28.5812206945279;117.916589648567;16.0274516029696;30.3614181704533;12.0000836440616;58.0818489046861;36.9054995987714;17.677590985767;4.8811643718554;2.61765627046914;166.11249558801;52.1362430852478;333.974465639071;218.438233788801;172.710869973844;140.76068993219;157.302898236634;345.180787416709;155.2241257006;189.956661716109;153.336049278216;67.828842539407;85.5072067388092;73.3282514426389;118.516486695854;1241.4358962438;0.0;43.2292377433384;198.700076808322;332.472688975408;357.465226932733;285.932094165197;1078.91063429773;0.0;43.2292377433384;188.632221068967;319.05432115763;276.949405855894;251.045448471904;1082.13984665548;1024.82216591291;57.3176807425709;110.786739456621;105.551426915683;20.1730698397029;85.3783570759801;5.23531254093828;901.215462087512;84.1920053405969;21.5008880016307;7.78357913284191;10.1302313503294;26.0716040962641;31.2460766463068;0.0;204.146681866542;877.99316478894;531.977341916291;329.355501886922;15.7225313561202;0.937789629607309;1082.13984665548;20.2534062953252;65.484447295643;5.16592286237277;13.9756548825298;769.04695708887
91021;91;H;0;1591.98267364588;305.286448848153;1147.3535470179;139.342677779828;1330.05430130319;181.763122469002;1074.30541833106;73.9857605031237;1176.27457897905;145.214396485624;959.620166466985;71.4400160264373;153.77972232414;36.5487259833772;114.685251864077;2.54574447668639;28.388043473139;5.95872939976289;44.6316541401606;33.7528594184015;14.5316395801161;7.12009859017869;19.3966977223813;127.642312598506;41.7147526770314;342.648847429505;299.703734245084;191.406669354389;131.895923277435;195.042061721236;261.928372342691;118.358085324791;143.570287017899;105.475736461381;61.0765770467888;44.3991594145927;55.0915179518693;101.36111792944;1330.05430130319;0.0;34.0920106655876;242.340189181161;386.505051962723;381.041087940768;274.316541470294;1176.27457897905;0.0;31.5462661889013;235.111649061099;355.122856333698;310.27209013651;244.221717258839;1186.79273885405;1092.53782086056;94.2549179934832;151.785567080318;126.948320017524;40.3862773080905;86.5620427094336;24.8372470627938;880.658148137253;134.798023004656;39.9399174891265;10.3555178552182;26.7862143743085;59.8549222343928;31.8200563484778;2.57993941061269;190.401088891855;996.39164996219;653.934598333836;312.458554848662;29.9984967796917;0.0;1186.79273885405;35.6048631859936;102.245183644143;3.56004929508934;7.61117793652034;743.73112979585
91021;91;H;0;2947.00753201489;501.015994598344;1998.85062002375;447.140917392789;2291.45264057649;215.883345877564;1808.48794063742;267.08135406151;2003.37627787606;182.485362158187;1574.96999947721;245.920916240664;288.076362700434;33.397983719377;233.51794116021;21.1604378208463;61.2314126742392;15.2988970483373;55.5194976058941;71.5583711951144;19.4859171310812;36.3590234408645;28.623243604903;349.966342887319;108.873535242844;486.230840016773;513.278362412314;269.674559519989;258.861773039432;304.567227457823;655.554891438393;321.597201015673;333.95769042272;275.944741340285;130.349575985766;145.595165354519;140.175999533533;239.434150564575;2303.45229051784;0.0;87.8451928229941;400.84448379199;587.690466592993;615.727177824441;578.700219590454;2008.37613201829;0.0;84.0619259009896;384.660422188471;530.088008909906;529.428803091216;480.136971927705;2023.8832945404;1893.25298669732;130.630307843079;231.756803821286;219.159733508835;58.9914823699307;160.168251138904;12.5970703124517;1640.19517256429;141.734043934886;45.6436329401033;17.6231881486172;48.0569491094242;52.5814293197945;78.0488785232849;0.0;387.628619177134;1636.25467536327;1023.70486683838;595.375983036263;13.7003981033109;3.47342738531269;2035.88294448175;91.2802266562898;180.931458099134;56.8473941111605;28.6519994138899;1172.79002687191
91021;91;H;0;1149.19085112932;182.020276250639;753.890097785574;213.280477093103;953.111032201758;78.1078466515886;716.732012227035;158.271173323134;839.615691317502;52.9417646387937;642.363785512027;144.310141166681;113.495340884256;25.1660820127948;74.3682267150085;13.9610321564528;21.3311727378899;13.3263664712152;8.91538194673019;31.130105861488;14.2565412577516;7.19814545200273;17.3376271571785;84.3282320792005;60.1418422243127;184.901807668883;207.532798359769;130.749647428872;97.0988349632202;188.3578694775;196.079818927558;80.5154175130494;115.564401414508;92.5612749599795;41.1652237648377;51.3960511951418;39.8728989237187;63.6456450438595;953.111032201758;0.0;35.0029086667478;215.927026826855;264.983727274695;277.238475527658;148.265296223693;839.615691317502;0.0;26.3648317007968;202.913640142738;228.625764909548;248.957602996656;132.753851567763;848.384030111505;782.848284264289;65.5357458472158;104.321778409554;97.0302573566801;33.1808332007045;63.8494241559757;7.29152105287344;690.707363287011;63.2027442527673;23.3863344648575;0.958651441231325;4.59319081842143;38.6131087338596;26.9226371133563;0.0;136.715358761273;711.668671350231;423.510737512698;276.179846365367;11.9780874721656;0.0;848.384030111505;28.6495307330815;58.6075130288191;19.6898669929428;8.02766380787635;513.447127948888
91022;91;Z;0;86.7857142857143;13.9285714285714;49.2857142857143;23.5714285714286;73.9285714285714;8.57142857142857;48.2142857142857;17.1428571428571;68.5714285714286;6.42857142857143;46.0714285714286;16.0714285714286;5.35714285714286;2.14285714285714;2.14285714285714;1.07142857142857;1.07142857142857;0.0;2.14285714285714;1.07142857142857;1.07142857142857;0.0;0.0;2.14285714285714;3.21428571428571;22.5;17.1428571428571;12.8571428571429;8.57142857142857;7.5;12.8571428571429;8.57142857142857;4.28571428571429;5.35714285714286;4.28571428571429;1.07142857142857;6.42857142857143;1.07142857142857;80.3571428571428;10.7142857142857;0.0;10.7142857142857;32.1428571428571;21.4285714285714;0.0;64.2857142857143;10.7142857142857;0.0;10.7142857142857;32.1428571428571;10.7142857142857;0.0;69.6428571428571;55.7142857142857;13.9285714285714;10.7142857142857;10.7142857142857;3.21428571428571;7.5;0.0;49.2857142857143;3.21428571428571;0.0;0.0;3.21428571428571;8.57142857142857;5.35714285714286;0.0;7.5;62.1428571428571;45.0;13.9285714285714;3.21428571428571;0.0;69.6428571428571;5.35714285714286;0.0;0.0;0.0;37.5
91027;91;H;0;1169.35837367927;240.59299654429;734.872409976477;193.892967158502;846.701002612578;90.2983836622857;623.535807056381;132.866811893912;723.451275285617;76.2514609916988;538.645418347041;108.554395946877;123.249727326961;14.0469226705869;84.8903887093399;24.3124159470343;31.0205334413792;2.96398222230455;44.7518697956718;27.4478631480635;8.04273940004603;5.92796444460911;3.09477487488691;167.616223939396;31.8494603216414;244.270117801374;196.148537670662;79.7781285318907;72.218720826013;54.8198135216003;322.657371066691;121.452684252408;201.204686814283;132.88090337093;60.0425949476649;72.8383084232648;42.1866220753545;147.589845620407;846.701002612578;5.92796444460911;30.2772389687367;87.7169068091903;202.884945405902;271.722437806885;238.540081786748;723.451275285617;5.92796444460911;30.2772389687367;84.6221319343034;169.062539129595;225.571508057015;207.989892751357;730.969096453024;676.497198291694;54.4718981613298;115.336625182774;101.425673526494;26.5748332022439;74.8508403242503;13.9109516562797;565.335236069751;57.380763446018;37.1022946239993;6.59122634227084;10.0876778096548;43.631898700985;10.8399994603448;0.0;133.455095798997;597.514000654027;246.770737081332;334.777289149353;15.9659744233412;0.0;730.969096453024;14.4434209013591;19.8969206669546;3.09477487488691;11.1375142749329;441.774899465136
91027;91;H;0;1927.12211375566;453.170429890992;1194.87048470708;279.081199157588;1354.48352246112;205.867108501051;955.240021573626;193.376392386445;1193.04457215563;165.433169617952;841.926111602465;185.685290935208;161.438950305495;40.4339388830988;113.31390997116;7.69110145123626;37.1492815526119;8.27736754478536;33.0118861730797;42.314118652592;15.0248648848283;20.0737524223896;5.58767907520866;318.92954151536;59.6529585370892;274.657432321016;352.98256333648;145.061647265628;100.473195190559;102.726184294989;572.638591294539;228.936997479715;343.701593814823;228.509746142595;130.296063315527;98.2136828270686;43.4250169823625;300.703828169581;1354.48352246112;0.0;45.7023474758013;70.1132675934599;321.423675986607;462.171633834768;418.261236915165;1193.04457215563;0.0;42.4389058876201;69.0231523489304;297.694201571725;406.511105561376;377.377206785974;1207.55888469139;1127.57182976666;79.987054924728;258.523338353383;258.523338353383;126.320341494356;132.202996859027;0.0;864.331871336449;146.862386491042;62.5296582621305;3.26344158818116;50.5844720888551;59.0870769146709;20.8999780100572;0.0;305.623292647202;901.935592044184;311.132341706978;581.799999854403;9.00325048280275;0.0;1207.55888469139;5.58767907520866;17.4706799581019;0.0;12.2735962163914;598.396990986491
