INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
56007;56;560070101;17.1;14750;19830;25960;0.57;0.261;65.8;56.9;3.6;5.3;30.5;8.7;8.9;2.2;4.5;2.2
56007;56;560070102;18.2;14490;20490;27420;0.63;0.28;63.1;52.0;3.2;7.9;34.5;7.9;9.5;2.7;4.5;2.3
56007;56;560070103;15.0;15940;20830;26100;0.49;0.218;67.0;56.6;4.4;6.0;34.3;5.7;6.8;1.9;3.4;1.5
56007;56;560070104;9.1;17850;24120;32310;0.6;0.269;48.9;41.0;2.5;5.4;51.1;13.0;4.2;1.2;2.0;1.0
56007;56;560070105;12.0;16850;22340;30640;0.62;0.292;53.2;42.0;3.2;8.0;45.4;13.8;5.2;0.8;2.9;1.5
56078;56;560780101;;18740;24080;30910;0.51;0.241;67.3;59.3;2.7;5.3;36.9;7.6;4.9;1.7;2.1;1.1
56078;56;560780102;;20740;26400;33750;0.49;0.257;73.6;64.0;2.6;7.0;30.3;12.4;2.8;1.2;1.1;0.5
56078;56;560780103;;19870;24990;31370;0.46;0.236;66.9;58.0;2.8;6.1;38.0;8.7;2.9;1.3;1.1;0.5
56078;56;560780104;;20480;25560;32950;0.49;0.234;72.5;63.0;2.4;7.1;32.3;11.5;2.3;1.4;0.6;0.3
56083;56;560830101;15.3;15430;20230;25910;0.52;0.245;63.9;55.0;3.3;5.6;35.6;6.5;8.6;2.3;4.3;2.0
56083;56;560830102;7.2;17860;22100;27360;0.43;0.194;73.8;67.6;2.8;3.4;30.6;5.5;5.0;2.3;1.8;0.9
56083;56;560830103;;14670;19710;24500;0.5;0.221;63.6;57.0;3.7;2.9;34.9;5.3;9.1;2.6;4.4;2.1
56083;56;560830105;10.6;16900;21620;26680;0.45;0.222;66.1;59.1;2.5;4.5;36.4;6.6;5.9;2.1;2.6;1.2
56098;56;560980101;12.4;16350;21150;26170;0.46;0.215;74.5;66.2;3.6;4.7;25.6;5.8;7.9;2.0;4.0;1.9
