INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
97302;973;973020101;H;2;756.95114992377;135.480987672481;210.245086126322;208.274611994537;57.1962356849573;75.3794846405491;96.0709120036961
97302;973;973020102;H;2;1558.96368426179;126.60266086084;349.061125433651;243.540496777801;93.8813258686235;41.67263550777;46.7038214474664
97302;973;973020103;H;2;617.344845588832;126.759095397099;333.476524463371;349.108385002505;207.987982225737;172.229266929051;210.82238610146
97302;973;973020104;H;2;297.332708846798;65.7517955337264;168.169068419515;101.700211751166;34.7394645441758;31.7015094079646;5.97431045307789
97302;973;973020105;H;1;882.178391051163;62.1354526928267;424.080965220204;294.288845291559;52.9444839569989;41.867221373861;26.9382842171367
97302;973;973020106;H;2;743.319668139761;77.8990368455778;243.726752650232;208.432220578455;41.7416427918696;29.5791277017959;21.9473521253823
97302;973;973020107;H;1;1104.75405221338;107.856869701976;322.172251690191;286.543104707395;48.8948139838396;77.2493145317848;56.9368036720363
97302;973;973020108;H;2;239.93883200394;59.07099726776;117.365250344938;87.1017078723292;25.2881990472185;19.2796460823854;3.06199184482396
97302;973;973020109;H;2;609.686861943996;110.930619632323;439.691390784856;525.34489967239;207.501646531613;180.899293567728;197.762739410964
97302;973;973020110;H;1;439.924557637622;91.831710789883;341.612122256903;312.071298436638;201.609958438927;257.130849528622;272.608942094669
97302;973;973020111;H;2;284.869162648063;68.9780178202647;212.493612262731;290.921532269737;91.8905780564584;117.879192608569;123.370849124576
97302;973;973020112;H;1;601.764849646925;202.040781081033;605.526634415695;816.97636215318;507.897057542888;536.82097225526;710.592052055098
97302;973;973020113;H;1;1101.21221646429;138.831283389105;614.841105934811;613.094366134467;266.354702658473;237.99002759219;201.944146699833
97302;973;973020114;H;1;2338.42067769449;243.251360852827;781.978943987991;604.362134531704;182.322441372438;245.471648845306;185.188678364589
97302;973;973020115;H;2;835.280250822544;58.435142635973;195.843541399615;155.296727723813;23.0375631938669;42.0812769813407;18.9284764473243
97302;973;973020116;H;2;521.9999574003;74.7421341261978;397.664582678086;311.48159161806;178.318389505414;122.763870219546;138.136198781352
97302;973;973020117;H;2;482.034863579287;67.5901997978573;270.343766975407;180.417266411729;88.7104543085143;46.4244413410495;50.8687853087808
97302;973;973020118;H;2;494.449098748324;94.5644634250966;197.565737872248;257.904869670757;123.251787283466;118.012357944416;145.976101732278
97302;973;973020119;H;1;598.045160763017;89.9941961049383;215.383700526601;224.582256889631;72.2415736116308;52.1054062994267;47.5277710933105
97302;973;973020120;H;2;748.863799265647;110.269852014008;233.443496396793;194.043098996226;52.1505936502538;72.9546658669546;25.5931150026323
97302;973;973020121;H;2;1097.76552733199;129.105443683794;495.953967288303;329.849624031455;54.3406166695504;25.5730219846121;29.786464760482
97304;973;973040101;H;2;234.954751379882;23.8056479804659;166.178661542259;100.825039793872;66.8653934575413;66.7058575787852;47.8804213208949
97304;973;973040102;H;1;1591.75208717865;80.6071102981439;523.620433672445;428.835064009769;157.44717624129;114.201438272708;91.423466356704
97304;973;973040103;H;2;143.367639403658;11.3374971408143;122.63515837014;130.743190378787;135.510910824652;133.082042526455;240.431736411184
97304;973;973040104;H;1;494.901083233353;47.5026893973161;310.863488343232;361.810474800527;168.004937002621;75.0472091928681;108.017145803484
97304;973;973040105;H;2;837.401218939654;79.0240810043554;343.089657232364;197.298093164535;48.871651551469;49.1643498732814;131.427008185219
97304;973;973040106;H;2;700.998557524726;85.1105810293754;306.7070093999;323.417458894959;207.674395886545;157.530830774068;125.471816765491
97304;973;973040107;H;1;764.833171092064;92.6472015535099;385.830933087637;398.080764250483;297.820405024632;251.802805327446;187.078508803195
97304;973;973040108;H;1;1147.11766300214;37.590202407465;327.191660159855;306.249700749891;179.826166579329;115.254147089715;129.388561508652
97305;973;973050101;H;Z;1241.74699325912;87.3505059284363;650.661789704189;505.001740552055;274.83507988107;182.98682551451;116.955214058962
97305;973;973050102;H;Z;2404.05402659214;277.827998692377;1131.1768542646;968.650382905648;495.897304915489;414.738323606552;332.283375550188
97306;973;973060101;D;Z;1152.61633990375;68.1351493220875;409.47459379864;273.58110284329;97.5502592982014;124.705102798174;92.3261592641152
97306;973;973060102;D;Z;2458.63389125991;179.757270515151;428.550014788964;259.06627097006;71.0376567449944;90.5663446249148;50.6815866206457
97307;973;973070101;H;1;571.611538814739;224.032214519861;247.711502255788;209.402212050517;98.7247205794182;58.1528718931225;53.0677245852784
97307;973;973070102;H;1;3912.40546012527;254.660137643342;1031.49021145266;871.207319183355;370.852618484405;284.207105497612;200.577506509787
97307;973;973070103;H;1;506.895503333984;74.5497900085471;496.072966636552;408.140041606016;161.958634157137;172.948195182497;96.726577422118
97307;973;973070104;H;1;511.936819473736;33.1001074343111;238.822130815882;178.571042285477;85.9136102107773;145.228902384747;39.2764232571049
97307;973;973070105;H;1;1013.06793193623;101.356307769442;407.249693834565;346.899810125557;178.653948793488;184.224737278995;70.492115737052
97307;973;973070106;H;1;385.69012210049;56.1272114778238;423.697598893631;349.186088683642;189.891916312141;189.774840458983;85.2960157030302
97307;973;973070107;H;1;653.224896686405;48.4506551165143;243.131044598172;127.988930065058;48.9326096775944;58.3621529170694;62.5697892249365
97307;973;973070108;H;1;1406.94217530046;103.500984295248;445.24848946289;388.606812435328;247.571828755888;178.893647353109;173.024777570147
97309;973;973090101;H;1;396.679184168578;99.5622833016024;311.154834795866;467.991019025977;364.579583827391;461.57257781219;556.943574857372
97309;973;973090102;H;1;633.338878911362;74.0124274268434;394.006439134565;445.210360461479;257.536896638934;309.847357406737;264.607709925151
97309;973;973090103;H;1;1761.86809257672;240.686842803011;725.649898835357;661.428113416862;480.468364625531;487.423684631451;562.563370748541
97309;973;973090104;H;1;450.646812585413;99.1194915844929;281.000094979407;420.014182460711;253.467858205871;281.964355641386;244.822839803825
97309;973;973090105;H;1;1326.56508635654;107.755947809424;448.009771796733;461.670459229197;329.337447984701;462.558204809792;274.051545152986
97309;973;973090106;H;1;943.263342717424;142.385738314615;324.285997232006;435.593815022556;250.625464391323;230.880515862132;222.145217296596
97310;973;973100000;Z;5;962.285390713477;155.258210645527;481.625141562854;349.447338618347;167.953567383918;146.718006795017;119.674971687429
97311;973;973110101;H;1;397.129276484248;58.6213249845985;241.865481973905;154.844488288798;91.5232682408323;105.241346324407;141.424990363451
97311;973;973110102;H;1;773.212259908788;71.0955361281776;303.606867759567;288.774006740136;77.8185387979125;121.943314178934;138.122843529571
97311;973;973110103;H;1;969.821131235496;186.229434364119;423.279633013816;214.014546348792;80.1519203153718;82.4488010892795;118.198630811663
97311;973;973110104;H;1;1637.93053835066;108.341874122919;650.447508718722;434.926984913627;171.057501594315;235.86654040781;279.532195612191
97311;973;973110105;H;1;1951.55549417407;268.510890108942;852.514051646366;464.294715224765;168.84856143157;256.42215193061;352.038082696338
97311;973;973110106;H;1;3295.49027549713;657.949040449255;1214.69223305538;591.946131931158;127.148723743727;107.203747023017;118.085577702013
97311;973;973110107;H;1;2007.72695455184;123.189205770574;398.110634279622;373.182409395489;80.3078889926505;133.799856780466;148.823375213832
97312;973;973120000;Z;5;674.970660844509;127.498980796898;400.209742095179;220.581380620375;98.2661732559016;84.2756076057323;77.4682618456878
97313;973;973130000;Z;5;498.011142948107;103.556192295448;435.87742757084;353.032473734482;170.39700732251;99.7905125756137;149.685768863421
