INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
62001;62;620010000;Z;5;241.634945997051;86.5930600141107;324.903590732411;251.805930573375;214.813354664291;183.765501494187;134.136845898969
62003;62;620030000;Z;5;33.0;28.0;117.0;83.0;74.0;75.0;35.0
62004;62;620040101;H;4;342.0;142.0;454.0;361.0;245.0;224.0;165.0
62004;62;620040102;H;4;455.0;172.0;658.0;392.0;188.0;145.0;103.0
62004;62;620040103;H;4;373.0;140.0;495.0;337.0;245.0;151.0;111.0
62005;62;620050000;Z;5;138.003750498797;35.0778115588599;244.028556335131;131.210454331557;76.5756763794156;25.7773752567163;28.8677939767423
62007;62;620070000;Z;5;64.1558661515394;35.4752359569029;112.669006775056;103.021699858527;112.296587887975;61.1322802232913;57.5441168238862
62008;62;620080000;Z;5;106.582914572864;24.3618090452261;159.366834170854;102.522613065327;93.3869346733668;54.8140703517588;33.4974874371859
62010;62;620100000;Z;5;32.4267782426778;17.7824267782427;50.2092050209205;31.3807531380753;21.9665271966527;11.5062761506276;7.32217573221757
62011;62;620110000;Z;5;91.0215322141425;23.5209142697803;121.368053433375;81.4428909574716;76.0130659844198;52.8552098821746;50.7907776034879
62012;62;620120000;Z;5;16.5182186234818;9.2914979757085;44.3927125506073;48.5222672064777;18.582995951417;20.6477732793522;12.3886639676113
62013;62;620130000;Z;5;206.871496562665;102.431517715494;410.730301427816;270.138022210471;198.83765203596;133.562665256478;105.444209413009
62014;62;620140101;H;4;457.820372255896;118.992960189854;602.02370536732;370.729698867865;264.204708218146;136.136013776526;101.849906603179
62014;62;620140102;H;4;497.148554013569;118.992960189858;630.259323039494;326.726433063668;236.977505462847;146.220162945159;77.6479485984635
62014;62;620140103;H;4;343.869486650356;97.8162469357301;441.685733586064;247.06165463147;156.30431211379;79.6647784321891;71.5974590972834
62014;62;620140104;H;4;537.554630445987;109.964367285829;437.451234019371;288.804555462008;173.447365700459;183.595946079914;67.5217282041598
62015;62;620150000;Z;5;28.3853211009174;15.2844036697248;43.6697247706422;33.8440366972477;25.1100917431193;17.4678899082569;10.9174311926605
62016;62;620160000;Z;5;26.0;5.0;49.0;32.0;20.0;9.0;7.0
62018;62;620180000;Z;5;32.7188923288102;18.3134748533867;39.6024959153181;47.7661767732428;20.2882571158888;14.2157147356835;14.2313209027
62019;62;620190000;Z;5;532.0;207.0;764.0;590.0;367.0;290.0;162.0
62020;62;620200000;Z;5;86.0;27.0;123.0;100.0;50.0;37.0;18.0
62021;62;620210000;Z;5;57.360763261979;19.0150658382991;68.6605746817902;45.6008709696173;33.7112107784808;26.778422869355;20.8506616302464
62023;62;620230000;Z;5;484.649411811909;129.240491630828;695.749997112067;387.437287094361;262.070777775471;151.467065469956;72.4126211602991
62025;62;620250000;Z;5;390.772537655105;86.6919787429872;363.480910450383;274.744888989752;156.868623368262;145.200360605031;97.4139123763215
62030;62;620300000;Z;5;45.0;24.0;72.0;33.0;32.0;18.0;2.0
62031;62;620310000;Z;5;255.328608247421;43.0554123711338;328.42268041237;230.296391752577;130.167525773196;85.1095360824738;50.0644329896904
62032;62;620320000;Z;5;817.454420642309;237.776845794921;930.349402479762;603.475721930723;348.010180627882;283.959068907202;175.122709845601
62033;62;620330101;H;4;432.752577033761;102.157614089872;482.34824479125;303.03560908761;152.141541962927;90.1597224867711;54.097361635886
62033;62;620330102;H;4;416.550361353724;113.334860821668;463.723804969748;295.253676093774;177.02567005883;96.0716480619127;60.0059690918147
