INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
74010;74;740100101;9.2;19930;28670;43860;0.83;0.498;85.1;75.0;2.6;7.5;19.8;12.3;1.7;0.5;0.7;0.5
74010;74;740100102;;21650;32400;47260;0.79;0.364;73.5;64.0;2.6;6.9;29.9;17.2;1.0;0.3;0.5;0.2
74010;74;740100103;12.4;17900;26360;39340;0.81;0.392;78.2;70.7;3.2;4.3;21.8;17.0;2.9;0.7;1.4;0.8
74010;74;740100204;11.5;17620;23940;33960;0.68;0.307;80.9;73.3;3.4;4.2;23.7;9.7;3.7;1.4;1.5;0.8
74010;74;740100205;11.8;16940;23530;34230;0.73;0.329;76.0;67.6;3.5;4.9;27.0;10.8;3.6;1.2;1.5;0.9
74010;74;740100302;14.3;16150;21790;30440;0.66;0.308;83.0;75.0;3.4;4.6;19.0;7.6;6.2;2.2;2.5;1.5
74010;74;740100303;12.2;17240;23630;33190;0.68;0.323;80.1;72.6;3.1;4.4;23.4;9.1;3.8;1.2;1.6;1.0
74010;74;740100304;9.6;18480;24730;34400;0.64;0.3;80.6;74.1;2.9;3.6;23.4;9.2;3.7;1.4;1.5;0.8
74010;74;740100401;;23020;32530;47770;0.76;0.352;69.1;60.7;2.2;6.2;32.4;19.4;1.2;0.4;0.5;0.3
74010;74;740100402;;19240;25970;35580;0.63;0.298;81.9;72.3;3.3;6.3;24.7;9.2;2.2;0.8;0.9;0.5
74010;74;740100403;10.4;18840;26480;37920;0.72;0.312;66.8;59.9;2.5;4.4;35.5;14.2;2.9;0.8;1.4;0.7
74010;74;740100404;;20750;28800;41110;0.71;0.353;81.5;74.4;2.9;4.2;22.6;13.1;2.0;0.7;0.8;0.5
74010;74;740100501;14.3;16640;22990;31100;0.63;0.295;77.2;70.7;3.3;3.2;26.4;7.2;4.8;1.7;1.9;1.2
74010;74;740100502;21.4;13910;21000;28970;0.72;0.313;82.9;76.4;3.4;3.1;19.7;6.2;6.2;2.0;2.6;1.6
74010;74;740100503;18.6;15180;21620;29470;0.66;0.298;81.1;73.3;3.9;3.9;22.6;6.5;5.3;1.2;2.7;1.4
74010;74;740100601;16.4;15530;21070;27720;0.58;0.274;70.9;64.1;2.9;3.9;29.6;7.8;5.9;2.2;2.2;1.5
74010;74;740100602;;18670;24480;32600;0.57;0.263;67.1;61.4;3.0;2.7;36.6;8.4;3.6;1.3;1.4;0.9
74010;74;740100603;11.6;17190;22950;29470;0.54;0.262;85.9;79.4;3.5;3.0;20.0;5.4;4.2;1.6;1.7;0.9
74010;74;740100604;21.3;13650;18640;24440;0.58;0.252;68.4;61.7;3.7;3.0;29.9;5.0;9.3;3.0;3.9;2.4
74010;74;740100701;;22870;32090;48840;0.81;0.352;70.3;61.6;2.4;6.3;32.1;18.2;1.4;0.5;0.6;0.3
74010;74;740100702;;22530;29570;39740;0.58;0.28;66.5;60.6;2.1;3.8;38.2;12.6;1.4;0.5;0.6;0.3
74010;74;740100703;18.9;14350;19430;26230;0.61;0.289;67.4;61.7;3.8;1.9;30.8;7.6;7.9;3.1;3.0;1.8
74010;74;740100801;;21320;28870;39410;0.63;0.292;73.0;66.1;2.7;4.2;33.8;10.4;1.6;0.6;0.6;0.4
74010;74;740100802;6.0;21460;30000;46230;0.83;0.357;87.6;77.8;2.8;7.0;18.1;12.0;2.1;0.8;0.8;0.5
