INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
25004;25;250040000;Z;5;450.0;115.0;5.0;330.0;330.0;145.0;40.0;145.0;180.0;60.0;65.0;20.0;5.0;40.0;75.0;115.0;419.0;90.0;86.0;44.0;45.0;158.0;145.0;40.0;145.0;180.0;60.0;65.0;20.0;5.0
25005;25;250050000;Z;5;40.0;10.0;0.0;30.0;30.0;10.0;5.0;15.0;20.0;5.0;5.0;0.0;0.0;10.0;0.0;12.0;42.0;0.0;10.0;6.0;6.0;14.0;10.0;5.0;15.0;20.0;5.0;5.0;0.0;0.0
25008;25;250080000;Z;5;194.838754824937;40.5170873061273;0.0;154.32166751881;159.153726943779;59.1336097420189;19.9294297925438;80.0906874092159;90.1251711404489;29.8221872986298;29.4509601133112;4.87770419569435;4.87770419569435;15.1939077397977;25.3231795663296;40.5170873061273;203.173921573623;29.7398632494721;37.8316091647617;24.1878228579146;25.0506774242404;67.3687498590504;59.1336097420189;19.9294297925438;80.0906874092159;90.1251711404489;29.8221872986298;29.4509601133112;4.87770419569435;4.87770419569435
25011;25;250110000;Z;5;300.0;80.0;0.0;220.0;220.0;100.0;20.0;100.0;105.0;40.0;60.0;15.0;0.0;30.0;50.0;78.0;308.0;47.0;47.0;53.0;30.0;119.0;100.0;20.0;100.0;105.0;40.0;60.0;15.0;0.0
25013;25;250130000;Z;5;108.642485778596;36.1487813814786;0.0;72.4937043971174;72.4937043971174;41.4654906964792;5.17136895010637;25.8568447505318;36.2068501739215;15.5359094198499;15.5577426293681;5.19320217397776;0.0;15.4923348777765;20.6564465037021;30.9846697555531;108.754407815844;0.0;16.5818459808893;10.3311261815234;13.4499320287112;59.0060261406967;41.4654906964792;5.17136895010637;25.8568447505318;36.2068501739215;15.5359094198499;15.5577426293681;5.19320217397776;0.0
25014;25;250140000;Z;5;384.393441539536;91.6529773790804;0.0;292.740464160455;292.740464160455;134.14918225648;20.4633912134162;138.127890690559;168.919607305132;46.2356622092969;56.8064156332781;15.565730240893;5.21304877185475;45.8264886895402;45.8264886895402;95.7264430403729;386.071998180307;44.2671276655502;98.7906292091238;56.0582069503784;29.6095669864537;130.184057636058;134.14918225648;20.4633912134162;138.127890690559;168.919607305132;46.2356622092969;56.8064156332781;15.565730240893;5.21304877185475
25018;25;250180000;Z;5;275.0;75.0;0.0;200.0;200.0;65.0;35.0;100.0;110.0;35.0;50.0;0.0;5.0;30.0;45.0;76.0;218.0;46.0;77.0;36.0;32.0;94.0;65.0;35.0;100.0;110.0;35.0;50.0;0.0;5.0
25020;25;250200000;Z;5;430.0;175.0;5.0;250.0;250.0;90.0;40.0;120.0;140.0;55.0;45.0;10.0;0.0;80.0;95.0;169.0;397.0;33.0;80.0;71.0;48.0;159.0;90.0;40.0;120.0;140.0;55.0;45.0;10.0;0.0
25021;25;250210000;Z;5;709.046442199901;208.214199734291;10.0793189067556;490.752923558855;490.752923558855;173.637900426252;95.4084473882589;221.706575744344;271.834088848169;90.4063485265681;64.5580862373039;54.2533791967908;9.70102075002302;91.411112078469;116.803087655821;215.323952895949;671.309097008125;57.8481685368951;126.036220701035;113.493297640776;76.6597623855708;284.753362538037;173.637900426252;95.4084473882589;221.706575744344;271.834088848169;90.4063485265681;64.5580862373039;54.2533791967908;9.70102075002302
25022;25;250220000;Z;5;604.645509790682;153.639432815665;0.0;451.006076975017;451.006076975017;223.024983119514;44.6049966239028;183.3760972316;198.244429439568;113.990546927752;109.034436191762;24.780553679946;4.9561107359892;49.561107359892;104.078325455773;151.656988521269;604.645509790682;98.1309925725861;113.990546927752;90.2012153950034;65.4206617150574;208.156650911546;223.024983119514;44.6049966239028;183.3760972316;198.244429439568;113.990546927752;109.034436191762;24.780553679946;4.9561107359892
25024;25;250240000;Z;5;358.051815916366;87.0936849526308;9.67707610584777;261.281054857887;266.119592910811;135.479065481866;14.5156141587717;116.124913270173;125.801989376021;58.062456635086;48.3853805292379;33.8697663704662;0.0;53.2239185821633;33.8697663704675;88.0613925632156;370.632014853966;59.0301642456707;72.5780707938574;28.0635207069588;28.0954428631267;130.640527428944;135.479065481866;14.5156141587717;116.124913270173;125.801989376021;58.062456635086;48.3853805292379;33.8697663704662;0.0
25029;25;250290000;Z;5;105.0;40.0;0.0;65.0;65.0;35.0;15.0;15.0;30.0;10.0;20.0;5.0;0.0;20.0;20.0;38.0;99.0;8.0;15.0;18.0;5.0;61.0;35.0;15.0;15.0;30.0;10.0;20.0;5.0;0.0
25030;25;250300000;Z;5;183.189778818813;58.3971305088382;5.13613740886372;119.656510901111;119.656510901111;58.0228619947462;10.2722748177274;51.3613740886372;56.4975114975009;25.0123867917751;28.8445327258402;9.30207988599463;0.0;42.4706403700641;15.926490138774;60.5206625273414;161.887704053195;24.6933834963301;45.281995086715;21.9884864766773;23.825939681843;71.0333020099087;58.0228619947462;10.2722748177274;51.3613740886372;56.4975114975009;25.0123867917751;28.8445327258402;9.30207988599463;0.0
25031;25;250310101;H;1;990.6317849963;516.192285448352;11.0925089950252;463.346990552924;463.346990552924;171.613020780211;106.628350531312;185.105619241401;236.496236208183;108.89223524696;72.4396667725597;25.8832723973358;19.635579927885;227.288793790552;288.903491657799;516.192285448352;593.084541644839;40.468636213952;121.654727630508;159.953560072707;175.729042308292;443.191441898132;171.613020780211;106.628350531312;185.105619241401;236.496236208183;108.89223524696;72.4396667725597;25.8832723973358;19.635579927885
25031;25;250310102;H;1;788.882362519223;280.185487192406;18.5542957599984;490.142579566818;492.643231027396;190.319594696862;116.788823496379;185.534812834155;241.93793756247;130.393007000066;64.8416400276949;26.6251307105949;28.8455157265702;119.010757795499;161.174729396907;280.185487192406;621.450730712666;41.6639085698328;123.450041702725;108.4847410162;121.864834289954;386.08288784122;190.319594696862;116.788823496379;185.534812834155;241.93793756247;130.393007000066;64.8416400276949;26.6251307105949;28.8455157265702
25031;25;250310103;H;1;680.045859026448;404.464905072299;3.51207390802894;272.06888004612;281.735456874071;88.4122571316651;54.8729355954829;138.450264146923;171.121912949546;46.6938035103921;41.3114732701575;14.9810500240546;7.62721711992112;219.48401785959;184.980887212709;400.464846444251;422.366707390418;25.2232770158481;92.804168985;104.655406375247;127.404313958686;366.117617344862;88.4122571316651;54.8729355954829;138.450264146923;171.121912949546;46.6938035103921;41.3114732701575;14.9810500240546;7.62721711992112
25031;25;250310104;H;1;1252.38256750689;472.438865270656;10.1838153239157;769.759886912319;777.36868167968;321.77887424414;160.147948037501;295.441859398039;368.263654450186;192.30467845499;139.825577133853;52.3861223092857;24.5886493313647;219.908546869534;252.530318401122;476.438923898704;917.689141446475;154.909561312089;208.979851839906;264.719207652596;219.287567225556;584.872700658811;321.77887424414;160.147948037501;295.441859398039;368.263654450186;192.30467845499;139.825577133853;52.3861223092857;24.5886493313647
25031;25;250310105;H;1;1216.86951174941;420.899519191855;4.8676370286467;791.102355528909;796.207675144202;315.741816332033;129.067032501475;351.398826310694;397.936791210302;156.711546736369;106.336401519365;83.2370111326507;51.9859245455151;184.083191706058;236.816327485797;420.899519191855;1163.26227980748;70.8515213690536;167.80131558007;212.860085743933;162.507483304777;467.211947757837;315.741816332033;129.067032501475;351.398826310694;397.936791210302;156.711546736369;106.336401519365;83.2370111326507;51.9859245455151
25031;25;250310106;H;2;391.213072729869;113.926014654533;4.90696798306832;272.380090092268;274.925425575634;134.290592522699;57.1775457038394;83.457287349096;116.250923449102;52.7805897216013;32.1744987277613;44.9764291671202;28.7429845100495;63.0182862355894;50.9077284189433;113.926014654533;416.15328710187;6.54462545002673;21.929772448774;42.9921823995757;65.5742613192478;198.934554044762;134.290592522699;57.1775457038394;83.457287349096;116.250923449102;52.7805897216013;32.1744987277613;44.9764291671202;28.7429845100495
25031;25;250310107;H;1;767.183748218849;326.372786339256;7.55875024041798;433.252211639176;435.527751429564;170.196859980221;68.2813412073264;197.049550242016;245.233149761161;71.4362663248297;45.7708697624984;37.304462058801;35.7830035222731;122.742514516149;203.630271823107;326.372786339256;632.061341367604;41.3429418317572;67.4712105528384;124.87699418319;154.148190256069;320.420126433156;170.196859980221;68.2813412073264;197.049550242016;245.233149761161;71.4362663248297;45.7708697624984;37.304462058801;35.7830035222731
25033;25;250330000;Z;5;225.604953958166;56.639956905434;0.0;168.964997052732;168.964997052732;68.2188390457085;9.98069541292555;90.7654625940984;115.560667146784;14.8145091397603;29.1180366780157;9.47178408817229;0.0;20.5963479656124;36.0436089398216;58.6995917019952;248.644201901232;25.8058784865769;47.3192086768086;32.8902199699412;22.4250400864118;56.107473145677;68.2188390457085;9.98069541292555;90.7654625940984;115.560667146784;14.8145091397603;29.1180366780157;9.47178408817229;0.0
25035;25;250350000;Z;5;1000.84056648715;221.338109661748;5.06919970867027;774.433257116734;774.433257116734;349.389413864449;80.4152732826205;344.628569969664;364.751348364516;145.159716196617;187.200470778713;67.8579427779933;9.4637789988946;102.947957982209;118.39015167954;216.190711762638;1094.15958502204;132.936773935106;186.350144824964;101.004329047328;116.073691474178;395.05541930486;349.389413864449;80.4152732826205;344.628569969664;364.751348364516;145.159716196617;187.200470778713;67.8579427779933;9.4637789988946
25036;25;250360000;Z;5;837.963175090695;238.28073006926;30.1431504892519;569.539294532183;569.539294532183;233.845453101034;70.148829845533;265.545011585617;290.38723739108;124.364753484785;109.656216344202;31.9891161850425;13.1419711270733;116.492801367194;121.787928702066;227.690475399515;964.603368693851;76.6248124137812;122.437234244606;262.126894575187;115.20578184587;355.126143736438;233.845453101034;70.148829845533;265.545011585617;290.38723739108;124.364753484785;109.656216344202;31.9891161850425;13.1419711270733
25038;25;250380000;Z;5;74.079754601227;19.7546012269939;0.0;54.3251533742331;54.3251533742331;19.7546012269939;0.0;34.5705521472393;34.5705521472393;4.93865030674847;9.87730061349693;4.93865030674847;0.0;19.7546012269939;0.0;18.7668711656442;80.9938650306748;5.92638036809816;14.8159509202454;9.87730061349693;6.91411042944785;17.7791411042945;19.7546012269939;0.0;34.5705521472393;34.5705521472393;4.93865030674847;9.87730061349693;4.93865030674847;0.0
25043;25;250430000;Z;5;825.0;240.0;0.0;585.0;585.0;200.0;70.0;315.0;345.0;65.0;130.0;35.0;10.0;120.0;120.0;239.0;825.0;90.0;139.0;177.0;115.0;290.0;200.0;70.0;315.0;345.0;65.0;130.0;35.0;10.0
25047;25;250470101;H;4;1109.79229090184;508.993613169484;5.04226963937947;595.756408092972;595.756408092972;203.213571237374;110.269735046588;282.27310180901;332.271259487468;120.165393914435;94.3913843677412;39.2617943664703;9.66657595685738;198.507509136099;310.486104033385;510.011600395823;734.027556685701;65.0510039085036;205.307242321756;289.716009883823;170.253857901989;558.835868571408;203.213571237374;110.269735046588;282.27310180901;332.271259487468;120.165393914435;94.3913843677412;39.2617943664703;9.66657595685738
25047;25;250470102;H;4;1280.75951003445;524.263421564569;0.0;756.496088469881;756.496088469881;237.943288523309;125.255768074973;393.297031871599;428.451259039071;130.249048774763;138.87905126248;49.2046774782686;9.71205191529862;188.327636872709;335.93578469186;518.155498206535;917.289931386315;118.736556397018;261.131701277851;256.579907005982;190.5081879709;485.011920337072;237.943288523309;125.255768074973;393.297031871599;428.451259039071;130.249048774763;138.87905126248;49.2046774782686;9.71205191529862
25048;25;250480000;Z;5;1634.24360762433;526.366806136651;10.0260344026032;1097.85076708507;1107.87680148768;380.989307298944;130.338447233844;596.54904695489;646.679218967908;175.455602045559;185.481636448169;65.1692236169263;35.0911204091162;230.598791259866;295.768014876785;528.372013017171;1564.14648266412;172.781125058114;220.572756857276;231.535065697704;201.778639066276;605.577004575592;380.989307298944;130.338447233844;596.54904695489;646.679218967908;175.455602045559;185.481636448169;65.1692236169263;35.0911204091162
25050;25;250500000;Z;5;186.515996204791;30.3531515861258;0.0;156.162844618665;156.162844618665;75.6527025478325;32.6926495926604;47.8174924781719;63.7566566375625;27.6331491920629;46.6028732859113;18.170165503128;0.0;20.2354343907505;10.1177171953753;32.3766950252009;185.250800391104;30.3965625957136;56.5455731593778;14.4723939752885;10.7432435804119;68.3622255349995;75.6527025478325;32.6926495926604;47.8174924781719;63.7566566375625;27.6331491920629;46.6028732859113;18.170165503128;0.0
25051;25;250510000;Z;5;285.458199356911;95.1527331189693;0.0;190.305466237942;190.305466237942;75.1205787781359;15.024115755627;100.160771704179;105.168810289388;20.032154340836;45.0723472668814;15.0241157556273;5.00803858520916;40.0643086816713;55.088424437298;100.160771704178;224.360128617363;29.0466237942123;64.1028938906754;40.0643086816713;27.0434083601283;113.181672025723;75.1205787781359;15.024115755627;100.160771704179;105.168810289388;20.032154340836;45.0723472668814;15.0241157556273;5.00803858520916
25055;25;250550000;Z;5;122.516483772089;14.9431066537215;0.0;107.573377118368;107.573377118368;62.0983589940586;15.1583393747697;30.3166787495393;40.4222383327191;30.6805667845384;31.1962995378881;5.27427246322199;0.0;14.9431066537215;0.0;18.927935094714;125.198347975532;32.9537469469302;42.0179562884489;8.05616331706425;12.1424730148261;39.0508094925202;62.0983589940586;15.1583393747697;30.3166787495393;40.4222383327191;30.6805667845384;31.1962995378881;5.27427246322199;0.0
25056;25;250560101;H;1;1853.08501534477;1159.40898921055;67.2251674384628;626.450858695755;626.450858695755;207.161009475128;80.7141650297353;338.575684190891;363.856597921;127.189693087706;85.4852213340417;19.8653109289421;30.0540354240648;435.356098334831;724.052890875722;1156.40900044391;646.254152236427;163.718493246889;359.67720957707;58.7414461182117;153.765962450144;1335.44348550457;207.161009475128;80.7141650297353;338.575684190891;363.856597921;127.189693087706;85.4852213340417;19.8653109289421;30.0540354240648
25056;25;250560102;H;1;1843.76157910117;1220.35920632973;89.0878358684321;534.314536903;534.314536903;154.412005963841;74.2842745615876;305.618256377572;312.902693614152;119.104595783301;83.7255949643037;6.12399283806367;12.4576597031797;508.917039500381;711.442166829352;1220.35920632973;524.103121009637;152.854757824899;419.726251212277;81.5299507458292;139.327597684955;1211.2002608142;154.412005963841;74.2842745615876;305.618256377572;312.902693614152;119.104595783301;83.7255949643037;6.12399283806367;12.4576597031797
25056;25;250560103;H;1;1301.34716113196;794.635355382928;78.26259603981;428.449209709223;428.449209709223;126.136189703069;74.9986356005405;227.314384405613;236.437842129976;107.536791724377;66.6273347182752;11.8704131518847;5.97682798470988;325.375757785436;469.259597597492;794.635355382928;401.689357132613;145.068125179995;253.971496875062;46.6782945836293;99.7397496248257;1009.31980812495;126.136189703069;74.9986356005405;227.314384405613;236.437842129976;107.536791724377;66.6273347182752;11.8704131518847;5.97682798470988
25056;25;250560104;H;1;1549.88902256479;1053.78663022689;98.6260484225786;397.476343915315;397.476343915315;127.463628118151;101.486202833056;168.526512964108;183.632950936505;115.029126869157;76.21087586458;19.592359287094;3.01103095797841;507.581950969696;546.204679257199;1052.78663397135;299.301603314301;106.045733550689;296.29441826688;51.0826653566079;125.406378859499;1296.27051372316;127.463628118151;101.486202833056;168.526512964108;183.632950936505;115.029126869157;76.21087586458;19.592359287094;3.01103095797841
25056;25;250560105;D;3;130.729076025923;49.5302872688385;3.24234107064543;77.9564476864388;77.9564476864388;23.4598961317397;13.1364569856789;41.3600945690202;48.1437182349087;13.061257671565;13.5062157887049;3.24525599126029;0.0;12.6323087647992;36.8979785040393;49.5302872688385;113.684073969084;15.8487519523814;7.127811033723;16.3533119078922;20.2967826551731;56.6458606197488;23.4598961317397;13.1364569856789;41.3600945690202;48.1437182349087;13.061257671565;13.5062157887049;3.24525599126029;0.0
25056;25;250560201;H;1;1187.45505389093;488.227434119579;12.8831320456645;686.34448772569;686.34448772569;261.333328070733;86.5614300719356;338.449729583022;374.315245504448;147.07280091056;128.561153027576;18.3152238836124;18.0800643994932;185.775981604901;302.451452514679;488.227434119579;859.538338573012;109.728570789111;267.890743493676;145.649664651671;135.152691086982;585.692592057718;261.333328070733;86.5614300719356;338.449729583022;374.315245504448;147.07280091056;128.561153027576;18.3152238836124;18.0800643994932
