INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
28085;28;280850101;43.3;10860;14040;17940;0.5;0.228;56.3;49.2;6.4;0.7;26.3;2.6;23.4;7.3;10.7;5.4
28085;28;280850201;9.3;20100;28700;43870;0.83;0.356;72.4;58.3;2.5;11.6;29.5;22.0;2.8;0.9;1.2;0.7
28085;28;280850202;13.0;16890;22750;29700;0.56;0.281;73.0;65.3;2.9;4.8;28.8;11.0;5.5;1.4;2.9;1.2
28085;28;280850203;9.6;18740;24580;31370;0.51;0.277;63.6;56.5;2.2;4.9;37.9;14.1;3.5;1.1;1.6;0.8
28085;28;280850301;11.8;17680;24620;35440;0.72;0.325;78.7;65.5;3.3;9.9;26.2;13.7;4.0;1.0;2.0;1.0
28085;28;280850302;14.8;17010;23600;32110;0.64;0.309;78.7;67.9;3.6;7.2;26.9;10.7;4.9;1.1;2.5;1.3
28085;28;280850401;17.8;15060;20450;27270;0.6;0.286;75.7;68.7;3.3;3.7;24.0;9.0;8.0;3.0;3.3;1.7
28085;28;280850501;18.6;14490;20420;26790;0.6;0.255;69.4;64.5;3.2;1.7;32.5;5.5;7.7;2.2;3.9;1.6
28085;28;280850502;22.2;13830;20140;27120;0.66;0.254;68.6;62.3;3.8;2.5;32.1;5.4;8.4;3.3;3.4;1.7
28085;28;280850601;10.5;18130;24460;33400;0.62;0.286;70.1;60.6;2.4;7.1;33.6;11.4;4.4;1.2;2.1;1.1
28085;28;280850701;36.1;11580;15050;19090;0.5;0.211;62.1;;;;25.9;1.8;19.6;5.3;9.6;4.7
28085;28;280850702;11.2;16210;22010;28020;0.54;0.219;64.5;60.5;3.0;1.0;38.2;6.2;6.2;3.0;2.0;1.2
28085;28;280850703;25.1;13150;16710;21310;0.49;0.207;64.6;58.3;5.3;1.0;30.3;2.9;13.1;4.7;5.6;2.8
28085;28;280850801;;17290;21970;27060;0.44;0.22;70.6;65.3;2.9;2.4;34.2;5.2;5.1;1.9;2.2;1.0
28085;28;280850802;7.9;18760;24970;32810;0.56;0.265;82.8;73.2;2.3;7.3;24.3;8.5;4.1;1.6;1.6;0.9
28088;28;280880101;;17550;22250;27660;0.45;0.226;65.1;59.2;1.9;4.0;36.9;8.9;4.9;2.1;2.0;0.8
28088;28;280880102;14.1;15770;21200;28210;0.59;0.28;59.0;49.9;2.4;6.7;40.5;11.9;5.1;1.4;2.4;1.3
28088;28;280880103;21.9;13940;18560;23670;0.52;0.243;50.9;44.3;2.7;3.9;44.9;7.2;9.4;3.0;4.3;2.1
28088;28;280880201;48.3;10120;13300;18210;0.61;0.233;47.0;41.3;5.4;0.3;34.8;2.6;23.5;7.1;10.5;5.9
28088;28;280880202;;12990;17570;22750;0.56;0.237;56.2;51.6;3.2;1.4;38.2;4.9;12.1;4.5;4.9;2.7
28134;28;281340101;17.9;15140;19180;24130;0.47;0.215;69.6;63.3;4.5;1.8;29.9;3.5;9.9;3.5;4.7;1.7
28134;28;281340201;17.7;14640;19320;24330;0.5;0.209;67.3;61.4;4.0;1.9;32.4;3.4;9.3;4.4;3.4;1.5
28134;28;281340202;43.2;10960;14170;18460;0.53;0.232;63.5;;;;20.2;1.7;23.9;7.7;10.4;5.8
28134;28;281340203;22.5;13700;18240;22840;0.5;0.215;76.5;70.0;4.1;2.4;23.1;3.4;9.9;3.8;4.1;2.0
28134;28;281340204;32.8;11950;16120;21860;0.62;0.254;69.9;62.4;4.6;2.9;23.3;3.2;16.1;5.2;7.5;3.4
28134;28;281340301;13.9;16160;20910;26280;0.48;0.22;67.9;62.4;2.8;2.7;34.5;5.3;6.5;2.6;2.7;1.2
28134;28;281340302;18.4;14880;21290;30610;0.74;0.361;81.0;64.8;2.8;13.4;22.5;13.8;6.2;2.0;2.6;1.6
28134;28;281340303;13.2;16190;21600;28280;0.56;0.262;68.0;61.5;2.7;3.8;33.8;9.4;6.2;2.1;2.7;1.4
28134;28;281340401;23.0;13400;17820;23010;0.54;0.228;66.1;60.5;3.8;1.8;29.8;3.5;12.1;5.8;4.2;2.1
28134;28;281340402;20.5;14040;18260;23230;0.5;0.231;69.6;63.9;3.7;2.0;27.6;5.0;10.7;5.0;3.7;2.0
28134;28;281340501;;11890;15370;20470;0.56;0.224;60.5;53.8;5.6;1.1;25.4;2.7;20.1;7.0;9.1;4.0
28134;28;281340502;55.9;9750;12470;15770;0.48;0.211;54.3;46.7;6.6;1.0;16.2;1.1;35.3;13.4;13.6;8.3
28134;28;281340503;51.6;10170;12950;15720;0.43;0.204;51.7;;;;24.2;1.9;29.1;9.7;12.7;6.7
28134;28;281340504;44.6;10730;13980;18540;0.56;0.22;58.5;51.3;6.2;1.0;22.0;2.3;25.4;7.4;12.1;5.9
28218;28;282180101;38.9;11400;14620;19640;0.56;0.221;60.6;;;;26.6;2.6;19.6;5.7;9.4;4.5
28218;28;282180102;14.7;15230;20260;26000;0.53;0.229;77.8;70.7;4.3;2.8;23.1;4.7;8.2;2.7;3.5;2.0
28218;28;282180201;17.1;14940;19180;24180;0.48;0.216;69.0;63.9;3.6;1.5;31.7;3.8;8.6;2.1;4.4;2.1
28218;28;282180301;;11370;14670;19120;0.53;0.202;58.7;50.4;7.4;0.9;25.3;2.3;22.1;7.0;9.2;5.9
28218;28;282180302;;18600;23050;28220;0.42;0.191;54.2;50.0;2.7;1.5;50.9;5.4;4.3;1.8;1.7;0.8
28218;28;282180401;14.5;15590;20860;26350;0.52;0.228;64.2;58.1;3.4;2.7;38.6;4.8;6.6;2.4;2.7;1.5
28229;28;282290101;13.9;16010;21560;27340;0.53;0.237;75.9;69.7;2.9;3.3;28.4;5.5;6.2;2.0;2.8;1.4
28229;28;282290102;13.8;16550;21500;27030;0.49;0.218;60.6;55.9;2.8;1.9;41.2;6.7;5.7;2.1;2.3;1.3
28229;28;282290201;51.1;10080;13050;18010;0.61;0.266;60.2;52.4;6.0;1.8;19.9;4.4;25.1;7.7;11.6;5.8
