INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
92002;92;920020101;H;1;875.329020502953;504.346058588689;3.86107349727071;367.121888416993;367.121888416993;157.144700014871;37.6733244203357;172.303863981787;183.575987394639;57.7007779781897;80.782041759311;37.6438304370927;7.41925084776112
92002;92;920020102;H;1;572.039145575209;179.644236024627;0.0;392.394909550582;396.270379097521;222.576504375497;39.431206511072;134.262668210952;153.977860880783;117.339900583002;89.1719235664997;35.7806940672364;0.0
92002;92;920020103;H;1;928.928612228883;353.869865017322;12.8182633340173;562.240483877544;565.507445283083;246.699133338837;121.040174585515;197.768137358731;250.5562827618;136.790292282373;142.601823909243;32.3349731198431;3.22407320982319
92002;92;920020104;H;1;1320.32092434332;419.24241522932;34.1957615019287;866.882747612066;873.136927409527;388.385283960127;96.377499960664;388.374143488735;435.223321571421;197.116654676006;174.157072935501;50.2622982820836;16.3775799445145
92002;92;920020105;H;1;1269.42411863259;402.224554141429;18.4539160778926;848.745648413267;858.821698257172;422.17313183146;98.1853769006358;338.463189525076;403.508187996728;195.882314896458;182.297283361923;63.8644785272206;13.2694334748415
92002;92;920020106;H;1;1086.57682855692;489.217784303369;23.4181210335613;573.940923219989;573.940923219989;245.862922304514;82.12607763409;245.951923281386;257.45988895463;161.463152105125;139.934748103566;8.73244022208062;6.35069383458762
92002;92;920020107;H;1;1428.39250334785;568.445862242857;34.0881380487701;825.858503056224;829.555523834639;348.896496132972;116.243982253293;364.415045448375;401.292475200146;206.40497879549;167.376995332564;50.8282412273675;3.65283327907189
92002;92;920020201;H;1;1104.31076314213;420.037455407744;14.4589727573045;669.814334977082;669.814334977082;300.040042650998;75.3552992379454;294.418993088139;344.482142504238;131.844830528533;136.772168872587;51.8821690636323;4.83302400809319
92002;92;920020202;H;1;1171.72634783558;394.598120303203;41.4487577961138;735.67946973626;736.929944390853;349.889286925989;191.172888985814;195.86776847905;248.862849196391;239.60166013109;184.946495202313;50.6565736574233;12.8623662036362
92002;92;920020203;H;1;1209.03147576213;390.504180249435;26.6577398261337;791.869555686561;800.765158434537;370.648779970606;56.273147237507;373.843231226424;414.595232662064;158.665082494092;155.156592007795;55.7990737773485;16.5491774932378
92002;92;920020204;H;1;1221.00511809091;446.999006775144;26.4541896189212;747.55192169685;753.618671237251;378.628216139327;102.950319773072;272.040135324852;306.804973415078;186.368998639838;203.652626740434;53.0718940125785;3.72017842932315
92002;92;920020205;H;1;983.543506030675;270.803466355965;14.9664702795132;697.773569395197;701.214098428109;334.579733538483;144.163320930775;222.471043958851;272.242416070964;145.120373878601;186.163475420745;77.1951384340693;20.4926946237291
92002;92;920020301;H;1;1013.52005719414;427.486478215869;8.03533356872076;577.998245409555;581.240522095523;240.96019772025;127.508196954265;212.772127421009;257.497014390042;154.454410878688;111.740548138789;48.1807439909214;9.36780469708314
92002;92;920020302;H;1;992.997768756423;375.529035798019;67.3207739185374;550.147959039867;554.173468103653;256.734724949744;143.891052297085;153.547690856824;188.428470498546;178.022273172668;133.056824138195;42.5893731028845;12.0765271913598
92002;92;920020303;H;1;792.389363547089;222.785432467168;5.49229113065835;564.111639949262;570.401617722723;283.603134150508;61.6429688213798;225.155514750835;255.492234494685;102.147638622662;148.648362567916;44.5392434040885;19.5741386333716
92002;92;920020304;H;1;1167.58826107938;355.182029154439;10.2011790731557;802.205052851785;806.597491974278;406.346923321682;72.2194104418169;328.031158210778;381.918649895838;200.488768077301;160.625450110697;48.710078348741;14.8545455417003
92002;92;920020305;H;1;759.811507194429;188.563136410776;21.0152137715111;550.233157012142;556.889913012556;282.688213384048;63.429939248357;210.771760380151;240.951283470755;154.409486106122;110.631140602492;40.9109299701574;9.98707286302959
92002;92;920020306;H;1;815.540983888758;330.193891516458;35.4432937781618;449.903798594139;465.398420409665;206.132193800417;157.953836148104;101.312390461145;159.559132108143;111.511483679438;116.855856629714;47.8779067908677;29.5940412015024
92002;92;920020307;H;2;720.920354116734;239.556019473158;18.5522381713689;462.812096472206;468.947171671317;249.332597191733;115.112001894818;104.502572584766;176.780187685828;109.843156108881;96.9983313986093;44.0956941075492;41.2298023704487
92002;92;920020308;H;1;890.062196789352;282.641366773611;9.16224656063587;598.258583455106;612.07292379574;297.487850578883;66.5714809512034;248.013592265653;313.008890647048;120.940132008144;99.7126631524381;55.570669026184;22.840568961926
92002;92;920020401;H;1;1359.83056144456;452.510884711117;37.2548236065188;870.064853126921;870.064853126921;431.012373610739;121.60561889883;317.446860617352;352.457459375666;217.165532845016;241.774323535438;42.5794396745594;16.0880976962416
92002;92;920020402;H;1;1345.35305936493;552.542561215202;23.9817465821183;768.828751567612;768.828751567612;296.057937334036;128.259681722887;344.511132510689;371.001556452979;185.999955592963;155.511181776877;45.3525178228296;10.9635399219641
92002;92;920020403;H;1;1011.74585434199;376.663354384655;6.36958098522893;628.712918972109;631.845793202564;267.92456379652;110.790028079423;253.13120132662;278.506491643494;165.515602077367;137.364549999648;41.0912663510156;9.36788313103888
92002;92;920020404;H;1;815.679800752402;238.959433286354;8.87017078109361;567.850196684955;574.621821475429;227.604936383756;53.4646598282247;293.552225263448;308.271994926887;104.277235681761;100.050874304281;62.0217165624996;0.0
92002;92;920020405;H;1;918.927022736891;313.485428657228;11.344645095004;594.096948984658;597.220690258958;252.582703205776;71.7910258738134;272.846961179369;311.542921295204;116.788965351948;124.840390318332;32.5184465495554;11.5299667439183
92002;92;920020406;H;1;809.39649003612;227.491464845038;9.07178398291092;572.833241208171;577.185937153802;270.335259816228;84.8485469575196;222.002130380055;252.583095210986;93.6296457293898;172.896232002062;52.1622148189912;5.91474939237321
92002;92;920020407;H;1;738.056730639875;186.677091617582;0.0;551.379639022293;551.379639022293;251.861503923467;59.3264378524532;240.191697246373;273.884782680748;99.9035165604305;127.1603100817;43.1145670526924;7.31646264672193
92004;92;920040101;H;1;1091.61596118367;500.929768229552;10.1950022427662;580.491190711357;581.837471022415;292.244199086732;77.9426919431536;211.650579992529;250.383738001097;166.664315166507;107.423721769261;34.5219960047137;22.8437000808358
92004;92;920040102;H;1;992.941382849986;413.506812651916;28.7140622748445;550.720507923225;550.720507923225;280.656463748281;91.0688407422839;178.99520343266;213.789750895915;121.316424573223;135.55634400966;62.9259595734002;17.1320288710262
92004;92;920040103;H;1;1403.69884384236;639.234743779075;25.5444544678816;738.919645595399;746.942844402461;365.50666181307;118.103838384206;263.332344205185;298.966297117312;177.92674743641;189.677407236832;65.2044374062218;15.1679552056851
92004;92;920040104;H;1;1010.79245832426;425.370524776045;42.0806570456501;543.341276502569;546.386292759255;225.401164850697;77.1954505159465;243.789677392611;259.901229998358;143.076562948516;114.793262818001;17.0612989119176;11.5539380824631
92004;92;920040105;H;2;934.641107712035;383.940728716977;21.20425608433;529.496122910728;529.496122910728;271.24008950681;60.9971499826532;197.258883421264;209.448312497091;140.279506872926;133.565543893451;40.0308949773618;6.17186466989808
92004;92;920040201;H;1;1438.67056195471;566.724378160704;48.5233601804974;823.422823613507;833.5711127788;433.748356051931;113.340518794502;286.482237932367;329.290079413609;188.428143194905;225.774622467119;81.5787526129392;8.49951509022819
92004;92;920040202;H;1;1541.36308385173;682.717616284998;41.5053875939975;817.140079972736;824.268692917548;372.214433136466;143.984842229994;308.069417551089;341.48075334767;213.830748045188;188.761528931447;53.1120431121459;27.0836194810962
92004;92;920040203;H;1;1250.45835939175;555.469912604119;30.374490664115;664.613956123514;671.17782859101;368.498402246937;71.2499669066479;231.429459437425;251.801120055407;179.12827643682;168.122016845478;53.3211406683615;18.8052745849435
92004;92;920040301;H;1;1501.77895763184;547.800614709544;32.5662783340797;921.412064588217;925.041922299031;464.080094747258;158.948085848238;302.013741703535;357.534934871549;289.050051202229;211.855165812141;53.2429411265105;13.3588292866024
92004;92;920040302;H;1;1959.15604670661;994.74361667262;66.7234346367662;897.688995397227;900.70225725439;436.115068516329;149.522621214845;315.064567523216;350.259715513923;277.153707331318;224.996206616529;32.4892889305994;15.8033388620198
92004;92;920040303;H;1;1206.66253342245;560.06752524678;29.4816974799946;617.113310695674;617.113310695674;268.640037442683;113.088142535126;235.385130717865;260.84072539517;159.83417051463;143.201956523366;44.4919053775035;8.74455288500414
92004;92;920040304;H;1;982.700027701348;405.760725303919;34.6530802154907;542.286222181938;543.286223527366;231.298157313001;119.765216353052;192.222849861314;238.074104175571;149.573249039006;105.826261644829;25.2932824324407;24.5193262355204
92004;92;920040305;H;1;1246.42804817946;496.477829226956;47.1334806111676;702.81673834134;706.797914444675;362.396166933765;112.167344248667;232.234403262243;292.702535433636;132.300558442376;244.77816217734;21.0476662552302;15.9689921360932
92004;92;920040401;H;1;1252.40877408519;488.058280955744;40.6461113546418;723.704381774807;727.275534360754;325.258413809132;101.345369638803;300.671750912819;330.732709897759;160.30045787641;171.820602053095;54.2718528390743;10.1499116944154
92004;92;920040402;H;1;1266.28506929487;570.790306111546;35.5280041733973;659.966759009923;664.958146584838;308.553697945321;102.678105337084;253.726343302433;301.865839333767;158.706185417956;138.124968275266;46.6278666177628;19.6332869400867
92004;92;920040403;H;1;1222.94380403387;584.319067078492;15.1590841839685;623.465652771411;623.465652771411;298.632444399998;59.7950582018905;265.038150169523;275.508868696485;105.958035943462;181.717080814008;53.1644330209847;7.11723429647119
92004;92;920040404;H;1;1268.18098937669;719.211971096104;22.0165002809293;526.952517999656;526.952517999656;212.469746975391;91.3576991291004;223.125071895165;258.755177818361;119.301718294948;114.525720348821;28.5639151365887;5.8059864009374
92004;92;920040501;H;2;1368.76886431042;637.370766472965;44.9249819226474;686.473115914809;690.817206415915;312.635867120629;127.075247427833;251.106091867453;304.816844816493;149.939115484813;155.242229814269;68.0039794080023;12.8150368923376
92004;92;920040502;H;2;2237.02149848925;933.798396679389;96.03609336548;1207.18700844438;1219.1352248887;575.330809687182;272.141242589154;371.66317261236;454.559788483866;387.874876526204;272.84253178582;84.5981768206874;19.25985127212
92004;92;920040503;H;1;1136.82603341962;369.132039106148;41.1420608150681;726.551933498408;736.017721327561;322.353573345675;136.782838377549;276.881309604337;326.940856043842;173.5411143536;164.464108615066;55.6537958838096;15.417846431243
92004;92;920040504;H;1;1031.55657092958;476.454731308141;22.6267994026745;532.475040218761;538.59165096486;218.556881977178;144.555677880086;175.479091107596;236.976942159932;147.961083254573;101.677982851188;36.3726057929807;15.603036906186
92004;92;920040601;H;3;902.187247968487;232.889260353639;44.5236460321788;624.774341582669;635.562100044938;381.829615089481;146.391579693565;107.340905261892;181.864168985301;163.464613436067;139.437798627031;108.660061572087;42.1354574244523
92004;92;920040602;H;1;1091.87760763542;387.654841492942;44.8636147475743;659.359151394905;678.984409313233;277.311509888727;161.992522139497;239.680377285009;294.222781817324;165.06357396354;164.716771225156;48.2321081878406;6.74917411937198
92004;92;920040603;H;1;1269.25246147628;395.408162554646;41.3253880585664;832.518910863064;833.596237516614;391.310970197743;210.166012763455;232.119254555417;288.369417418561;212.169490133462;204.691000738868;98.5851814432035;29.781147782519
92004;92;920040604;H;1;2393.52960216092;1084.38030829384;77.188362170612;1231.96093169647;1241.8685617265;582.481165845285;189.046423653158;470.340972228057;535.463346328916;390.36144905911;259.873020339006;51.6833082006129;4.48743779885426
92004;92;920040701;H;3;557.081036975703;114.484222331385;28.867470076134;413.729344568183;438.216199529099;191.574004398001;153.730089006085;92.912106125013;175.070789879947;60.9613630421747;106.076774615272;54.8945252301754;41.2127467615293
92004;92;920040702;H;3;875.711618486371;270.029776416568;23.3375110506085;582.344331019195;593.609063966936;288.319559647186;195.169596492689;110.119907827062;209.881523476672;119.735991423283;153.057433151877;56.3173729138423;54.616743001262
92004;92;920040703;H;3;838.101445431832;235.830174951556;25.5962591509709;576.675011329305;582.684707973195;266.371057008579;179.795193028353;136.518457936263;209.078201437084;111.561241746719;133.140780147886;82.7601289196437;46.1443557218617
92004;92;920040704;H;1;897.298430572029;224.868657073796;28.8878191708763;643.541954327357;666.209799294515;361.010506851036;132.489674233502;172.709618209977;239.255534684054;140.860715573091;120.407525080019;114.810950731284;50.8750732260671
92004;92;920040705;H;1;579.941430939508;149.646581208107;6.17995301753532;424.114896713866;433.412499433826;253.559150750227;117.553971478075;62.2993772055239;104.69787318192;112.021323799479;100.93022777357;61.6527133411783;54.1103613376779
92004;92;920040706;H;1;556.424112278266;115.23082479282;2.56640684020887;438.626880645237;448.535479517788;226.371495208381;93.6667384514414;128.497245857965;185.522994485353;114.844149741804;83.1069781403278;49.969685553065;15.0916715972381
92004;92;920040707;H;2;1134.86995440451;300.307189998618;46.5871652045453;787.975599201347;794.189750693635;439.235017792839;154.895804301211;200.058928599585;278.29698449689;153.815097366279;171.92355829603;120.814803802074;69.3393067323622
92007;92;920070101;H;1;1040.75643135771;366.207754484028;23.651126541309;650.897550332376;656.65079101874;331.978691302643;132.61575333012;192.056346385977;246.075374606583;209.343407400432;135.236225622654;54.3785008222067;11.6172825668641
92007;92;920070102;H;1;828.814190600104;341.434386923693;23.3508226995292;464.028980976881;464.028980976881;189.807283582016;122.371639021843;151.850058373023;200.094275895515;128.104567595359;76.3215279314745;30.9836839035419;28.5249256509908
92007;92;920070103;H;1;921.986802559926;317.840049417619;45.1525785527301;558.994174589577;562.554546541076;275.990940915547;154.197300114527;132.366305511001;143.085796064543;207.969221236155;121.358457297884;71.409294163976;18.7317777785179
92007;92;920070104;H;1;1102.22327245311;414.155357871138;68.7461351004927;619.321779481477;628.981449888693;233.851344614028;128.505129397842;266.624975876823;308.546360514197;122.77517905016;83.9095044617099;86.2773912651193;27.4730145975065
92007;92;920070105;H;1;923.355050017739;252.207525999747;23.810125074854;647.337398943138;652.166249492176;305.400274563572;193.114225010051;153.651749918553;229.18045885996;161.223123525308;123.062526842643;89.3259869342097;49.3741533300544
92007;92;920070106;H;1;1130.58350662029;417.177847336775;50.0359332952068;663.369725988305;665.239738109384;219.387261827177;188.381305953431;257.471170328776;345.418246131038;204.62747991174;75.6262192396599;31.2422444002278;8.32554842671884
