INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
14047;14;140470101;15.8;15320;21120;30920;0.74;0.329;64.9;52.7;2.9;9.3;33.2;13.6;7.5;1.1;4.4;2.0
14047;14;140470102;13.7;16060;21960;30540;0.66;0.295;67.8;55.7;2.9;9.2;31.6;10.8;7.3;1.8;3.7;1.8
14047;14;140470201;23.6;13360;17490;21650;0.47;0.198;57.8;53.5;3.6;0.7;35.9;2.6;13.6;3.9;6.2;3.5
14047;14;140470203;22.2;13570;18160;22710;0.5;0.263;54.4;47.8;3.4;3.2;38.3;8.3;12.1;2.5;6.3;3.3
14047;14;140470301;19.7;14370;18890;23860;0.5;0.289;60.4;54.1;3.0;3.3;34.9;9.8;9.0;2.0;4.6;2.4
14047;14;140470302;;18500;24020;30880;0.52;0.23;48.7;44.6;1.9;2.2;53.2;9.7;3.8;1.3;1.7;0.8
14047;14;140470303;9.9;17130;22550;29710;0.56;0.274;57.4;48.0;2.2;7.2;44.3;9.9;5.1;1.7;2.2;1.2
14118;14;141180101;14.0;17340;24210;35420;0.75;0.385;72.0;59.9;2.8;9.3;30.0;17.4;4.1;0.5;2.0;1.6
14118;14;141180102;17.9;15300;22610;31690;0.72;0.371;79.6;58.8;4.1;16.7;23.6;13.4;4.9;0.4;2.4;2.1
14118;14;141180201;13.4;17270;24000;33880;0.69;0.318;74.4;62.5;2.8;9.1;30.8;10.6;4.6;0.7;2.4;1.5
14118;14;141180202;;18660;25360;34020;0.61;0.296;75.4;64.4;2.6;8.4;28.9;13.0;3.6;0.5;1.8;1.3
14118;14;141180301;12.6;17960;25290;34280;0.65;0.325;77.9;65.6;2.7;9.6;27.5;11.7;4.7;0.8;2.4;1.5
14118;14;141180302;;16620;23270;31500;0.64;0.293;77.3;66.0;2.7;8.6;24.7;7.9;7.8;1.1;4.3;2.4
14118;14;141180303;16.2;15330;20160;25980;0.53;0.237;73.7;66.2;4.1;3.4;27.5;5.1;8.4;1.8;4.1;2.5
14118;14;141180401;;20680;27700;38910;0.66;0.31;58.6;45.1;1.5;12.0;44.5;19.6;2.0;0.5;0.9;0.6
14118;14;141180501;;17480;23360;30020;0.54;0.286;88.3;73.5;3.4;11.4;18.8;6.7;5.7;0.9;2.9;1.9
14118;14;141180502;;21110;27810;39790;0.67;0.35;65.6;51.0;1.3;13.3;34.7;22.3;2.4;0.5;1.2;0.7
14118;14;141180601;9.9;18000;24090;33180;0.63;0.318;75.3;62.6;2.8;9.9;29.5;11.8;4.8;1.0;2.3;1.5
14118;14;141180701;;19550;24980;32380;0.51;0.259;73.8;65.8;2.1;5.9;32.5;9.7;3.4;1.3;1.3;0.8
14118;14;141180702;;18660;23860;30360;0.49;0.233;68.9;62.4;2.6;3.9;35.4;9.2;4.3;1.2;1.9;1.2
14118;14;141180801;;16610;22390;29820;0.59;0.261;64.8;58.2;2.8;3.8;39.3;7.1;5.6;1.2;2.9;1.5
14118;14;141180802;11.7;16970;22380;29780;0.57;0.27;69.0;62.3;2.9;3.8;34.3;9.1;5.7;1.1;2.8;1.8
14118;14;141180803;13.3;15960;20610;27310;0.55;0.235;76.0;69.2;3.6;3.2;26.2;4.7;8.1;1.6;4.3;2.2
14118;14;141180804;9.7;17190;24000;33220;0.67;0.292;75.8;65.5;2.2;8.1;29.1;9.2;5.0;1.6;2.1;1.3
14118;14;141180901;40.9;10950;14670;19450;0.58;0.257;52.6;43.8;5.0;3.8;33.3;3.3;20.6;4.6;10.2;5.8
14118;14;141180902;53.3;10060;12890;15620;0.43;0.195;44.8;;;;22.1;1.5;37.6;9.1;18.1;10.4
