IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
850010000;85;85114;85001;ZZZZZZ;8500100;Z;2081;146;148;142;375;708;562;197;826;1058;1897;30;71;35;76;146;141;1246;151;2065;16;33;2007;74
850020000;85;85000;85002;ZZZZZZ;8500200;Z;1965;350;214;389;358;404;250;431;1007;527;1635;40;70;20;170;300;325;575;135;1943;22;36;1930;35
850030101;85;85206;85003;ZZZZZZ;8500301;H;4354;946;728;855;897;641;287;1213;2518;624;3440;57;123;175;522;615;616;947;385;4341;14;48;4344;10
850030102;85;85206;85003;ZZZZZZ;8500301;H;5156;1123;844;1161;926;639;463;1450;2856;850;3995;57;170;226;594;750;761;1069;368;5122;33;79;5014;142
850040000;85;85101;85004;ZZZZZZ;8500400;Z;2816;293;202;289;433;1073;527;381;1155;1281;2559;34;73;44;142;333;142;1453;338;2777;39;58;2747;69
850050000;85;85000;85005;ZZZZZZ;8500500;Z;1059;169;134;166;227;213;150;214;560;285;870;25;40;10;65;135;220;315;60;1032;27;28;983;76
850060000;85;85000;85006;ZZZZZZ;8500600;Z;1814;398;264;398;297;304;153;483;1001;330;1375;60;35;60;170;210;285;415;140;1786;28;43;1784;30
850080000;85;85210;85008;ZZZZZZ;8500800;Z;6571;1456;898;1426;1284;1112;395;1855;3616;1100;5135;49;235;367;862;871;671;1414;666;6496;75;121;6515;56
850090000;85;85000;85009;ZZZZZZ;8500900;Z;1151;237;160;222;253;188;91;303;657;191;936;25;51;41;86;182;197;237;116;1140;11;20;1151;0
850100000;85;85000;85010;ZZZZZZ;8501000;Z;1420;234;153;247;252;343;191;296;728;396;1202;36;73;31;78;229;162;459;136;1409;11;26;1371;49
850110000;85;85000;85011;ZZZZZZ;8501100;Z;1724;221;165;224;350;454;310;299;794;631;1495;10;95;45;105;225;115;755;145;1703;21;31;1694;30
850120000;85;85301;85012;ZZZZZZ;8501200;Z;2199;286;268;315;429;581;321;393;1099;708;1878;30;95;35;135;300;240;872;170;2172;27;36;2177;22
850130000;85;85000;85013;ZZZZZZ;8501300;Z;1419;382;242;380;233;119;63;446;846;128;1076;21;47;42;140;203;410;113;100;1407;12;26;1419;0
850140000;85;85000;85014;ZZZZZZ;8501400;Z;1153;228;177;188;254;190;117;298;628;227;913;35;30;25;110;75;251;321;65;1120;33;43;1152;1
850150000;85;85000;85015;ZZZZZZ;8501500;Z;1508;417;212;394;237;195;52;486;854;168;1081;30;65;35;194;209;224;234;90;1500;8;12;1508;0
850160000;85;85000;85016;ZZZZZZ;8501600;Z;2212;442;298;446;432;394;199;553;1220;439;1785;25;85;109;293;383;288;443;159;2177;35;48;2149;63
850170000;85;85000;85017;ZZZZZZ;8501700;Z;2401;596;394;552;440;261;158;751;1335;315;1795;35;70;70;280;305;445;395;195;2379;22;41;2347;54
850180000;85;85122;85018;ZZZZZZ;8501800;Z;3904;429;395;432;812;1167;668;585;1851;1467;3485;110;156;60;166;497;572;1612;311;3871;33;61;3813;91
850190000;85;85211;85019;ZZZZZZ;8501900;Z;6005;1297;939;1239;1302;901;327;1713;3418;874;4762;25;148;360;800;824;938;1179;489;5959;46;92;5946;59
850200000;85;85118;85020;ZZZZZZ;8502000;Z;4011;763;502;736;822;760;427;992;2105;913;3192;65;126;226;357;625;417;1015;362;3983;28;69;3892;119
850210000;85;85000;85021;ZZZZZZ;8502100;Z;1815;459;282;481;325;215;53;572;1072;171;1355;5;45;69;257;237;336;277;129;1806;9;19;1815;0
850220000;85;85000;85022;ZZZZZZ;8502200;Z;1216;236;140;214;218;295;113;295;620;300;1004;20;35;20;110;165;125;439;90;1199;17;31;1216;0
850230000;85;85000;85023;ZZZZZZ;8502300;Z;426;90;53;86;63;98;35;115;218;93;344;0;5;10;29;63;78;121;39;418;8;7;426;0
850240000;85;85000;85024;ZZZZZZ;8502400;Z;2001;453;275;432;335;313;193;530;1068;403;1578;25;60;25;256;271;296;507;136;1995;6;18;2001;0
850250000;85;85000;85025;ZZZZZZ;8502500;Z;2251;506;325;524;437;306;153;631;1298;322;1785;45;90;85;220;265;435;485;160;2247;4;16;2216;35
850260000;85;85000;85026;ZZZZZZ;8502600;Z;1388;290;227;300;289;209;73;373;832;183;1092;15;51;61;157;259;193;250;106;1376;12;22;1388;0
850280000;85;85000;85028;ZZZZZZ;8502800;Z;599;148;92;125;125;69;39;185;332;81;454;11;46;11;63;73;95;103;53;588;11;17;599;0
850290000;85;85000;85029;ZZZZZZ;8502900;Z;2156;244;265;257;485;562;343;336;1097;722;1904;90;65;35;115;260;350;781;208;2138;18;38;1986;170
850310000;85;85000;85031;ZZZZZZ;8503100;Z;3150;667;460;612;586;521;304;812;1722;616;2466;70;66;101;257;423;610;743;197;3136;14;24;3082;68
850330000;85;85000;85033;ZZZZZZ;8503300;Z;734;151;110;134;173;123;42;200;409;125;570;5;35;15;60;86;176;136;55;721;13;18;734;0
850340000;85;85000;85034;ZZZZZZ;8503400;Z;3373;750;525;721;581;478;318;927;1881;564;2633;71;107;76;431;396;599;751;202;3336;37;51;3301;72
850350000;85;85203;85035;ZZZZZZ;8503500;Z;4669;549;330;611;765;1613;801;701;2010;1958;4120;18;170;170;387;382;308;2352;331;4621;48;101;4602;67
850360000;85;85000;85036;ZZZZZZ;8503600;Z;575;103;97;105;114;110;46;143;313;119;437;15;10;10;35;83;94;167;24;563;12;15;575;0
850370000;85;85000;85037;ZZZZZZ;8503700;Z;630;94;92;86;145;159;53;139;355;137;529;37;27;0;37;53;96;235;43;602;28;33;630;0
850380000;85;85000;85038;ZZZZZZ;8503800;Z;2799;603;404;586;593;327;284;765;1559;474;2210;59;94;89;366;272;578;513;238;2767;32;47;2675;124
850390000;85;85115;85039;ZZZZZZ;8503900;Z;3943;882;572;842;785;538;324;1114;2190;639;2970;50;60;120;335;495;775;895;240;3916;27;59;3852;91
850400000;85;85000;85040;ZZZZZZ;8504000;Z;1111;167;116;150;222;231;225;207;535;369;918;10;45;15;75;135;150;414;75;1052;59;58;1025;86
850410000;85;85000;85041;ZZZZZZ;8504100;Z;300;47;45;51;67;59;31;66;176;58;255;0;5;5;20;35;50;100;40;294;6;7;300;0
850420000;85;85000;85042;ZZZZZZ;8504200;Z;1896;325;234;329;395;362;251;413;1009;475;1585;10;60;35;171;257;322;548;182;1875;21;37;1794;102
850450000;85;85000;85045;ZZZZZZ;8504500;Z;1068;177;121;186;172;264;147;227;511;331;907;0;30;20;103;133;148;360;114;1057;11;24;1030;38
850460000;85;85110;85046;ZZZZZZ;8504600;Z;3770;837;586;830;751;487;279;1077;2110;583;2948;55;104;164;560;471;516;726;352;3731;39;53;3676;94
850470101;85;85402;85047;850041;8504701;H;3059;321;525;405;456;579;773;434;1439;1185;2737;3;98;118;260;418;297;1269;273;3016;43;67;2979;81
850470102;85;85402;85047;850041;8504701;H;5212;837;743;828;1133;1064;608;1180;2713;1319;4368;25;162;203;514;742;650;1540;533;5138;74;92;4927;286
850470103;85;85402;85047;850041;8504701;H;2878;384;371;367;629;683;444;551;1464;862;2494;6;81;108;266;342;359;1054;278;2814;64;71;2878;0
850470104;85;85402;85047;850051;8504701;H;3892;634;537;590;774;992;365;832;2043;1018;3255;23;143;187;398;512;343;1297;353;3834;59;92;3888;4
850470105;85;85402;85047;850051;8504701;H;1873;316;227;243;397;423;267;434;867;572;1558;0;46;53;129;184;262;657;227;1786;87;100;1869;4
850470106;85;85402;85047;850051;8504701;H;3708;631;426;652;869;864;265;855;1997;856;3076;27;143;152;446;479;433;1069;326;3702;6;52;3682;26
850490000;85;85000;85049;ZZZZZZ;8504900;Z;1772;319;244;320;344;351;195;414;944;414;1474;20;76;35;106;227;277;598;136;1752;20;30;1716;56
850500000;85;85000;85050;ZZZZZZ;8505000;Z;1837;347;200;319;319;409;243;404;935;498;1490;20;60;15;160;245;280;575;135;1813;24;43;1762;75
