INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT;C19_ACTOCC15P_TCOM
83001;83;830010000;Z;0;1655.0679269833;209.613781115574;976.548378175872;468.905767691856;1327.22280365123;89.4087218028518;908.988671662327;328.825410186047;1210.99146530752;63.5795355042502;839.448554704554;307.963375098714;116.231338343707;25.8291862986016;69.5401169577735;20.8620350873323;16.8883141183163;11.9211629070469;25.8291862986016;34.770058478887;11.9211629070469;9.93430242253907;4.96715121126955;96.3627334986291;56.625523808473;311.937096067728;251.33785129024;209.613781115575;163.915989971895;237.429827898685;327.845123332077;128.159032393609;199.686090938467;112.257617374691;47.6846516281872;64.5729657465038;95.3630154212499;120.224490536136;1301.39361735262;4.96715121126965;168.883141183165;268.226165408556;342.7334335776;327.831979943791;188.751746028242;1167.28053464835;4.96715121126965;168.883141183165;253.324711774748;283.127619042365;302.996223887443;153.981687549356;1238.80751209063;904.021520451059;334.785991639568;191.732036755005;127.159071008501;22.84889557184;104.310175436661;64.5729657465043;827.527391797508;48.6780818704417;5.96058145352349;2.98029072676174;18.8751746028242;215.574362569099;116.231338343708;2.9802907267617;270.213025893064;968.594486197564;206.633490388814;721.23035587634;31.7897677521253;8.94087218028518;1187.14913949342;59.6058145352349;19.8686048450782;4.9671512112696;14.9014536338087;1053.03605678915;34.7700584788871
83002;83;830020000;Z;0;154.599707407507;19.2728280335958;85.8305307844399;49.4963485894712;110.657593994529;5.85399011153344;72.1111753459155;32.69242853708;90.0946618899605;2.94489152351129;61.3876611869506;25.7621091794986;20.5629321045684;2.90909858802215;10.723514158965;6.93031935758132;2.89325859573918;0.969593348841038;4.90245541431773;5.90784169864791;2.90974149728272;0.987327632704839;1.99271391703501;14.7250719168786;8.78050444192035;25.3057886488374;22.6810916119492;13.7194015272503;13.6123238881452;11.8334119595479;43.942113412978;15.809484495944;28.132628917034;12.4315102893575;5.88203221401958;6.54947807533794;12.9074938316643;18.6031092919562;123.238346853019;4.9366381635242;29.7133659168872;0.0;34.4742539492686;34.798236392943;19.3158524303963;103.922494422623;4.9366381635242;24.6864344952363;0.0;29.7133659168872;34.798236392943;9.78781945403224;94.0439724207798;51.9355437118098;42.10842870897;21.666359064407;15.7307996310345;3.95027780784146;11.780521823193;5.93555943337252;40.1437526192348;10.7864048082448;0.0;1.00538628433018;0.0;29.2789857627659;11.8421153134993;0.987327632704839;63.0025231947593;31.0414492260205;17.358813737544;13.6826354884766;0.0;0.0;108.859132586147;24.5106843640935;24.4203911059668;0.0;0.0;59.9280571160869;0.0
83003;83;830030000;Z;0;569.0;61.0;362.0;146.0;448.0;24.0;335.0;89.0;389.0;18.0;296.0;75.0;59.0;6.0;39.0;14.0;6.0;4.0;23.0;16.0;5.0;3.0;2.0;33.0;26.0;133.0;106.0;69.0;51.0;30.0;121.0;50.0;71.0;32.0;11.0;21.0;39.0;50.0;435.0;20.0;50.0;35.0;105.0;145.0;80.0;400.0;20.0;50.0;35.0;100.0;140.0;55.0;402.0;282.0;120.0;66.0;48.0;12.0;36.0;18.0;240.0;30.0;4.0;3.0;5.0;88.0;29.0;3.0;92.0;310.0;277.0;18.0;11.0;4.0;410.0;25.0;15.0;5.0;5.0;355.0;5.0
83004;83;830040101;H;0;2524.96640483343;413.658950156292;1638.53146015999;472.775994517148;1907.87048036002;190.287240530174;1487.78322650289;229.800013326962;1574.96330907516;122.38143358876;1262.91596320375;189.66591228265;332.907171284861;67.9058069414145;224.867263299134;40.1341010443122;62.9436852938729;27.0712143625035;131.886441618234;57.9859425207513;20.0061873805911;24.0057473646941;9.00795274421426;246.01807666555;123.069753414711;625.265075536887;404.229590750227;219.997543486468;163.174879340191;126.11556116599;617.095924473404;250.538699933393;366.55722454001;198.403753745644;94.0725799914273;104.331173754217;170.734619693731;247.957551034028;1872.82364789699;9.85906940008255;139.884175740237;115.191744864045;440.536052115565;720.398269513863;400.239836413558;1541.1322787752;9.85906940008255;119.864180750182;105.193508018565;405.471549102769;575.445067275785;325.298904227819;1588.0079724701;1372.08853358709;215.919438883011;254.062469247353;220.048745995595;43.0212545403265;177.027491455269;34.0137232517579;1159.6746593196;143.075627878386;17.0160164251512;12.049412906563;40.2728170573851;138.917724247845;70.0028182888852;6.99889634628022;589.598294008871;998.409678461228;873.335821972766;103.039730899074;20.0390952745583;1.99503031483046;1556.22339234854;29.9483227429805;100.264626090747;20.1136441610542;25.1361747487678;1300.91356784929;79.8470567557004
83004;83;830040102;H;0;1684.56885800174;244.172299106508;1007.86352321036;432.533035684871;1227.57455469282;98.8020222096017;908.069724835259;220.702807647963;1065.53891051261;67.9142905729046;807.071174589063;190.553445350647;162.03564418021;30.887731636697;100.998550246196;30.1493622973163;16.0255791277084;14.988382981742;56.0099678159978;41.0029639321175;17.0346150934861;11.9935287783987;4.9806064507591;101.021487773923;75.9552839732127;353.971569718925;267.95691334903;185.904617788977;123.923933323812;118.840748764944;456.994303308915;196.076747195873;260.917556113042;132.455583134629;56.743350567939;75.7122325666903;153.587492899205;170.951227275081;1269.53849885584;24.996029161292;174.808094587036;149.905715105464;275.072172972265;364.98781321756;274.769555389482;1034.36453935479;24.996029161292;154.881203603706;144.883184517751;224.799713829504;285.023696145711;199.780712096829;1084.58247225849;815.672006323364;268.910465935127;188.09561596632;145.013660786208;34.0598869443188;110.95377384189;43.0819551801114;691.780981399395;91.9801878904508;7.98471658850691;7.99869850876189;15.9274219362496;165.969284197508;97.9419979361501;4.99918380146905;409.976340679716;674.606131578776;576.56578122973;73.025788407822;20.0013962194997;5.01316572172403;1054.43124954067;65.0126069764285;14.8811654838179;4.97581539188834;4.97581539188834;949.588164134783;14.9976821618659
83005;83;830050000;Z;0;155.0;17.0;91.0;47.0;113.0;8.0;81.0;24.0;93.0;4.0;69.0;20.0;20.0;4.0;12.0;4.0;4.0;2.0;7.0;3.0;2.0;1.0;1.0;10.0;9.0;32.0;27.0;16.0;13.0;6.0;42.0;21.0;21.0;9.0;3.0;6.0;17.0;16.0;95.0;5.0;5.0;10.0;20.0;30.0;25.0;70.0;5.0;5.0;10.0;20.0;20.0;10.0;97.0;65.0;32.0;28.0;16.0;6.0;10.0;12.0;49.0;12.0;0.0;2.0;2.0;27.0;5.0;0.0;34.0;63.0;45.0;15.0;3.0;0.0;75.0;5.0;5.0;0.0;0.0;65.0;0.0
83006;83;830060000;Z;0;166.0;30.0;103.0;33.0;127.0;11.0;98.0;18.0;114.0;10.0;89.0;15.0;13.0;1.0;9.0;3.0;2.0;1.0;2.0;4.0;1.0;2.0;1.0;7.0;12.0;28.0;32.0;21.0;11.0;16.0;39.0;18.0;21.0;19.0;10.0;9.0;11.0;9.0;145.0;10.0;20.0;35.0;40.0;30.0;10.0;125.0;10.0;20.0;35.0;25.0;30.0;5.0;119.0;82.0;37.0;26.0;13.0;3.0;10.0;13.0;70.0;7.0;2.0;0.0;3.0;30.0;6.0;1.0;25.0;94.0;31.0;63.0;0.0;0.0;130.0;5.0;10.0;0.0;0.0;115.0;0.0
83007;83;830070000;Z;0;1283.83875758506;194.391603751816;698.982015664774;390.465138168472;918.3435166684;92.5292736114604;631.582186550146;194.232056506794;761.530937889295;57.3104667176806;545.023036375607;159.197434796007;156.812578779106;35.2188068937798;86.5591501745387;35.0346217107871;26.1507351504572;17.0814760742573;46.1902087127;41.2100084708433;14.093569061052;6.03080966242378;6.05577164737194;96.5140557264957;68.2765736840377;275.004080234291;234.281885300348;105.532252415422;70.3683669272155;68.36630238059;365.495240916662;152.608402536328;212.886838380334;90.7767811032665;41.3594843153595;49.417296787907;156.202622772138;118.515837041257;934.083519478666;15.0893321691528;185.829750171127;90.4387622163682;145.517681759801;336.526635882118;160.681357280099;753.282929737369;10.0595547794352;185.829750171127;90.4387622163682;105.403037432;256.049333053489;105.502492084949;784.518981497159;559.594867191609;224.92411430555;126.438867458035;96.349488516173;24.0639867846371;72.2855017315359;30.0893789418622;474.266259565789;59.2579794192645;2.0019903155792;13.0179221961025;11.0507156948739;157.553821078289;66.3693103597035;1.00098286755678;448.758379804856;335.760601692303;293.514727974078;27.1463737596949;11.0756286416064;4.02387131692348;793.198543691612;80.3278762671563;90.2391142723773;10.0346917275015;25.0249410064494;562.447156051745;25.124764366383
83008;83;830080000;Z;0;1664.94952896187;239.624024920279;1007.40411002402;417.921394017573;1278.53215026683;130.440118740538;911.316144172179;236.775887354114;1096.45683551589;86.952525528617;805.099011030612;204.405298956658;182.075314750945;43.4875932119211;106.217133141567;32.3705883974562;31.3614702200386;14.1610973139546;51.5971683813895;49.5582428541246;16.1855218059638;13.139853473084;6.07196070238945;120.347647423578;80.9091709754489;368.224154912788;278.172734781367;189.137931109051;151.719449984978;90.0210610796205;386.417378695039;184.098639237157;202.318739457882;97.0557998613203;55.6018574668991;41.4539423944212;143.683932532878;145.677646300841;1254.1049959974;5.05776856485403;151.681350152768;151.71331600987;278.183965910369;419.735668952939;242.675157841741;1102.38832939034;5.05776856485403;151.681350152768;146.658842253741;257.949588249813;353.987942359802;187.052837809357;1121.74456588242;832.444521043085;289.300044839338;173.952562065333;133.495010819645;25.2738874434329;108.221123376212;40.4575512456874;725.237373609389;75.8659064381671;9.09232112754164;7.08483319823184;15.1640866697554;183.093467966625;102.159043238239;4.0475336344748;273.092050857024;848.6525150254;653.417971262521;169.945035963153;19.2201846627994;6.06932313692631;1112.510460433;45.4550009859802;10.1155392774617;5.06106552133296;25.2756786180501;1016.49093370919;10.1122423209828
83009;83;830090101;H;0;1703.99919774655;235.949695775866;969.319962656525;498.72953931416;1272.5980437277;108.994489136942;887.261638872708;276.34191571805;1064.16848704052;71.0994275581046;756.103497442695;236.965562039724;208.429556687176;37.895061578837;131.158141430013;39.3763536783263;24.0887470084076;17.0570809822452;53.9531123254152;47.9979347713311;26.2265144320353;21.0505919505076;18.0555752172338;95.1142991580244;68.4029567961129;322.544040815975;283.501736498435;199.583474140478;147.301960095361;156.149576223314;431.401154018851;178.474966752401;252.926187266451;123.056029183276;62.4797860467548;60.5762431365216;166.833943092618;141.511181742957;1226.30633266341;0.0;199.237274395363;130.91397435595;356.078392615907;430.153062843212;90.063919456499;1040.43226669068;0.0;184.262760826491;105.632728346442;290.701987720201;379.861334835917;79.9734549616318;1094.54958283978;840.08964788057;254.459934959209;217.403930679612;177.179718692033;31.0232433440434;146.15647534799;40.2242119875784;730.001298648615;76.0482944367292;9.97299220700579;13.0639157809531;11.003146807267;144.503017723437;105.008050370452;4.94886686531869;480.320004492132;614.229578347646;389.837658430763;205.422867946205;15.984703948152;2.98434802252618;1070.92166933965;29.8429101277652;45.3554941169058;9.98262487517696;64.5733269992371;866.153308019084;55.0140052014845
