IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
230010000;23;23000;23001;ZZZZZZ;2300100;Z;1432;183;238;205;292;289;224;301;716;415;1250;46;62;77;137;163;147;427;191;1410;22;25;1306;126
230020000;23;23000;23002;ZZZZZZ;2300200;Z;1138;178;129;175;196;203;257;222;539;377;947;20;25;20;96;202;81;448;55;1129;9;16;955;183
230030000;23;23000;23003;ZZZZZZ;2300300;Z;143;18;17;23;29;36;19;25;76;42;146;0;0;0;15;25;30;40;35;139;4;5;143;0
230040000;23;23000;23004;ZZZZZZ;2300400;Z;578;95;87;113;119;100;64;126;339;113;483;10;20;40;60;126;55;121;50;569;9;13;578;0
230050000;23;23000;23005;ZZZZZZ;2300500;Z;192;14;31;30;52;43;22;24;116;51;171;19;5;0;5;24;29;39;49;182;10;11;160;32
230060000;23;23000;23006;ZZZZZZ;2300600;Z;218;14;24;22;56;53;49;21;115;82;207;10;15;15;10;5;5;113;35;205;13;16;218;0
230070000;23;23000;23007;ZZZZZZ;2300700;Z;244;23;26;21;78;56;41;36;134;74;236;15;5;10;41;21;26;87;31;222;22;26;244;0
230080101;23;23102;23008;ZZZZZZ;2300801;H;1781;161;285;224;397;387;327;256;961;564;1634;5;84;75;129;243;228;633;236;1727;54;61;1579;202
230080102;23;23102;23008;ZZZZZZ;2300801;H;1585;168;192;202;309;362;353;235;760;590;1434;19;54;45;173;197;132;601;212;1502;83;100;1497;88
230090000;23;23000;23009;ZZZZZZ;2300900;Z;98;12;8;17;20;25;16;16;43;39;75;10;0;0;5;15;10;30;5;98;0;0;98;0
230100000;23;23000;23010;ZZZZZZ;2301000;Z;116;7;16;9;40;23;22;12;67;37;119;0;0;5;5;14;19;62;14;113;3;8;116;0
230110000;23;23000;23011;ZZZZZZ;2301100;Z;154;11;19;14;37;38;35;15;79;60;157;5;5;0;15;34;5;93;0;151;3;5;154;0
230120000;23;23000;23012;ZZZZZZ;2301200;Z;111;8;9;14;33;29;18;9;65;37;100;5;10;5;10;10;5;45;10;101;10;10;111;0
230130000;23;23000;23013;ZZZZZZ;2301300;Z;1214;144;111;139;235;303;282;188;536;490;1070;15;25;30;75;160;120;545;100;1182;32;39;1125;89
230140000;23;23000;23014;ZZZZZZ;2301400;Z;115;13;10;17;17;32;26;17;48;49;111;0;0;5;5;14;5;63;19;106;9;10;115;0
230150000;23;23000;23015;ZZZZZZ;2301500;Z;815;65;69;94;146;237;203;99;344;371;767;25;20;20;50;50;50;460;90;770;45;55;744;71
230160000;23;23000;23016;ZZZZZZ;2301600;Z;187;25;23;25;29;60;27;34;83;70;154;5;5;15;21;10;10;72;15;177;10;10;187;0
230170000;23;23000;23017;ZZZZZZ;2301700;Z;159;15;12;23;41;47;22;21;86;52;123;15;5;5;5;10;5;64;15;151;8;8;159;0
230180000;23;23000;23018;ZZZZZZ;2301800;Z;256;36;27;42;46;55;50;46;119;91;215;25;0;5;0;45;20;105;15;246;10;11;256;0
230190000;23;23000;23019;ZZZZZZ;2301900;Z;25;1;4;2;11;5;2;1;20;4;15;0;5;5;0;0;0;0;5;19;6;7;25;0
230200000;23;23000;23020;ZZZZZZ;2302000;Z;409;41;40;42;85;76;124;56;180;174;360;5;10;10;30;45;30;205;25;406;3;6;337;72
230210000;23;23000;23021;ZZZZZZ;2302100;Z;776;101;93;99;149;156;178;137;366;273;730;20;30;45;45;120;75;280;115;739;37;48;699;77
230220000;23;23000;23022;ZZZZZZ;2302200;Z;365;43;37;55;82;95;54;57;203;105;328;5;15;0;30;45;55;141;36;352;13;15;364;1
230230000;23;23000;23023;ZZZZZZ;2302300;Z;99;11;15;13;18;30;11;14;56;29;85;5;5;5;5;5;14;38;9;91;8;8;99;0
230240000;23;23000;23024;ZZZZZZ;2302400;Z;533;81;65;75;113;148;50;109;281;143;451;0;30;20;55;60;45;185;55;521;12;13;533;0
230250000;23;23000;23025;ZZZZZZ;2302500;Z;1315;174;152;161;273;301;254;232;652;431;1142;29;59;29;93;181;102;497;152;1257;58;63;1237;78
230260000;23;23000;23026;ZZZZZZ;2302600;Z;353;40;42;54;92;83;42;57;205;91;300;40;0;5;15;20;25;161;35;330;23;24;353;0
230270000;23;23000;23027;ZZZZZZ;2302700;Z;244;15;21;20;81;73;35;25;136;83;234;5;16;5;36;21;31;88;31;217;27;32;244;0
230280000;23;23000;23028;ZZZZZZ;2302800;Z;110;24;12;23;22;16;14;27;58;25;84;5;0;10;5;10;25;25;5;109;1;1;110;0
230290000;23;23000;23029;ZZZZZZ;2302900;Z;213;26;24;38;34;64;26;35;104;74;185;0;10;5;15;15;15;92;34;199;14;17;213;0
230300000;23;23101;23030;ZZZZZZ;2303000;Z;2572;397;355;331;492;518;478;548;1188;836;2184;57;87;21;154;309;232;854;471;2256;316;376;2361;211
230310000;23;23000;23031;ZZZZZZ;2303100;Z;1257;137;116;141;250;289;324;183;547;527;1110;5;90;20;65;120;115;570;125;1241;16;37;1171;86
230320000;23;23000;23032;ZZZZZZ;2303200;Z;717;75;65;69;175;235;98;96;370;251;634;46;51;15;36;77;77;261;72;688;29;39;717;0
230330000;23;23000;23033;ZZZZZZ;2303300;Z;440;96;55;81;81;91;36;111;241;88;336;5;0;25;44;69;40;124;30;437;3;9;440;0
230340000;23;23000;23034;ZZZZZZ;2303400;Z;27;4;6;2;9;4;2;6;16;5;30;10;0;5;0;0;0;5;10;21;6;6;27;0
