IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
710010000;71;71000;71001;ZZZZZZ;7100100;Z;797;138;82;129;203;168;77;175;438;184;645;10;35;45;70;95;100;240;50;789;8;25;797;0
710020000;71;71000;71002;ZZZZZZ;7100200;Z;1224;238;182;268;300;187;49;315;757;152;985;0;40;35;190;180;250;185;105;1198;26;31;1221;3
710030000;71;71000;71003;ZZZZZZ;7100300;Z;802;146;118;164;163;139;73;193;452;157;653;30;0;30;74;109;114;242;55;791;11;22;802;0
710040000;71;71000;71004;ZZZZZZ;7100400;Z;1145;237;150;231;254;208;65;291;663;191;923;11;51;75;196;131;126;231;102;1114;31;46;1142;3
710050000;71;71000;71005;ZZZZZZ;7100500;Z;251;37;32;42;60;61;19;53;140;58;210;5;0;40;15;20;35;60;35;246;5;7;251;0
710060000;71;71000;71006;ZZZZZZ;7100600;Z;176;28;13;30;34;51;20;37;90;49;160;15;5;0;20;20;15;70;15;175;1;1;176;0
710070000;71;71000;71007;ZZZZZZ;7100700;Z;172;30;23;36;37;32;14;42;97;33;125;0;0;0;20;15;15;45;30;142;30;38;155;17
710080000;71;71000;71008;ZZZZZZ;7100800;Z;156;21;26;18;43;34;15;35;92;30;148;10;15;0;15;10;10;64;25;152;4;5;156;0
710090000;71;71000;71009;ZZZZZZ;7100900;Z;730;70;73;83;132;252;120;95;335;300;675;25;36;36;71;56;86;305;61;688;42;49;730;0
710100000;71;71000;71010;ZZZZZZ;7101000;Z;854;160;110;167;184;158;75;205;473;176;710;45;25;10;105;80;125;225;95;840;14;25;854;0
710110000;71;71000;71011;ZZZZZZ;7101100;Z;472;93;52;79;98;99;50;121;237;114;392;35;30;30;20;50;35;131;60;459;13;13;458;14
710120000;71;71000;71012;ZZZZZZ;7101200;Z;327;51;36;53;73;81;35;60;184;83;283;10;5;15;55;25;35;129;10;323;4;4;327;0
710130000;71;71000;71013;ZZZZZZ;7101300;Z;252;38;28;40;55;53;39;49;132;70;232;0;10;0;15;20;30;109;49;247;5;7;252;0
710140101;71;71302;71014;710011;7101401;H;953;202;162;167;199;161;62;253;524;177;750;0;11;1;40;131;184;200;183;821;132;139;953;0
710140102;71;71302;71014;710011;7101401;H;1776;304;250;257;375;376;214;408;930;437;1468;4;47;62;139;230;217;534;236;1646;130;150;1746;29
710140103;71;71302;71014;710011;7101401;H;1819;284;219;260;389;295;372;358;878;583;1534;8;38;26;123;251;267;593;228;1694;125;194;1729;90
710140104;71;71302;71014;710011;7101401;H;1648;169;221;195;398;350;316;249;877;522;1479;3;64;111;194;223;146;587;151;1575;73;106;1648;0
710140105;71;71302;71014;710021;7101401;H;1536;199;279;210;356;283;208;307;835;394;1337;3;23;47;149;186;264;453;212;1305;231;276;1493;43
710140106;71;71302;71014;710021;7101401;H;2154;218;281;216;452;574;413;366;964;824;1922;0;77;167;197;203;135;863;279;2059;95;128;2043;112
710140107;71;71302;71014;710021;7101401;H;1557;185;317;173;262;309;310;346;694;517;1364;6;12;58;75;226;144;563;280;1435;121;158;1312;245
710140108;71;71302;71014;710021;7101401;H;1653;231;318;290;256;239;319;318;861;475;1418;0;50;94;153;222;196;522;180;1502;151;181;1525;128
710140109;71;71302;71014;710011;7101401;A;118;14;19;12;44;17;11;24;68;26;104;0;9;6;14;18;18;29;11;112;6;6;118;0
710140110;71;71302;71014;710021;7101401;A;76;6;14;0;26;12;18;14;31;31;70;0;6;0;3;6;9;33;15;61;15;18;76;0
710150000;71;71000;71015;ZZZZZZ;7101500;Z;934;166;105;138;252;204;69;216;540;178;830;5;25;45;150;120;100;240;145;917;17;32;934;0
710160000;71;71000;71016;ZZZZZZ;7101600;Z;1046;188;123;231;230;186;88;222;617;207;851;14;29;43;135;126;164;241;98;1026;20;33;1007;39
710170000;71;71000;71017;ZZZZZZ;7101700;Z;92;20;5;16;17;21;13;23;41;28;70;15;0;0;10;10;0;35;0;89;3;4;92;0
710180000;71;71301;71018;ZZZZZZ;7101800;Z;549;87;66;94;120;128;54;118;303;128;465;10;20;15;40;60;95;165;60;514;35;35;540;9
710190000;71;71000;71019;ZZZZZZ;7101900;Z;144;23;18;27;36;35;5;31;86;27;125;0;5;10;15;20;25;40;10;142;2;5;144;0
