INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
16015;16;160150101;27.0;12480;18670;26460;0.75;0.347;71.5;58.1;6.0;7.4;24.5;9.3;12.2;1.2;6.9;4.1
16015;16;160150102;14.5;17960;27110;40920;0.85;0.388;83.1;59.5;3.2;20.4;22.1;16.1;4.7;0.9;2.3;1.5
16015;16;160150201;17.7;15030;21700;29550;0.67;0.286;68.4;58.8;3.4;6.2;31.6;8.4;8.1;1.6;4.1;2.4
16015;16;160150202;15.0;15890;22180;29720;0.62;0.299;69.6;60.1;3.9;5.6;29.4;11.5;7.2;1.2;3.7;2.3
16015;16;160150203;13.5;16810;22900;29850;0.57;0.254;70.4;61.5;3.3;5.6;31.4;8.0;6.7;1.4;3.6;1.7
16015;16;160150301;18.9;14230;18890;25110;0.58;0.268;65.0;56.7;4.2;4.1;33.0;7.0;9.6;1.9;4.9;2.8
16015;16;160150302;15.5;15520;20950;27550;0.57;0.263;74.5;65.5;4.1;4.9;26.0;6.8;8.5;1.7;4.5;2.3
16015;16;160150402;12.8;16220;21590;28660;0.58;0.258;67.6;59.3;3.1;5.2;32.9;8.7;6.8;1.8;3.3;1.7
16015;16;160150403;27.4;12820;17800;23220;0.58;0.271;75.4;63.1;5.5;6.8;17.6;4.8;15.7;2.5;8.2;5.0
16015;16;160150501;39.9;10350;14520;20340;0.69;0.267;56.2;48.3;5.4;2.5;27.4;4.7;22.7;4.9;11.6;6.2
16015;16;160150502;28.1;12410;17910;24630;0.68;0.268;65.2;58.2;3.8;3.2;28.2;4.9;14.8;3.6;7.4;3.8
16015;16;160150601;;10850;14130;19710;0.63;0.248;42.8;;;;36.4;3.7;26.2;5.1;13.9;7.2
16015;16;160150602;21.9;13630;18470;24290;0.58;0.26;53.8;47.5;3.5;2.8;39.9;7.4;12.2;2.5;6.4;3.3
16015;16;160150603;17.4;14980;20010;27370;0.62;0.269;69.3;61.5;3.3;4.5;31.4;6.0;8.9;2.1;4.4;2.4
16015;16;160150703;50.4;9600;13140;19100;0.72;0.279;51.5;;;;24.3;3.1;29.4;8.0;14.5;6.9
16015;16;160150704;30.7;12430;16900;23090;0.63;0.248;53.9;48.2;3.8;1.9;34.9;5.4;16.9;4.3;8.6;4.0
16015;16;160150705;43.9;10490;14290;20750;0.72;0.283;49.0;43.0;3.5;2.5;35.9;5.2;21.0;5.3;10.7;5.0
16102;16;161020101;;11430;15770;22180;0.68;0.28;55.8;49.1;4.5;2.2;33.0;5.4;18.0;4.5;9.0;4.5
16102;16;161020102;9.1;18230;23830;30810;0.53;0.265;63.5;57.9;2.9;2.7;38.6;11.1;4.6;1.3;2.3;1.0
16102;16;161020201;15.0;15680;21350;28600;0.61;0.271;69.8;62.7;3.6;3.5;29.5;7.8;8.0;1.7;4.4;1.9
16102;16;161020202;14.4;16520;23440;34810;0.78;0.345;75.7;64.5;2.8;8.4;26.4;12.7;5.5;0.9;3.0;1.6
16102;16;161020203;;15820;21380;29070;0.62;0.312;73.1;60.8;2.8;9.5;28.4;9.8;6.6;1.1;3.6;1.9
16102;16;161020301;15.8;15440;20980;27760;0.59;0.327;60.6;54.1;2.7;3.8;30.6;17.0;7.6;1.5;4.1;2.0
16102;16;161020302;15.4;15750;21280;28000;0.58;0.265;66.0;59.4;3.1;3.5;33.9;7.7;7.6;1.6;4.1;1.9
