IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
040010000;04;04000;04001;ZZZZZZ;0400100;Z;1440;247;142;253;299;301;198;314;728;398;1215;10;50;75;140;240;80;395;225;1406;34;61;1251;189
040040000;04;04000;04004;ZZZZZZ;0400400;Z;539;86;67;88;122;124;52;121;294;124;454;15;30;31;61;82;36;118;81;518;21;34;539;0
040050000;04;04000;04005;ZZZZZZ;0400500;Z;143;13;17;9;31;54;19;17;71;55;145;5;10;0;10;10;5;73;31;131;12;8;143;0
040060000;04;04000;04006;ZZZZZZ;0400600;Z;797;110;127;142;178;188;52;153;482;162;670;0;70;35;80;110;70;190;115;766;31;30;797;0
040070000;04;04000;04007;ZZZZZZ;0400700;Z;68;8;9;7;15;22;7;9;35;24;55;0;0;0;0;10;0;45;0;64;4;5;68;0
040080000;04;04000;04008;ZZZZZZ;0400800;Z;1042;166;133;166;225;248;104;223;544;275;885;0;45;30;110;155;135;265;145;1017;25;51;1042;0
040090000;04;04000;04009;ZZZZZZ;0400900;Z;15;2;0;3;3;3;5;2;8;5;14;0;0;0;5;0;5;5;0;15;0;0;15;0
040120000;04;04000;04012;ZZZZZZ;0401200;Z;98;19;11;16;27;18;7;24;57;17;73;0;0;5;15;24;10;20;0;94;4;5;95;3
040130000;04;04000;04013;ZZZZZZ;0401300;Z;592;96;95;97;136;115;53;132;333;127;538;10;20;34;88;83;64;166;73;577;15;37;592;0
040160000;04;04000;04016;ZZZZZZ;0401600;Z;62;4;7;7;22;16;6;6;38;18;75;20;0;5;10;0;5;30;5;59;3;4;62;0
040170000;04;04000;04017;ZZZZZZ;0401700;Z;98;13;18;18;18;27;4;23;53;22;95;0;5;0;15;5;20;30;20;96;2;3;98;0
040180000;04;04000;04018;ZZZZZZ;0401800;Z;970;117;97;136;211;257;152;159;499;312;862;25;76;25;95;125;55;334;129;931;39;53;924;46
040190000;04;04106;04019;ZZZZZZ;0401900;Z;2598;372;409;435;531;493;358;533;1400;665;2175;5;205;130;340;395;160;735;205;2440;158;201;2503;95
040200000;04;04000;04020;ZZZZZZ;0402000;Z;134;24;20;14;35;24;16;29;74;30;102;10;5;0;15;20;10;30;10;133;1;4;134;0
040210000;04;04000;04021;ZZZZZZ;0402100;Z;142;28;25;19;36;19;15;39;78;24;108;15;15;0;15;20;5;20;20;141;1;2;142;0
040220000;04;04000;04022;ZZZZZZ;0402200;Z;432;62;67;51;97;104;51;93;215;125;381;0;52;26;10;80;36;88;88;430;2;8;431;1
040230000;04;04000;04023;ZZZZZZ;0402300;Z;183;21;18;27;33;44;39;26;90;67;166;9;5;5;27;14;9;94;5;180;3;4;171;12
040240000;04;04000;04024;ZZZZZZ;0402400;Z;130;15;26;17;38;24;10;20;87;23;123;9;0;0;28;9;24;28;24;125;5;8;130;0
040250000;04;04000;04025;ZZZZZZ;0402500;Z;377;58;51;54;94;89;31;83;202;92;343;15;20;5;36;40;20;150;56;368;9;16;375;2
040260000;04;04000;04026;ZZZZZZ;0402600;Z;144;17;13;19;35;39;21;20;80;44;136;19;5;0;29;19;5;39;19;143;1;3;144;0
