INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
18001;18;180010000;Z;5;171.757497094136;56.3826328156002;0.0;115.374864278536;115.374864278536;49.5086757525402;30.3997793196903;35.4664092063054;50.6079154622932;35.2912589947334;14.8516075142874;9.78698040068345;4.83710190653854;30.7541633539637;25.6284694616364;56.3826328156002;131.656950722737;18.053578906827;58.8836313696386;19.4303855862739;25.4871226405081;63.2675311779225;49.5086757525402;30.3997793196903;35.4664092063054;50.6079154622932;35.2912589947334;14.8516075142874;9.78698040068345;4.83710190653854
18002;18;180020000;Z;5;95.0;35.0;0.0;60.0;60.0;15.0;15.0;30.0;30.0;20.0;10.0;0.0;0.0;25.0;10.0;32.0;71.0;4.0;26.0;19.0;11.0;26.0;15.0;15.0;30.0;30.0;20.0;10.0;0.0;0.0
18003;18;180030000;Z;5;895.0;330.0;10.0;555.0;555.0;205.0;65.0;285.0;320.0;125.0;85.0;20.0;5.0;160.0;170.0;321.0;757.0;67.0;200.0;170.0;100.0;315.0;205.0;65.0;285.0;320.0;125.0;85.0;20.0;5.0
18004;18;180040000;Z;5;473.062898814953;141.431175934369;0.0;331.631722880584;331.631722880584;151.185050136735;24.3846855059253;156.061987237923;170.692798541478;92.6618049225158;48.76937101185;14.6308113035549;4.8769371011849;68.277119416592;73.1540565177771;137.529626253421;434.04740200547;69.2525068368277;98.514129443938;41.9416590701921;45.8432087511402;171.668185961714;151.185050136735;24.3846855059253;156.061987237923;170.692798541478;92.6618049225158;48.76937101185;14.6308113035549;4.8769371011849
18006;18;180060000;Z;5;110.0;40.0;5.0;65.0;65.0;15.0;10.0;40.0;45.0;0.0;15.0;5.0;0.0;15.0;25.0;37.0;95.0;12.0;24.0;16.0;11.0;32.0;15.0;10.0;40.0;45.0;0.0;15.0;5.0;0.0
18007;18;180070000;Z;5;39.4366197183099;24.6478873239437;0.0;14.7887323943662;14.7887323943662;0.0;0.0;14.7887323943662;14.7887323943662;0.0;0.0;0.0;0.0;14.7887323943662;9.85915492957746;22.6760563380282;22.6760563380282;0.0;6.90140845070423;3.94366197183099;8.87323943661972;20.7042253521127;0.0;0.0;14.7887323943662;14.7887323943662;0.0;0.0;0.0;0.0
18008;18;180080000;Z;5;210.0;50.0;15.0;145.0;145.0;75.0;15.0;55.0;55.0;40.0;40.0;5.0;5.0;30.0;20.0;51.0;189.0;39.0;42.0;20.0;15.0;90.0;75.0;15.0;55.0;55.0;40.0;40.0;5.0;5.0
18009;18;180090000;Z;5;140.0;50.0;10.0;80.0;80.0;30.0;5.0;45.0;50.0;20.0;10.0;0.0;0.0;25.0;25.0;48.0;109.0;3.0;47.0;24.0;18.0;42.0;30.0;5.0;45.0;50.0;20.0;10.0;0.0;0.0
18011;18;180110000;Z;5;997.762312037524;374.035238924406;4.98991809197357;618.737155021144;618.737155021144;190.23962564407;69.2234267549775;359.274102622097;408.790566190937;73.9565796081369;112.16836269307;14.4029854060965;9.418661122903;181.963089206468;192.072149717938;380.100675231288;875.746263421567;60.9112961202628;185.317921129322;225.515255701315;95.4820250284133;358.227507801261;190.23962564407;69.2234267549775;359.274102622097;408.790566190937;73.9565796081369;112.16836269307;14.4029854060965;9.418661122903
18012;18;180120000;Z;5;205.0;75.0;0.0;130.0;130.0;55.0;10.0;65.0;65.0;35.0;20.0;10.0;0.0;25.0;50.0;76.0;165.0;16.0;60.0;28.0;24.0;65.0;55.0;10.0;65.0;65.0;35.0;20.0;10.0;0.0
