IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
240010000;24;24000;24001;ZZZZZZ;2400100;Z;620;77;53;87;109;191;103;94;292;235;557;20;25;20;35;55;40;281;81;537;83;94;620;0
240020000;24;24000;24002;ZZZZZZ;2400200;Z;1761;292;196;323;354;391;205;385;934;443;1500;20;94;99;204;179;194;536;174;1738;23;32;1692;69
240040000;24;24000;24004;ZZZZZZ;2400400;Z;317;48;36;58;78;77;20;67;177;73;260;10;25;20;30;30;45;80;20;304;13;18;317;0
240050000;24;24000;24005;ZZZZZZ;2400500;Z;385;60;38;53;82;84;68;77;191;117;330;15;30;15;15;45;40;150;20;368;17;19;385;0
240060000;24;24000;24006;ZZZZZZ;2400600;Z;204;29;24;28;45;50;29;37;103;64;194;5;15;10;10;10;31;81;31;183;21;23;201;3
240070000;24;24000;24007;ZZZZZZ;2400700;Z;513;63;53;61;135;127;74;85;276;151;453;25;20;15;43;59;44;205;43;477;36;38;493;20
240080000;24;24000;24008;ZZZZZZ;2400800;Z;588;95;83;99;127;106;78;124;320;144;495;45;15;20;65;40;70;160;80;549;39;39;588;0
240090000;24;24000;24009;ZZZZZZ;2400900;Z;275;29;18;37;78;64;49;38;144;93;249;5;15;0;10;59;19;112;29;262;13;14;275;0
240100000;24;24107;24010;ZZZZZZ;2401000;Z;1436;195;184;209;349;314;185;272;772;392;1210;5;35;65;195;190;150;420;150;1424;12;41;1283;153
240110000;24;24000;24011;ZZZZZZ;2401100;Z;1283;176;155;219;249;266;218;236;666;381;1085;0;45;80;125;160;150;445;80;1251;32;44;1088;195
240120000;24;24000;24012;ZZZZZZ;2401200;Z;363;66;38;66;76;78;39;87;194;82;295;30;20;15;40;25;20;115;30;349;14;19;363;0
240140000;24;24000;24014;ZZZZZZ;2401400;Z;609;111;68;104;141;142;43;143;329;137;500;5;40;20;35;85;105;145;65;580;29;34;609;0
